abbr.,appName,coreF,memF,time/ms,warps,achieved_occupancy,dram_read_transactions,dram_write_transactions,l2_read_transactions,l2_write_transactions,shared_load_transactions,shared_store_transactions,flop_count_sp,inst_issued,inst_per_warp
SP,scalarProd,500,800,0.19033,1024,0.949659,253488,11159,266393,262,18688,17408,2359040,722184,701.75
SP,scalarProd,500,900,0.17005,1024,0.948553,249428,11922,265248,262,18688,17408,2359040,721949,701.75
SP,scalarProd,500,1000,0.15514,1024,0.946011,249004,12031,263028,262,18688,17408,2359040,721850,701.75
SP,scalarProd,600,400,0.39486,1024,0.969385,267365,31418,263949,262,18688,17408,2359040,722333,701.75
SP,scalarProd,600,500,0.30926,1024,0.963151,267661,31162,269822,262,18688,17408,2359040,722309,701.75
SP,scalarProd,600,600,0.27129,1024,0.958169,249672,9946,263388,262,18688,17408,2359040,722317,701.75
SP,scalarProd,600,700,0.21783,1024,0.95581,250997,10487,265989,262,18688,17408,2359040,722309,701.75
SP,scalarProd,600,800,0.18918,1024,0.952135,248260,11270,262477,262,18688,17408,2359040,722249,701.75
SP,scalarProd,600,900,0.16598,1024,0.951568,248022,11548,262485,262,18688,17408,2359040,722119,701.75
SP,scalarProd,600,1000,0.14992,1024,0.948897,248229,11577,262556,262,18688,17408,2359040,722035,701.75
SP,scalarProd,700,400,0.394,1024,0.970524,272752,31346,264598,262,18688,17408,2359040,722293,701.75
SP,scalarProd,700,500,0.30869,1024,0.965033,266189,31318,263832,262,18688,17408,2359040,722255,701.75
SP,scalarProd,700,600,0.27422,1024,0.963523,254018,8932,263646,262,18688,17408,2359040,722255,701.75
SP,scalarProd,700,700,0.21611,1024,0.959055,248207,10416,262534,262,18688,17408,2359040,722227,701.75
SP,scalarProd,700,800,0.18803,1024,0.955185,248014,11437,262426,262,18688,17408,2359040,722157,701.75
SP,scalarProd,700,900,0.16508,1024,0.952998,248257,11711,262444,262,18688,17408,2359040,722027,701.75
SP,scalarProd,700,1000,0.14901,1024,0.950655,248195,12274,262485,262,18688,17408,2359040,721993,701.75
SP,scalarProd,800,400,0.39284,1024,0.973313,262128,32578,262457,262,18688,17408,2359040,722274,701.75
SP,scalarProd,800,500,0.30819,1024,0.96663,262194,32622,262466,262,18688,17408,2359040,722185,701.75
SP,scalarProd,800,600,0.25509,1024,0.964634,248397,9050,262509,262,18688,17408,2359040,722298,701.75
SP,scalarProd,800,700,0.21581,1024,0.961124,248318,10154,262379,262,18688,17408,2359040,722252,701.75
SP,scalarProd,800,800,0.18745,1024,0.956995,248200,10542,262479,262,18688,17408,2359040,722224,701.75
SP,scalarProd,800,900,0.16563,1024,0.954481,248271,11340,262485,262,18688,17408,2359040,722208,701.75
SP,scalarProd,800,1000,0.1483,1024,0.95346,248022,12279,262531,262,18688,17408,2359040,722065,701.75
SP,scalarProd,900,400,0.40073,1024,0.978642,262001,32438,262405,262,18688,17408,2359040,722269,701.75
SP,scalarProd,900,500,0.30801,1024,0.973318,262170,32441,262432,262,18688,17408,2359040,722209,701.75
SP,scalarProd,900,600,0.25447,1024,0.966627,248082,8352,262431,262,18688,17408,2359040,722215,701.75
SP,scalarProd,900,700,0.21331,1024,0.965184,248265,9535,262485,262,18688,17408,2359040,722251,701.75
SP,scalarProd,900,800,0.18596,1024,0.960729,248168,9971,262480,262,18688,17408,2359040,722232,701.75
SP,scalarProd,900,900,0.16542,1024,0.958198,248254,11623,262405,262,18688,17408,2359040,722160,701.75
SP,scalarProd,900,1000,0.14906,1024,0.956049,248334,11620,262485,262,18688,17408,2359040,722199,701.75
SP,scalarProd,1000,400,0.39235,1024,0.979995,261877,32369,262400,262,18688,17408,2359040,722300,701.75
SP,scalarProd,1000,500,0.30684,1024,0.974635,262111,32423,262486,262,18688,17408,2359040,722204,701.75
SP,scalarProd,1000,600,0.2555,1024,0.969564,247949,8194,262428,262,18688,17408,2359040,722188,701.75
SP,scalarProd,1000,700,0.21379,1024,0.964849,248166,8766,262560,262,18688,17408,2359040,722240,701.75
SP,scalarProd,1000,800,0.1859,1024,0.961571,248153,10367,262512,262,18688,17408,2359040,722277,701.75
SP,scalarProd,1000,900,0.16378,1024,0.959398,248042,11228,262406,262,18688,17408,2359040,722097,701.75
SP,scalarProd,1000,1000,0.14764,1024,0.959899,249508,10941,266589,262,18688,17408,2359040,722098,701.75
SC,scan,400,400,2.7107,53248,0.954618,877087,846366,910547,851974,905216,532480,0,6499530,122
SC,scan,400,500,2.0624,53248,0.954392,868894,845119,871585,851987,905216,532480,0,6499649,122
SC,scan,400,600,1.718,53248,0.952442,868198,842224,855407,851974,905216,532480,0,6499613,122
SC,scan,400,700,1.4484,53248,0.951793,858518,843286,868204,851974,905216,532480,0,6499486,122
SC,scan,400,800,1.2678,53248,0.950787,861689,844154,861078,851974,905216,532480,0,6499442,122
SC,scan,400,900,1.1182,53248,0.949894,858933,846193,858731,851974,905216,532480,0,6499368,122
SC,scan,400,1000,1.0195,53248,0.949443,852011,847935,852111,851974,905216,532480,0,6499396,122
SC,scan,500,400,2.7256,53248,0.954133,880268,846534,886174,851974,905216,532480,0,6499477,122
SC,scan,500,500,2.1038,53248,0.954533,878700,846488,870514,851974,905216,532480,0,6499370,122
SC,scan,500,600,1.7237,53248,0.95267,869911,842687,880322,851974,905216,532480,0,6499324,122
SC,scan,500,700,1.4605,53248,0.951877,859585,843230,863578,851974,905216,532480,0,6499269,122
SC,scan,500,800,1.2613,53248,0.951191,868941,843950,864969,851974,905216,532480,0,6499186,122
SC,scan,500,900,1.0957,53248,0.949922,856652,845142,859383,851974,905216,532480,0,6499172,122
SC,scan,500,1000,0.98077,53248,0.948726,860463,845565,862710,851974,905216,532480,0,6499139,122
SC,scan,600,400,2.6819,53248,0.954683,860360,846256,897179,851974,905216,532480,0,6499466,122
SC,scan,600,500,2.0679,53248,0.954064,869245,846729,886200,851974,905216,532480,0,6499386,122
SC,scan,600,600,1.7424,53248,0.95275,865154,842121,868839,851974,905216,532480,0,6499266,122
SC,scan,600,700,1.4599,53248,0.952191,868778,842465,874876,851974,905216,532480,0,6499187,122
SC,scan,600,800,1.237,53248,0.951328,852005,844713,852083,851974,905216,532480,0,6499146,122
SC,scan,600,900,1.0866,53248,0.950604,852008,844965,852106,851974,905216,532480,0,6499135,122
SC,scan,600,1000,0.9712,53248,0.949403,852013,845890,852090,851974,905216,532480,0,6499081,122
SC,scan,700,400,2.6885,53248,0.954133,881051,845698,871666,851974,905216,532480,0,6499465,122
SC,scan,700,500,2.1052,53248,0.952922,881129,846377,865432,851974,905216,532480,0,6499361,122
SC,scan,700,600,1.7432,53248,0.953172,868237,842117,870497,851974,905216,532480,0,6499277,122
SC,scan,700,700,1.4322,53248,0.952314,852008,843992,852101,851974,905216,532480,0,6499157,122
SC,scan,700,800,1.2348,53248,0.951655,852007,844569,852139,851974,905216,532480,0,6499141,122
SC,scan,700,900,1.0859,53248,0.95056,852007,845257,852090,851974,905216,532480,0,6499074,122
SC,scan,700,1000,0.96779,53248,0.949758,852003,846069,852158,851974,905216,532480,0,6498982,122
SC,scan,800,400,2.6608,53248,0.954285,852010,846942,852118,851974,905216,532480,0,6499547,122
SC,scan,800,500,2.0725,53248,0.953106,852010,847030,852090,851974,905216,532480,0,6499363,122
SC,scan,800,600,1.7044,53248,0.952688,852021,843581,852147,851974,905216,532480,0,6499474,122
SC,scan,800,700,1.4343,53248,0.952577,852006,843755,852139,851978,905216,532480,0,6499370,122
SC,scan,800,800,1.234,53248,0.951597,852012,844010,852156,851987,905216,532480,0,6499298,122
SC,scan,800,900,1.0841,53248,0.950696,852005,844902,852112,851974,905216,532480,0,6499248,122
SC,scan,800,1000,0.96736,53248,0.950043,852003,845723,852100,851987,905216,532480,0,6499219,122
SC,scan,900,400,2.6618,53248,0.953674,852013,847602,852140,851987,905216,532480,0,6499818,122
SC,scan,900,500,2.0761,53248,0.953299,852007,846863,852145,851974,905216,532480,0,6499600,122
SC,scan,900,600,1.7057,53248,0.952584,852014,843458,852096,851974,905216,532480,0,6499464,122
SC,scan,900,700,1.4311,53248,0.952804,852013,843585,852149,851974,905216,532480,0,6499362,122
SC,scan,900,800,1.2335,53248,0.951756,852011,844420,852146,851974,905216,532480,0,6499327,122
SC,scan,900,900,1.0842,53248,0.950965,852010,844654,852114,851987,905216,532480,0,6499311,122
SC,scan,900,1000,0.967,53248,0.950172,852001,844653,852148,851974,905216,532480,0,6499224,122
SC,scan,1000,400,2.6642,53248,0.953221,852018,846200,852078,851974,905216,532480,0,6499903,122
SC,scan,1000,500,2.0832,53248,0.953642,852008,847079,852118,851987,905216,532480,0,6499658,122
SC,scan,1000,600,1.7066,53248,0.952868,852019,843269,852142,851974,905216,532480,0,6499495,122
SC,scan,1000,700,1.431,53248,0.952066,852019,844101,852165,851974,905216,532480,0,6499419,122
SC,scan,1000,800,1.2334,53248,0.951195,852011,844099,852129,851999,905216,532480,0,6499330,122
SC,scan,1000,900,1.0831,53248,0.950644,852008,844506,852107,851974,905216,532480,0,6499063,122
SC,scan,1000,1000,0.97087,53248,0.950501,858710,843929,861568,851978,905216,532480,0,6499078,122
SQR,SobolQRNG,400,400,18.251,2000,0.973678,186554,12492916,190901,12500090,3137000,1000,100000000,65795692,3.29E+04
SQR,SobolQRNG,400,500,14.202,2000,0.974685,136536,12486208,148090,12500009,3137000,1000,100000000,65796052,3.29E+04
SQR,SobolQRNG,400,600,12.86,2000,0.972402,124470,12486173,149152,12500049,3137000,1000,100000000,65795934,3.29E+04
SQR,SobolQRNG,400,700,12.482,2000,0.972305,126652,12489320,139613,12500115,3137000,1000,100000000,65795911,3.29E+04
SQR,SobolQRNG,400,800,12.349,2000,0.972218,121058,12490215,121461,12500008,3137000,1000,100000000,65795820,3.29E+04
SQR,SobolQRNG,400,900,12.255,2000,0.972457,106809,12490761,117124,12500096,3137000,1000,100000000,65795779,3.29E+04
SQR,SobolQRNG,400,1000,12.128,2000,0.97254,2113,12492387,4303,12500045,3137000,1000,100000000,65795397,3.29E+04
SQR,SobolQRNG,500,400,18.286,2000,0.973881,189084,12494512,180602,12500012,3137000,1000,100000000,65796210,3.29E+04
SQR,SobolQRNG,500,500,14.235,2000,0.973168,147636,12492850,140905,12500008,3137000,1000,100000000,65795668,3.29E+04
SQR,SobolQRNG,500,600,12.392,2000,0.973921,126857,12492103,106577,12500007,3137000,1000,100000000,65795518,3.29E+04
SQR,SobolQRNG,500,700,10.532,2000,0.972818,100879,12491771,109795,12500085,3137000,1000,100000000,65795238,3.29E+04
SQR,SobolQRNG,500,800,9.8927,2000,0.972337,105132,12491365,114401,12500216,3137000,1000,100000000,65795206,3.29E+04
SQR,SobolQRNG,500,900,9.7884,2000,0.972688,118499,12492669,125950,12500008,3137000,1000,100000000,65795156,3.29E+04
SQR,SobolQRNG,500,1000,9.7022,2000,0.97202,97105,12492431,113222,12500007,3137000,1000,100000000,65795121,3.29E+04
SQR,SobolQRNG,600,400,18.3,2000,0.97465,189056,12494556,188588,12500008,3137000,1000,100000000,65796738,3.29E+04
SQR,SobolQRNG,600,500,14.229,2000,0.974527,140841,12493481,138102,12500087,3137000,1000,100000000,65795958,3.29E+04
SQR,SobolQRNG,600,600,12.416,2000,0.973448,125342,12493049,101015,12500059,3137000,1000,100000000,65795712,3.29E+04
SQR,SobolQRNG,600,700,10.416,2000,0.975131,109900,12492984,116781,12500060,3137000,1000,100000000,65795424,3.29E+04
SQR,SobolQRNG,600,800,8.8196,2000,0.972732,2084,12493568,4257,12500006,3137000,1000,100000000,65795124,3.29E+04
SQR,SobolQRNG,600,900,8.1183,2000,0.972303,2094,12493477,4479,12500007,3137000,1000,100000000,65794990,3.29E+04
SQR,SobolQRNG,600,1000,8.0306,2000,0.972163,2098,12493225,4302,12500006,3137000,1000,100000000,65795005,3.29E+04
SQR,SobolQRNG,700,400,18.262,2000,0.97589,186825,12494420,179629,12500007,3137000,1000,100000000,65797064,3.29E+04
SQR,SobolQRNG,700,500,14.24,2000,0.975176,145815,12494267,130395,12500111,3137000,1000,100000000,65796285,3.29E+04
SQR,SobolQRNG,700,600,12.374,2000,0.974172,122974,12493881,119937,12500112,3137000,1000,100000000,65795978,3.29E+04
SQR,SobolQRNG,700,700,10.192,2000,0.973025,2081,12494438,4556,12500006,3137000,1000,100000000,65795534,3.29E+04
SQR,SobolQRNG,700,800,8.821,2000,0.975246,2102,12494162,4160,12500007,3137000,1000,100000000,65795363,3.29E+04
SQR,SobolQRNG,700,900,7.7515,2000,0.972883,2072,12493772,4169,12500110,3137000,1000,100000000,65795163,3.29E+04
SQR,SobolQRNG,700,1000,6.9933,2000,0.972201,2104,12493569,4245,12500006,3137000,1000,100000000,65795094,3.29E+04
SQR,SobolQRNG,800,400,17.72,2000,0.974126,2097,12496325,4507,12500006,3137000,1000,100000000,65797212,3.29E+04
SQR,SobolQRNG,800,500,13.904,2000,0.974413,2113,12496042,4287,12500006,3137000,1000,100000000,65796340,3.29E+04
SQR,SobolQRNG,800,600,12.114,2000,0.973517,2152,12494411,4569,12500075,3137000,1000,100000000,65796232,3.29E+04
SQR,SobolQRNG,800,700,10.187,2000,0.974834,2131,12493178,4360,12500061,3137000,1000,100000000,65795820,3.29E+04
SQR,SobolQRNG,800,800,8.8046,2000,0.973403,2139,12493303,4512,12500047,3137000,1000,100000000,65795508,3.29E+04
SQR,SobolQRNG,800,900,7.7402,2000,0.974732,2110,12493424,4313,12500006,3137000,1000,100000000,65795314,3.29E+04
SQR,SobolQRNG,800,1000,6.9177,2000,0.973702,2112,12492174,4273,12500019,3137000,1000,100000000,65795134,3.29E+04
SQR,SobolQRNG,900,400,17.68,2000,0.974494,2191,12493419,4755,12500061,3137000,1000,100000000,65797991,3.29E+04
SQR,SobolQRNG,900,500,13.872,2000,0.97525,2128,12494344,4629,12500047,3137000,1000,100000000,65797064,3.29E+04
SQR,SobolQRNG,900,600,12.101,2000,0.97397,2116,12494812,4336,12500047,3137000,1000,100000000,65796588,3.29E+04
SQR,SobolQRNG,900,700,10.171,2000,0.973574,2094,12494873,4539,12500033,3137000,1000,100000000,65796051,3.29E+04
SQR,SobolQRNG,900,800,8.8037,2000,0.974067,2136,12493815,4328,12500047,3137000,1000,100000000,65795770,3.29E+04
SQR,SobolQRNG,900,900,7.7478,2000,0.972588,2132,12493594,4288,12500075,3137000,1000,100000000,65795425,3.29E+04
SQR,SobolQRNG,900,1000,6.9042,2000,0.974513,2127,12493615,4512,12500061,3137000,1000,100000000,65795198,3.29E+04
SQR,SobolQRNG,1000,400,17.681,2000,0.974349,2141,12494472,4396,12500061,3137000,1000,100000000,65798363,3.29E+04
SQR,SobolQRNG,1000,500,13.86,2000,0.974393,2137,12494321,4601,12500088,3137000,1000,100000000,65797270,3.29E+04
SQR,SobolQRNG,1000,600,12.112,2000,0.974668,2121,12494149,4582,12500019,3137000,1000,100000000,65796790,3.29E+04
SQR,SobolQRNG,1000,700,10.193,2000,0.974897,2115,12494987,4539,12500019,3137000,1000,100000000,65796316,3.29E+04
SQR,SobolQRNG,1000,800,8.7818,2000,0.974017,2107,12494962,4304,12500106,3137000,1000,100000000,65796328,3.29E+04
SQR,SobolQRNG,1000,900,7.7224,2000,0.973869,2084,12494704,4262,12500006,3137000,1000,100000000,65795454,3.29E+04
SQR,SobolQRNG,1000,1000,6.9901,2000,0.972921,69802,12493572,88923,12500006,3137000,1000,100000000,65795333,3.29E+04
SN,sortingNetworks,400,400,0.81908,16384,0.817806,266014,255784,264223,262150,0,0,0,956000,58
SN,sortingNetworks,400,500,0.64883,16384,0.818195,264931,255673,265858,262150,0,0,0,956052,58
SN,sortingNetworks,400,600,0.53547,16384,0.812609,264079,254309,265283,262150,0,0,0,956028,58
SN,sortingNetworks,400,700,0.45014,16384,0.813397,265597,255491,266333,262150,0,0,0,955946,58
SN,sortingNetworks,400,800,0.39008,16384,0.814108,265797,256286,265254,262150,0,0,0,955982,58
SN,sortingNetworks,400,900,0.35154,16384,0.81468,266528,256961,266402,262151,0,0,0,955901,58
SN,sortingNetworks,400,1000,0.32563,16384,0.815558,262185,258565,262335,262151,0,0,0,955879,58
SN,sortingNetworks,500,400,0.8373,16384,0.814483,270968,256277,264721,262150,0,0,0,955892,58
SN,sortingNetworks,500,500,0.65092,16384,0.814787,268935,256193,270576,262150,0,0,0,955836,58
SN,sortingNetworks,500,600,0.53489,16384,0.812217,267985,254295,268085,262150,0,0,0,955811,58
SN,sortingNetworks,500,700,0.44847,16384,0.812446,267458,254918,267233,262150,0,0,0,955782,58
SN,sortingNetworks,500,800,0.38583,16384,0.812897,266965,255495,266914,262150,0,0,0,955752,58
SN,sortingNetworks,500,900,0.33879,16384,0.813536,266044,255716,266442,262150,0,0,0,955730,58
SN,sortingNetworks,500,1000,0.30485,16384,0.814185,265683,256398,265330,262150,0,0,0,955724,58
SN,sortingNetworks,600,400,0.8398,16384,0.81456,270308,255301,265198,262150,0,0,0,955812,58
SN,sortingNetworks,600,500,0.65199,16384,0.815193,268922,255509,272062,262150,0,0,0,955752,58
SN,sortingNetworks,600,600,0.5339,16384,0.81218,268062,253848,267880,262150,0,0,0,955732,58
SN,sortingNetworks,600,700,0.44765,16384,0.812301,267555,254842,265346,262150,0,0,0,955691,58
SN,sortingNetworks,600,800,0.38121,16384,0.812549,262178,256682,262314,262150,0,0,0,955670,58
SN,sortingNetworks,600,900,0.33476,16384,0.812603,262183,257270,262315,262150,0,0,0,955651,58
SN,sortingNetworks,600,1000,0.29912,16384,0.812797,262183,257801,262330,262150,0,0,0,955628,58
SN,sortingNetworks,700,400,0.84314,16384,0.814108,270960,255466,264914,262150,0,0,0,955817,58
SN,sortingNetworks,700,500,0.65385,16384,0.81499,268380,255317,271301,262150,0,0,0,955733,58
SN,sortingNetworks,700,600,0.53353,16384,0.811687,268942,253191,271762,262150,0,0,0,955673,58
SN,sortingNetworks,700,700,0.44122,16384,0.812379,262184,255189,262315,262150,0,0,0,955639,58
SN,sortingNetworks,700,800,0.38031,16384,0.812797,262184,255713,262335,262150,0,0,0,955607,58
SN,sortingNetworks,700,900,0.33424,16384,0.81285,262180,256337,262316,262150,0,0,0,955583,58
SN,sortingNetworks,700,1000,0.29825,16384,0.81292,262184,256876,262331,262150,0,0,0,955568,58
SN,sortingNetworks,800,400,0.82652,16384,0.814244,262180,256694,262333,262150,0,0,0,955795,58
SN,sortingNetworks,800,500,0.64493,16384,0.814524,262178,257104,262316,262150,0,0,0,955708,58
SN,sortingNetworks,800,600,0.52499,16384,0.811661,262180,254452,262323,262150,0,0,0,955716,58
SN,sortingNetworks,800,700,0.44073,16384,0.811704,262182,254937,262316,262150,0,0,0,955672,58
SN,sortingNetworks,800,800,0.38011,16384,0.811912,262186,255491,262330,262150,0,0,0,955643,58
SN,sortingNetworks,800,900,0.33389,16384,0.811998,262185,255975,262335,262151,0,0,0,955622,58
SN,sortingNetworks,800,1000,0.29785,16384,0.812244,262185,256463,262339,262150,0,0,0,955602,58
SN,sortingNetworks,900,400,0.82701,16384,0.8137,262182,256567,262345,262152,0,0,0,955887,58
SN,sortingNetworks,900,500,0.64572,16384,0.814078,262181,256828,262322,262153,0,0,0,955774,58
SN,sortingNetworks,900,600,0.52516,16384,0.811686,262185,254273,262320,262151,0,0,0,955715,58
SN,sortingNetworks,900,700,0.44048,16384,0.811588,262181,254709,262338,262151,0,0,0,955665,58
SN,sortingNetworks,900,800,0.37961,16384,0.811831,262180,255272,262317,262150,0,0,0,955633,58
SN,sortingNetworks,900,900,0.33367,16384,0.811871,262185,255723,262339,262151,0,0,0,955602,58
SN,sortingNetworks,900,1000,0.29756,16384,0.811845,262181,256222,262322,262150,0,0,0,955585,58
SN,sortingNetworks,1000,400,0.82773,16384,0.813885,262182,256404,262321,262152,0,0,0,955904,58
SN,sortingNetworks,1000,500,0.64646,16384,0.814111,262185,256879,262319,262153,0,0,0,955778,58
SN,sortingNetworks,1000,600,0.52517,16384,0.81151,262186,254173,262322,262151,0,0,0,955725,58
SN,sortingNetworks,1000,700,0.44046,16384,0.811648,262185,254584,262324,262150,0,0,0,955667,58
SN,sortingNetworks,1000,800,0.38333,16384,0.811009,266634,253789,267866,262150,0,0,0,955555,58
SN,sortingNetworks,1000,900,0.3334,16384,0.811381,262183,255624,262313,262150,0,0,0,955508,58
SN,sortingNetworks,1000,1000,0.29955,16384,0.810894,266085,254877,265284,262150,0,0,0,955486,58
TR,transpose,400,400,28.083,2097152,0.969641,8662602,8385400,8669649,8389124,16777216,2097152,0,69213332,33
TR,transpose,400,500,23.489,2097152,0.963741,8622142,8382943,8607291,8388616,16777216,2097152,0,69212455,33
TR,transpose,400,600,21.961,2097152,0.960736,8606765,8381209,8600864,8388730,16777216,2097152,0,69212529,33
TR,transpose,400,700,20.625,2097152,0.958147,8592963,8381757,8589267,8388616,16777216,2097152,0,69212319,33
TR,transpose,400,800,19.719,2097152,0.956106,8580607,8384088,8567665,8388667,16777216,2097152,0,69212225,33
TR,transpose,400,900,19.086,2097152,0.955848,8580454,8387900,8566294,8388782,16777216,2097152,0,69212156,33
TR,transpose,400,1000,18.461,2097152,0.954459,8388931,8389270,8388850,8388831,16777216,2097152,0,69211955,33
TR,transpose,500,400,27.759,2097152,0.973989,8660492,8390111,8652627,8388724,16777216,2097152,0,69213671,33
TR,transpose,500,500,21.722,2097152,0.967031,8388965,8391437,8389622,8388614,16777216,2097152,0,69212719,33
TR,transpose,500,600,19.366,2097152,0.961808,8583940,8387980,8567793,8388666,16777216,2097152,0,69212461,33
TR,transpose,500,700,17.782,2097152,0.958395,8567054,8387820,8554683,8388617,16777216,2097152,0,69212199,33
TR,transpose,500,800,16.647,2097152,0.955556,8388909,8389270,8388743,8388687,16777216,2097152,0,69211893,33
TR,transpose,500,900,16.092,2097152,0.954618,8544079,8389068,8538983,8388664,16777216,2097152,0,69212005,33
TR,transpose,500,1000,15.363,2097152,0.952707,8538574,8390032,8537328,8388615,16777216,2097152,0,69211894,33
TR,transpose,600,400,26.481,2097152,0.975831,8388958,8395120,8389656,8388671,16777216,2097152,0,69214348,33
TR,transpose,600,500,21.68,2097152,0.970853,8616597,8390408,8584882,8388721,16777216,2097152,0,69213558,33
TR,transpose,600,600,18.175,2097152,0.963621,8570867,8386750,8558610,8388615,16777216,2097152,0,69212691,33
TR,transpose,600,700,15.888,2097152,0.958314,8388936,8389310,8389621,8388713,16777216,2097152,0,69212275,33
TR,transpose,600,800,14.753,2097152,0.955015,8388926,8389504,8388791,8388615,16777216,2097152,0,69212096,33
TR,transpose,600,900,14.004,2097152,0.952603,8388895,8389276,8389595,8388614,16777216,2097152,0,69211935,33
TR,transpose,600,1000,13.475,2097152,0.951187,8388955,8389657,8389571,8388638,16777216,2097152,0,69211784,33
TR,transpose,700,400,27.764,2097152,0.978665,8659319,8388917,8658694,8388617,16777216,2097152,0,69215494,33
TR,transpose,700,500,21.567,2097152,0.972438,8594565,8388569,8575881,8388615,16777216,2097152,0,69214143,33
TR,transpose,700,600,17.652,2097152,0.966015,8388900,8390737,8388750,8388614,16777216,2097152,0,69213146,33
TR,transpose,700,700,15.193,2097152,0.960582,8388902,8391222,8389599,8388615,16777216,2097152,0,69212615,33
TR,transpose,700,800,13.702,2097152,0.956352,8388911,8391627,8389774,8388622,16777216,2097152,0,69212308,33
TR,transpose,700,900,12.805,2097152,0.953256,8388926,8391479,8389607,8388616,16777216,2097152,0,69212163,33
TR,transpose,700,1000,12.195,2097152,0.950889,8388897,8391815,8389582,8388716,16777216,2097152,0,69211953,33
TR,transpose,800,400,27.187,2097152,0.979193,8388935,8390600,8389642,8388614,16777216,2097152,0,69216149,33
TR,transpose,800,500,21.229,2097152,0.97377,8388899,8391554,8389602,8388687,16777216,2097152,0,69214614,33
TR,transpose,800,600,17.545,2097152,0.967941,8388939,8389651,8388844,8388705,16777216,2097152,0,69213932,33
TR,transpose,800,700,14.87,2097152,0.962285,8388935,8390253,8388827,8388653,16777216,2097152,0,69213145,33
TR,transpose,800,800,13.131,2097152,0.957282,8388951,8390897,8388816,8388627,16777216,2097152,0,69212713,33
TR,transpose,800,900,12.008,2097152,0.953262,8388939,8391125,8388802,8388666,16777216,2097152,0,69212375,33
TR,transpose,800,1000,11.289,2097152,0.950237,8388888,8391564,8388814,8388640,16777216,2097152,0,69212249,33
TR,transpose,900,400,27.256,2097152,0.980492,8388925,8387715,8389708,8388823,16777216,2097152,0,69217302,33
TR,transpose,900,500,21.248,2097152,0.975376,8388946,8389415,8388847,8388692,16777216,2097152,0,69215516,33
TR,transpose,900,600,17.546,2097152,0.969867,8388918,8388984,8389723,8388653,16777216,2097152,0,69214519,33
TR,transpose,900,700,14.74,2097152,0.964367,8388937,8390310,8388812,8388679,16777216,2097152,0,69213708,33
TR,transpose,900,800,12.845,2097152,0.959113,8388929,8390930,8389670,8388763,16777216,2097152,0,69213029,33
TR,transpose,900,900,11.545,2097152,0.954481,8388893,8391674,8389639,8388653,16777216,2097152,0,69212670,33
TR,transpose,900,1000,10.662,2097152,0.950622,8388932,8391448,8388909,8388653,16777216,2097152,0,69212367,33
TR,transpose,1000,400,27.407,2097152,0.981441,8388955,8386699,8388874,8388745,16777216,2097152,0,69218170,33
TR,transpose,1000,500,21.277,2097152,0.97651,8388911,8389254,8388864,8388703,16777216,2097152,0,69216221,33
TR,transpose,1000,600,17.563,2097152,0.971221,8388932,8389015,8389672,8388679,16777216,2097152,0,69215062,33
TR,transpose,1000,700,14.738,2097152,0.965914,8388959,8389435,8389643,8388785,16777216,2097152,0,69214134,33
TR,transpose,1000,800,12.901,2097152,0.960707,8504747,8389644,8525755,8388615,16777216,2097152,0,69213138,33
TR,transpose,1000,900,11.297,2097152,0.955677,8388873,8392124,8389579,8388614,16777216,2097152,0,69212716,33
TR,transpose,1000,1000,10.375,2097152,0.951621,8472396,8390754,8493422,8388614,16777216,2097152,0,69212404,33
VA,vectorAdd,400,400,0.62423,32768,0.969641,267405,124980,262608,131078,0,0,1048576,690164,21
VA,vectorAdd,400,500,0.48414,32768,0.963741,271554,125059,262520,131078,0,0,1048576,690121,21
VA,vectorAdd,400,600,0.39942,32768,0.960736,264223,123833,267856,131078,0,0,1048576,690133,21
VA,vectorAdd,400,700,0.3346,32768,0.958147,265466,124739,264098,131078,0,0,1048576,690115,21
VA,vectorAdd,400,800,0.28823,32768,0.956106,265489,125325,263801,131078,0,0,1048576,690103,21
VA,vectorAdd,400,900,0.25417,32768,0.955848,263019,126436,263134,131078,0,0,1048576,690057,21
VA,vectorAdd,400,1000,0.22978,32768,0.954459,263542,127696,268032,131078,0,0,1048576,690091,21
VA,vectorAdd,500,400,0.62693,32768,0.973989,264323,124987,264400,131078,0,0,1048576,690106,21
VA,vectorAdd,500,500,0.48457,32768,0.967031,264358,124682,265199,131078,0,0,1048576,690045,21
VA,vectorAdd,500,600,0.39907,32768,0.961808,268048,122753,264227,131078,0,0,1048576,689980,21
VA,vectorAdd,500,700,0.33408,32768,0.958395,267109,122895,263483,131078,0,0,1048576,690032,21
VA,vectorAdd,500,800,0.28733,32768,0.955556,265039,124311,263200,131078,0,0,1048576,690016,21
VA,vectorAdd,500,900,0.25206,32768,0.954618,262984,125030,263573,131078,0,0,1048576,690009,21
VA,vectorAdd,500,1000,0.22502,32768,0.952707,263099,126015,263596,131078,0,0,1048576,690014,21
VA,vectorAdd,600,400,0.63068,32768,0.975831,266864,124575,271581,131078,0,0,1048576,689958,21
VA,vectorAdd,600,500,0.48616,32768,0.970853,267312,125182,265309,131078,0,0,1048576,689991,21
VA,vectorAdd,600,600,0.39852,32768,0.963621,263605,123084,264818,131078,0,0,1048576,690037,21
VA,vectorAdd,600,700,0.33379,32768,0.958314,266491,123285,264094,131078,0,0,1048576,689991,21
