kernel,coreF,memF,real,predict
histogram,1500,3100,0.751123,0.761629
histogram,1500,3600,0.751473,0.754635
histogram,1500,3900,0.751672,0.752573
histogram,700,2100,1.557614,1.566800
histogram,700,2600,1.558562,1.557227
histogram,700,3100,1.559161,1.556993
histogram,700,3600,1.560409,1.562766
histogram,700,3900,1.560359,1.563674
histogram,900,2100,1.220819,1.237423
histogram,900,2600,1.221618,1.213072
histogram,900,3100,1.221667,1.202377
histogram,900,3600,1.222616,1.195960
histogram,900,3900,1.216475,1.211100
hotspot,1100,2100,1.017733,1.046682
hotspot,1100,2600,1.007838,1.026330
hotspot,1100,3100,1.002351,1.020061
hotspot,1100,3600,1.000000,1.000921
hotspot,1100,3900,0.998334,1.000793
hotspot,1300,2100,0.872646,0.936695
hotspot,1300,2600,0.862398,0.893873
hotspot,1300,3100,0.856177,0.872284
hotspot,1300,3600,0.853894,0.862853
hotspot,1300,3900,0.852582,0.859850
hotspot,1500,2100,0.778348,0.855894
hotspot,1500,2600,0.767816,0.809821
hotspot,1500,3100,0.760948,0.785927
hotspot,1500,3600,0.758137,0.777883
hotspot,1500,3900,0.755854,0.773182
hotspot,700,2100,1.562261,1.571849
hotspot,700,2600,1.554913,1.559564
hotspot,700,3100,1.552464,1.549541
hotspot,700,3600,1.554227,1.551763
hotspot,700,3900,1.554130,1.553141
hotspot,900,2100,1.231704,1.261137
hotspot,900,2600,1.223964,1.235326
hotspot,900,3100,1.219065,1.215499
hotspot,900,3600,1.217792,1.204593
hotspot,900,3900,1.210836,1.208617
matrixMulShared,1100,2100,1.005112,1.070658
matrixMulShared,1100,2600,1.004427,1.013970
matrixMulShared,1100,3100,1.000046,1.011884
matrixMulShared,1100,3600,1.000000,1.000175
matrixMulShared,1100,3900,1.000342,0.998969
matrixMulShared,1300,2100,0.851829,0.951743
matrixMulShared,1300,2600,0.848725,0.865918
matrixMulShared,1300,3100,0.847653,0.853118
matrixMulShared,1300,3600,0.847813,0.844408
matrixMulShared,1300,3900,0.847516,0.843132
matrixMulShared,1500,2100,0.755779,0.861661
matrixMulShared,1500,2600,0.752607,0.769203
matrixMulShared,1500,3100,0.751033,0.749525
matrixMulShared,1500,3600,0.750941,0.746491
matrixMulShared,1500,3900,0.750690,0.743140
matrixMulShared,700,2100,1.573036,1.583184
matrixMulShared,700,2600,1.574359,1.563177
matrixMulShared,700,3100,1.574953,1.559454
matrixMulShared,700,3600,1.575112,1.564158
matrixMulShared,700,3900,1.576436,1.565954
matrixMulShared,900,2100,1.226147,1.282519
matrixMulShared,900,2600,1.225645,1.228400
matrixMulShared,900,3100,1.225371,1.214537
matrixMulShared,900,3600,1.225531,1.209057
matrixMulShared,900,3900,1.229662,1.211215
mergeSort,1100,2100,1.005917,0.992620
mergeSort,1100,2600,1.004040,1.009750
mergeSort,1100,3100,1.000697,1.010503
mergeSort,1100,3600,1.000000,1.006965
mergeSort,1100,3900,1.000429,1.007642
mergeSort,1300,2100,0.855033,0.855677
mergeSort,1300,2600,0.852906,0.855261
mergeSort,1300,3100,0.852548,0.857683
mergeSort,1300,3600,0.852638,0.853534
mergeSort,1300,3900,0.852584,0.851577
mergeSort,1500,2100,0.755564,0.761609
mergeSort,1500,2600,0.754241,0.753417
mergeSort,1500,3100,0.752847,0.751491
mergeSort,1500,3600,0.752650,0.750909
mergeSort,1500,3900,0.752740,0.748952
