,appName,coreF,memF,avg_power,modelled_power
92,nn,1012,715,102.24239000000004,102.38838452693281
93,nn,1202,715,112.60560999999998,112.87325988113997
94,nn,1328,715,136.87248999999997,136.84439303471325
95,pathfinder,607,715,49.44883999999998,49.28930141753553
96,pathfinder,810,715,56.37496,56.6672820971918
97,pathfinder,1012,715,63.53926999999998,63.5112053810191
98,pathfinder,1202,715,76.73991999999998,76.66144568107364
99,pathfinder,1328,715,94.35845999999998,94.3690335006809
100,quasirandomGenerator,607,715,58.65029000000001,58.92772874641418
101,quasirandomGenerator,810,715,68.3883,68.29448856169581
102,quasirandomGenerator,1012,715,78.92475999999998,79.08342588812947
103,quasirandomGenerator,1202,715,96.52932999999996,96.49918299660204
104,quasirandomGenerator,1328,715,121.18101999999999,120.92931458087921
105,reduction,607,715,44.4396,40.509613959037665
106,reduction,810,715,49.620350000000016,47.43216813816667
107,reduction,1012,715,55.32926000000001,53.51956271491767
108,reduction,1202,715,65.64985,64.00326979728223
109,reduction,1328,715,79.27699000000001,78.78035395484329
110,scalarProd,607,715,76.20297000000002,76.52300373889449
111,scalarProd,810,715,86.07403000000002,86.07915023809436
112,scalarProd,1012,715,95.94215999999996,95.5526190703583
113,scalarProd,1202,715,109.53217999999998,109.25609894396786
114,scalarProd,1328,715,126.62964000000004,126.99967426138404
115,scanScanExclusiveShared,607,715,69.20538,69.44341706466973
116,scanScanExclusiveShared,810,715,80.82037,80.80210320879341
117,scanScanExclusiveShared,1012,715,93.30351,93.20102726809502
118,scanScanExclusiveShared,1202,715,113.00788000000004,112.89672861624719
119,scanScanExclusiveShared,1328,715,139.26686,139.18582610931637
120,scanUniformUpdate,607,715,62.42627,60.54165520316005
121,scanUniformUpdate,810,715,63.961010000000016,62.92995184771538
122,scanUniformUpdate,1012,715,65.82581999999998,64.0071572189641
123,scanUniformUpdate,1202,715,72.13434000000002,69.73189106190443
124,scanUniformUpdate,1328,715,82.17017,82.94333447356581
125,sortingNetworks,607,715,53.31296000000002,53.17348924250065
126,sortingNetworks,810,715,61.58556000000001,61.879362179844364
127,sortingNetworks,1012,715,70.34755999999999,70.26503023511408
128,sortingNetworks,1202,715,86.15426999999998,86.27848186155079
129,sortingNetworks,1328,715,107.41177999999998,107.25483546433209
130,srad,607,715,78.54738000000003,88.85055883360562
131,srad,810,715,93.3802,101.02871273784814
