kernel,coreF,memF,real,predict
fastWalshTransform,2000,5000,0.893717,0.894427
gaussian,1700,3500,1.265408,1.294166
gaussian,1700,4000,1.121660,1.117112
gaussian,1700,4500,1.015825,1.010938
gaussian,1700,5000,0.932293,0.938072
gaussian,1600,3500,1.277443,1.300410
gaussian,1600,4000,1.137304,1.135019
gaussian,1600,4500,1.029242,1.031367
gaussian,1600,5000,0.947600,0.959881
gaussian,1800,3500,1.256411,1.285474
gaussian,1800,4000,1.107241,1.108843
gaussian,1800,4500,1.000000,0.998796
gaussian,1800,5000,0.921889,0.928631
gaussian,1900,3500,1.249325,1.288978
gaussian,1900,4000,1.101415,1.110812
gaussian,1900,4500,0.991958,0.990739
gaussian,1900,5000,0.910968,0.924393
gaussian,2000,3500,1.245839,1.276629
gaussian,2000,4000,1.093306,1.098887
gaussian,2000,4500,0.981757,0.983057
gaussian,2000,5000,0.901003,0.909887
histogram,1700,3500,1.066571,1.076245
histogram,1700,4000,1.058376,1.065585
histogram,1700,4500,1.054089,1.048644
histogram,1700,5000,1.034210,1.030351
histogram,1600,3500,1.101244,1.115327
histogram,1600,4000,1.098260,1.119076
histogram,1600,4500,1.092082,1.104268
histogram,1600,5000,1.090233,1.088956
histogram,1800,3500,1.032151,1.019577
histogram,1800,4000,1.020383,1.002580
histogram,1800,4500,1.000000,1.001311
histogram,1800,5000,0.967177,0.981703
histogram,1900,3500,0.997941,0.986069
histogram,1900,4000,0.978482,0.974431
histogram,1900,4500,0.939691,0.966910
histogram,1900,5000,0.929226,0.951169
histogram,2000,3500,0.966462,0.958385
histogram,2000,4000,0.924645,0.938422
histogram,2000,4500,0.890603,0.935748
histogram,2000,5000,0.882155,0.922807
hotspot,1700,3500,1.050011,1.048298
hotspot,1700,4000,1.053597,1.057601
hotspot,1700,4500,1.050087,1.032532
hotspot,1700,5000,1.051219,1.003154
hotspot,1600,3500,1.112629,1.093026
hotspot,1600,4000,1.112780,1.118475
hotspot,1600,4500,1.120518,1.093374
hotspot,1600,5000,1.119725,1.064743
hotspot,1800,3500,1.001698,0.984514
hotspot,1800,4000,0.999283,0.987255
hotspot,1800,4500,1.000000,0.981866
hotspot,1800,5000,1.000075,0.951547
hotspot,1900,3500,0.948328,0.940920
hotspot,1900,4000,0.958783,0.946470
hotspot,1900,4500,0.957802,0.945848
hotspot,1900,5000,0.954556,0.914167
hotspot,2000,3500,0.918736,0.905470
hotspot,2000,4000,0.910923,0.902110
hotspot,2000,4500,0.916547,0.909969
hotspot,2000,5000,0.905903,0.880412
matrixMulShared,1700,3500,1.076991,1.163444
matrixMulShared,1700,4000,1.064289,1.093547
matrixMulShared,1700,4500,1.053639,1.046735
matrixMulShared,1700,5000,1.045628,1.035336
matrixMulShared,1600,3500,1.125159,1.166466
matrixMulShared,1600,4000,1.121935,1.124648
matrixMulShared,1600,4500,1.114607,1.098028
matrixMulShared,1600,5000,1.107670,1.089063
matrixMulShared,1800,3500,1.014069,1.124659
matrixMulShared,1800,4000,1.012506,1.048128
matrixMulShared,1800,4500,1.000000,1.000435
matrixMulShared,1800,5000,0.989741,0.985219
matrixMulShared,1900,3500,0.973415,1.104292
matrixMulShared,1900,4000,0.960518,1.025660
matrixMulShared,1900,4500,0.962785,0.969442
matrixMulShared,1900,5000,0.957899,0.946302
matrixMulShared,2000,3500,0.926400,1.093309
matrixMulShared,2000,4000,0.921036,0.994646
matrixMulShared,2000,4500,0.921319,0.932325
matrixMulShared,2000,5000,0.911900,0.901765
mergeSort,1700,3500,1.055067,1.055613
mergeSort,1700,4000,1.058381,1.063828
mergeSort,1700,4500,1.063780,1.049975
mergeSort,1700,5000,1.062987,1.057065
mergeSort,1600,3500,1.114613,1.099014
mergeSort,1600,4000,1.124797,1.116406
mergeSort,1600,4500,1.125181,1.111619
mergeSort,1600,5000,1.125437,1.109142
mergeSort,1800,3500,0.996302,1.001579
mergeSort,1800,4000,0.997748,1.004077
mergeSort,1800,4500,1.000000,1.000718
mergeSort,1800,5000,1.003083,1.001689
mergeSort,1900,3500,0.955667,0.961498
mergeSort,1900,4000,0.965289,0.969810
mergeSort,1900,4500,0.960542,0.964198
mergeSort,1900,5000,0.967822,0.959519
mergeSort,2000,3500,0.919984,0.923884
mergeSort,2000,4000,0.916081,0.927018
mergeSort,2000,4500,0.921174,0.926183
mergeSort,2000,5000,0.920828,0.911832
nn,1700,3500,1.317133,1.317062
nn,1700,4000,1.137689,1.132073
nn,1700,4500,1.000141,1.004226
nn,1700,5000,0.894148,0.893257
nn,1600,3500,1.316568,1.324010
nn,1600,4000,1.136665,1.127383
nn,1600,4500,1.000812,0.996637
nn,1600,5000,0.895666,0.892840
nn,1800,3500,1.318121,1.316773
nn,1800,4000,1.137759,1.130207
nn,1800,4500,1.000000,0.998461
nn,1800,5000,0.892595,0.895503
nn,1900,3500,1.320239,1.317811
nn,1900,4000,1.138289,1.125158
nn,1900,4500,1.000141,0.993504
nn,1900,5000,0.891465,0.896601
nn,2000,3500,1.322533,1.317113
nn,2000,4000,1.139101,1.127569
nn,2000,4500,0.999435,0.990755
nn,2000,5000,0.890477,0.896598
pathfinder,1700,3500,1.118519,1.109171
pathfinder,1700,4000,1.074225,1.068742
pathfinder,1700,4500,1.044572,1.048284
pathfinder,1700,5000,1.021359,1.049635
pathfinder,1600,3500,1.164806,1.126836
pathfinder,1600,4000,1.120141,1.119831
pathfinder,1600,4500,1.090766,1.105475
pathfinder,1600,5000,1.069499,1.090151
pathfinder,1800,3500,1.080295,1.051945
pathfinder,1800,4000,1.036325,1.011516
pathfinder,1800,4500,1.000000,1.005845
pathfinder,1800,5000,0.973498,0.996094
pathfinder,1900,3500,1.052819,1.024915
pathfinder,1900,4000,1.003151,0.981057
pathfinder,1900,4500,0.965297,0.968384
pathfinder,1900,5000,0.940648,0.956203
pathfinder,2000,3500,1.017606,1.001261
pathfinder,2000,4000,0.966640,0.942662
pathfinder,2000,4500,0.921837,0.930671
pathfinder,2000,5000,0.896076,0.914517
scalarProd,1700,3500,1.321061,1.284220
scalarProd,1700,4000,1.142138,1.122401
scalarProd,1700,4500,1.007370,1.003653
scalarProd,1700,5000,0.897899,0.890833
scalarProd,1600,3500,1.330210,1.281226
