kernel,coreF,memF,real,predict
histogram,1700,4500,1.054089,1.099341
histogram,1700,5000,1.034210,1.055754
histogram,1600,3500,1.101244,1.207881
histogram,1600,4000,1.098260,1.170510
histogram,1600,4500,1.092082,1.131335
histogram,1600,5000,1.090233,1.090356
histogram,1800,3500,1.032151,1.153977
histogram,1800,4000,1.020383,1.111376
histogram,1800,4500,1.000000,1.066954
histogram,1800,5000,0.967177,1.020758
histogram,1900,3500,0.997941,1.126464
histogram,1900,4000,0.978482,1.081248
histogram,1900,4500,0.939691,1.034218
histogram,1900,5000,0.929226,0.985401
histogram,2000,3500,0.966462,1.098547
histogram,2000,4000,0.924645,1.050726
histogram,2000,4500,0.890603,1.001081
histogram,2000,5000,0.882155,0.949672
hotspot,1700,3500,1.050011,1.124750
hotspot,1700,4000,1.053597,1.077184
hotspot,1700,4500,1.050087,1.027345
hotspot,1700,5000,1.051219,0.975232
hotspot,1600,3500,1.112629,1.156101
hotspot,1600,4000,1.112780,1.111016
hotspot,1600,4500,1.120518,1.063604
hotspot,1600,5000,1.119725,1.013988
hotspot,1800,3500,1.001698,1.092949
hotspot,1800,4000,0.999283,1.042885
hotspot,1800,4500,1.000000,0.990604
hotspot,1800,5000,1.000075,0.936035
hotspot,1900,3500,0.948328,1.060661
hotspot,1900,4000,0.958783,1.008170
hotspot,1900,4500,0.957802,0.953414
hotspot,1900,5000,0.954556,0.896344
hotspot,2000,3500,0.918736,1.027933
hotspot,2000,4000,0.910923,0.972973
hotspot,2000,4500,0.916547,0.915729
hotspot,2000,5000,0.905903,0.856225
matrixMulShared,1700,3500,1.076991,1.263766
matrixMulShared,1700,4000,1.064289,1.193694
matrixMulShared,1700,4500,1.053639,1.122627
matrixMulShared,1700,5000,1.045628,1.050572
matrixMulShared,1600,3500,1.125159,1.281882
matrixMulShared,1600,4000,1.121935,1.214072
matrixMulShared,1600,4500,1.114607,1.145275
matrixMulShared,1600,5000,1.107670,1.075491
matrixMulShared,1800,3500,1.014069,1.245193
matrixMulShared,1800,4000,1.012506,1.172881
matrixMulShared,1800,4500,1.000000,1.099562
matrixMulShared,1800,5000,0.989741,1.025272
matrixMulShared,1900,3500,0.973415,1.226268
matrixMulShared,1900,4000,0.960518,1.151744
matrixMulShared,1900,4500,0.962785,1.076160
matrixMulShared,1900,5000,0.957899,0.999584
matrixMulShared,2000,3500,0.926400,1.206983
matrixMulShared,2000,4000,0.921036,1.130128
matrixMulShared,2000,4500,0.921319,1.052315
matrixMulShared,2000,5000,0.911900,0.973513
mergeSort,1700,3500,1.055067,1.085834
mergeSort,1700,4000,1.058381,1.039780
mergeSort,1700,4500,1.063780,0.992041
mergeSort,1700,5000,1.062987,0.942651
mergeSort,1600,3500,1.114613,1.115409
mergeSort,1600,4000,1.124797,1.071652
mergeSort,1600,4500,1.125181,1.026184
mergeSort,1600,5000,1.125437,0.979009
mergeSort,1800,3500,0.996302,1.055658
mergeSort,1800,4000,0.997748,1.007370
mergeSort,1800,4500,1.000000,0.957304
mergeSort,1800,5000,1.003083,0.905535
mergeSort,1900,3500,0.955667,1.024970
mergeSort,1900,4000,0.965289,0.974341
mergeSort,1900,4500,0.960542,0.922045
mergeSort,1900,5000,0.967822,0.868000
mergeSort,2000,3500,0.919984,0.993649
mergeSort,2000,4000,0.916081,0.940750
mergeSort,2000,4500,0.921174,0.886130
mergeSort,2000,5000,0.920828,0.829783
nn,1700,3500,1.317133,1.251855
nn,1700,4000,1.137689,1.157868
nn,1700,4500,1.000141,1.062883
nn,1700,5000,0.894148,0.966789
nn,1600,3500,1.316568,1.259903
nn,1600,4000,1.136665,1.168194
nn,1600,4500,1.000812,1.077000
nn,1600,5000,0.895666,0.982779
nn,1800,3500,1.318121,1.244036
nn,1800,4000,1.137759,1.148422
nn,1800,4500,1.000000,1.050703
nn,1800,5000,0.892595,0.952082
nn,1900,3500,1.320239,1.235960
nn,1900,4000,1.138289,1.136286
nn,1900,4500,1.000141,1.035601
nn,1900,5000,0.891465,0.933850
nn,2000,3500,1.322533,1.227501
nn,2000,4000,1.139101,1.126103
nn,2000,4500,0.999435,1.022890
nn,2000,5000,0.890477,0.916823
pathfinder,1700,3500,1.118519,1.140047
pathfinder,1700,4000,1.074225,1.083537
