kernel,coreF,memF,real,predict
histogram,1100,3100,0.999501,1.085304
histogram,1100,3600,1.000000,1.099179
histogram,1100,3900,1.000200,1.120966
histogram,1300,2100,0.851173,1.006592
histogram,1300,2600,0.850774,0.953400
histogram,1300,3100,0.850824,0.924500
histogram,1300,3600,0.851273,0.925026
histogram,1300,3900,0.851573,0.931878
histogram,1500,2100,0.750724,0.915328
histogram,1500,2600,0.750824,0.842602
histogram,1500,3100,0.751123,0.794314
histogram,1500,3600,0.751473,0.773490
histogram,1500,3900,0.751672,0.772177
histogram,700,2100,1.557614,1.487516
histogram,700,2600,1.558562,1.483349
histogram,700,3100,1.559161,1.507259
histogram,700,3600,1.560409,1.556206
histogram,700,3900,1.560359,1.597450
histogram,900,2100,1.220819,1.288326
histogram,900,2600,1.221618,1.271139
histogram,900,3100,1.221667,1.278649
histogram,900,3600,1.222616,1.311861
histogram,900,3900,1.216475,1.340402
hotspot,1100,2100,1.017733,1.026744
hotspot,1100,2600,1.007838,0.957479
hotspot,1100,3100,1.002351,0.915314
hotspot,1100,3600,1.000000,0.901112
hotspot,1100,3900,0.998334,0.904105
hotspot,1300,2100,0.872646,0.923892
hotspot,1300,2600,0.862398,0.835140
hotspot,1300,3100,0.856177,0.773937
hotspot,1300,3600,0.853894,0.740296
hotspot,1300,3900,0.852582,0.733333
hotspot,1500,2100,0.778348,0.853556
hotspot,1500,2600,0.767816,0.746724
hotspot,1500,3100,0.760948,0.667597
hotspot,1500,3600,0.758137,0.613042
hotspot,1500,3900,0.755854,0.595664
hotspot,700,2100,1.562261,1.331272
hotspot,700,2600,1.554913,1.300922
hotspot,700,3100,1.552464,1.296371
hotspot,700,3600,1.554227,1.319433
hotspot,700,3900,1.554130,1.344919
hotspot,900,2100,1.231704,1.162344
hotspot,900,2600,1.223964,1.116449
hotspot,900,3100,1.219065,1.090431
hotspot,900,3600,1.217792,1.093368
hotspot,900,3900,1.210836,1.108413
matrixMulShared,1100,2100,1.005112,1.088793
matrixMulShared,1100,2600,1.004427,1.019853
matrixMulShared,1100,3100,1.000046,0.977747
matrixMulShared,1100,3600,1.000000,0.963176
matrixMulShared,1100,3900,1.000342,0.968200
