,n_shm_ld,n_shm_st,n_gld,n_gst,n_dm_ld,n_dm_st,n_flop_sp,other_insts,real_cycle,c_to_m,act_util,appName
177,0.14020720616614696,0.045583535344415435,0.05274210859112695,0.05063904836072465,0.04117751088810984,0.03696102030782594,0.0,0.6326895703416502,32.49438338306078,0.42725,0.9244969999999999,mergeSort
178,0.14020631142386927,0.04558324444983624,0.052741612474320874,0.05063872520402887,0.04118506553568632,0.03695934858490684,0.0,0.6326856923273516,31.685826081106654,0.37977777777777777,0.9224120000000001,mergeSort
179,0.1402065798453535,0.04558333171782016,0.05274155390723474,0.05063882215060453,0.04118737793768444,0.036955271313395405,0.0,0.6326870631279072,30.749359401463074,0.3418,0.9199309999999999,mergeSort
180,0.14021255248922868,0.045585273516894745,0.052743321999438667,0.050640979307931225,0.0411738160212447,0.0369295631351947,0.0,0.6327144935300673,32.491264286620314,0.45971428571428574,0.928467,mergeSort
181,0.14020528248436748,0.045582909925659984,0.05274090634042765,0.05063835357892759,0.04117551007823601,0.036975669312890466,0.0,0.6326813682794908,31.199866133286466,0.40225,0.9245469999999999,mergeSort
182,0.14020517064402727,0.04558287356463233,0.05274102380752191,0.05063831318522351,0.04118217782825304,0.03696973691238301,0.0,0.632680704057959,29.224050064491475,0.35755555555555557,0.9225770000000001,mergeSort
183,0.14020763117272936,0.04558367352064118,0.05274210892617268,0.05063920186160002,0.04118577228841222,0.03694996449200799,0.0,0.6326916477384366,28.79186827020113,0.3218,0.920074,mergeSort
184,0.1402111431678397,0.04558481532467266,0.05274374912805006,0.05064047029918678,0.04117643352081,0.03693621191459749,0.0,0.6327071766448433,36.95364341407071,0.5168571428571429,0.9288299999999999,mergeSort
185,0.14020660221385692,0.045583338990167234,0.05274156232160181,0.05063930884833995,0.04117701443389347,0.03696548774442191,0.0,0.6326866854477187,34.45328413576118,0.45225,0.9245180000000001,mergeSort
186,0.14020619958188751,0.04558320808827489,0.052742049020022524,0.0506386848097319,0.0411808846645219,0.036964264816374055,0.0,0.6326847090191872,32.80565305506364,0.402,0.922586,mergeSort
187,0.1402070048481388,0.04558346989281141,0.052741713780668185,0.0506389756501085,0.04119021496859121,0.03694963989193896,0.0,0.632688980967743,32.23808104282559,0.3618,0.921796,mergeSort
188,0.1402112326477205,0.04558484441596847,0.05274330415338674,0.050640502616898085,0.04117199254208838,0.03694006456368462,0.0,0.6327080590602532,39.50496377258356,0.5454285714285714,0.9287479999999999,mergeSort
189,0.14020827987195442,0.04558388442281135,0.052742193406784,0.050639436154204,0.041178464391286945,0.03695300719594693,0.0,0.6326947345570124,36.49921660332947,0.47725,0.924599,mergeSort
190,0.1402060877400842,0.04558317172677155,0.05274120925281142,0.050638644415499375,0.04118148997083868,0.03696439486918687,0.0,0.6326850020248079,35.13419604907475,0.4242222222222222,0.9227049999999999,mergeSort
191,0.14020709432273773,0.045583498982389996,0.05274174743835663,0.05063900796591212,0.04118848631267062,0.03695078025295355,0.0,0.6326893847249794,34.01688691274353,0.3818,0.92006,mergeSort
192,0.0,0.0,0.039897866793561686,0.00992262243116285,7.4063238896531804e-06,0.0,0.9501721044513858,0.0,8.095054259507961,0.48828571428571427,0.6486,nn
193,0.0,0.0,0.03989253364341315,0.009922677549085684,7.406365030106873e-06,0.0,0.950177382442471,0.0,8.10463323494797,0.42725,0.6484800000000001,nn
194,0.0,0.0,0.03989431136671252,0.009922659176376702,7.406351316571525e-06,0.0,0.9501756231055941,0.0,8.099202919922604,0.37977777777777777,0.64893,nn
