,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
619,mergeSort,0.022511706070068298,0.022720574935014143,0.22599009097297318,0.011354981280042144,0.0,0.0,0.6777504451525156,0.0031492330893866886,0.977653,1.0,0.9855,1.2,1.2,1.0526297815885812
620,mergeSort,0.022573623947868764,0.022766794646241935,0.22647701655008945,0.011379447090862098,0.0,0.0,0.6792107482358315,0.0031560185291062853,0.977885,1.0,0.9874,1.2,1.4,1.0906161707982212
621,mergeSort,0.02258277198773032,0.02276392058276324,0.22642554496033587,0.01137686087597281,0.0,0.0,0.6790563835346273,0.0031553012585705843,0.978274,1.0,0.9868,1.2,1.6,1.1205992187308054
622,mergeSort,0.02254852842473799,0.022733707733272046,0.2261539150606144,0.011363212700456983,0.0,0.0,0.678241758058526,0.0031515160223923666,0.977883,1.0,0.986,1.2,1.8,1.1555386580841707
623,mergeSort,0.022469477367065328,0.022656195230694003,0.22539485765494358,0.011325073494464538,0.0,0.0,0.6759653242008522,0.0031409383519803995,0.977869,1.0,0.9827,1.2,2.0,1.180946367589612
624,mergeSort,0.022520989136637297,0.022690429843392607,0.22574491034978192,0.011342662061201268,0.0,0.0,0.6770151417779507,0.0031458164310362888,0.978408,1.0,0.9837,1.4,1.0,1.03667149841535
625,mergeSort,0.022434252005596417,0.02263908135772605,0.22516835436970215,0.011313692727490592,0.0,0.0,0.6752860346720948,0.003137781967389969,0.977277,1.0,0.9823,1.4,1.2,1.090881507505589
626,mergeSort,0.022490565827944925,0.022687327399745983,0.22571619654851102,0.011341219322386895,0.0,0.0,0.6769290283049678,0.0031454162964432405,0.977659,1.0,0.9843,1.4,1.4,1.1322769820406358
627,mergeSort,0.022477295677030357,0.022669554872163312,0.2255097054171204,0.011330844075749576,0.0,0.0,0.6763097557713028,0.003142538786633671,0.977669,1.0,0.9834,1.4,1.6,1.1650684224750016
628,mergeSort,0.022427669465395112,0.022629948333177705,0.22511571184337786,0.011311047678327715,0.0,0.0,0.6751281583001856,0.0031370483795362027,0.97774,1.0,0.9816,1.4,1.8,1.2011296464634056
629,mergeSort,0.022450547810922053,0.022644221000746586,0.22524394888763086,0.011317491010558041,0.0,0.0,0.6755127446926831,0.003138835397459457,0.977512,1.0,0.9824,1.4,2.0,1.2285462987986142
630,mergeSort,0.02239676130901347,0.022588467497016675,0.2247095001016726,0.011290637373154874,0.0,0.0,0.6739099182101815,0.0031313877089609223,0.977678,1.0,0.9799,1.6,1.0,1.0945146549394393
631,mergeSort,0.02240970855253547,0.022618706948724893,0.22501032139809737,0.011305752284498266,0.0,0.0,0.6748120894809901,0.0031355797351538153,0.977274,1.0,0.9816,1.6,1.2,1.152845490504386
632,mergeSort,0.02248179448487466,0.022685989235669883,0.2256594209929366,0.011338366607172986,0.0,0.0,0.6767587568656376,0.003144625113708133,0.977613,1.0,0.9841,1.6,1.4,1.1936029285310665
633,mergeSort,0.0225109236653035,0.02271927752628766,0.22599528202235533,0.011355242106825762,0.0,0.0,0.6777660132511628,0.003149305428064958,0.97797,1.0,0.9852,1.6,1.6,1.235617276367835
634,mergeSort,0.022461269164878585,0.022655046395901875,0.22536494989182432,0.011323570764460382,0.0,0.0,0.6758756300037291,0.003140521579205809,0.977338,1.0,0.9831,1.6,1.8,1.2758071886593125
635,mergeSort,0.022513496747528547,0.022708562567785376,0.22590678728573563,0.01135079564603904,0.0,0.0,0.6775006151229553,0.00314807222995614,0.977696,1.0,0.9851,1.6,2.0,1.3116890646881068
