appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc
binomialOptions,720,877,input00,binomialOptionsKernel,11.724,(1024 1 1) (256 1 1),8192.0,0.856616,0.8809,0.9997,4.852991,0.9986,305991680,49.297,19243008,7.813721,43.764,17106944,7.784716,0.7989,2253371,5.6907,11180925,28.077,5796344,14.904,17106968,42.836,349929296,3525.8,2.028280,175255879,1756.9,1.999279,14.928,5775827,43.549,43.366,0.3705,3582.1,349860183,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.363019
binomialOptions,735,877,input00,binomialOptionsKernel,11.576,(1024 1 1) (256 1 1),8192.0,0.858012,0.8649,0.9997,4.863755,0.9986,305991680,49.51,19243008,7.813721,44.659,17106944,7.784716,0.7985,2252335,5.7304,11201682,29.403,5809105,15.107,17106960,44.811,349929188,3621.3,2.028276,175255845,1811.0,1.999279,14.942,5788404,43.85,43.914,0.3699,3635.3,349860160,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.362995
binomialOptions,802,877,input00,binomialOptionsKernel,10.634,(1024 1 1) (256 1 1),8192.0,0.857851,0.86,0.9997,4.862440,0.9986,305991680,54.373,19243008,7.813721,48.488,17106944,7.784716,0.7989,2256077,6.4528,11253570,31.904,5789272,16.268,17106960,48.345,349928647,4003.7,2.028278,175255869,1980.9,1.999279,16.437,5788398,48.635,47.898,0.37020000000000003,3954.0,349860170,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.363057
binomialOptions,945,877,input00,binomialOptionsKernel,8.8216,(1024 1 1) (256 1 1),8192.0,0.855887,0.8862000000000001,0.9997,4.844013,0.9986,305991680,66.065,19243008,7.813721,58.36,17106944,7.784716,0.7993000000000001,2258715,7.7456,11255746,38.089,5792655,19.609,17106960,57.647,349931236,4774.9,2.028289,175255873,2336.6,1.999279,19.793,5791760,58.657,58.725,0.3701,4751.4,349860129,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.362932
cfd,1087,877,input00,cuda_compute_flux,0.41237999999999997,(1212 1 1) (192 1 1),7272.0,0.843306,0.898,0.9695,0.723616,0.9943000000000001,9966826,201.07,2802887,9.401920,10.475,145440,4.000000,0.15869999999999998,4151761,305.67,3751435,277.36,5975833,441.11,4462793,328.38,0,0.0,0.000000,0,0.0,0.000000,440.34,5979371,328.17,328.24,0.18739999999999998,686.88,2385635,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.387083
cfd,1237,877,input00,cuda_compute_flux,0.40038,(1212 1 1) (192 1 1),7272.0,0.847904,0.9015000000000001,0.9695,0.656884,0.9943000000000001,9966826,208.4,2803414,9.403878,10.748,145440,4.000000,0.159,4164527,315.08,3753279,285.33,5985656,454.43,4462793,337.36,0,0.0,0.000000,0,0.0,0.000000,454.92,5992612,337.65,338.14,0.1862,708.42,2385839,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.350849
cfd,1380,877,input00,cuda_compute_flux,0.39444999999999997,(1212 1 1) (192 1 1),7272.0,0.859678,0.8959999999999999,0.9695,0.597272,0.9943000000000001,9966826,210.52,2804217,9.407589,10.936,145440,4.000000,0.1595,4192127,321.33,3749391,289.65,5999654,460.85,4462793,343.94,0,0.0,0.000000,0,0.0,0.000000,463.22,6011177,342.99,342.81,0.18510000000000001,721.07,2387527,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.317103
cfd,510,877,input00,cuda_compute_flux,0.72976,(1212 1 1) (192 1 1),7272.0,0.828542,0.9079,0.9695,0.877592,0.9943000000000001,9966826,113.99,2801705,9.396923,5.8993,145440,4.000000,0.156,4154118,172.66,3761526,157.1,5966196,248.18,4462793,187.04,0,0.0,0.000000,0,0.0,0.000000,249.97,5958169,186.28,186.57,0.1886,388.26,2384660,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.456361
cfd,652,877,input00,cuda_compute_flux,0.64,(1212 1 1) (192 1 1),7272.0,0.834855,0.9063,0.9695,0.784129,0.9943000000000001,9966826,130.08,2802374,9.399694,6.7592,145440,4.000000,0.15710000000000002,4144372,197.61,3757005,179.7,5968226,284.42,4462793,212.72,0,0.0,0.000000,0,0.0,0.000000,284.42,5965789,212.68,212.27,0.1882,443.52,2384962,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.415528
cfd,720,877,input00,cuda_compute_flux,0.5587000000000001,(1212 1 1) (192 1 1),7272.0,0.840614,0.8978,0.9695,0.810633,0.9943000000000001,9966826,149.18,2802169,9.399250,7.7306,145440,4.000000,0.157,4157714,224.0,3754005,202.91,5966384,321.86,4462793,239.81,0,0.0,0.000000,0,0.0,0.000000,326.06,5977300,243.4,243.07,0.1873,508.31,2384144,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.427590
cfd,735,877,input00,cuda_compute_flux,0.54403,(1212 1 1) (192 1 1),7272.0,0.836667,0.8992,0.9695,0.817591,0.9943000000000001,9966826,153.09,2802217,9.399443,7.9555,145440,4.000000,0.1574,4151207,232.14,3753237,210.69,5962037,333.66,4462793,248.5,0,0.0,0.000000,0,0.0,0.000000,333.46,5979909,250.0,249.32,0.18710000000000002,521.2,2384789,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.429903
cfd,802,877,input00,cuda_compute_flux,0.49589999999999995,(1212 1 1) (192 1 1),7272.0,0.835824,0.899,0.9695,0.828769,0.9943000000000001,9966826,168.24,2802262,9.399673,8.7153,145440,4.000000,0.157,4149623,255.19,3755476,230.37,5975359,365.72,4462793,274.05,0,0.0,0.000000,0,0.0,0.000000,367.12,5973337,273.67,273.53,0.188,572.29,2384635,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.436065
cfd,945,877,input00,cuda_compute_flux,0.42551,(1212 1 1) (192 1 1),7272.0,0.839778,0.8953,0.9695,0.802678,0.9943000000000001,9966826,196.28,2802123,9.400049,10.135,145440,4.000000,0.15689999999999998,4148478,294.22,3753435,269.27,5971941,425.07,4462793,317.15,0,0.0,0.000000,0,0.0,0.000000,425.25,5977405,318.56,318.11,0.1873,665.13,2384591,0,0,150331499,55777012,5610493,55879588,115570115,0,12560468,1.7272e+03,0.427175
conjugateGradient,1087,877,input00,csrMv_kernel,0.5644199999999999,(262144 1 1) (4 32 1),1048576.0,0.885791,0.9913,0.8665,3.308497,0.75,50331648,556.42,10415647,3.310984,53.892,1048576,1.000000,0.27449999999999997,8388662,448.12,1121862,74.872,9698401,511.78,1178806,56.069,7264964,1552.8,1.154867,2211059,472.36,1.054343,518.49,9698204,55.251,55.679,0.5119,3386.5,20046139,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,1.918931
conjugateGradient,1237,877,input00,csrMv_kernel,0.53075,(262144 1 1) (4 32 1),1048576.0,0.904212,0.9912000000000001,0.8665,3.051785,0.75,50331648,590.1,10415353,3.310963,56.884,1048576,1.000000,0.27449999999999997,8388628,475.94,1122046,75.355,9697389,542.11,1189731,59.469,7247728,1645.0,1.152321,2199502,499.16,1.048680,549.89,9697290,58.646,59.367,0.512,3593.0,20046189,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,1.788922
conjugateGradient,1380,877,input00,csrMv_kernel,0.50973,(262144 1 1) (4 32 1),1048576.0,0.915870,0.992,0.8665,2.804943,0.75,50331648,612.28,10415272,3.310895,59.451,1048576,1.000000,0.2746,8388680,493.34,1122040,69.066,9696740,568.7,1064634,61.638,7236237,1700.4,1.150180,2189041,514.54,1.043757,569.6,9696571,61.583,61.594,0.512,3723.9,20046322,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,1.656241
conjugateGradient,510,877,input00,csrMv_kernel,1.1399,(262144 1 1) (4 32 1),1048576.0,0.898022,0.9918,0.8665,3.793665,0.75,50331648,275.7,10416428,3.311198,26.627,1048576,1.000000,0.27449999999999997,8388703,223.36,1122027,41.725,9697423,246.2,1586274,27.91,7366400,779.5,1.170797,2222668,235.55,1.059440,255.26,9697195,26.329,26.818,0.512,1674.2,20047457,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,2.006450
conjugateGradient,652,877,input00,csrMv_kernel,0.89185,(262144 1 1) (4 32 1),1048576.0,0.855476,0.9913,0.8665,3.669539,0.75,50331648,346.57,10416150,3.311130,33.878,1048576,1.000000,0.27440000000000003,8388639,279.4,1121855,51.641,9698741,319.38,1505631,36.127,7286133,997.9,1.158133,2220563,302.59,1.059664,334.24,9698724,34.589,35.182,0.5119,2182.8,20046515,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,1.986333
conjugateGradient,720,877,input00,csrMv_kernel,0.79059,(262144 1 1) (4 32 1),1048576.0,0.845227,0.9909,0.8665,3.591552,0.75,50331648,396.53,10416011,3.311134,39.067,1048576,1.000000,0.27440000000000003,8388639,319.36,1122030,57.244,9699108,356.75,1492546,39.485,7270221,1094.9,1.155470,2220674,334.37,1.059035,365.09,9699029,38.68,38.956,0.5119,2386.9,20046381,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,2.017750
conjugateGradient,735,877,input00,csrMv_kernel,0.7728700000000001,(262144 1 1) (4 32 1),1048576.0,0.847270,0.9911,0.8665,3.646706,0.75,50331648,404.47,10416093,3.311151,39.913,1048576,1.000000,0.27440000000000003,8388719,326.28,1122012,57.758,9699133,369.34,1414165,40.731,7279227,1130.1,1.157021,2221212,345.18,1.059281,376.99,9698998,39.89,40.271,0.5119,2463.9,20046338,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,2.060215
conjugateGradient,802,877,input00,csrMv_kernel,0.71272,(262144 1 1) (4 32 1),1048576.0,0.846733,0.9904999999999999,0.8665,3.599044,0.75,50331648,438.62,10416165,3.311138,43.281,1048576,1.000000,0.27440000000000003,8388660,353.29,1122066,64.36,9699058,400.56,1494746,44.198,7277558,1227.0,1.156656,2222355,374.83,1.059843,409.03,9698943,43.436,43.819,0.5119,2673.1,20046228,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,2.049363
conjugateGradient,945,877,input00,csrMv_kernel,0.61082,(262144 1 1) (4 32 1),1048576.0,0.858147,0.9904000000000001,0.8665,3.555548,0.75,50331648,513.79,10415966,3.311120,50.424,1048576,1.000000,0.27440000000000003,8388717,413.82,1122016,75.698,9698903,470.54,1426377,51.64,7276514,1434.0,1.156971,2221810,437.48,1.059529,477.77,9698849,50.971,51.218,0.5119,3123.0,20046094,0,0,134217722,25165822,0,922746874,142606332,0,92274688,88.000000,2.033399
convolutionSeparable,1087,877,input00,convolutionRowsKernel,1.6052,(80 2560 1) (16 4 1),409600.0,0.968590,0.9959,1.0,6.176657,1.0,3276800,302.18,16317202,3.994043,242.28,13107200,4.000000,0.2266,13608233,250.77,13107008,266.81,16201218,299.5,14423125,242.76,111052530,8231.5,2.102178,8319647,616.28,2.031098,299.84,16200896,242.18,242.18,0.0045000000000000005,4409.9,59532406,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.936600
convolutionSeparable,1237,877,input00,convolutionRowsKernel,1.4224,(80 2560 1) (16 4 1),409600.0,0.968076,0.9956999999999999,1.0,6.133628,1.0,3276800,340.57,16319430,3.994570,273.02,13107200,4.000000,0.22699999999999998,13618512,282.75,13106904,300.74,16192755,337.12,14430856,273.75,111026894,9275.2,2.101432,8311678,694.41,2.029161,338.25,16190683,273.01,272.98,0.0053,4971.9,59539270,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.928356
convolutionSeparable,1380,877,input00,convolutionRowsKernel,1.2849,(80 2560 1) (16 4 1),409600.0,0.967664,0.9954000000000001,1.0,6.066006,1.0,3276800,376.98,16322152,3.995222,300.78,13107200,4.000000,0.22690000000000002,13646913,313.35,13107062,331.96,16181442,371.5,14449461,302.87,110996709,10000.0,2.100757,8303508,767.2,2.027224,373.54,16179669,300.91,300.83,0.0054,5498.7,59548498,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.916062
convolutionSeparable,510,877,input00,convolutionRowsKernel,3.3927,(80 2560 1) (16 4 1),409600.0,0.968287,0.9965999999999999,1.0,6.158201,1.0,3276800,141.81,16312755,3.992986,115.02,13107200,4.000000,0.2274,13617151,118.25,13106679,128.26,16190817,141.71,14648417,114.78,111105511,3899.6,2.102351,8333580,290.56,2.034373,141.21,16192442,114.8,114.79,0.0054,2087.9,59526339,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.935156
convolutionSeparable,652,877,input00,convolutionRowsKernel,2.6744,(80 2560 1) (16 4 1),409600.0,0.968890,0.9963,1.0,6.172298,1.0,3276800,181.54,16314262,3.993367,145.65,13107200,4.000000,0.22690000000000002,13607386,149.88,13106879,159.72,16201950,179.14,14422939,145.25,111072346,4922.5,2.101989,8324099,368.95,2.032633,179.71,16195064,144.99,144.81,0.0049,2638.8,59528543,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.934950
convolutionSeparable,720,877,input00,convolutionRowsKernel,2.3886,(80 2560 1) (16 4 1),409600.0,0.968635,0.9961,1.0,6.189673,1.0,3276800,203.03,16315064,3.993457,162.79,13107200,4.000000,0.2267,13615547,168.64,13106855,179.04,16204455,201.53,14397248,163.06,111097291,5494.3,2.102130,8326868,414.18,2.033026,201.64,16213547,162.79,162.74,0.0045000000000000005,2952.3,59526969,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.940879
convolutionSeparable,735,877,input00,convolutionRowsKernel,2.3413,(80 2560 1) (16 4 1),409600.0,0.968528,0.9961,1.0,6.177624,1.0,3276800,207.5,16314170,3.993267,164.9,13107200,4.000000,0.2266,13617886,172.19,13106733,181.74,16206408,205.74,14427262,166.73,111124420,5625.8,2.102821,8329523,423.29,2.033511,205.89,16206464,166.35,166.37,0.0045000000000000005,3028.6,59524057,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.941779
convolutionSeparable,802,877,input00,convolutionRowsKernel,2.1645,(80 2560 1) (16 4 1),409600.0,0.968581,0.9961,1.0,6.193567,1.0,3276800,224.24,16314189,3.993270,179.99,13107200,4.000000,0.2268,13614618,186.22,13106931,198.24,16208799,222.61,14430729,180.2,111084114,6110.5,2.102796,8329143,457.94,2.033574,222.82,16200519,180.06,180.04,0.0048,3274.6,59524935,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.942220
convolutionSeparable,945,877,input00,convolutionRowsKernel,1.8244,(80 2560 1) (16 4 1),409600.0,0.968576,0.9961,1.0,6.190539,1.0,3276800,264.05,16314642,3.993519,213.48,13107200,4.000000,0.2266,13609028,220.47,13106704,234.89,16203760,263.78,14423432,212.18,111092723,7244.5,2.102615,8327067,539.98,2.032833,264.51,16211840,213.35,213.52,0.0045000000000000005,3879.2,59526009,0,0,3565158400,1782579200,0,183500800,1782579200,0,130662400,319.000000,0.941438
convolutionTexture,1087,877,input00,convolutionRowsKernel,5.5275,(640 854 1) (16 12 1),3279360.0,0.876094,0.9989,1.0,2.203737,1.0,49172480,0.0,0,0.000000,70.082,13107200,4.000000,0.0137,13107376,70.641,13107219,75.101,25831464,138.78,13728307,70.642,0,0.0,0.000000,0,0.0,0.000000,139.25,25832733,70.434,70.597,0.9495999999999999,4944.9,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.647889
convolutionTexture,1237,877,input00,convolutionRowsKernel,4.9926,(640 854 1) (16 12 1),3279360.0,0.876206,0.9989,1.0,2.145402,1.0,49172480,0.0,0,0.000000,77.51,13107200,4.000000,0.0139,13107329,78.216,13107214,82.249,25828924,153.89,13394156,78.214,0,0.0,0.000000,0,0.0,0.000000,154.11,25825213,78.149,78.204,0.9495999999999999,5475.1,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.630314
convolutionTexture,1380,877,input00,convolutionRowsKernel,4.6008,(640 854 1) (16 12 1),3279360.0,0.875768,0.9989,1.0,2.076883,1.0,49172480,0.0,0,0.000000,83.996,13107200,4.000000,0.014499999999999999,13107351,84.833,13107225,87.062,25816790,167.09,13107216,84.831,0,0.0,0.000000,0,0.0,0.000000,167.1,25816186,84.833,84.83,0.9497,5939.8,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.610428
convolutionTexture,510,877,input00,convolutionRowsKernel,11.305,(640 854 1) (16 12 1),3279360.0,0.882143,0.9991,1.0,2.270350,1.0,49172480,0.0,0,0.000000,34.287,13107200,4.000000,0.0138,13107439,34.41,13107218,41.01,25833902,67.592,16235558,34.407,0,0.0,0.000000,0,0.0,0.000000,67.837,25832955,34.297,34.315,0.9495999999999999,2409.1,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.665074
convolutionTexture,652,877,input00,convolutionRowsKernel,9.0531,(640 854 1) (16 12 1),3279360.0,0.878848,0.9990000000000001,1.0,2.247414,1.0,49172480,0.0,0,0.000000,42.877,13107200,4.000000,0.013300000000000001,13107406,43.15,13107265,48.557,25835011,84.459,15115047,43.108,0,0.0,0.000000,0,0.0,0.000000,84.978,25835634,42.859,42.884,0.9495999999999999,3017.3,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.660000
convolutionTexture,720,877,input00,convolutionRowsKernel,8.0846,(640 854 1) (16 12 1),3279360.0,0.877786,0.9990000000000001,1.0,2.252023,1.0,49172480,0.0,0,0.000000,47.967,13107200,4.000000,0.013300000000000001,13107598,48.295,13107390,52.672,25841926,94.765,14886019,48.292,0,0.0,0.000000,0,0.0,0.000000,95.231,25843857,48.079,48.115,0.9495999999999999,3380.3,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.663878
convolutionTexture,735,877,input00,convolutionRowsKernel,7.8911,(640 854 1) (16 12 1),3279360.0,0.878601,0.9990000000000001,1.0,2.266365,1.0,49172480,0.0,0,0.000000,49.28,13107200,4.000000,0.0131,13107495,49.481,13107218,53.042,25843878,97.217,14810877,49.486,0,0.0,0.000000,0,0.0,0.000000,97.571,25843012,49.276,49.324,0.9495999999999999,3463.9,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.666757
convolutionTexture,802,877,input00,convolutionRowsKernel,7.2882,(640 854 1) (16 12 1),3279360.0,0.879413,0.9990000000000001,1.0,2.269770,1.0,49172480,0.0,0,0.000000,53.276,13107200,4.000000,0.0131,13107568,53.52,13107420,61.176,25846492,105.05,15042904,53.518,0,0.0,0.000000,0,0.0,0.000000,105.54,25845079,53.292,53.34,0.9495999999999999,3746.3,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.665157
convolutionTexture,945,877,input00,convolutionRowsKernel,6.1715,(640 854 1) (16 12 1),3279360.0,0.878934,0.9989,1.0,2.257208,1.0,49172480,0.0,0,0.000000,62.463,13107200,4.000000,0.0132,13107368,62.844,13107221,73.827,25844529,123.37,14692828,62.841,0,0.0,0.000000,0,0.0,0.000000,123.92,25839813,62.61,62.743,0.9495999999999999,4399.5,452203520,0,0,5557452800,1782579200,0,1258946560,3774873600,0,311339520,94.939110,0.663198
eigenvalues,1087,877,input00,bisectKernel,3.1304,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.870551,0.9981,3874694,0.036153,3712,4.000000,0.0012467,128,4.000000,0.9333,13,1.3627999999999999e-05,4,2.1274e-05,191,0.0019272,144,0.0014024,276031,10.503,1.009308,7329,0.28554,1.210005,0.0012468,128,0.0012468,0.0012468,0.9333,10.442,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372753
eigenvalues,1237,877,input00,bisectKernel,2.7511,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.870497,0.9981,3874694,0.041135,3712,4.000000,0.0014186000000000001,128,4.000000,0.9333,3,0.00016378999999999998,4,1.8157e-05,235,0.0020246,144,0.0015959000000000001,276030,11.95,1.009311,7329,0.32492000000000004,1.210005,0.0014185,128,0.0014186000000000001,0.0014185,0.9333,11.879,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372779
eigenvalues,1380,877,input00,bisectKernel,2.4537,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.870883,0.9981,3874694,0.046124000000000005,3712,4.000000,0.0015905000000000001,128,4.000000,0.9333,2,0.00045164999999999995,4,2.2054999999999998e-05,211,0.0026573000000000005,144,0.0017893,276030,13.399,1.009310,7329,0.36429,1.210005,0.0015905000000000001,128,0.0015906,0.0015903,0.9333,13.319,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372908
eigenvalues,510,877,input00,bisectKernel,6.5911,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.870645,0.9981,3874694,0.017171,3712,4.000000,0.00060649,128,4.000000,0.9333,15,0.0001985,4,0.00017957,252,0.0011759,144,0.0007473899999999999,276029,4.9879,1.009311,7329,0.13565000000000002,1.210005,0.00060646,128,0.00060651,0.00060648,0.9333,4.9598,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372775
eigenvalues,652,877,input00,bisectKernel,5.2396,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.871229,0.9981,3874694,0.021699000000000003,3712,4.000000,0.00076615,128,4.000000,0.9333,19,0.00017575,4,2.1146e-05,240,0.001732,147,0.00086188,276030,6.3025,1.009315,7329,0.17137,1.210005,0.00076612,128,0.0007661399999999999,0.0007661699999999999,0.9333,6.2659,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372831
eigenvalues,720,877,input00,bisectKernel,4.685,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.870866,0.9981,3874694,0.024161000000000002,3712,4.000000,0.0008531799999999999,128,4.000000,0.9333,11,0.00017083999999999998,6,4.5097999999999994e-05,227,0.0018456,275,0.0010714,276030,7.0053,1.009309,7329,0.19081,1.210005,0.0008531499999999999,128,0.00085314,0.0008531499999999999,0.9333,6.9764,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372706
eigenvalues,735,877,input00,bisectKernel,4.5855,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.870989,0.9981,3874694,0.024687,3712,4.000000,0.00087171,128,4.000000,0.9333,0,0.00017728999999999998,4,8.171599999999999e-05,260,0.00152,149,0.00096988,276030,7.0912,1.009312,7329,0.19280000000000003,1.210005,0.0008619799999999999,128,0.0008621599999999999,0.00086199,0.9333,7.0488,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372758
eigenvalues,802,877,input00,bisectKernel,4.2539,(1 1 1) (512 1 1),16.0,0.249997,0.0125,0.6690999999999999,1.870857,0.9981,3874694,0.026603,3712,4.000000,0.0009395499999999999,128,4.000000,0.9333,6,0.00020821,6,0.00025642,242,0.0016497999999999999,144,0.0010322,276030,7.7292,1.009313,7329,0.21017,1.210005,0.0009394,128,0.00093948,0.00093949,0.9333,7.6832,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372853
eigenvalues,945,877,input00,bisectKernel,3.576,(1 1 1) (512 1 1),16.0,0.249996,0.0125,0.6690999999999999,1.870440,0.9981,3874694,0.031659,3712,4.000000,0.0010918000000000002,128,4.000000,0.9333,22,0.00018893,4,2.4745999999999997e-05,190,0.0017329000000000001,144,0.001228,276030,9.1946,1.009309,7329,0.25001,1.210005,0.0010915,128,0.0010917,0.0010915,0.9333,9.1416,274428,0,0,51312173,19940706,2847803,23895716,42884265,11146,4672565,2.9204e+05,1.372714
fastWalshTransform,1087,877,input00,fwtBatch2Kernel,2.5999,(262144 1 1) (256 1 1),2097152.0,0.919812,0.9974,1.0,0.837820,1.0,16777216,384.3,33554432,4.000000,371.03,33554432,4.000000,0.3457,33554515,384.74,33553981,395.58,33554611,371.33,35750153,384.75,0,0.0,0.000000,0,0.0,0.000000,384.74,33554432,371.33,371.05,0.0,480.39,10485760,0,0,536870912,0,0,1409286144,536870912,0,94371840,45.000000,0.418036
fastWalshTransform,1237,877,input00,fwtBatch2Kernel,2.6062,(262144 1 1) (256 1 1),2097152.0,0.924434,0.9976,1.0,0.727971,1.0,16777216,383.39,33554432,4.000000,368.12,33554432,4.000000,0.3444,33554503,384.03,33553973,396.25,33554584,368.26,36108849,384.04,0,0.0,0.000000,0,0.0,0.000000,384.04,33554432,368.26,368.11,0.0,479.22,10485760,0,0,536870912,0,0,1409286144,536870912,0,94371840,45.000000,0.366519
fastWalshTransform,1380,877,input00,fwtBatch2Kernel,2.6092,(262144 1 1) (256 1 1),2097152.0,0.927690,0.9976999999999999,1.0,0.645296,1.0,16777216,382.96,33554432,4.000000,365.37,33554432,4.000000,0.34340000000000004,33554500,383.81,33553979,397.38,33554630,365.58,36509539,383.83,0,0.0,0.000000,0,0.0,0.000000,383.82,33554432,366.22,365.47,0.0,478.72,10485760,0,0,536870912,0,0,1409286144,536870912,0,94371840,45.000000,0.326750
fastWalshTransform,510,877,input00,fwtBatch2Kernel,4.3084,(262144 1 1) (256 1 1),2097152.0,0.913008,0.9974,1.0,1.105634,1.0,16777216,232.0,33554432,4.000000,224.86,33554432,4.000000,0.34840000000000004,33554538,235.35,33553991,241.05,33554652,227.87,35495568,235.35,0,0.0,0.000000,0,0.0,0.000000,235.35,33554432,227.87,227.87,0.0,289.97,10485760,0,0,536870912,0,0,1409286144,536870912,0,94371840,45.000000,0.531626
fastWalshTransform,652,877,input00,fwtBatch2Kernel,3.8109,(262144 1 1) (256 1 1),2097152.0,0.915663,0.9973000000000001,1.0,0.979586,1.0,16777216,262.1,33554432,4.000000,254.35,33554432,4.000000,0.3455,33554541,265.05,33554031,271.1,33554594,256.89,35417240,265.09,0,0.0,0.000000,0,0.0,0.000000,265.03,33554432,256.89,256.88,0.0,327.69,10485760,0,0,536870912,0,0,1409286144,536870912,0,94371840,45.000000,0.476392
fastWalshTransform,720,877,input00,fwtBatch2Kernel,3.4288,(262144 1 1) (256 1 1),2097152.0,0.915855,0.9973000000000001,1.0,0.976581,1.0,16777216,292.57,33554432,4.000000,284.76,33554432,4.000000,0.34729999999999994,33554579,294.4,33553964,300.94,33554598,286.28,35241025,294.41,0,0.0,0.000000,0,0.0,0.000000,294.4,33554432,286.27,285.53,0.0,365.61,10485760,0,0,536870912,0,0,1409286144,536870912,0,94371840,45.000000,0.475628
