appName,coreF,memF,kernel,achieved_occupancy,eligible_warps_per_cycle,dram_read_transactions,dram_write_transactions,l2_read_transactions,l2_write_transactions,shared_load_transactions,shared_store_transactions,branch_efficiency,cf_executed,flop_count_sp,time/ms,time(pred)/ms,power/W,power(pred)/W
matrixMul,1000,600,matrixMulCUDA,0.994851,1.460971,4324915,159610,8388853,131117,50331648,2097152,1,1114112,2147483648,5.3729,4.886176374,54.13085294,53.19008615
matrixMul,1000,700,matrixMulCUDA,0.994472,1.644686,4325154,159135,8388853,131091,50331648,2097152,1,1114112,2147483648,4.5696,4.517607845,55.95573529,55.71260877
matrixMul,1000,800,matrixMulCUDA,0.994743,1.736948,4325097,159427,8388784,131091,50331648,2097152,1,1114112,2147483648,4.3078,4.257598368,58.40665714,58.14768051
matrixMul,1000,900,matrixMulCUDA,0.994678,1.782138,4325204,159449,8388788,131111,50331648,2097152,1,1114112,2147483648,4.2004,4.054057464,59.91942857,60.3462216
matrixMul,1000,1000,matrixMulCUDA,0.994875,1.809756,4325287,159663,8388829,131078,50331648,2097152,1,1114112,2147483648,4.1408,3.900570049,61.57205714,62.71678769
matrixMul(Global),500,500,matrixMulCUDA,0.976247,4.971554,4572912,157960,168008749,131186,0,0,1,8552448,2147483648,25.138,25.80309333,30.11010526,31.4242664
matrixMul(Global),500,600,matrixMulCUDA,0.976202,4.999655,4571556,157758,167990660,131079,0,0,1,8552448,2147483648,25.01,24.82432433,31.533,31.53578756
matrixMul(Global),500,700,matrixMulCUDA,0.976294,5.011004,4575002,157980,168016093,131187,0,0,1,8552448,2147483648,24.891,24.12393233,31.774,31.51822226
matrixMul(Global),500,800,matrixMulCUDA,0.975796,5.024198,4566587,157871,168003416,131082,0,0,1,8552448,2147483648,24.823,23.63045033,32.01521429,31.60090559
matrixMul(Global),500,900,matrixMulCUDA,0.973701,5.038874,4573049,157796,167999769,131080,0,0,1,8552448,2147483648,24.757,23.24409,32.246,31.22536285
matrixMul(Global),500,1000,matrixMulCUDA,0.971146,5.040696,4562496,158933,168015144,131081,0,0,1,8552448,2147483648,24.721,22.95311067,32.488,30.80724971
matrixMul(Global),600,500,matrixMulCUDA,0.976124,4.881388,4529870,157965,167976306,131186,0,0,1,8552448,2147483648,21.459,22.38242133,30.576,30.76697172
matrixMul(Global),600,600,matrixMulCUDA,0.976231,4.916499,4520011,158128,167994499,131186,0,0,1,8552448,2147483648,21.194,21.40365233,31.049,30.99865907
matrixMul(Global),600,700,matrixMulCUDA,0.976144,4.979175,4522982,157822,167979662,131187,0,0,1,8552448,2147483648,20.777,20.70326033,31.3344359,30.8297147
matrixMul(Global),600,800,matrixMulCUDA,0.976219,5.008705,4325466,158980,167772354,131078,0,0,1,8552448,2147483648,20.646,20.20977833,31.774,31.0241422
matrixMul(Global),600,900,matrixMulCUDA,0.976311,5.017045,4325497,158980,167772378,131102,0,0,1,8552448,2147483648,20.628,19.823418,32.1378,31.00976246
matrixMul(Global),600,1000,matrixMulCUDA,0.974792,4.989223,4325474,159083,167772342,131079,0,0,1,8552448,2147483648,20.556,19.53243867,32.246,30.98923956
matrixMul(Global),700,500,matrixMulCUDA,0.975603,4.900052,4509122,157839,167944229,131187,0,0,1,8552448,2147483648,18.713,19.93908419,30.579,31.81522711
matrixMul(Global),700,600,matrixMulCUDA,0.976057,4.894182,4497908,158277,167948476,131083,0,0,1,8552448,2147483648,18.515,18.96031519,31.73291379,31.74725115
matrixMul(Global),700,700,matrixMulCUDA,0.976044,4.960678,4325452,159585,167772354,131078,0,0,1,8552448,2147483648,18.181,18.25992319,31.95671429,31.82549753
matrixMul(Global),700,800,matrixMulCUDA,0.976014,5.004254,4325443,159707,167772570,131078,0,0,1,8552448,2147483648,17.826,17.76644119,32.369,31.76239035
matrixMul(Global),700,900,matrixMulCUDA,0.976197,5.022619,4325443,159928,167772433,131079,0,0,1,8552448,2147483648,17.697,17.38008086,32.73997727,32.1851846
matrixMul(Global),700,1000,matrixMulCUDA,0.976259,5.036183,4325496,159874,167772391,131078,0,0,1,8552448,2147483648,17.647,17.08910152,32.976,32.27215987
matrixMul(Global),800,500,matrixMulCUDA,0.974435,4.950427,4325467,159551,167772402,131081,0,0,1,8552448,2147483648,16.845,18.10658133,31.797,33.48852242
matrixMul(Global),800,600,matrixMulCUDA,0.975421,4.919417,4325495,159435,167772517,131078,0,0,1,8552448,2147483648,16.52,17.12781233,32.77765854,33.26636483
matrixMul(Global),800,700,matrixMulCUDA,0.976027,4.937566,4325519,159589,167772594,131240,0,0,1,8552448,2147483648,16.219,16.42742033,33.07733333,33.45155077
matrixMul(Global),800,800,matrixMulCUDA,0.97605,4.96408,4325469,159290,167772424,131104,0,0,1,8552448,2147483648,15.937,15.93393833,33.95473333,33.53757005
matrixMul(Global),800,900,matrixMulCUDA,0.976129,5.029011,4325507,159564,167772657,131156,0,0,1,8552448,2147483648,15.68,15.547578,34.195,33.59938338
matrixMul(Global),800,1000,matrixMulCUDA,0.976225,5.040329,4325465,159654,167772432,131117,0,0,1,8552448,2147483648,15.578,15.25659867,34.437,33.54627235
matrixMul(Global),900,500,matrixMulCUDA,0.973926,4.812379,4325510,159260,167772595,131126,0,0,1,8552448,2147483648,15.47,16.68130133,33.77773214,34.31908776
matrixMul(Global),900,600,matrixMulCUDA,0.975141,4.866537,4325478,159442,167772484,131156,0,0,1,8552448,2147483648,15.039,15.70253233,34.72371186,34.795633
matrixMul(Global),900,700,matrixMulCUDA,0.975567,4.844043,4325527,159475,167772460,131134,0,0,1,8552448,2147483648,14.585,15.00214033,34.94433929,34.86465241
matrixMul(Global),900,800,matrixMulCUDA,0.975983,4.845297,4325484,159394,167772587,131143,0,0,1,8552448,2147483648,14.338,14.50865833,35.18835714,34.91254632
matrixMul(Global),900,900,matrixMulCUDA,0.976128,4.885578,4325483,159452,167772489,131130,0,0,1,8552448,2147483648,14.138,14.122298,35.61821212,35.27590049
matrixMul(Global),900,1000,matrixMulCUDA,0.976164,4.926599,4325457,159419,167772443,131156,0,0,1,8552448,2147483648,13.906,13.83131867,36.13504878,35.43693125
matrixMul(Global),1000,500,matrixMulCUDA,0.97319,4.717731,4325634,159337,167772676,131117,0,0,1,8552448,2147483648,14.673,15.54107733,35.88340476,33.71747424
matrixMul(Global),1000,600,matrixMulCUDA,0.973989,4.860436,4325510,159246,167772499,131117,0,0,1,8552448,2147483648,14.124,14.56230833,36.12512195,35.58701119
matrixMul(Global),1000,700,matrixMulCUDA,0.974738,4.962388,4325475,159185,167772463,131104,0,0,1,8552448,2147483648,13.396,13.86191633,36.3322619,36.83927123
matrixMul(Global),1000,800,matrixMulCUDA,0.975745,4.947787,4325504,159712,167772540,131117,0,0,1,8552448,2147483648,13.077,13.36843433,36.67271111,37.17873125
matrixMul(Global),1000,900,matrixMulCUDA,0.976054,4.967276,4325449,159597,167772432,131160,0,0,1,8552448,2147483648,12.915,12.982074,36.88582927,37.28899812
matrixMul(Global),1000,1000,matrixMulCUDA,0.976069,5.007203,4325498,159532,167772408,131078,0,0,1,8552448,2147483648,12.752,12.69109467,36.80743636,37.58115646
mergeSort           ,500,500,void mergeElementaryIntervalsKernel<unsigned int=1,0.978093,4.22473,262194,261883,262220,262150,3787985,1429280,1,2326528,0,0.64682,0.684384711,20,21.69380044
mergeSort           ,500,600,void mergeElementaryIntervalsKernel<unsigned int=1,0.978149,4.25007,262221,261985,262439,262150,3787985,1429280,1,2326528,0,0.53143,0.571677978,22,22.6725232
mergeSort           ,500,700,void mergeElementaryIntervalsKernel<unsigned int=1,0.978552,4.26315,262194,262061,262215,262150,3787985,1429280,1,2326528,0,0.44923,0.491026778,23,23.97294059
mergeSort           ,500,800,void mergeElementaryIntervalsKernel<unsigned int=1,0.97732,4.269407,262175,261890,262215,262150,3787985,1429280,1,2326528,0,0.39068,0.434201578,24,25.12814602
mergeSort           ,500,900,void mergeElementaryIntervalsKernel<unsigned int=1,0.977748,4.273397,262215,261778,262439,262150,3787985,1429280,1,2326528,0,0.35469,0.3897116,25,26.18466135
mergeSort           ,500,1000,void mergeElementaryIntervalsKernel<unsigned int=1,0.977764,4.277676,262218,262046,262439,262150,3787985,1429280,1,2326528,0,0.33704,0.356204889,26,27.52496947
mergeSort           ,600,500,void mergeElementaryIntervalsKernel<unsigned int=1,0.977987,4.200238,262195,262004,262456,262150,3787985,1429280,1,2326528,0,0.64545,0.671635911,21,20.68105354
mergeSort           ,600,600,void mergeElementaryIntervalsKernel<unsigned int=1,0.977928,4.243419,262207,261868,262448,262150,3787985,1429280,1,2326528,0,0.52814,0.558929178,23,22.25859708
mergeSort           ,600,700,void mergeElementaryIntervalsKernel<unsigned int=1,0.977725,4.255764,262175,261817,262447,262150,3787985,1429280,1,2326528,0,0.44408,0.478277978,24,23.4695826
mergeSort           ,600,800,void mergeElementaryIntervalsKernel<unsigned int=1,0.977768,4.258265,262215,261769,262439,262150,3787985,1429280,1,2326528,0,0.38544,0.421452778,26,24.52956214
mergeSort           ,600,900,void mergeElementaryIntervalsKernel<unsigned int=1,0.977561,4.265236,262215,261812,262439,262150,3787985,1429280,1,2326528,0,0.34,0.3769628,27,25.88546985
mergeSort           ,600,1000,void mergeElementaryIntervalsKernel<unsigned int=1,0.977746,4.271471,262218,262058,262439,262150,3787985,1429280,1,2326528,0,0.30964,0.343456089,28,27.21886787
mergeSort           ,700,500,void mergeElementaryIntervalsKernel<unsigned int=1,0.977776,4.186723,262191,261868,262447,262150,3787985,1429280,1,2326528,0,0.64655,0.662529625,21,21.47718924
mergeSort           ,700,600,void mergeElementaryIntervalsKernel<unsigned int=1,0.9778,4.227045,262207,262008,262447,262150,3787985,1429280,1,2326528,0,0.52705,0.549822892,24,23.64294798
mergeSort           ,700,700,void mergeElementaryIntervalsKernel<unsigned int=1,0.978238,4.243445,262195,261726,262227,262150,3787985,1429280,1,2326528,0,0.44158,0.469171692,25,24.51751712
mergeSort           ,700,800,void mergeElementaryIntervalsKernel<unsigned int=1,0.977323,4.255452,262215,261838,262439,262150,3787985,1429280,1,2326528,0,0.38077,0.412346492,27,26.09072554
mergeSort           ,700,900,void mergeElementaryIntervalsKernel<unsigned int=1,0.977579,4.260741,262191,261871,262215,262150,3787985,1429280,1,2326528,0,0.33591,0.367856514,28,27.1662023
mergeSort           ,700,1000,void mergeElementaryIntervalsKernel<unsigned int=1,0.977622,4.266785,262175,261970,262215,262150,3787985,1429280,1,2326528,0,0.30165,0.334349803,29,28.80519716
mergeSort           ,800,500,void mergeElementaryIntervalsKernel<unsigned int=1,0.977625,4.16784,262211,261906,262456,262150,3787985,1429280,1,2326528,0,0.6456,0.655699911,23,23.66450837
mergeSort           ,800,600,void mergeElementaryIntervalsKernel<unsigned int=1,0.976909,4.214145,262215,261919,262439,262150,3787985,1429280,1,2326528,0,0.52588,0.542993178,26,25.70684551
mergeSort           ,800,700,void mergeElementaryIntervalsKernel<unsigned int=1,0.977317,4.228932,262217,261698,262439,262150,3787985,1429280,1,2326528,0,0.44031,0.462341978,27,27.03287735
mergeSort           ,800,800,void mergeElementaryIntervalsKernel<unsigned int=1,0.977047,4.237683,262195,261985,262456,262150,3787985,1429280,1,2326528,0,0.3795,0.405516778,29,28.39796184
mergeSort           ,800,900,void mergeElementaryIntervalsKernel<unsigned int=1,0.976723,4.249559,262218,262106,262439,262150,3787985,1429280,1,2326528,0,0.33399,0.3610268,31,29.59932526
mergeSort           ,800,1000,void mergeElementaryIntervalsKernel<unsigned int=1,0.977159,4.259715,262215,262281,262439,262150,3787985,1429280,1,2326528,0,0.29878,0.327520089,32,30.75351034
mergeSort           ,900,500,void mergeElementaryIntervalsKernel<unsigned int=1,0.977434,4.14608,262191,261556,262447,262150,3787985,1429280,1,2326528,0,0.64689,0.650387911,25,26.14409765
mergeSort           ,900,600,void mergeElementaryIntervalsKernel<unsigned int=1,0.977285,4.207135,262207,261907,262447,262150,3787985,1429280,1,2326528,0,0.52798,0.537681178,28,28.06246097
mergeSort           ,900,700,void mergeElementaryIntervalsKernel<unsigned int=1,0.977099,4.225064,262218,261907,262439,262150,3787985,1429280,1,2326528,0,0.43983,0.457029978,30,29.75739116
mergeSort           ,900,800,void mergeElementaryIntervalsKernel<unsigned int=1,0.976996,4.237865,262215,261678,262439,262150,3787985,1429280,1,2326528,0,0.37829,0.400204778,32,31.24806143
mergeSort           ,900,900,void mergeElementaryIntervalsKernel<unsigned int=1,0.976838,4.240722,262191,261710,262447,262150,3787985,1429280,1,2326528,0,0.33237,0.3557148,33,32.29837844
mergeSort           ,900,1000,void mergeElementaryIntervalsKernel<unsigned int=1,0.976889,4.254179,262215,261871,262439,262150,3787985,1429280,1,2326528,0,0.29647,0.322208089,35,33.64200448
mergeSort           ,1000,500,void mergeElementaryIntervalsKernel<unsigned int=1,0.97065,3.892519,262182,260647,262450,262150,3787985,1429280,1,2326528,0,0.64826,0.646138311,27,18.87159084
mergeSort           ,1000,600,void mergeElementaryIntervalsKernel<unsigned int=1,0.976902,4.190228,262175,261791,262215,262150,3787985,1429280,1,2326528,0,0.52697,0.533431578,29,30.46363015
mergeSort           ,1000,700,void mergeElementaryIntervalsKernel<unsigned int=1,0.976871,4.216452,262226,261794,262439,262150,3787985,1429280,1,2326528,0,0.43935,0.452780378,31,32.25084052
mergeSort           ,1000,800,void mergeElementaryIntervalsKernel<unsigned int=1,0.976774,4.228543,262215,261931,262439,262150,3787985,1429280,1,2326528,0,0.37765,0.395955178,33,33.36895595
mergeSort           ,1000,900,void mergeElementaryIntervalsKernel<unsigned int=1,0.976565,4.236636,262175,261781,262215,262150,3787985,1429280,1,2326528,0,0.33045,0.3514652,35,35.09300924
mergeSort           ,1000,1000,void mergeElementaryIntervalsKernel<unsigned int=1,0.976385,4.24162,262215,262090,262439,262150,3787985,1429280,1,2326528,0,0.29564,0.317958489,36,35.91780905
nn,500,500,euclid,0.732851,1.842081,40,1731,21602,5352,0,0,1,6692,513168,0.008004,0.00772575,42.36845714,43.38448294
nn,500,600,euclid,0.728501,1.820353,51,1710,21549,5352,0,0,1,6692,513168,0.008004,0.007447275,43.98386486,44.86957626
nn,500,700,euclid,0.732622,1.86536,52,1837,21564,5352,0,0,1,6692,513168,0.007986,0.007248364,45.94575,45.32334051
nn,500,800,euclid,0.724775,1.816581,73,1881,21836,5352,0,0,1,6692,513168,0.007945,0.007099181,47.66457143,47.93455984
nn,500,900,euclid,0.723777,1.844316,36,1095,21650,5352,0,0,1,6692,513168,0.007986,0.00698315,48.1652973,45.01922174
nn,500,1000,euclid,0.725318,1.875519,166,1067,21591,5352,0,0,1,6692,513168,0.007917,0.006890325,48.53254286,45.64848937
nn,600,500,euclid,0.714495,1.835344,52,810,21570,5352,0,0,1,6692,513168,0.006866,0.0067166,43.16572973,42.50556069
nn,600,600,euclid,0.714557,1.810893,36,1710,21788,5352,0,0,1,6692,513168,0.006857,0.006438125,45.06036111,46.61729084
nn,600,700,euclid,0.7174,1.830948,29,1832,21560,5352,0,0,1,6692,513168,0.006806,0.006239214,47.33666667,47.55891172
nn,600,800,euclid,0.711691,1.806092,2,2132,21548,5352,0,0,1,6692,513168,0.006669,0.006090031,49.21622857,50.68329115
nn,600,900,euclid,0.716672,1.853306,0,2132,21571,5352,0,0,1,6692,513168,0.006605,0.005974,49.95688571,50.89068292
nn,600,1000,euclid,0.713437,1.838568,2,2188,21556,5352,0,0,1,6692,513168,0.006505,0.005881175,51.23325714,53.50377208
nn,700,500,euclid,0.692112,1.834566,46,773,21584,5352,0,0,1,6692,513168,0.006139,0.005995779,44.02677778,45.52506145
nn,700,600,euclid,0.690765,1.833634,40,879,21622,5352,0,0,1,6692,513168,0.006066,0.005717304,46.16908333,46.72022323
nn,700,700,euclid,0.694459,1.794463,0,1053,21556,5352,0,0,1,6692,513168,0.00591,0.005518393,48.8232,47.92264034
nn,700,800,euclid,0.688617,1.806751,0,1105,21567,5352,0,0,1,6692,513168,0.005851,0.00536921,50.34805405,49.66420989
nn,700,900,euclid,0.69226,1.82963,2,1156,21530,5352,0,0,1,6692,513168,0.005709,0.005253179,51.53844444,50.24449379
nn,700,1000,euclid,0.69115,1.807965,0,1218,21548,5352,0,0,1,6692,513168,0.00586,0.005160354,53.05522857,52.29326979
nn,800,500,euclid,0.67874,1.845169,2,986,21522,5352,0,0,1,6692,513168,0.005316,0.005455163,46.6762973,48.77065402
nn,800,600,euclid,0.677882,1.821005,2,968,21549,5352,0,0,1,6692,513168,0.005481,0.005176688,49.30511111,49.53362837
nn,800,700,euclid,0.681721,1.824484,0,1024,21537,5352,0,0,1,6692,513168,0.005357,0.004977777,51.04716667,50.44309612
nn,800,800,euclid,0.680431,1.822378,2,1044,21552,5352,0,0,1,6692,513168,0.005343,0.004828594,53.294,52.02064273
nn,800,900,euclid,0.685975,1.792412,0,1141,21541,5352,0,0,1,6692,513168,0.005325,0.004712563,55.08262162,53.541155
nn,800,1000,euclid,0.685433,1.818381,2,1157,21548,5352,0,0,1,6692,513168,0.005275,0.004619738,55.98348718,54.97440645
nn,900,500,euclid,0.678974,1.799782,2,980,21545,5352,0,0,1,6692,513168,0.004895,0.005034683,50.96075,49.87619714
nn,900,600,euclid,0.66771,1.796768,2,949,21552,5352,0,0,1,6692,513168,0.004928,0.004756208,52.80583784,52.4603308
nn,900,700,euclid,0.665627,1.773978,2,1009,21560,5352,0,0,1,6692,513168,0.004895,0.004557298,54.746,54.64132722
nn,900,800,euclid,0.675249,1.711406,0,1048,21567,5352,0,0,1,6692,513168,0.00485,0.004408115,56.72272222,55.61303135
nn,900,900,euclid,0.666171,1.793209,2,1097,21593,5352,0,0,1,6692,513168,0.00474,0.004292083,59.00411111,58.07727926
nn,900,1000,euclid,0.665344,1.718857,0,1119,21571,5352,0,0,1,6692,513168,0.004763,0.004199258,60.9765,60.92425835
nn,1000,500,euclid,0.650127,1.717462,0,932,21556,5352,0,0,1,6692,513168,0.00453,0.0046983,52.52160526,55.34442654
nn,1000,600,euclid,0.65862,1.703349,0,951,21522,5352,0,0,1,6692,513168,0.004525,0.004419825,54.60891667,55.95451719
nn,1000,700,euclid,0.650486,1.788253,2,948,21545,5352,0,0,1,6692,513168,0.004484,0.004220914,57.94286111,56.59091957
nn,1000,800,euclid,0.646928,1.71268,0,963,21568,5352,0,0,1,6692,513168,0.004393,0.004071731,60.36180556,59.92587421
nn,1000,900,euclid,0.647694,1.763729,2,1009,21570,5352,0,0,1,6692,513168,0.004196,0.0039557,62.2606,61.61304807
nn,1000,1000,euclid,0.652127,1.698193,0,1085,21545,5352,0,0,1,6692,513168,0.004219,0.003862875,63.64391429,64.87884353
quasirandomGenerator,500,500,quasirandomGeneratorKernel,0.664808,4.414059,14029,386543,1586,393222,0,0,1,148992,3145728,0.47133,0.512682667,44.13971429,47.81488805
quasirandomGenerator,500,600,quasirandomGeneratorKernel,0.655479,5.755622,1230,385820,7812,393222,0,0,1,148992,3145728,0.41725,0.423703667,44.95725714,41.25057259
quasirandomGenerator,500,700,quasirandomGeneratorKernel,0.651737,7.234734,10795,385838,2824,393222,0,0,1,148992,3145728,0.35589,0.360031667,45.13754286,41.85725199
quasirandomGenerator,500,800,quasirandomGeneratorKernel,0.653466,9.072482,6928,389301,11037,393222,0,0,1,148992,3145728,0.34419,0.315169667,45.318,39.79222977
quasirandomGenerator,500,900,quasirandomGeneratorKernel,0.652033,9.374608,2092,391311,10619,393222,0,0,1,148992,3145728,0.34301,0.280046,46.07674286,41.39414438
quasirandomGenerator,500,1000,quasirandomGeneratorKernel,0.653822,9.371393,1947,390480,1175,393222,0,0,1,148992,3145728,0.34218,0.253593333,45.68497143,47.31766932
quasirandomGenerator,600,500,quasirandomGeneratorKernel,0.682834,3.637432,7064,386830,2220,393222,0,0,1,148992,3145728,0.45807,0.507221333,46.3004,44.84756953
quasirandomGenerator,600,600,quasirandomGeneratorKernel,0.670642,4.44276,2349,386671,7293,393222,0,0,1,148992,3145728,0.40935,0.418242333,47.01705714,47.26991864
quasirandomGenerator,600,700,quasirandomGeneratorKernel,0.659382,5.609366,9205,386267,9850,393222,0,0,1,148992,3145728,0.3517,0.354570333,47.33708571,48.37447825
quasirandomGenerator,600,800,quasirandomGeneratorKernel,0.651276,7.393368,58,386787,306,393222,0,0,1,148992,3145728,0.30575,0.309708333,48.23057143,48.6231971
quasirandomGenerator,600,900,quasirandomGeneratorKernel,0.657215,9.225633,55,386979,267,393222,0,0,1,148992,3145728,0.28633,0.274584667,47.53122857,51.21050698
quasirandomGenerator,600,1000,quasirandomGeneratorKernel,0.651687,9.382407,54,390379,316,393222,0,0,1,148992,3145728,0.28745,0.248132,48.74834286,54.83132048
quasirandomGenerator,700,500,quasirandomGeneratorKernel,0.69028,2.894233,13765,387450,17138,393222,0,0,1,148992,3145728,0.4604,0.503320381,48.48011429,48.17767812
quasirandomGenerator,700,600,quasirandomGeneratorKernel,0.681015,3.516604,1248,387300,2118,393222,0,0,1,148992,3145728,0.40009,0.414341381,49.99111429,51.8186085
quasirandomGenerator,700,700,quasirandomGeneratorKernel,0.671775,4.632515,52,388291,289,393222,0,0,1,148992,3145728,0.34566,0.350669381,50.34451429,51.2149998
quasirandomGenerator,700,800,quasirandomGeneratorKernel,0.661869,5.812466,58,388071,271,393222,0,0,1,148992,3145728,0.29857,0.305807381,50.41008571,51.78452361
quasirandomGenerator,700,900,quasirandomGeneratorKernel,0.652808,7.151907,51,387397,290,393222,0,0,1,148992,3145728,0.26812,0.270683714,50.87302857,52.82966086
quasirandomGenerator,700,1000,quasirandomGeneratorKernel,0.65121,8.646595,51,387523,184,393222,0,0,1,148992,3145728,0.24916,0.244231048,51.09222857,52.9646048
quasirandomGenerator,800,500,quasirandomGeneratorKernel,0.69974,2.505282,52,388622,224,393222,0,0,1,148992,3145728,0.45613,0.500394667,51.35134286,50.33124847
quasirandomGenerator,800,600,quasirandomGeneratorKernel,0.693706,3.013337,57,388956,255,393222,0,0,1,148992,3145728,0.40138,0.411415667,53.95751429,52.74033731
quasirandomGenerator,800,700,quasirandomGeneratorKernel,0.685534,3.811505,53,388282,361,393222,0,0,1,148992,3145728,0.33655,0.347743667,55.01794286,53.8296999
quasirandomGenerator,800,800,quasirandomGeneratorKernel,0.670687,4.730439,56,388492,250,393222,0,0,1,148992,3145728,0.29694,0.302881667,55.08042857,56.47849798
quasirandomGenerator,800,900,quasirandomGeneratorKernel,0.661814,5.803204,51,388082,273,393222,0,0,1,148992,3145728,0.26511,0.267758,54.88791429,55.71998126
quasirandomGenerator,800,1000,quasirandomGeneratorKernel,0.652488,6.947839,56,387243,273,393222,0,0,1,148992,3145728,0.24001,0.241305333,55.31708571,55.08560243
quasirandomGenerator,900,500,quasirandomGeneratorKernel,0.708546,2.096124,55,388653,328,393222,0,0,1,148992,3145728,0.45244,0.498119111,54.72073529,53.71175807
quasirandomGenerator,900,600,quasirandomGeneratorKernel,0.701807,2.498931,52,388978,217,393222,0,0,1,148992,3145728,0.39758,0.409140111,57.41974286,56.69816893
quasirandomGenerator,900,700,quasirandomGeneratorKernel,0.6908,3.173501,55,389177,234,393222,0,0,1,148992,3145728,0.33523,0.345468111,59.16651429,59.09866117
quasirandomGenerator,900,800,quasirandomGeneratorKernel,0.680817,3.902944,56,388048,221,393222,0,0,1,148992,3145728,0.29073,0.300606111,59.9786,60.62425399
quasirandomGenerator,900,900,quasirandomGeneratorKernel,0.674442,4.695743,56,387995,288,393222,0,0,1,148992,3145728,0.26024,0.265482444,60.099,59.60676851
quasirandomGenerator,900,1000,quasirandomGeneratorKernel,0.661519,5.635782,57,388280,217,393222,0,0,1,148992,3145728,0.23422,0.239029778,61.29448571,58.95360804
quasirandomGenerator,1000,500,quasirandomGeneratorKernel,0.714154,1.863016,52,388504,360,393222,0,0,1,148992,3145728,0.45033,0.496298667,56.96422857,57.30501873
quasirandomGenerator,1000,600,quasirandomGeneratorKernel,0.708695,2.216542,56,388922,289,393222,0,0,1,148992,3145728,0.39585,0.407319667,59.86347059,60.18770128
quasirandomGenerator,1000,700,quasirandomGeneratorKernel,0.695447,2.778732,53,389044,259,393222,0,0,1,148992,3145728,0.33496,0.343647667,62.35142857,64.36217454
quasirandomGenerator,1000,800,quasirandomGeneratorKernel,0.686352,3.477078,56,389224,356,393235,0,0,1,148992,3145728,0.28754,0.298785667,64.1982,64.32168677
quasirandomGenerator,1000,900,quasirandomGeneratorKernel,0.681015,4.112765,57,388240,260,393222,0,0,1,148992,3145728,0.2567,0.263662,64.53548571,64.16935863
quasirandomGenerator,1000,1000,quasirandomGeneratorKernel,0.665593,4.899513,52,388353,323,393222,0,0,1,148992,3145728,0.23313,0.237209333,65.25051429,66.54800303
reduction,500,500,reduce2,0.934589,2.094551,2131662,38946,2137678,65542,1638400,1310720,1,16056320,16711680,3.2895,3.22041233,38.14853125,36.82390391
reduction,500,600,reduce2,0.933418,2.148502,2121525,38652,2141834,65542,1638400,1310720,1,16056320,16711680,3.2649,3.009890108,39.30705263,37.77115429
reduction,500,700,reduce2,0.932537,2.177846,2132676,38519,2135220,65543,1638400,1310720,1,16056320,16711680,3.2342,2.859217218,40.09958333,39.10693007
reduction,500,800,reduce2,0.931884,2.198203,2127253,38498,2110525,65542,1638400,1310720,1,16056320,16711680,3.2147,2.746387085,40.91378947,40.72497167
reduction,500,900,reduce2,0.931392,2.213418,2127288,38818,2127693,65542,1638400,1310720,1,16056320,16711680,3.2053,2.658461981,41.71076316,42.2356648
reduction,500,1000,reduce2,0.931073,2.223489,2135635,39185,2129497,65542,1638400,1310720,1,16056320,16711680,3.1957,2.588301542,42.11031579,44.4354543
reduction,600,500,reduce2,0.933744,1.990954,2125836,39047,2120791,65542,1638400,1310720,1,16056320,16711680,2.8356,2.893201931,38.7615,37.47721876
reduction,600,600,reduce2,0.932096,2.057663,2128553,38453,2123215,65542,1638400,1310720,1,16056320,16711680,2.8096,2.682845915,39.61552632,38.25661312
reduction,600,700,reduce2,0.930004,2.129436,2117915,38348,2114959,65542,1638400,1310720,1,16056320,16711680,2.7534,2.532341722,40.446,39.12722004
reduction,600,800,reduce2,0.929033,2.160851,2097186,39728,2097239,65542,1638400,1310720,1,16056320,16711680,2.7181,2.419609023,41.17765789,40.20653699
reduction,600,900,reduce2,0.92826,2.184662,2097190,39676,2097262,65542,1638400,1310720,1,16056320,16711680,2.6938,2.331787756,41.58075,41.65977095
reduction,600,1000,reduce2,0.927512,2.195107,2097191,39807,2097282,65542,1638400,1310720,1,16056320,16711680,2.6476,2.261680446,42.613,43.17142511
reduction,700,500,reduce2,0.934974,1.83994,2120435,39053,2103019,65542,1638400,1310720,1,16056320,16711680,2.5057,2.659480217,39.24660606,39.90661536
reduction,700,600,reduce2,0.929797,1.997283,2114860,39104,2128668,65542,1638400,1310720,1,16056320,16711680,2.4192,2.449242919,40.33284211,39.53443264
reduction,700,700,reduce2,0.927257,2.080842,2097191,40370,2097314,65542,1638400,1310720,1,16056320,16711680,2.3615,2.298859224,41.00755556,39.97687094
reduction,700,800,reduce2,0.92585,2.123745,2097189,40558,2097325,65542,1638400,1310720,1,16056320,16711680,2.3286,2.186196121,41.50625,41.43351367
reduction,700,900,reduce2,0.925006,2.150991,2097189,40709,2097336,65542,1638400,1310720,1,16056320,16711680,2.3099,2.098449024,42.34728205,42.20203776
reduction,700,1000,reduce2,0.924342,2.170005,2097188,40533,2097257,65542,1638400,1310720,1,16056320,16711680,2.2949,2.028379664,42.94589474,43.42945209
reduction,800,500,reduce2,0.938776,1.625497,2097192,40529,2097292,65546,1638400,1310720,1,16056320,16711680,2.3772,2.484188932,40.74457576,43.18180545
reduction,800,600,reduce2,0.93008,1.880483,2097190,40307,2097290,65555,1638400,1310720,1,16056320,16711680,2.1764,2.274040672,42.10860526,42.09768602
