,n_gld,n_gst,gld_trans_per_req,gst_trans_per_req,n_dm_ld,n_dm_st,n_l2_ld,n_l2_st,n_shm_ld,n_shm_st,shld_trans_per_req,shst_trans_per_req,tex_hit_rate,tex_trans,n_flop_sp,n_flop_sp_fma,n_flop_sp_spec,n_flop_dp,n_flop_dp_fma,n_gm,n_dm,n_l2,n_shm,inst_per_warp,real_cycle,c_to_m,act_util,appName
36,0.44734470989761094,0.44734470989761094,,,0.00011287176986835689,0.11480368951121406,0.00012832535958069233,0.4473447594161385,0.0,0.0,,,6.8245733788395905e-06,0.44734470989761094,,,,,,0.8946894197952219,0.11491656128108241,0.4474730847757191,0.0,1.0,1.02641,0.6015340364333653,0.366658,cachebench
37,0.44734470989761094,0.44734470989761094,,,0.000222067741345685,0.09707270843490981,0.00023734992077035594,0.447344770843491,0.0,0.0,,,6.82320819112628e-06,0.44734470989761094,,,,,,0.8946894197952219,0.0972947761762555,0.44758212076426135,0.0,1.0,1.019886,0.6015340364333653,0.367296,cachebench
38,0.44734470989761094,0.44734470989761094,,,0.00044063871282301316,0.11259128550097515,0.0004570141089712335,0.4473447594161385,0.0,0.0,,,6.819112627986349e-06,0.44734470989761094,,,,,,0.8946894197952219,0.11303192421379817,0.44780177352510975,0.0,1.0,1.0063440000000001,0.6015340364333653,0.36191,cachebench
39,0.44734470989761094,0.44734470989761094,,,0.3250611706179912,0.33155704153461724,0.4463201258532423,0.4473448051255485,0.0,0.0,,,1.3651877133105802e-08,0.44734470989761094,,,,,,0.8946894197952219,0.6566182121526085,0.8936649309787909,0.0,1.0,0.26393099999999997,0.6015340364333653,0.374224,cachebench
40,0.44734470989761094,0.44734470989761094,,,0.44623601292052656,0.44864833846294494,0.44736631902120916,0.44734499939054123,0.0,0.0,,,0.0,0.44734470989761094,,,,,,0.8946894197952219,0.8948843513834716,0.8947113184117503,0.0,1.0,0.22113899999999997,0.6015340364333653,0.371933,cachebench
41,0.44734470989761094,0.44734470989761094,,,0.4471129860433935,0.448772340474159,0.4473662923573867,0.4473449308264262,0.0,0.0,,,0.0,0.44734470989761094,,,,,,0.8946894197952219,0.8958853265175524,0.8947112231838128,0.0,1.0,0.22099899999999997,0.6015340364333653,0.372208,cachebench
42,0.44714326651474423,0.44714326651474423,,,5.429355570674157e-06,0.002338167586859942,6.422706810778567e-05,0.44714333885538643,0.0,0.0,,,6.821500211508808e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0023435969424306165,0.44720756592349425,0.0,1.0,0.632175,0.6015340364333653,0.37308800000000003,cachebench
43,0.44714326651474423,0.44714326651474423,,,5.433162972897632e-06,0.0017679405706546637,7.23139904304448e-05,0.4471433160109731,0.0,0.0,,,6.821500211508808e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0017733737336275614,0.44721563000140363,0.0,1.0,0.645595,0.6015340364333653,0.372295,cachebench
44,0.44714326651474423,0.44714326651474423,,,5.021963532762422e-06,0.0022768874480731255,7.369988483978938e-05,0.4471433160109731,0.0,0.0,,,6.821500211508808e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0022819094116058878,0.447217015895813,0.0,1.0,0.639283,0.6015340364333653,0.361377,cachebench
45,0.44714326651474423,0.44714326651474423,,,5.631147888518288e-06,0.0022012000992726825,0.00012821046247326898,0.4471433160109731,0.0,0.0,,,6.821500211508808e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0022068312471612006,0.4472715264734464,0.0,1.0,0.995698,0.6015340364333653,0.353143,cachebench
46,0.44714326651474423,0.44714326651474423,,,7.972700255954899e-06,0.0023020696063791837,0.1504100084847197,0.4471433160109731,0.0,0.0,,,4.527653070971439e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0023100423066351387,0.5975533244956928,0.0,1.0,0.72005,0.6015340364333653,0.37193699999999996,cachebench
47,0.44714326651474423,0.44714326651474423,,,1.1681110021618734e-05,0.003317359098095251,0.3310737302222207,0.4471433160109731,0.0,0.0,,,1.771215698047296e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0033290402081168698,0.7782170462331939,0.0,1.0,0.674906,0.6015340364333653,0.371093,cachebench
48,0.44714326651474423,0.44714326651474423,,,9.145380140784942e-06,0.0019359954973965897,9.946076828381558e-05,0.4471433160109731,0.0,0.0,,,6.821500211508808e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0019451408775373745,0.447242776779257,0.0,1.0,1.027203,0.6015340364333653,0.366327,cachebench
49,0.44714326651474423,0.44714326651474423,,,9.461394525333297e-06,0.002225784495429655,0.00014023423869500038,0.4471433160109731,0.0,0.0,,,6.821500211508808e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0022352458899549885,0.4472835502496681,0.0,1.0,1.022598,0.6015340364333653,0.368593,cachebench
50,0.44714326651474423,0.44714326651474423,,,8.890284191812173e-06,0.0020399908817285628,0.00020903018947095506,0.4471433160109731,0.0,0.0,,,6.820135638551916e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0020488811659203753,0.4473523462004441,0.0,1.0,0.9989129999999999,0.6015340364333653,0.35038600000000003,cachebench
51,0.44714326651474423,0.44714326651474423,,,8.776062125107947e-06,0.0019979000501480562,0.1337155891555925,0.4471433160109731,0.0,0.0,,,4.789651078694923e-06,0.44714326651474423,,,,,,0.8942865330294885,0.002006676112273164,0.5808589051665657,0.0,1.0,0.8358620000000001,0.6015340364333653,0.371157,cachebench
52,0.44714326651474423,0.44714326651474423,,,7.778522742557715e-06,0.0024694582377320015,0.15043937497806936,0.4471433426627887,0.0,0.0,,,4.527653070971439e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0024772367604745595,0.597582717640858,0.0,1.0,0.7195239999999999,0.6015340364333653,0.37204699999999996,cachebench
53,0.44714326651474423,0.44714326651474423,,,1.1673495217171786e-05,0.003444888035570518,0.33089835746840524,0.4471433350479842,0.0,0.0,,,1.7684865521335102e-06,0.44714326651474423,,,,,,0.8942865330294885,0.0034565615307876898,0.7780416925163894,0.0,1.0,0.675017,0.6015340364333653,0.370894,cachebench
54,0.0,0.004457406520698211,,,8.739348059406696e-06,0.006764923854225613,0.03585209382175543,0.04025597123780498,0.0,0.0,,,2.2957384756017934e-06,0.040255952640055714,,,,,,0.004457406520698211,0.0067736632022850195,0.07610806505956041,0.0,1.0,2.059326,0.6015340364333653,0.702483,mixbench-cuda-alt
55,0.008900478053020426,0.004450239026510213,,,0.004437820852346805,0.00844252711117449,0.044641863952663244,0.04464147774150505,0.0,0.0,,,2.17296827466319e-06,0.044641460234680574,,,,,,0.013350717079530639,0.012880347963521294,0.0892833416941683,0.0,1.0,2.053743,0.6015340364333653,0.704289,mixbench-cuda-alt
56,0.017635408593817275,0.008817704296908637,,,0.008798498693880242,0.016116255485332978,0.053044404476832265,0.05304402133183178,0.0,0.0,,,2.1527598381124603e-06,0.05304400241109102,,,,,,0.02645311289072591,0.02491475417921322,0.10608842580866405,0.0,1.0,2.036347,0.6015340364333653,0.710178,mixbench-cuda-alt
57,0.034478114478114476,0.017239057239057238,,,0.018328556356205283,0.03893756185717856,0.06909134784531513,0.06909093991674559,0.0,0.0,,,2.1043771043771042e-06,0.06909090909090909,,,,,,0.05171717171717172,0.057266118213383836,0.1381822877620607,0.0,1.0,1.934527,0.6015340364333653,0.723434,mixbench-cuda-alt
58,0.06571737996871364,0.03285868998435682,,,0.03506022814373922,0.06349869242625271,0.09870505143022869,0.09870444036869885,0.0,0.0,,,2.0055352773655287e-06,0.09870442421082187,,,,,,0.09857606995307047,0.09855892056999192,0.19740949179892753,0.0,1.0,1.39729,0.6015340364333653,0.740225,mixbench-cuda-alt
59,0.12386784607242761,0.061933923036213805,,,0.06780664990924695,0.11188147350117185,0.12398971980991769,0.12398890443892582,0.0,0.0,,,1.890073334845392e-06,0.12398881076585772,,,,,,0.1858017691086414,0.1796881234104188,0.2479786242488435,0.0,1.0,0.819809,0.6015340364333653,0.742576,mixbench-cuda-alt
60,0.0,0.009973727741558821,,,0.00012541872362131459,0.01699633173781563,0.08012019453710348,0.08999711055519911,0.0,0.0,,,5.131847815510363e-06,0.08998735039408387,,,,,,0.009973727741558821,0.017121750461436946,0.1701173050923026,0.0,1.0,1.8129790000000001,0.6015340364333653,0.88936,mixbench-cuda-alt
61,0.019100914008580487,0.009550457004290244,,,0.009907604317859892,0.028426282100325266,0.09580361384594759,0.09580303662482804,0.0,0.0,,,4.6633090841260955e-06,0.09580302182428652,,,,,,0.028651371012870734,0.03833388641818516,0.19160665047077563,0.0,1.0,1.794893,0.6015340364333653,0.8899440000000001,mixbench-cuda-alt
62,0.0348388194267245,0.01741940971336225,,,0.0315475735117244,0.06947037058540922,0.1047892449876935,0.10478865939905482,0.0,0.0,,,4.252785574551331e-06,0.1047886365569448,,,,,,0.05225822914008676,0.10101794409713362,0.2095779043867483,0.0,1.0,1.499157,0.6015340364333653,0.9601290000000001,mixbench-cuda-alt
63,0.05880832735104092,0.02940416367552046,,,0.0457767597754397,0.07903580752534996,0.11784711433843324,0.11784639751491834,0.0,0.0,,,3.589375448671931e-06,0.11784637473079684,,,,,,0.08821249102656138,0.12481256730078966,0.23569351185335158,0.0,1.0,1.2581309999999999,0.6015340364333653,0.9820700000000001,mixbench-cuda-alt
64,0.08915007073675046,0.04457503536837523,,,0.06201725170082776,0.09394162408752142,0.13390012801906492,0.13389929840855064,0.0,0.0,,,2.7206442485580586e-06,0.1338992273370334,,,,,,0.1337251061051257,0.1559588757883492,0.26779942642761556,0.0,1.0,1.030231,0.6015340364333653,0.9844879999999999,mixbench-cuda-alt
65,0.12386316386316386,0.06193158193158193,,,0.08978147268430471,0.1148974143334495,0.12398511743482446,0.12398422918930732,0.0,0.0,,,1.89000189000189e-06,0.12398412398412398,,,,,,0.1857947457947458,0.20467888701775422,0.24796934662413178,0.0,1.0,0.8130539999999999,0.6015340364333653,0.985303,mixbench-cuda-alt
66,0.0,0.01993966523939276,,,0.05925560012407551,0.14940619255235196,0.17555399442192365,0.18000201518176454,0.0,0.0,,,4.79174776177501e-06,0.17999221486959907,,,,,,0.01993966523939276,0.20866179267642748,0.3555560096036882,0.0,1.0,0.851441,0.6015340364333653,0.7267520000000001,mixbench-cuda-alt
67,0.019099132705399608,0.019099132705399608,,,0.12189294910582102,0.16895762654056992,0.19158930879447217,0.19158822845569978,0.0,0.0,,,4.4185395878019215e-06,0.19158817495103983,,,,,,0.038198265410799216,0.29085057564639094,0.38317753725017195,0.0,1.0,0.664266,0.6015340364333653,0.742682,mixbench-cuda-alt
68,0.034829931972789115,0.034829931972789115,,,0.13495430044576423,0.17959948585146948,0.2095250281509088,0.20952388114669696,0.0,0.0,,,3.8664965986394556e-06,0.20952380952380953,,,,,,0.06965986394557823,0.31455378629723374,0.41904890929760574,0.0,1.0,0.6225069999999999,0.6015340364333653,0.744895,mixbench-cuda-alt
69,0.05878300803673938,0.05878300803673938,,,0.1504381024331094,0.19354397919366884,0.23559260932230375,0.23559130330310213,0.0,0.0,,,3.0762055109070035e-06,0.23559127439724456,,,,,,0.11756601607347876,0.34398208162677824,0.4711839126254059,0.0,1.0,0.568311,0.6015340364333653,0.745468,mixbench-cuda-alt
70,0.08909189777052746,0.08909189777052746,,,0.1801172173703864,0.22109061228185325,0.2676250507132783,0.26762382735500784,0.0,0.0,,,2.1761827079934753e-06,0.2676237085372485,,,,,,0.17818379554105493,0.40120782965223967,0.5352488780682861,0.0,1.0,0.488647,0.6015340364333653,0.7451260000000001,mixbench-cuda-alt
71,0.12374622356495468,0.12374622356495468,,,0.23654086248392064,0.24518770246707422,0.24773596403461928,0.24773428971673786,0.0,0.0,,,1.2598187311178249e-06,0.24773413897280966,,,,,,0.24749244712990937,0.48172856495099486,0.49547025375135717,0.0,1.0,0.42661400000000005,0.6015340364333653,0.745188,mixbench-cuda-alt
72,0.36056338028169016,0.0,,,0.1802827217209507,0.005867326763314261,0.18028659014634682,5.587725572183099e-07,0.0,0.0,,,0.0007042253521126761,0.18028169014084508,,,,,,0.36056338028169016,0.18615004848426497,0.18028714891890404,0.0,1.0,1.080288,0.6015340364333653,0.9327540000000001,mixbench-cuda-ro
73,0.330749354005168,0.0,,,0.1653758598544493,0.0049240546017038115,0.16537913241127664,5.12569141634367e-07,0.0,0.0,,,0.0006459948320413437,0.165374677002584,,,,,,0.330749354005168,0.1702999144561531,0.1653796449804183,0.0,1.0,1.157126,0.6015340364333653,0.9350620000000001,mixbench-cuda-ro
