,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
489,scanUniformUpdate,1800,4500,589.112,0.4,8935.132187509225,8856.236456894532,8346.020187509226,4757.949560054847,84.57726879999998,0.9805293778738915,31.5,157.786708075,1.246089417714737,40.03125,242.363976875,71.53125,901.045392,10.0078125,335.09267897761396,0.00890849414406423
498,scanUniformUpdate,2000,5000,589.112,0.4,8784.08322528619,8934.284836914063,8194.97122528619,4757.768540757744,84.332908,0.9805316482947165,31.5,157.12249356250004,1.2460923030412023,40.03125,241.45540156250004,71.53125,897.1537200000001,10.0078125,336.54624347510287,0.01681182258788986
493,scanUniformUpdate,1900,4500,594.0626666666667,0.4222222222222222,9380.89543199822,9336.006008232422,8786.832765331554,4799.536950607145,84.4347088,0.9805292614423378,31.5,157.399205575,1.2460892697496375,40.03125,241.833914375,71.53125,898.774992,10.0078125,335.93915826900786,0.004808204249891822
480,scanUniformUpdate,1700,4000,594.6815,0.425,9590.150159683952,9528.437253398435,8995.468659683951,4806.181671054564,84.40554879999999,0.9804857179801714,31.5,157.3199437,1.2460339332664678,40.03125,241.7254925,71.53125,898.3105919999999,10.0078125,336.1128288752431,0.006476708052362504
497,scanUniformUpdate,2000,4500,599.0133333333333,0.4444444444444444,9870.705729383513,9867.237428125,9271.69239605018,4844.145627787278,84.5368984,0.9801692127314019,31.5,157.67697441250002,1.2456317078461565,40.03125,242.21387281250003,71.53125,900.402456,10.0078125,335.33195325459474,0.00035149668625869925
488,scanUniformUpdate,1800,4000,600.251,0.45,10140.413097635914,10110.685721923828,9540.162097635914,4852.464958279134,84.509164,0.9805300182479314,31.5,157.6015875625,1.2460902315234128,40.03125,242.11075156249998,71.53125,899.9607599999999,10.0078125,335.49653241071786,0.0029401938236123123
492,scanUniformUpdate,1900,4000,605.8205,0.475,10689.848955170239,10679.009997509766,10084.028455170239,4899.418066936071,84.5892568,0.9805246624180814,31.5,157.81929351250002,1.2460834251563118,40.03125,242.40855031250004,71.53125,901.236312,10.0078125,335.02169216381316,0.001014977761328129
496,scanUniformUpdate,2000,4000,611.39,0.5,11188.33112317536,11197.789369921875,10576.94112317536,4946.8072051676145,84.38338719999999,0.9805268163860961,31.5,157.259704675,1.2460861624906638,40.03125,241.64309187499998,71.53125,897.957648,10.0078125,336.24493867634425,0.0008446530323137525
507,sortingNetworks,1600,5500,564.8087272727273,0.2909090909090909,39866.970721974,45006.8357265625,6710.553310761883,4543.147607990057,36888.87274501709,564.2904809674405,18063.438903808594,2413.2892496841814,17.243992643951675,551.9955024719238,39302.16199470127,18615.434406280518,1015.7824,137.99887561798096,73.73457712427948,0.11420187448447999
503,sortingNetworks,1700,5500,568.8592727272727,0.3090909090909091,39865.91443419452,45273.13999386718,7128.964919743252,4577.238433565419,36884.07922443027,564.2958606818281,18063.438903808594,2412.975937036978,17.244157041116708,551.9955024719238,39297.05516146725,18615.434406280518,1015.6503039999999,137.99887561798096,73.74416708123756,0.11943562033481966
