,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
32,fastWalshTransform,1380,877,175.29088939566702,1.573546180159635,8656.359193881728,8155.101738867187,183.19065078688314,4.275645059769696,8481.068304486062,1530.0632376613812,28.0,185.53799999999998,0.0,237.48864,0.0,0.0,214.45126321401978,2.775475264682009,92.72640609741211,242.45126321401978,92.72640609741211,11.590800762176514,441.52680313466783,0.061465506018833535
38,histogram,802,877,157.67408209806155,0.9144811858608894,445144.2060812336,2026807.8166136888,173.1691119273289,2.453948675381555,294374.02885107015,289054.87374380114,1296391.349224889,269896.08446166664,0.0,942206.924707289,302.58734376015707,2020322.111111111,416432.78263700334,92.57021735117075,618074.9486111111,1712824.1318618923,2638397.0597222224,77259.3685763889,1.0018630199446437,0.7803717735680716
39,histogram,945,877,162.03256556442417,1.0775370581527937,411172.0643735047,2024662.7170560001,168.2044428950134,2.9636487611553792,321140.6131213302,253608.17542158044,1296446.7887288,269907.62148166663,0.0,942247.2004310221,334.992317523184,2020322.1500000001,419931.9489276032,103.34057545054912,623241.9152777777,1716378.737656403,2643564.0652777776,77905.23940972221,1.0018201959827455,0.7969182417843019
35,histogram,1087,877,166.36057012542759,1.2394526795895098,405572.08248785976,2069098.5326115554,169.81430077724283,3.4537306518152353,361825.3136303127,247543.37708669066,1296419.1937467998,269901.85297166667,0.0,942227.0625691556,346.48434852326983,2020322.3249999997,421001.12371586333,107.16013507494291,624842.1152777778,1717420.3174626632,2645164.4402777776,78105.26440972222,1.0018416075060643,0.8039860953475432
36,histogram,1237,877,170.93240592930442,1.4104903078677309,412929.35079330415,2100168.0988046224,174.86273234723953,3.930326417935093,411756.1771088781,254900.50147012304,1296432.960045511,269904.73722666665,0.0,942237.1315000888,346.4872137690506,2020322.1888888888,421005.91080138664,107.16110181750534,624842.5430555556,1717438.8708468976,2645164.7319444446,78105.31788194444,1.001830901630001,0.8033827144463646
37,histogram,1380,877,175.29088939566702,1.573546180159635,419944.07223553926,2125136.6436479995,179.67557044396972,4.38468104830269,459316.84819261,261915.32498080522,1296326.6864411999,269882.62460499996,0.0,942159.9363629334,346.48843507664685,2020322.0916666666,420971.55049241,107.16151804625397,624842.7375,1717298.23693361,2645164.8291666666,78105.3421875,1.001912985861004,0.8023919668926958
43,hotspot,802,877,157.67408209806155,0.9144811858608894,6629.755240763063,5469.539377320625,260.2350197161877,1.8201284350277427,1005.4949600955704,819.3396511945936,1303.4909384941407,697.8776610668946,718.602834300586,3905.358604734375,64.64836493608772,814.1712646484375,4449.987385870276,214.4214307691428,2700.389524617188,6472.081158665002,3514.5607892656253,337.5486905771485,9.3377084388081,0.2121231393366063
44,hotspot,945,877,162.03256556442417,1.0775370581527937,6632.932599762799,5429.663927936719,260.3339480334167,1.8327267243617198,1011.7617576152414,819.2360092891788,1303.0885680117187,697.740891109619,718.4749229478515,3904.663450640625,64.6722299534992,814.059326171875,4449.3365432388055,214.5368344121843,2700.474546589844,6470.900034198376,3514.533872761719,337.5593183237305,9.339370847445755,0.22161015631833483
40,hotspot,1087,877,166.36057012542759,1.2394526795895098,6635.786661806445,5473.334960307187,260.5966581197844,1.8426511811066941,1017.9765351773358,820.8440832113348,1303.0265924921875,697.6454308789063,718.3103157152343,3903.76886709375,64.62233353275573,814.206298828125,4448.089183473596,214.32152367431982,2700.3347760820316,6469.426091681018,3514.5410749101566,337.54184701025395,9.341511047796425,0.2123845351927842
41,hotspot,1237,877,170.93240592930442,1.4104903078677309,6640.635581724833,5474.397792703124,260.3029665456948,1.8651887875671076,1029.917455383934,819.488042612828,1303.0777177832033,697.6057617004394,718.332333243164,3903.8885247656253,64.65692779697656,814.2139892578125,4448.293124769162,214.4375074341827,2700.3760358476566,6469.703175795529,3514.590025105469,337.54700448095707,9.341224722135054,0.21303490049192236
42,hotspot,1380,877,175.29088939566702,1.573546180159635,6645.019895834233,5469.4944555375,260.842302949789,1.8669306553117035,1031.8322405948654,821.922311598955,1303.0956814453125,697.6401621899414,718.3522538636719,3903.99678646875,64.59812305695718,814.202880859375,4448.281071129581,214.23887911890213,2700.293821492188,6469.729006438565,3514.496702351563,337.5367276865235,9.340965680708278,0.21492396598127853
