,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,MWP,mem_cycles,compute_cycles,exec_rounds,abe
43,matrixMulGlobal,1202,715,324.13495804195804,1.681118881118881,1146050.2434546044,523447.3785871094,4.003549347156341,324.13495804195804,80.96189903895805,278157.3320944245,19799.2318359375,10.111822537514469,1.1894278017936137
44,matrixMulGlobal,1328,715,329.04234965034965,1.8573426573426572,1151792.7234491424,538893.1100175,4.423222573230965,329.04234965034965,74.38973377502887,309591.1339136485,19796.027966308593,10.059808706450067,1.1373305801065803
45,matrixMulShared,607,715,300.9611643356643,0.848951048951049,89346.18775130442,136146.93946481252,2.0217591129150567,300.9611643356643,148.8610400779774,33034.50688586769,1414.199267578125,9.293127006553107,0.3437517721476498
46,matrixMulShared,810,715,308.8675174825175,1.132867132867133,89313.33191788563,138269.962656,2.69789931047973,308.8675174825175,114.48444954292822,44046.31182694636,1414.2907836914062,9.297984719924361,0.35406555261689704
47,matrixMulShared,1012,715,316.73492307692305,1.4153846153846155,89309.39996120191,138200.613705,3.370708768154922,316.73492307692305,93.96686123384644,55027.85949783818,1414.2701293945313,9.299081715680577,0.3537698743376075
48,matrixMulShared,1202,715,324.13495804195804,1.681118881118881,89551.84097771696,138040.24796782498,4.003549347156341,324.13495804195804,80.96189903895805,65468.14593241842,1414.518017578125,9.276211966081531,0.35126282156063576
49,matrixMulShared,1328,715,329.04234965034965,1.8573426573426572,89192.05117676598,138648.52223680503,4.423222573230965,329.04234965034965,74.38973377502887,71997.57558514902,1414.651318359375,9.315159650920213,0.3567039176628927
50,mergeSort,607,715,300.9611643356643,0.848951048951049,9292.223141749902,7488.0430272375015,2.0217591129150567,300.9611643356643,148.8610400779774,2199.1072536170354,154.3300191550781,10.043652223476283,0.2409414726851538
51,mergeSort,810,715,308.8675174825175,1.132867132867133,9275.578173507085,7560.9506868328135,2.69789931047973,308.8675174825175,114.48444954292822,2926.35899230836,154.3312642722656,10.071233519960634,0.2267740602594126
52,mergeSort,1012,715,316.73492307692305,1.4153846153846155,9263.068441344165,7585.4924291685,3.370708768154922,316.73492307692305,93.96686123384644,3647.580990683033,154.33261925273436,10.094261475440346,0.2211558481984479
53,mergeSort,1202,715,324.13495804195804,1.681118881118881,9271.38963985232,7632.456954886312,4.003549347156341,324.13495804195804,80.96189903895805,4332.273704650103,154.3352193503906,10.093392266127427,0.21473199189374528
54,mergeSort,1328,715,329.04234965034965,1.8573426573426572,9284.222484770742,7742.931682118501,4.423222573230965,329.04234965034965,74.38973377502887,4790.421113352601,154.33613487773434,10.084519301691158,0.1990577814617288
55,nn,607,715,300.9611643356643,0.848951048951049,525.6169961287054,1848.1331023333335,2.0217591129150567,300.9611643356643,148.8610400779774,491.057175100134,34.559821028571434,1.1905933599814584,0.7155957027850997
56,nn,810,715,308.8675174825175,1.132867132867133,704.186859668743,2080.1169100800003,2.69789931047973,308.8675174825175,114.48444954292822,669.6270386401716,34.559821028571434,1.1650883603012454,0.661467652968765
57,nn,1012,715,316.73492307692305,1.4153846153846155,863.7072875834785,2131.4521737813334,3.370708768154922,316.73492307692305,93.96686123384644,829.1474665549072,34.559821028571434,1.175589126897793,0.594779888468618
58,nn,1202,715,324.13495804195804,1.681118881118881,1018.5874346312922,2145.06516,4.003549347156341,324.13495804195804,80.96189903895805,984.0302921741494,34.55714245714286,1.1767474699929394,0.5251484879688727
59,nn,1328,715,329.04234965034965,1.8573426573426572,1122.5097109940264,2155.900021205334,4.423222573230965,329.04234965034965,74.38973377502887,1087.9525685368835,34.55714245714286,1.175913528022803,0.4793312769826651
60,quasirandomGenerator,607,715,300.9611643356643,0.848951048951049,17453.668869510257,88600.52463136,2.0217591129150567,300.9611643356643,148.8610400779774,12085.041525760258,5368.62734375,1.1753533112053483,0.8030071611637775
61,quasirandomGenerator,810,715,308.8675174825175,1.132867132867133,21654.09006133755,89819.66965859999,2.69789931047973,308.8675174825175,114.48444954292822,16285.457248837549,5368.632812499999,1.163872015977635,0.7589159463217394
62,quasirandomGenerator,1012,715,316.73492307692305,1.4153846153846155,25463.06913678078,88550.48813482666,3.370708768154922,316.73492307692305,93.96686123384644,20094.441793030783,5368.62734375,1.1785077891508144,0.7124457507449219
63,quasirandomGenerator,1202,715,324.13495804195804,1.681118881118881,29359.838402858437,90461.33463768335,4.003549347156341,324.13495804195804,80.96189903895805,23991.212621608436,5368.62578125,1.1724177011624521,0.6754432319570481
64,quasirandomGenerator,1328,715,329.04234965034965,1.8573426573426572,31673.20107311388,90320.44837073066,4.423222573230965,329.04234965034965,74.38973377502887,26304.56826061388,5368.632812499999,1.1813730547708177,0.649324138171817
65,reduction,607,715,300.9611643356643,0.848951048951049,3698.5385548239574,945.0319198135156,2.0217591129150567,300.9611643356643,148.8610400779774,90.94204500350092,104.96654834747314,289.2433940791538,2.913665218370396
