,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
34,fastWalshTransform,810,715,296.51153846153846,1.132867132867133,4353.351611958244,4523.67677438086,298.77895748831133,2.3165514484010914,4056.840073496705,2486.0096251626096,28.0,526.1785600000001,0.0,26.308928,0.0,0.0,1176.2436880345153,7.623939698519821,253.7419319152832,1204.2436880345153,253.7419319152832,31.7177414894104,711.7192851252407,0.03765193025886067
30,fastWalshTransform,1012,715,304.0632307692308,1.4153846153846155,5447.392214010735,5713.2140943281265,306.90958669299505,2.894436488776132,5143.328983241504,2563.843761721262,28.0,531.7888,0.0,26.589440000000003,0.0,0.0,1183.759513802002,7.56188675214096,252.68022918701172,1211.759513802002,252.68022918701172,31.585028648376465,704.21082311517,0.04652755453034567
31,fastWalshTransform,1202,715,311.1663076923077,1.681118881118881,6523.308752160084,6878.733856358644,314.53744156814776,3.4371561989243404,6212.142444467776,2653.309918151028,28.0,535.6320000000001,0.0,26.7816,0.0,0.0,1179.9809689563751,7.410890044972022,250.06101608276367,1207.9809689563751,250.06101608276367,31.25762701034546,699.1580573442747,0.05167013459461117
32,fastWalshTransform,1328,715,315.87676923076924,1.8573426573426572,7239.043224005383,7648.520959488282,319.67784695584135,3.8010777250721306,6923.166454774614,2708.5130387174245,28.0,537.4272,0.0,26.87136,0.0,0.0,1178.3352169593504,7.343518569118129,248.87574768066406,1206.3352169593504,248.87574768066406,31.109468460083008,696.8226181544749,0.05353685211190089
38,histogram,607,715,288.92246153846156,0.848951048951049,3239983.1390686883,3167804.0706748795,290.65985173358115,1.7373901951195656,260878.54734474455,423709.3484028481,1858087.8122164002,93757.37446400001,0.0,384571.6526392,346.47884278459514,2020317.8916666666,1381606.4043907498,105.15568788892791,613162.7430555555,3239694.2166071497,2633480.634722222,76645.34288194444,0.998565261432374,0.022785206023941854
39,histogram,810,715,296.51153846153846,1.132867132867133,3239965.606391161,3188599.3496447993,298.8299668932466,2.3184284317081523,354677.895000422,443560.63496821054,1859173.0115410667,93812.13343288889,0.0,384796.26160764444,340.27564727641607,2020317.8916666666,1380496.0833116332,103.12980125990251,612312.3541666666,3239669.0948527,2632630.245833333,76539.04427083333,0.997982390090647,0.01610934805970026
35,histogram,1012,715,304.0632307692308,1.4153846153846155,3237966.5240961346,3201558.137265351,306.95983518020444,2.8966044109736417,440527.5845201136,453310.7171815225,1857709.1469201334,93738.26707911112,0.0,384493.27844595554,342.0151032902253,2020317.8916666666,1379953.3139452322,103.69788599550493,612553.9263888889,3237662.4608653653,2632871.818055555,76569.2407986111,0.9987688065946795,0.011372083613600129
36,histogram,1202,715,311.1663076923077,1.681118881118881,3236389.060251997,3351524.562990364,314.6067409946697,3.4404333023619738,516028.93121067877,458623.0016537595,1856014.3888258666,93652.74988088889,0.0,384142.50614204444,346.47500527586215,2020317.8916666666,1380063.5051184376,105.15443460622538,613162.2263888889,3236077.8939443044,2633480.1180555555,76645.27829861111,0.999680813023966,0.034353172884294424
37,histogram,1328,715,315.87676923076924,1.8573426573426572,3241226.2452384504,3423137.6286264886,319.67784695584135,3.8010777250721306,570964.6284125011,466008.7164110915,1858785.1105058666,93792.56001422222,0.0,384715.9758487111,346.4800394444901,2020317.8916666666,1382125.2579633533,105.15607870319093,613162.9041666667,3240910.3684692197,2633480.7958333334,76645.36302083333,0.9981906574323236,0.05314170890085684
43,hotspot,607,715,288.92246153846156,0.848951048951049,13423.592766538699,12304.810437253906,267.62953575432493,1.1234198326902123,641.7899139593495,834.4352101026684,1326.34329,227.24586250000002,750.4150167978515,1087.5593325,63.63510544062878,793.625,11057.911998202386,221.05480791421846,2756.88428134375,13134.670305000238,3550.50928134375,344.61053516796875,12.774081388862,0.09092235390295657
