,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,g_load,g_store,sync,compute,shared,exec_rounds,abe
75,backpropForward,1900,5500,,0.34545454545454546,6027.292649453245,5693.942894554688,3.2013825025985545,482.7844743144689,499.59439473561855,498.7915455874277,193.89600831690493,68.07085142135621,644.1377904,152.06826201717953,0.058544625591055846
65,backpropForward,1600,4500,,0.35555555555555557,6041.983471978501,5570.941872234376,3.3624578496497817,484.3939675548858,502.05046275800134,501.2064235509987,203.65454947265707,68.07078638076783,644.1464952,152.06620701289546,0.08455331442099595
70,backpropForward,1800,5000,,0.36,6043.3348939170655,5635.0312672499995,3.3578476571318965,485.156589951749,502.7886589640001,501.9460459933372,203.3815553331656,68.07080001831055,644.1659136,152.0616229727097,0.07245809425052682
79,backpropForward,2000,5500,,0.36363636363636365,6044.842750909373,5709.693560156249,3.3553904864817077,486.03853415341337,503.71418606716367,502.8157553815991,203.238739764834,68.06616640090942,644.1846624,152.05719726510875,0.05869827990277503
61,backpropForward,1700,4500,,0.37777777777777777,6062.867969327847,5605.002640289063,3.5527774950976654,488.03888729242294,506.6944522037288,505.8030051650114,215.1866737229126,68.07080631256105,644.1612264,152.06272943986417,0.0816886910538853
74,backpropForward,1900,5000,,0.38,6061.8342348348215,5717.32480265625,3.5263036742900606,488.3839307991112,506.8998768667027,506.0193770906089,213.59018828180658,68.070565032959,644.181984,152.05782949327917,0.06025710346533294
64,backpropForward,1600,4000,,0.4,6088.547189516026,5589.337426203126,3.802614534770583,491.668545295404,511.636246198525,510.6818065449594,230.3525321395278,68.07079267501831,644.2536312,152.04091920019943,0.08931465847321676
69,backpropForward,1800,4500,,0.4,6083.806725546257,5649.039457400392,3.7430654206029796,491.67940635848754,511.33344122090676,510.3949761987467,226.72028731111877,68.07085981369019,644.1839928,152.05735532165846,0.0769630432615068
78,backpropForward,2000,5000,,0.4,6080.425768282381,5763.6935650000005,3.6948458073145205,491.62575189898894,511.13554807101,510.10016416689814,223.8234725563861,68.06275491714479,644.2516224,152.04139326931758,0.0549529914646634
73,backpropForward,1900,4500,,0.4222222222222222,6104.608840049035,5714.628873433594,3.9325895620247904,495.24311490552105,515.8926604830405,514.906272738586,238.21198799432673,68.07083778381349,644.2161336,152.0497689778974,0.06824239600727118
60,backpropForward,1700,4000,,0.425,6111.844173955029,5587.662671964844,4.020452039276266,495.7676330512636,516.878411028707,515.8700926261412,243.53235306504806,68.07084722518921,644.2114464,152.0508752725482,0.09381051304692703
77,backpropForward,2000,4500,,0.4444444444444444,6126.064516156851,5747.184409941406,4.122889527359527,498.8880066768322,520.5367311275116,519.5026587721102,249.7734870425868,68.07084302902223,644.3031815999999,152.02922643105305,0.06592447347958129
68,backpropForward,1800,4000,,0.45,6136.015788292828,5659.9779245625,4.238192229013702,499.8569060338047,522.111117575377,521.0480773553372,256.75090583301204,68.07083988189697,644.2837632000001,152.03380851816922,0.08410595766892921
72,backpropForward,1900,4000,,0.475,6160.03727605862,5743.200148,4.455915426978295,503.9449222033873,527.342676693217,526.2247883037415,269.96345415697414,68.07081680297853,644.3373312,152.02116894777598,0.07257924455301776
76,backpropForward,2000,4000,,0.5,6184.54862863774,5749.533181054687,4.673752571695381,508.0426398846148,532.5838167421232,531.4117058352614,283.2108603945356,68.07084197998047,644.4484848,151.99494854288204,0.07566100305612194
87,binomialOptions,1600,5500,,0.2909090909090909,4073889.7471245737,15375949.544200001,2.291316070430537,399.7652045691813,5782.164269892908,5183.249435552295,136.99195874295864,9673.912033081055,3474734.8394016004,4.81302307784403,0.7350479243305468
83,binomialOptions,1700,5500,,0.3090909090909091,4070935.8234417224,15426021.690625,2.398175393775748,401.82968056590613,6035.585727034959,5407.944115615607,143.25740532258808,9673.92529296875,3471793.5095999995,4.817100707511667,0.7360994360642065
86,binomialOptions,1600,5000,,0.32,4072194.211111031,15355256.931000002,2.4851765923437457,403.189619124577,6241.140643997256,5591.782687780884,148.48679633453372,9673.85009765625,3472536.1587912,4.816070504864156,0.73480129773082
91,binomialOptions,1800,5500,,0.32727272727272727,4070914.7932305215,15432420.2319,2.487848709620361,401.50385246061717,6245.47960398442,5596.013518084851,148.59852673077515,9673.840664672853,3471434.9893008,4.81759820448115,0.7362102164107981
82,binomialOptions,1700,5000,,0.34,4071707.3012727182,15463565.571453122,2.6005324024864414,404.99485096432227,6513.728318281566,5832.9992809553605,155.33957840234848,9674.022610473634,3471665.4666359997,4.8172783732050934,0.7366902683305208
95,binomialOptions,1900,5500,,0.34545454545454546,4070961.5877532614,15698904.773168748,2.614492265498754,406.31140544150435,6547.891291561753,5865.475937622126,156.14216326572537,9673.804208374024,3470981.3513712,4.818227837732928,0.7406849938531377
85,binomialOptions,1600,4500,,0.35555555555555557,4072554.666711919,15346131.09015,2.728450555961075,407.4631319889311,6816.8989065401065,6103.51100337676,162.99178641512268,9673.895349121094,3471899.6023416,4.816953508721621,0.7346201043906166
90,binomialOptions,1800,5000,,0.36,4069159.117642798,15334236.851062503,2.726662123213246,408.1814466028071,6813.283187480408,6100.828874972815,162.74674022746572,9673.87514038086,3469002.1729848003,4.8209767931736165,0.734635694155145
