,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,g_load,g_store,sync,compute,shared,exec_rounds,abe
210,eigenvalues,1800,5000,,0.36,1400119.264643588,85643692.26336001,2957.279074295,757.06597346,62.057161258168314,72336.24492187501,238976.8322436,0.03571471429085721,0.9836518110366128
219,eigenvalues,2000,5500,,0.36363636363636365,1400222.0104419647,87974944.28799999,1482.0123834710744,615.3470684297521,61.95919368902876,72443.735546875,238976.8322436,0.03571471429085721,0.9840838545363767
201,eigenvalues,1700,4500,,0.37777777777777777,1400294.0265127553,85012579.83680001,1539.3065496111112,622.411170574074,66.04203909552356,72443.958984375,238976.8322436,0.03571471429085721,0.9835283903958576
214,eigenvalues,1900,5000,,0.38,1400285.7522547331,87082035.00303999,1541.03844908,699.29123465,65.50478132806656,72438.56210937501,238976.8322436,0.03571471429085721,0.9839199238717165
204,eigenvalues,1600,4000,,0.4,1400399.426547983,84747143.02207999,1622.505543875,814.4072074999999,71.14494433305599,72433.027734375,238976.8322436,0.03571471429085721,0.9834755559112697
209,eigenvalues,1800,4500,,0.4,1400365.6420232994,85850329.78367999,1591.4098933333335,627.8636336666666,69.926864924672,72444.594921875,238976.8322436,0.03571471429085721,0.9836882904753907
218,eigenvalues,2000,5000,,0.4,1400433.6250039728,87515749.79839998,3525.65998235,627.32361155,68.95240139796479,72328.04648437501,238976.8322436,0.03571471429085721,0.983997924622368
213,eigenvalues,1900,4500,,0.4222222222222222,1400448.1053980286,87534229.57663998,1667.728961351852,721.6970156481482,73.81169075382043,72438.871484375,238976.8322436,0.03571471429085721,0.9840011374730627
200,eigenvalues,1700,4000,,0.425,1400487.484504984,85612332.63968,1694.8669207695316,783.0327400859376,75.591503353872,72435.691796875,238976.8322436,0.03571471429085721,0.9836415217139419
217,eigenvalues,2000,4500,,0.4444444444444444,1400510.7387426172,85914169.01759999,1724.332285925926,642.7181833333333,77.69651658296888,72443.941796875,238976.8322436,0.03571471429085721,0.9836987221693815
208,eigenvalues,1800,4000,,0.45,1400552.0150698246,85729371.23519997,1767.1541873984377,644.6059939765624,80.03806237468801,72443.58085937501,238976.8322436,0.03571471429085721,0.9836631017480884
212,eigenvalues,1900,4000,,0.475,1400634.8157229712,87172473.91775998,1834.7354521601562,655.103826640625,84.48462139550399,72443.598046875,238976.8322436,0.03571471429085721,0.9839326021991259
216,eigenvalues,2000,4000,,0.5,1400715.3815645382,87566149.1936,1897.2031085937501,662.155531953125,88.93118041631999,72444.01054687501,238976.8322436,0.03571471429085721,0.984003917101942
227,fastWalshTransform,1600,5500,,0.2909090909090909,1887.9971037449075,6166.847422421875,614.377553403631,614.3789841609755,173.55574554847416,9.074741673469545,0.0,1399.4314126569961,0.6938472813709661
223,fastWalshTransform,1700,5500,,0.3090909090909091,1913.0157436726208,6556.82804654541,621.5259830706885,621.5261404461178,184.36635220560402,9.074874639511108,0.0,1399.7042373004435,0.7082406721523635
226,fastWalshTransform,1600,5000,,0.32,1932.5596987841516,6879.186772499999,626.4531110006371,626.4549084126473,193.38187168100353,9.074733412265779,0.0,1397.7466113346468,0.719071488724556
231,fastWalshTransform,1800,5500,,0.32727272727272727,1938.337020467102,6955.213925830077,628.6750152551905,628.6766018122403,195.26544102838372,9.074703776836396,0.0,1399.3243204001742,0.7213116604122612
222,fastWalshTransform,1700,5000,,0.34,1960.998225553651,7312.106301120604,634.3563708167054,634.3555715163524,205.63003432415232,9.07493246793747,0.0,1396.6673321522812,0.7318148636251197
235,fastWalshTransform,1900,5500,,0.34545454545454546,1963.4412692524163,7341.31154845703,635.8232642064078,635.825500257172,206.10096386152935,9.074715316295624,0.0,1399.40798482517,0.7325489789811351
225,fastWalshTransform,1600,4500,,0.35555555555555557,1988.7339143024383,7570.630603593751,641.369865077388,641.3720880210119,218.47555541583645,9.0746945977211,0.0,1394.1665566128288,0.7373093446986578
230,fastWalshTransform,1800,5000,,0.36,1988.2348198407244,7775.996282578126,642.3287593178823,642.2618725754616,217.57525852875267,9.070139658451081,0.0,1397.6164088901505,0.7443112435257586
239,fastWalshTransform,2000,5500,,0.36363636363636365,1988.4257115841392,7731.71570390625,642.971784182144,642.9711991946285,216.89577485269686,9.074920666217805,0.0,1399.7410684063643,0.7428221900891236
221,fastWalshTransform,1700,4500,,0.37777777777777777,2020.2632163179462,8059.1429880065925,650.2053220867714,650.2048602084851,232.1942423643402,9.074890899658204,0.0,1393.7896395083555,0.7493203409687048
234,fastWalshTransform,1900,5000,,0.38,2016.2447935207206,8189.880961556396,650.1630755603594,650.1645915239524,229.64237007441406,9.074771571159364,0.0,1397.738264296404,0.7538126862911624
224,fastWalshTransform,1600,4000,,0.4,2059.362983609178,8684.683923808594,660.25921878449,660.2580540265922,250.495942063488,9.074909389019012,0.0,1391.8203709017796,0.7628741584983253
229,fastWalshTransform,1800,4500,,0.4,2051.096912004316,8556.258181508792,659.0410026254857,659.0404291060307,245.6844530476374,9.074887228012086,0.0,1394.7264968920854,0.7602810868380517
238,fastWalshTransform,2000,5000,,0.4,2044.6684231606284,8653.654638159178,658.1402097772346,658.0653826384639,241.9600523378688,9.0705118060112,0.0,1396.4273483614054,0.7637219754363141
233,fastWalshTransform,1900,4500,,0.4222222222222222,2082.7216857097155,9075.34342421875,667.8765998038142,667.8765200248375,259.4409817919526,9.074859428405762,0.0,1394.1599131373023,0.7705076724532872
220,fastWalshTransform,1700,4000,,0.425,2094.8647245410593,9229.63397751343,670.2754079434211,670.2753863162417,266.08614275575206,9.074844348430634,0.0,1392.1581323056648,0.7730284072320883
237,fastWalshTransform,2000,4500,,0.4444444444444444,2114.110663612347,9557.772645996096,676.712022604565,676.7113162024801,273.1179814358282,9.07491240501404,0.0,1394.0486443336397,0.7788071821840226
228,fastWalshTransform,1800,4000,,0.45,2130.1324413379143,9792.60399248291,680.2914811919787,680.2906339154205,281.58322775299206,9.074899947643281,0.0,1392.9104056970582,0.7824753821380843
232,fastWalshTransform,1900,4000,,0.475,2165.659564974404,10330.193155847168,690.3078169351257,690.3066432719187,297.16978577748,9.074899685382844,0.0,1393.1724008329784,0.7903563338746883
236,fastWalshTransform,2000,4000,,0.5,2201.4186993979374,10945.990480468749,700.3241761430555,700.3233619433599,312.84483027336,9.074865460395813,0.0,1393.0214928660364,0.798883554363948
247,gaussian,1600,5500,,0.2909090909090909,1422.9404093101973,5268.065758867188,626.746315133672,620.2879647216112,84.67470959214863,3.426685613972474,0.0,2813.2071007380205,0.7298931952557521
243,gaussian,1700,5500,,0.3090909090909091,1446.223525545875,5624.290290270997,634.6677539021031,627.8029907998293,91.25625470062019,3.426934499127198,0.0,2774.9314481504125,0.7428611520910327
246,gaussian,1600,5000,,0.32,1463.46062082242,5878.056080859375,640.2177079568485,633.030674492962,96.68987671805952,3.4267035788124094,0.0,2744.3086248407503,0.751029830152886
251,gaussian,1800,5500,,0.32727272727272727,1469.4444210858912,5953.569970605468,642.5895832531078,635.323692635707,97.88171043865388,3.4267069881980903,0.0,2740.5875937560636,0.7531826402744956
242,gaussian,1700,5000,,0.34,1489.0990807757717,6265.054800395508,648.9816016324833,641.3417863834427,104.07262209199871,3.426916009766389,0.0,2710.2620074333704,0.7623166710877348
255,gaussian,1900,5500,,0.34545454545454546,1492.2729233839475,6292.992893649904,650.5113072275733,642.8415614184094,104.3610793982646,3.4267093485420235,0.0,2714.2283947651704,0.7628675340012284
245,gaussian,1600,4500,,0.35555555555555557,1511.6758255648192,6426.590758984375,656.8812238453572,648.7828683159926,110.89094868779615,3.426509637219239,0.0,2698.0401662825343,0.7647779542440141
250,gaussian,1800,5000,,0.36,1514.4992218810853,6619.711743852539,657.8736249192477,649.6596074430462,111.45992757645314,3.418142086846162,0.0,2680.5940630993255,0.7712137204029255
259,gaussian,2000,5500,,0.36363636363636365,1515.8920247865567,6652.732804101563,658.432685133667,650.3564479465756,111.32071591191273,3.4269330566947946,0.0,2679.740871151307,0.7721399506903426
241,gaussian,1700,4500,,0.37777777777777777,1540.2154977663822,6851.342562866212,666.6848916069189,658.0764460959614,119.22744823622166,3.426931876522828,0.0,2667.3604234955637,0.7751950827689976
254,gaussian,1900,5000,,0.38,1539.6108453476972,6994.914169020997,666.5088801188773,657.9727577521841,118.62169882084608,3.4267549818580636,0.0,2659.462225053095,0.7798956773242037
244,gaussian,1600,4000,,0.4,1574.3445385587163,7326.600750000001,678.012465448576,668.7457918365316,130.14250230009603,3.4264705604141246,0.0,2633.6906648011354,0.7851193763275942
249,gaussian,1800,4500,,0.4,1568.5169645706967,7239.654902197265,676.4900786269505,667.3750739098562,127.49990017228801,3.426919681412507,0.0,2641.9491340940763,0.7833436833992398
258,gaussian,2000,5000,,0.4,1565.5568657674128,7395.359921386718,675.272667593766,666.2844414169608,126.3677231924736,3.426905125958253,0.0,2628.945745260549,0.7883055209740417
253,gaussian,1900,4500,,0.4222222222222222,1596.643492389673,7640.761881005859,686.2948812012322,676.67798076673,135.72801272868028,3.4266911214416513,0.0,2620.445488528194,0.7910360881211645
240,gaussian,1700,4000,,0.425,1606.5619428395025,7796.5906347656255,689.1380378793976,679.290702488201,139.71101268630002,3.426574677807618,0.0,2607.5884899414314,0.7939404519103885
257,gaussian,2000,4500,,0.4444444444444444,1625.284916504459,8081.04767626953,696.1009197321687,685.9723784424054,144.3113375865363,3.426871556622315,0.0,2595.208052241234,0.798876954868463
248,gaussian,1800,4000,,0.45,1638.7593827934365,8249.969115527343,700.2640490733885,689.8307008017069,149.33218997743202,3.4268977826660163,0.0,2583.9369458824185,0.8013617554386826
252,gaussian,1900,4000,,0.475,1670.5650168950938,8751.51936230469,711.3904043232924,700.3801220631482,158.77184099106,3.426710004193116,0.0,2565.965870649259,0.8091114299431595
256,gaussian,2000,4000,,0.5,1703.0392750657998,9282.779720703125,722.5153528170556,710.9229386949754,168.67714636872,3.4269126003807076,0.0,2543.2037288731235,0.8165377908012232
267,histogram,1600,5500,,0.2909090909090909,4445570.283703706,4115968.500224001,19813.277566042976,579.6033952264463,166.66138016329626,21083.219895833336,3340612.6985932803,0.9998910340970841,0.08007879153151141
263,histogram,1700,5500,,0.3090909090909091,4447158.039631878,4128558.862711112,21020.159916462813,584.1592301101928,177.09254716593722,21083.268211805553,3340887.0443520006,0.9998089254053669,0.07716958568723194
266,histogram,1600,5000,,0.32,4447475.819771109,4128007.3151146667,21991.91585686267,587.286761888,185.45916509196292,21083.283107638887,3340384.07712768,0.9999594683095512,0.07739048898646836
271,histogram,1800,5500,,0.32727272727272727,4448026.5142848,4052251.6406399994,22227.811603385126,589.0813747305785,187.49452853640673,21083.227152777778,3340621.0121011203,0.9998885457567663,0.09766789151877374
262,histogram,1700,5000,,0.34,4447707.056828418,4197079.206780445,23335.28812956917,592.7123366724167,196.99909844199937,21083.27623263889,3339531.94257408,1.0002146238312826,0.059714824929460446
275,histogram,1900,5500,,0.34545454545454546,4449652.317564542,4070818.469075557,23434.45443255978,596.0741590016528,197.92947592437423,21083.11600694445,3340928.6118912008,0.9997964858708759,0.09306085529650626
265,histogram,1600,4500,,0.35555555555555557,4447859.342583815,4127242.8885333333,24716.848964296296,601.6623696921811,208.86417024189632,21082.950815972225,3338600.829696,1.0004935768312366,0.07768296238179874
270,histogram,1800,5000,,0.36,4451091.0515055405,4162737.1340799993,24734.2517529035,598.1660035355,208.691074702633,21079.57309027778,3341161.3901107204,0.9997268301976865,0.06927026812834529
279,histogram,2000,5500,,0.36363636363636365,4450979.497485862,4074920.5429333327,24641.43918906887,598.9477515592287,208.35157528948363,21083.26744791667,3341003.43346176,0.9997740954888239,0.09228620548311925
261,histogram,1700,4500,,0.37777777777777777,4449679.166268762,4205856.02671111,26229.91587555433,603.2801368718107,221.93227003069632,21083.27699652778,3338808.667392,1.0004312970480609,0.05797229815028088
274,histogram,1900,5000,,0.38,4450272.8153601065,4110384.522981334,26022.017032802003,603.6863890854166,220.1676372265421,21083.257899305558,3339415.5534643205,1.0002494844491878,0.0826901450407967
264,histogram,1600,4000,,0.4,4448577.269018234,4139464.7588124448,28216.51982044375,612.87669184375,238.909222979328,21083.089270833338,3336464.2581811203,1.0011342628724063,0.07467451185511943
269,histogram,1800,4500,,0.4,4452742.351493093,4221900.451104,27743.41767704815,609.4978844777777,235.07005309132802,21083.269930555554,3339964.24498176,1.0000851628076417,0.054677248566751324
278,histogram,2000,5000,,0.4,4453571.136850671,4085970.5595022226,27365.463047215002,609.0733372616667,231.8589662456832,21083.25121527778,3340878.73084416,0.9998114133494109,0.08996652618887975
273,histogram,1900,4500,,0.4222222222222222,4454787.118791089,4216608.930588445,29257.050233381276,615.4683309777778,248.1587893390791,21083.270121527778,3340350.82309632,0.9999694231571942,0.05648571924107887
260,histogram,1700,4000,,0.425,4453746.750407255,4234534.265322666,29949.075282033205,622.0172773376303,254.04133922653202,21082.960555555557,3339045.60236544,1.0003603075525516,0.051767791060225575
277,histogram,2000,4500,,0.4444444444444444,4457635.831592719,4145759.3632,30770.348978185186,621.7686321893004,261.2990089936593,21083.27050347222,3341344.287283201,0.9996721075487239,0.07522782705651058
268,histogram,1800,4000,,0.45,4455060.058630941,4294793.9328000005,31680.8328230961,623.4215745476562,268.95694440780005,21083.285972222224,3338704.7485440006,1.0004624359704042,0.037316371481053816
272,histogram,1900,4000,,0.475,4455838.444832304,4346896.68204089,33413.67237403711,634.0449829395834,283.835553744468,21083.074184027777,3337973.15985408,1.0006817088548146,0.025061962765644825
276,histogram,2000,4000,,0.5,4455736.550038009,4345806.2188800005,35146.32500241927,637.1350828307292,298.64601483816,21083.241666666672,3336568.1770291203,1.001103082116081,0.02529572779394191
287,hotspot,1600,5500,,0.2909090909090909,6763.221906712999,18908.054558750002,600.4768649731406,564.8100382750517,152.11572636727854,90.27918180864259,1199.7683531999999,24.882517582025805,0.6423100067910894
283,hotspot,1700,5500,,0.3090909090909091,6782.561528041174,19027.04701734375,606.75131157254,568.8609871149276,161.60790381457986,90.27957624833985,1199.658969,24.884786355360582,0.6435305214803613
286,hotspot,1600,5000,,0.32,6797.548165250885,18917.571695750004,610.976906099668,571.2910589724804,169.2894250860135,90.27967695634766,1199.8010052000002,24.881840416428698,0.640675437916907
291,hotspot,1800,5500,,0.32727272727272727,6803.650031217928,18977.37590109375,613.0444147434788,572.9112930594331,171.15422272445988,90.27859434526368,1199.9332458,24.879098272632547,0.6414862588654419
282,hotspot,1700,5000,,0.34,6820.018439179391,18779.53226821875,617.9129627308972,575.7467501582604,179.8862687413709,90.27967695634766,1199.9071242000002,24.879639882762472,0.6368376836136039
295,hotspot,1900,5500,,0.34545454545454546,6821.209105346423,19347.168456000003,619.3201093162447,576.9619204516238,180.58769845415563,90.27891325395508,1199.4450984,24.88922351067164,0.6474311411068007
285,hotspot,1600,4500,,0.35555555555555557,6839.93310813565,18794.904646000003,623.9330202057291,579.2123106569733,190.7592495258738,90.27953428666993,1199.8108008000002,24.881637273936718,0.6360751364816661
290,hotspot,1800,5000,,0.36,6842.083501176995,18865.207905468746,624.8600037414745,580.2024413440405,190.47178567060993,90.27894682329102,1199.9316132000001,24.87913212257482,0.6373173550240293
299,hotspot,2000,5500,,0.36363636363636365,6844.429575224029,19286.499984062495,625.5890219731405,581.0125478438146,190.20810498555772,90.27965177934571,1200.1601772000001,24.874394026725206,0.6451181095128737
281,hotspot,1700,4500,,0.37777777777777777,6863.5850545391895,18923.144776046873,631.6936140737486,584.1630800730343,202.64732509845808,90.27861112993165,1199.6116236,24.88576849002878,0.6372915212683258
294,hotspot,1900,5000,,0.38,6863.946934869916,19342.454786375,631.8021347485119,584.6581325298205,201.04991816282111,90.27860273759767,1199.9103894,24.879572180206626,0.6451356867224038
284,hotspot,1600,4000,,0.4,6894.485188620336,18804.898245,640.2936784642028,589.1138817059631,218.369433613056,90.27996229570313,1199.9561022,24.878624383112154,0.6333675886572001
289,hotspot,1800,4500,,0.4,6889.506700866499,19017.787297359377,639.4223714371744,589.1138494890951,214.6169851296427,90.27966856401368,1199.8810026,24.880181516474273,0.6377335284519083
298,hotspot,2000,5000,,0.4,6886.715798312049,19379.97933046875,638.7257620564941,589.1138237156006,211.6609128708096,90.27940000932618,1200.0736494,24.87618752214321,0.6446479286236949
293,hotspot,1900,4500,,0.4222222222222222,6915.261041989387,19329.070838437503,647.1965914556207,594.1788999428711,226.5958942725499,90.27168745439454,1200.1699728,24.874191005803457,0.6422352062449996
280,hotspot,1700,4000,,0.425,6924.066277061766,19067.9813401875,649.0854099461422,594.6834993125858,232.08557659570803,90.27868666093751,1200.3005808,24.871484376821645,0.6368747087837416
297,hotspot,2000,4500,,0.4444444444444444,6939.551351562322,19378.002289843753,654.9135879653139,599.0153883212167,238.49779378631112,90.27967695634766,1200.050793,24.876661318832312,0.6418851000343092
288,hotspot,1800,4000,,0.45,6950.720148757786,19011.226573828128,657.8417870679665,600.2531169192085,245.67790681843206,90.27937483232422,1200.0148758000003,24.87740589295213,0.6343886533693455
292,hotspot,1900,4000,,0.475,6978.966835169757,19231.230586476566,666.6145567436619,605.8227345258313,259.338935478744,90.27919020097657,1200.0703842,24.87625520627954,0.6371024306641417
296,hotspot,2000,4000,,0.5,7007.769826780819,19189.660054687498,675.3732498112869,611.3923521324539,273.0274359252,90.27967695634766,1200.238542,24.87276995213935,0.6348153220635602
307,matrixMulGlobal,1600,5500,,0.2909090909090909,422030.6120623415,793695.6639499998,34399.9848901713,574.8849902915806,181.76959759392156,6907.705922126771,0.0,83.58266652213833,0.4682714909112468
303,matrixMulGlobal,1700,5500,,0.3090909090909091,425845.8784822852,797649.8626031252,36518.74050869724,579.3963278515624,193.98363925820513,6907.718642807007,0.0,83.22147738277555,0.4661243003383215
306,matrixMulGlobal,1600,5000,,0.32,431560.5315814777,801022.0469999999,38225.38315432359,582.35840335187,205.3057074962842,6907.715988731385,0.0,82.37476140279071,0.46123763609532986
311,matrixMulGlobal,1800,5500,,0.32727272727272727,434479.12695525057,812420.4666375002,38637.473499827305,584.183045231518,208.8900554902977,6907.711253356934,0.0,81.85318161078747,0.4652041094514745
302,matrixMulGlobal,1700,5000,,0.34,442661.74781080976,823497.2575101563,40583.19885319671,587.4723261050824,223.06995633902594,6907.719805145264,0.0,80.58460352453761,0.4624611754637806
315,matrixMulGlobal,1900,5500,,0.34545454545454546,441544.07780752645,836711.1322746092,40756.245589395665,588.8398520506157,223.2940637997445,6907.711005783081,0.0,80.84486675360648,0.4722861202919775
305,matrixMulGlobal,1600,4500,,0.35555555555555557,442340.47420542326,812825.05740625,43008.36237981684,591.7078383655237,234.91550341802665,6907.714354324341,0.0,81.14316776904626,0.45579867380448946
310,matrixMulGlobal,1800,5000,,0.36,455958.06812925293,848865.5209863283,42947.84537354475,592.6163366585589,242.74027253698563,6907.267152023316,0.0,78.44705474976232,0.46286183517094864
319,matrixMulGlobal,2000,5500,,0.36363636363636365,456342.0278711142,869617.9937812499,42875.01032663611,593.4071924154184,242.61376266544661,6907.717228698731,0.0,78.36544377799805,0.47523851721735894
301,matrixMulGlobal,1700,4500,,0.37777777777777777,454941.0588221832,842775.7163574221,45665.1702320786,597.3929537498146,255.91867804611326,6907.71506767273,0.0,79.1729029502576,0.4601872716640518
314,matrixMulGlobal,1900,5000,,0.38,471634.43982298375,887699.0637539064,45298.8777359379,597.8763022063516,264.6161523807744,6907.71215133667,0.0,76.00008015633455,0.4687000819528483
304,matrixMulGlobal,1600,4000,,0.4,476076.79977604636,870636.69590625,49153.37861370704,603.5103797900696,287.78441430816,6907.709044075013,0.0,75.90031560892956,0.45318546528699244
309,matrixMulGlobal,1800,4500,,0.4,471500.644322742,870239.0891249999,48321.88623033387,603.1018911859537,280.334907503616,6907.7197149276735,0.0,76.57206029092598,0.4581941328367332
318,matrixMulGlobal,2000,5000,,0.4,474265.72503716324,895744.43546875,47656.78277758615,602.9590516978027,278.712483685632,6907.712107276917,0.0,75.95470014211837,0.4705345562219693
313,matrixMulGlobal,1900,4500,,0.4222222222222222,482546.6424322481,910230.860299414,50978.67705978733,608.9076383108995,301.8660439714702,6907.714280891419,0.0,75.08523714249638,0.4698634560978104
300,matrixMulGlobal,1700,4000,,0.425,484990.84470852837,888494.4293203123,52194.210086368825,609.9784328357854,310.03475872314004,6907.709373474122,0.0,74.8731762458999,0.4541430664010571
317,matrixMulGlobal,2000,4500,,0.4444444444444444,483907.09500588727,898619.085,53635.509605494844,614.5599094561542,316.7661640510578,6907.715323638917,0.0,75.315560430146,0.4614992012929624
308,matrixMulGlobal,1800,4000,,0.45,489072.21986212896,890557.6651699219,55235.02875347872,616.2656159424581,329.0558402102401,6907.719647789002,0.0,74.69768955085826,0.4508247595973338
312,matrixMulGlobal,1900,4000,,0.475,490714.99625283777,892529.3304785156,58275.868368137446,622.8700610071797,346.17780167454004,6907.712327575684,0.0,74.94375558967708,0.4501973442264932
316,matrixMulGlobal,2000,4000,,0.5,495334.7496547952,904639.6273359375,61316.71643690302,629.1844700470066,365.73029526792,6907.718800163269,0.0,74.67503960548244,0.4524507497935939
327,matrixMulShared,1600,5500,,0.2909090909090909,227403.533767478,238479.01385,2253.447893195248,574.7674286793001,207.56462067129758,636.069333076477,183778.83648,73.35823692647327,0.04644215817450639
323,matrixMulShared,1700,5500,,0.3090909090909091,227510.44234761773,241149.27017753906,2363.0424046160174,579.3937562700801,220.51696101535103,636.0726711273194,183762.06336,73.36493279442587,0.05655761603541301
326,matrixMulShared,1600,5000,,0.32,227761.4031504817,242567.05626562503,2450.5190473534476,582.4320534049707,231.12781871972356,636.0650886535645,183885.18912,73.3158091366104,0.061037361557169906
331,matrixMulShared,1800,5500,,0.32727272727272727,227622.2423963265,238592.81733574215,2472.6247104790887,584.1031465730324,233.4723679656833,636.0703968048097,183749.52959999998,73.36993709817601,0.045980323556757
322,matrixMulShared,1700,5000,,0.34,227867.72095218636,242895.4877986328,2572.426428191566,587.4676458195651,245.53379623859715,636.0732858657838,183856.06656,73.32742226469739,0.06186927135881947
335,matrixMulShared,1900,5500,,0.34545454545454546,227796.56417863586,242697.93709765625,2582.214103948476,588.7749747685224,246.49554427115262,636.0704975128174,183788.05247999998,73.35455839839491,0.06139884457701183
325,matrixMulShared,1600,4500,,0.35555555555555557,228053.82714593693,239716.12034999998,2696.762814243707,591.7211167487702,260.44676467765095,636.0673797607423,183891.27168,73.31338407421377,0.048650433633897476
330,matrixMulShared,1800,5000,,0.36,227996.62078436176,242126.6022738281,2696.9652552840616,592.6147268788269,259.9721946722304,635.8982490539552,183852.7488,73.32874551273193,0.05835782337327113
339,matrixMulShared,2000,5500,,0.36363636363636365,227873.69239150768,245167.15929179685,2697.7608085834195,593.4154492089036,259.43277629203044,635.6760662078858,183762.80064,73.36463844487601,0.07053745269245694
321,matrixMulShared,1700,4500,,0.37777777777777777,228197.19661678147,241741.9562085937,2834.0482293648847,597.3710187301093,276.7043990959029,636.0733089447021,183878.00063999998,73.31867532628958,0.05602982537348531
334,matrixMulShared,1900,5000,,0.38,228160.99241730248,244040.15099419924,2816.244867109741,597.7822791457053,274.43298177748994,636.0715297698976,183864.54528000002,73.32404084779203,0.06506781163757847
324,matrixMulShared,1600,4000,,0.4,228464.51451679575,241968.85321874998,3012.847744400765,603.3803611453476,298.167231692352,636.0707786560059,183928.13567999998,73.29869015813334,0.05581023558327873
329,matrixMulShared,1800,4500,,0.4,228347.93223485752,240942.80194031255,2971.346393314738,603.0987257142334,292.969790833664,636.0732376098633,183870.99647999997,73.32146823948854,0.0522732764956186
338,matrixMulShared,2000,5000,,0.4,228159.2640625508,246386.77788593748,2938.1496859781555,602.9034634434387,288.6897112922112,636.0732082366944,183747.31776,73.37082028147168,0.07397926942258627
333,matrixMulShared,1900,4500,,0.4222222222222222,228527.73422247605,243436.0428595703,3108.643302536413,608.8285351090382,309.2745493103881,636.073126411438,183887.7696,73.3147803026669,0.06124117226837411
320,matrixMulShared,1700,4000,,0.425,228460.41698541955,243925.066896875,3169.8961915241757,609.889386529078,316.53627564754805,636.0684204101562,183775.88736,73.35941413337888,0.06339918282360665
337,matrixMulShared,2000,4500,,0.4444444444444444,228620.07891544307,247019.86346406254,3245.9419387382904,614.5655211538357,325.4536988827496,636.0725536346436,183833.02656,73.33661247301085,0.07448706468618199
328,matrixMulShared,1800,4000,,0.45,228665.96225748817,243002.50470070317,3326.942761464955,616.2741650392618,335.1912310787041,636.0728242874146,183794.87232,73.35183652511719,0.05899750893873613
332,matrixMulShared,1900,4000,,0.475,229002.8118105689,244084.88632869138,3483.9975005426795,622.8976488068653,354.06097110304796,636.0647109985352,183921.68448,73.30126116824172,0.061790284294016236
336,matrixMulShared,2000,4000,,0.5,229177.437830666,247572.32215625004,3641.053257370024,629.179358682251,372.6824784962401,636.0732145309448,183915.23328000001,73.30383235871687,0.07430105338663223
347,mergeSort,1600,5500,,0.2909090909090909,40927.72088496787,36895.39553000001,614.4002643128874,614.3773721953771,205.29237116369455,339.07291240692143,18089.84959952344,37.078664704587325,0.10929074745083406
343,mergeSort,1700,5500,,0.3090909090909091,40945.74272244779,37213.09211025,621.5521559439404,621.5259579575882,218.07236030399687,339.0727655410767,18085.704589780667,37.08716265531336,0.10030476911564314
346,mergeSort,1600,5000,,0.32,40966.02419643272,37229.130014999995,626.4782642473438,626.4529566862402,228.41058125402114,339.0729249954224,18085.74127128281,37.08708743512658,0.10037554409482827
351,mergeSort,1800,5500,,0.32727272727272727,40988.74594108845,36899.845675874996,628.7004675301847,628.6745437197992,230.99388918582585,339.0728998184204,18092.930845703908,37.0723501668835,0.11081076872597224
342,mergeSort,1700,5000,,0.34,40994.49783583485,36712.50188703125,634.3827384125018,634.3562664791302,242.67623975933185,339.07295436859135,18085.007641239845,37.08859189683808,0.11663590680852579
355,mergeSort,1900,5500,,0.34545454545454546,41011.804717651365,37145.06881235937,635.8514515442439,635.8231294820102,243.80151743702956,339.07283267974856,18091.078429845413,37.07614614895429,0.10409822969571143
345,mergeSort,1600,4500,,0.35555555555555557,41037.44720202714,36698.632553625,641.3976983075087,641.4187540295138,257.46026296843377,339.0696771621704,18091.55528937334,37.075168891152664,0.11822823757975594
350,mergeSort,1800,5000,,0.36,41023.657129001556,36894.6672885,643.3337096893115,642.2595762720202,256.96719952298497,339.0034196853638,18086.1080863043,37.08633525004013,0.11191291706778865
359,mergeSort,2000,5500,,0.36363636363636365,41028.02106655144,37131.6768025,644.9622327637526,642.9717152442213,256.6027745493263,338.9422983169556,18088.969243471875,37.0804692533384,0.10493316218321462
341,mergeSort,1700,4500,,0.37777777777777777,41062.85439761767,36909.56138083594,650.2370699206136,650.2050911476282,273.4920731965251,339.0728200912476,18087.68539089668,37.08310120181116,0.1125262089659562
354,mergeSort,1900,5000,,0.38,41065.90336211464,37157.45870375,650.1956708599762,650.1632192437219,271.3043635031808,339.0727319717407,18090.124710789554,37.07810081912187,0.10518600557497726
344,mergeSort,1600,4000,,0.4,41107.60288208255,36722.066835562495,660.2945482662811,660.2587958529815,294.650539510272,339.07274456024174,18089.281036240136,37.07983012223453,0.11942508754090615
349,mergeSort,1800,4500,,0.4,41086.85920738619,36906.30066375,659.0722683275553,659.0406847445474,289.50763946496005,339.07295436859135,18083.24692913672,37.09220310299462,0.1132749278158459
358,mergeSort,2000,5000,,0.4,41083.764541124125,36989.98904125,658.1027403127197,658.0661958578003,285.4943977241088,339.07263126373294,18084.567463214065,37.089494632454695,0.11067252535027464
353,mergeSort,1900,4500,,0.4222222222222222,41131.07029011859,37169.48461362501,667.908790620922,667.8762783414669,305.6729650961446,339.07300052642825,18087.997183664946,37.082461979974596,0.10658166820643507
340,mergeSort,1700,4000,,0.425,41129.989030313816,36723.77350334766,670.3126499463721,670.274970593793,312.93783213501604,339.0727613449097,18081.9814173126,37.09479909181499,0.11998264629762241
