,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
582,scanScanExclusiveShared,500,1000,136.82850000000002,0.5,8884.377010210777,8928.732542187501,141.38782366876296,4.487812678532389,8747.548510210778,1131.1303659649373,1672.579072,121.820672,0.0,304.55168000000003,23.624419852436827,756.0,1077.5327057436523,8.812185369707803,281.9968566894531,2750.111777743652,1037.9968566894531,70.49921417236328,134.49277311489465,0.0049677299400724215
587,scanScanExclusiveShared,500,900,141.185,0.5555555555555556,9966.149497354843,9994.470890624998,146.3039878699412,5.035226202370193,9824.964497354844,1170.4955269776922,1674.2742399999997,121.94623999999999,0.0,304.8656,23.62371582813053,756.0,1078.6247242846678,8.811803557584016,281.9930419921875,2752.8989642846673,1037.9930419921875,70.49826049804688,134.3542859542041,0.0028337061141196235
588,scanScanExclusiveShared,600,1000,144.67020000000002,0.6,10647.421629339076,10683.2381578125,150.13522603956375,5.384296161064316,10502.751429339076,1201.1516802097321,1673.745472,121.907072,0.0,304.76768,23.623625716048547,756.0,1078.2777046469726,8.811754687275005,281.9925537109375,2752.0231766469724,1037.9925537109375,70.49813842773438,134.39745316826247,0.0033525910350722635
586,scanScanExclusiveShared,500,800,146.630625,0.625,11345.347972167527,11379.613999218753,152.45877308988113,5.733246875272677,11198.717347167527,1219.739102430731,1675.9987840000001,122.07398400000001,0.0,305.18496000000005,23.623665139999822,756.0,1079.7493927388916,8.811776067989323,281.9927673339844,2755.7481767388917,1037.9927673339844,70.4981918334961,134.2136912644712,0.003011176570099699
593,scanScanExclusiveShared,600,900,149.89800000000002,0.6666666666666666,11946.002015798249,11970.558956249999,156.01384240324356,6.04207554808478,11796.10401579825,1248.174122230007,1675.191808,122.01420800000001,0.0,305.03552,23.623800308831743,756.0,1079.2254229331056,8.81184937383732,281.9934997558594,2754.4172309331057,1037.9934997558594,70.49837493896484,134.27944391525287,0.0020514447605580292
594,scanScanExclusiveShared,700,1000,152.5119,0.7,12407.40634280981,12438.758592421873,158.8664459930951,6.28141325629895,12254.894442809811,1270.96974767078,1674.0876159999998,121.93241599999999,0.0,304.83104,23.62429030881431,756.0,1078.5147642395018,8.812115114568606,281.99615478515625,2752.6023802395016,1037.9961547851562,70.49903869628906,134.36951827477938,0.002520528827624576
585,scanScanExclusiveShared,500,700,153.63214285714287,0.7142857142857143,13159.500894962783,13204.311519531251,160.37539238132936,6.654375446671785,13005.86875210564,1283.0606467062892,1677.02176,122.14976000000001,0.0,305.37440000000004,23.623941111343164,756.0,1080.422859675293,8.811925734987694,281.9942626953125,2757.4446196752933,1037.9942626953125,70.49856567382812,134.13043136556306,0.003393635821313859
592,scanScanExclusiveShared,600,800,156.43275,0.75,13597.334217000796,13640.422346250001,163.38662796566842,6.880371288252601,13440.901467000796,1307.1344712151229,1676.225152,122.090752,0.0,305.22688,23.6242508827764,756.0,1079.9092661696777,8.812093732722651,281.9959411621094,2756.1344181696777,1037.9959411621094,70.49898529052734,134.1952582944202,0.0031588559470851463
599,scanScanExclusiveShared,700,900,158.611,0.7777777777777778,13979.012473938508,14038.59303,165.66597160493825,7.054971604938272,13820.401473938507,1329.8030367323297,1675.309312,122.022912,0.0,305.05728,23.545493406506456,756.0,1077.6787620302734,8.769381344798473,281.5677795410156,2752.9880740302733,1037.5677795410156,70.3919448852539,134.2698656462157,0.004244054652355125
600,scanScanExclusiveShared,800,1000,160.3536,0.8,14167.078252141162,14193.412813750003,167.59218223512045,7.1790938744178066,14006.724652141162,1340.7937174636231,1674.123904,121.93510400000001,0.0,304.83776,23.62400869714482,756.0,1078.5326375976563,8.811962388663195,281.99462890625,2752.6565415976565,1037.99462890625,70.4986572265625,134.36655616417073,0.0018554072902980058
584,scanScanExclusiveShared,500,600,162.9675,0.8333333333333334,15662.80190582503,15727.597569140624,170.97175483797113,7.922025927435602,15499.83440582503,1367.853281670279,1678.742848,122.277248,0.0,305.69312,23.62363134803353,756.0,1081.5399111209717,8.811757741658395,281.9925842285156,2760.2827591209716,1037.9925842285156,70.4981460571289,133.9905850677961,0.0041198703763078385
591,scanScanExclusiveShared,600,700,164.83457142857145,0.8571428571428571,15778.243654391685,15820.787690625,172.8955944952186,7.984651299310577,15613.409082963113,1383.2498371831,1677.79072,122.20671999999999,0.0,305.5168,23.623546868540743,756.0,1080.9166512841796,8.811711926060456,281.99212646484375,2758.7073712841793,1037.9921264648438,70.49803161621094,134.06791377757295,0.002689122505482212
598,scanScanExclusiveShared,700,800,166.234875,0.875,15847.45469649123,15883.472026406249,174.327074716211,8.026439636945351,15681.21982149123,1394.6618180707246,1676.3772159999999,122.10201599999999,0.0,305.25504,23.624233985943295,756.0,1080.0081794042967,8.812084569096232,281.995849609375,2756.3853954042966,1037.995849609375,70.49896240234375,134.18287868400142,0.0022675980324163673
