,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
153,fastWalshTransform,1100,3600,121.58075000000001,0.3055555555555556,4477.907225553782,4808.667255820313,124.20407250724396,2.5658194700463985,4356.326475553782,996.563038845707,28.0,105.80236799999999,0.0,26.450591999999997,0.0,0.0,439.18662261791985,4.101107906151035,131.62249755859375,467.18662261791985,131.62249755859375,32.90562438964844,309.7095142520818,0.06878413761446799
165,fastWalshTransform,700,2100,123.759,0.3333333333333333,4991.760588608884,5415.302626015625,126.61218253968254,2.85318253968254,4868.001588608884,1015.7341645758114,28.0,106.33753600000001,0.0,26.584384000000004,0.0,0.0,441.4511072606202,4.102308804899038,131.6415252685547,469.4511072606202,131.6415252685547,32.91038131713867,308.15083020167026,0.078212071726519
159,fastWalshTransform,1300,3900,123.75900000000001,0.3333333333333333,4858.871066767328,5207.488649999999,126.553205982906,2.794205982905983,4735.112066767328,1014.61593982318,28.0,105.684992,0.0,26.421248,0.0,0.0,439.036032046875,4.107460237932444,131.72308349609375,467.036032046875,131.72308349609375,32.93077087402344,310.053484226029,0.06694543313746286
171,fastWalshTransform,900,2600,124.76434615384616,0.34615384615384615,5130.6898479984275,5505.207354140625,127.7017477810651,2.937401627218935,5005.925501844581,1025.1272612287646,28.0,106.14758400000001,0.0,26.536896000000002,0.0,0.0,440.3986392402344,4.097154294599223,131.559814453125,468.3986392402344,131.559814453125,32.88995361328125,308.7022687205014,0.06802968209008738
152,fastWalshTransform,1100,3100,125.4453870967742,0.3548387096774194,5219.146963236025,5556.5159203125,128.48984355734407,2.992400246572811,5093.70157613925,1031.3914601805689,28.0,106.03008,0.0,26.50752,0.0,0.0,439.94123561523435,4.097642993636173,131.56756591796875,467.94123561523435,131.56756591796875,32.89189147949219,309.044376840987,0.06071591657700167
158,fastWalshTransform,1300,3600,125.93725,0.3611111111111111,5273.971253356224,5672.475527265624,128.98727577307545,3.0329379014019135,5148.034003356224,1034.587737317781,28.0,105.810176,0.0,26.452544,0.0,0.0,439.3638448544922,4.103878117660935,131.6663818359375,467.3638448544922,131.6663818359375,32.916595458984375,309.6866600051776,0.07025226851908443
164,fastWalshTransform,1500,3900,127.78038461538462,0.38461538461538464,5590.62556489251,6005.1992765625,131.05014079454315,3.2230679010445256,5462.845180277125,1051.289894508892,28.0,105.641472,0.0,26.410368,0.0,0.0,438.606732465332,4.102673863924652,131.64730834960938,466.606732465332,131.64730834960938,32.911827087402344,310.18121368093017,0.06903579591238823
163,fastWalshTransform,1500,3600,130.29375,0.4166666666666667,6064.784145577005,6546.715692773438,133.80466365796738,3.4996382400982986,5934.490395577005,1072.4176278818536,28.0,105.788288,0.0,26.447072,0.0,0.0,439.5938508754272,4.109996433894919,131.76319885253906,467.5938508754272,131.76319885253906,32.940799713134766,309.7507353555055,0.07361424717563507
157,fastWalshTransform,1300,3100,130.50454838709678,0.41935483870967744,6144.315399575543,6558.917915976562,134.13391524342154,3.535192010368312,6013.810851188446,1076.7495356380437,28.0,105.95724799999999,0.0,26.489311999999998,0.0,0.0,439.62087075305175,4.097244718713535,131.56124877929688,467.62087075305175,131.56124877929688,32.89031219482422,309.25680515975654,0.0632120300501258
151,fastWalshTransform,1100,2600,130.79642307692308,0.4230769230769231,6243.563460191592,6723.612953750001,134.3865806213018,3.590157544378698,6112.767037114669,1077.9738330950208,28.0,106.130944,0.0,26.532736,0.0,0.0,440.6524440373535,4.103283653281995,131.65696716308594,468.6524440373535,131.65696716308594,32.914241790771484,308.7506693618027,0.07139755022493798
