,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
272,eigenvalues,900,3100,341.99806451612903,0.2903225806451613,524897.8709885051,24398384.025599997,37768.949093154,83001.00954498895,77250.91096000001,140.21060822202048,135145.5,364303.952419,314.9738684995461,303595.4375,441554.863379,438740.9375,1663.93344,75898.859375,0.062502500100004,0.9784863673578644
253,eigenvalues,1100,3600,345.39166666666665,0.3055555555555556,584998.8673051707,24413743.4112,63327.45469940381,147713.02767550395,77250.91096000001,70.19633813790416,135145.5,359689.53700300003,155.69403324243603,299749.9375,436940.44796300004,434895.4375,1663.93344,74937.484375,0.062502500100004,0.9760381332165227
259,eigenvalues,1300,3900,351.58,0.3333333333333333,529520.0870295801,24326706.892800003,44275.21692560801,87740.83856258012,77250.91096000001,136.45891707686482,135145.5,364176.75750700006,306.4389120282721,303489.4375,441427.66846700007,438634.9375,1663.93344,75872.359375,0.062502500100004,0.9782329729476741
265,eigenvalues,700,2100,351.58,0.3333333333333333,601410.9434643333,24471021.12,84359.52681728001,163748.13033333333,77250.91096000001,73.13068181818183,135145.5,360060.322171,162.36955492424244,300058.9375,437311.233131,435204.4375,1663.93344,75014.734375,0.062502500100004,0.9754235452409133
271,eigenvalues,900,2600,354.43615384615384,0.34615384615384615,616609.0441233309,24396944.083200004,91152.57498339923,180263.32203848465,77250.91096000001,63.65779557230334,135145.5,358740.374971,140.81909444182762,298958.9375,435991.285931,434104.4375,1663.93344,74739.734375,0.062502500100004,0.9747259721537037
252,eigenvalues,1100,3100,356.3709677419355,0.3548387096774194,531598.0455755589,24413743.4112,38158.54213263839,91365.84406481692,77250.91096000001,102.87492268899567,135145.5,362624.919583,230.0365859460488,302196.1875,439875.830543,437341.6875,1663.93344,75549.046875,0.062502500100004,0.9782254594626532
258,eigenvalues,1300,3600,357.7683333333333,0.3611111111111111,456349.4396964364,24307987.641600005,5574.923822058983,10361.770992103106,77250.91096000001,1176.457018498368,135145.5,368378.989411,2672.3955386289445,306991.4375,445629.900371,442136.9375,1663.93344,76747.859375,0.062502500100004,0.981226358741624
264,eigenvalues,1500,3900,363.00461538461536,0.38461538461538464,545726.7198196601,24752609.856000006,57818.87662973847,104832.11089327539,77250.91096000001,114.81590824616364,135145.5,363280.693351,257.2018796792864,302742.6875,440531.60431100003,437888.1875,1663.93344,75685.671875,0.062502500100004,0.9779527604161959
263,eigenvalues,1500,3600,370.145,0.4166666666666667,540466.4690227442,24752609.856000006,54768.73004279445,99588.41876374421,77250.91096000001,114.33629441624366,135145.5,363256.994299,256.11077622673434,302722.9375,440507.905259,437868.4375,1663.93344,75680.734375,0.062502500100004,0.9781652733927071
257,eigenvalues,1300,3100,370.74387096774194,0.41935483870967744,550237.1175853071,24303827.808000006,61279.56543369148,109900.24678333929,77250.91096000001,104.36953373877787,135145.5,362715.215971,233.4367699584902,302271.4375,439966.12693100004,437416.9375,1663.93344,75567.859375,0.062502500100004,0.9773600635285858
