,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_lat,compute_del,compute_lat,sm_del,sm_lat,insts,abe
31,SobolQRNG,1909,5000,585.057404,0.3818,1717322.8889965895,1956188.4813472515,1716737.8315925894,3685843.8224697374,95673.63750400001,43932.0,382144.59280000004,100300.0,477818.2303040001,144232.0,25075.0,0.12210765712420117
26,SobolQRNG,1809,4500,589.55756,0.402,1819126.075816895,2035355.854565376,1818536.518256895,3715540.8110452965,96019.67104,43932.0,383527.128,100300.0,479546.79904,144232.0,25075.0,0.10623684220303281
21,SobolQRNG,1609,4000,589.613255,0.40225,1825249.109674874,2028417.7963680509,1824659.496419874,3715996.1627476164,95990.14873599999,43932.0,383409.17519999994,100300.0,479399.32393599994,144232.0,25075.0,0.10016116357140877
30,SobolQRNG,1909,4500,594.5082266666667,0.4242222222222222,1919331.261779988,2147838.3301940993,1918736.7535533214,3748138.2407308053,96003.704896,43932.0,383463.3372,100300.0,479467.042096,144232.0,25075.0,0.10638932418785044
17,SobolQRNG,1709,4000,595.182755,0.42725,1937589.3160080425,2165001.519078003,1936994.1332530426,3752681.326961367,95937.43033599999,43932.0,383198.54519999993,100300.0,479135.9755359999,144232.0,25075.0,0.1050402048525153
25,SobolQRNG,1809,4000,600.752255,0.45225,2050329.7373550222,2286233.441878579,2049728.9851000223,3789336.7324829455,95910.11718399999,43932.0,383089.4188,100300.0,478999.53598399996,144232.0,25075.0,0.10318443436367405
20,SobolQRNG,1609,3500,602.4151485714285,0.45971428571428574,2108422.6028415663,2376778.0074578174,2107820.1876929947,3800427.708606622,96648.37561599999,43932.0,386039.0412,100300.0,482687.41681599995,144232.0,25075.0,0.1129072230448993
29,SobolQRNG,1909,4000,606.321755,0.47725,2170038.424598814,2424845.625158656,2169432.102843814,3825998.427496158,96194.39487999999,43932.0,384225.216,100300.0,480419.61088,144232.0,25075.0,0.10508182373183864
16,SobolQRNG,1709,3500,608.7802914285714,0.48828571428571427,2239449.7541107913,2551793.1001414657,2238840.9738193625,3842340.2102683536,96649.88185599999,43932.0,386045.05919999996,100300.0,482694.94105599995,144232.0,25075.0,0.1224015168053236
24,SobolQRNG,1809,3500,615.1454342857143,0.5168571428571429,2375010.4315899843,2693044.22974272,2374395.286155699,3884236.92611294,96836.5552,43932.0,386790.89,100300.0,483627.4452,144232.0,25075.0,0.11809453206905511
28,SobolQRNG,1909,3500,621.5105771428572,0.5454285714285714,2500850.6807057224,2826878.895875328,2500229.1701285797,3926168.2184106596,96627.087424,43932.0,385953.9868,100300.0,482581.074224,144232.0,25075.0,0.11533151124560391
39,backprop,1609,5000,571.690604,0.3218,4925.05879,6599.0545718258445,2686.8616255413863,7059.267894970532,732.756232,325.5,3620.611954,954.5,4353.368186,1280.0,238.625,0.25367206220309807
35,backprop,1709,5000,576.146204,0.3418,4929.190487999999,6959.089385678063,2815.0387189332546,7101.233657654461,732.703408,325.5,3620.3408759999998,954.5,4353.044284,1280.0,238.625,0.29169030388597017
38,backprop,1609,4500,579.6562266666667,0.35755555555555557,4933.033536666667,6610.821001440196,2922.149822218062,7134.657148102748,732.75772,325.5,3620.61959,954.5,4353.37731,1280.0,238.625,0.25379411489253995
43,backprop,1809,5000,580.601804,0.3618,4933.865064,7370.97572794078,2943.774693973245,7143.627008509956,732.73912,325.5,3620.5241399999995,954.5,4353.26326,1280.0,238.625,0.3306360994654412
34,backprop,1709,4500,584.6068933333333,0.37977777777777777,4938.280733333334,6968.071659924375,3065.486325299328,7181.540617068734,732.8060800000001,325.5,3620.86776,954.5,4353.67384,1280.0,238.625,0.29129880197200364
47,backprop,1909,5000,585.057404,0.3818,4938.1473080000005,7755.480276879562,3072.082294975699,7185.6907184955135,732.710848,325.5,3620.379056,954.5,4353.089904,1280.0,238.625,0.3632699547026793
42,backprop,1809,4500,589.55756,0.402,4942.738704,7381.330886297812,3208.249192985309,7228.403271134846,732.725728,325.5,3620.4554160000002,954.5,4353.181144,1280.0,238.625,0.33037296659124765
37,backprop,1609,4000,589.613255,0.40225,4943.642931,6622.15607680889,3218.3521334020584,7228.980863949493,732.864112,325.5,3621.165564,954.5,4354.029676,1280.0,238.625,0.2534692819589565
46,backprop,1909,4500,594.5082266666667,0.4242222222222222,4947.7714866666665,7768.548139573591,3351.4361834262713,7275.278719205757,732.73912,325.5,3620.5241399999995,954.5,4353.26326,1280.0,238.625,0.363102165581966
33,backprop,1709,4000,595.182755,0.42725,4949.039075,6990.943876638752,3379.7385176090993,7281.70396361673,732.8358400000001,325.5,3621.02048,954.5,4353.85632,1280.0,238.625,0.292078557297831
41,backprop,1809,4000,600.752255,0.45225,4954.517335,7402.290721491094,3541.075717082953,7334.264382629485,732.82096,325.5,3620.9441199999997,954.5,4353.765079999999,1280.0,238.625,0.330677823742381
36,backprop,1609,3500,602.4151485714285,0.45971428571428574,4956.905586571428,6595.849357052977,3601.5534077794523,7350.242431053745,732.939256,325.5,3621.5511819999997,954.5,4354.490438,1280.0,238.625,0.24848107980650253
45,backprop,1909,4000,606.321755,0.47725,4960.196322999999,7790.515718925844,3702.756985181171,7387.094952598267,732.838816,325.5,3621.035752,954.5,4353.874567999999,1280.0,238.625,0.36330321355363226
32,backprop,1709,3500,608.7802914285714,0.48828571428571427,4963.434961428571,7016.765700913829,3787.019555898618,7410.48030224066,732.96604,325.5,3621.68863,954.5,4354.65467,1280.0,238.625,0.2926320796514329
40,backprop,1809,3500,615.1454342857143,0.5168571428571429,4969.526384285714,7428.3723988769525,3972.099844919462,7470.718991962831,732.9214,325.5,3621.45955,954.5,4354.38095,1280.0,238.625,0.33100737046556467
44,backprop,1909,3500,621.5105771428572,0.5454285714285714,4975.362335142858,7804.914410828555,4156.80566170829,7530.822206411754,732.835096,325.5,3621.0166620000005,954.5,4353.851758000001,1280.0,238.625,0.3625346706890175
55,conjugateGradient,1609,5000,571.690604,0.3218,3454.440889240756,2876.7676463294724,2882.750285240756,8160.355496844931,484.94515199999995,224.0,875.0519138884276,244.00006103515625,1359.9970658884276,468.00006103515625,61.00001525878906,0.20080636114228717
51,conjugateGradient,1709,5000,576.146204,0.3418,3584.011026165403,3046.4283819891793,3007.864822165403,8203.24174051374,485.01427199999995,224.0,875.1836739213866,244.00006103515625,1360.1979459213865,468.00006103515625,61.00001525878906,0.17646324704512065
54,conjugateGradient,1609,4500,579.6562266666667,0.35755555555555557,3700.6342305432136,3047.4081783494717,3120.978003876547,8237.201034808284,486.397184,224.0,877.8198505808106,244.00006103515625,1364.2170345808106,468.00006103515625,61.00001525878906,0.2143546298899612
59,conjugateGradient,1809,5000,580.601804,0.3618,3712.54714387801,3224.1703718466206,3131.94533987801,8246.893018822597,484.87859199999997,224.0,874.9250338566894,244.00006103515625,1359.8036258566895,468.00006103515625,61.00001525878906,0.15147362443867232
50,conjugateGradient,1709,4500,584.6068933333333,0.37977777777777777,3846.5780711685165,3224.8582205013677,3261.971177835183,8285.889942775202,486.572288,224.0,878.1536426643066,244.00006103515625,1364.7259306643066,468.00006103515625,61.00001525878906,0.19278982459281274
63,conjugateGradient,1909,5000,585.057404,0.3818,3842.3015008692114,3394.3673347614836,3257.2440968692113,8289.629004140414,484.98867199999995,224.0,875.1348739091796,244.00006103515625,1360.1235459091795,468.00006103515625,61.00001525878906,0.13196396321649242
58,conjugateGradient,1809,4500,589.55756,0.402,3990.8146889916525,3412.927475849883,3401.2571289916523,8334.334023173533,486.51750400000003,224.0,878.0492106381837,244.00006103515625,1364.5667146381838,468.00006103515625,61.00001525878906,0.1693230275858307
53,conjugateGradient,1609,4000,589.613255,0.40225,4008.6417077572396,3310.5249914034375,3419.02845275724,8335.441186451058,487.626496,224.0,880.1632271669921,244.00006103515625,1367.7897231669922,468.00006103515625,61.00001525878906,0.21087794780786356
62,conjugateGradient,1909,4500,594.5082266666667,0.4242222222222222,4136.086106554199,3593.793670139531,3541.577879887533,8382.430367102126,486.626048,224.0,878.2561226899414,244.00006103515625,1364.8821706899414,468.00006103515625,61.00001525878906,0.15089693126250445
49,conjugateGradient,1709,4000,595.182755,0.42725,4173.697335224893,3515.8909932808597,3578.514580224893,8389.836935280258,487.823104,224.0,880.5380112607422,244.00006103515625,1368.3611152607423,468.00006103515625,61.00001525878906,0.1870952038049964
57,conjugateGradient,1809,4000,600.752255,0.45225,4337.022838426073,3717.2841776560554,3736.2705834260723,8443.626858424012,487.83641600000004,224.0,880.56338726709,244.00006103515625,1368.39980326709,468.00006103515625,61.00001525878906,0.1667181283839309
52,conjugateGradient,1609,3500,602.4151485714285,0.45971428571428574,4412.551476115245,3744.2780398188866,3810.136327543817,8460.505838048162,489.65862400000003,224.0,884.0369721359864,244.00006103515625,1373.6955961359863,468.00006103515625,61.00001525878906,0.178478582303328
61,conjugateGradient,1909,4000,606.321755,0.47725,4499.995364724219,3918.5669551875003,3893.6736097242187,8498.139918490991,487.75552000000005,224.0,880.4091792285158,244.00006103515625,1368.164699228516,468.00006103515625,61.00001525878906,0.14837781673399988
48,conjugateGradient,1709,3500,608.7802914285714,0.48828571428571427,4601.3359999789645,3977.0820382305465,3992.5557085503933,8522.185916445382,489.743104,224.0,884.1980121762696,244.00006103515625,1373.9411161762696,468.00006103515625,61.00001525878906,0.15696280734157458
56,conjugateGradient,1809,3500,615.1454342857143,0.5168571428571429,4788.922621101687,4209.8326690575595,4173.7771868159725,8584.709126130268,489.624832,224.0,883.972556119873,244.00006103515625,1373.5973881198731,468.00006103515625,61.00001525878906,0.1375565248235308
60,conjugateGradient,1909,3500,621.5105771428572,0.5454285714285714,4979.051853828149,4438.864586399414,4357.541276685292,8646.653588713069,489.82912000000005,224.0,884.3619802172852,244.00006103515625,1374.1911002172853,468.00006103515625,61.00001525878906,0.12169491925567122
71,convolutionSeparable,1609,5000,571.690604,0.3218,18801.942796393476,20038.921173492086,18230.252192393476,47317.52077606004,16941.466624,7784.0,-945.3544989300154,-249.66666533333319,15996.112125069985,7534.333334666667,-62.416666333333296,0.061728791005721005
67,convolutionSeparable,1709,5000,576.146204,0.3418,19733.52720992617,21361.995764297226,19157.38100592617,47619.87462114843,16948.547840000003,7784.0,-945.7519682612262,-249.66666533333319,16002.795871738777,7534.333334666667,-62.416666333333296,0.07623204181571602
70,convolutionSeparable,1609,4500,579.6562266666667,0.35755555555555557,20253.179907788304,19987.035510929865,19673.52368112164,47858.128600229145,16737.71264,7784.0,-933.9177683244262,-249.66666533333319,15803.794871675575,7534.333334666667,-62.416666333333296,0.013315851503485774
75,convolutionSeparable,1809,5000,580.601804,0.3618,20642.920850249975,22563.248432576253,20062.319046249973,47920.00713583129,16937.107584,7784.0,-945.1098255979888,-249.66666533333319,15991.997758402013,7534.333334666667,-62.416666333333296,0.08510864860902549
66,convolutionSeparable,1709,4500,584.6068933333333,0.37977777777777777,21437.56648521875,21294.533890913404,20852.959591885417,48191.06806509942,16874.550912000002,7784.0,-941.5985136167409,-249.66666533333319,15932.952398383262,7534.333334666667,-62.416666333333296,0.006716868987979126
79,convolutionSeparable,1909,5000,585.057404,0.3818,21559.290830304984,23682.711790538884,20974.233426304985,48219.08605842664,16932.748544,7784.0,-944.865152265962,-249.66666533333319,15987.883391734036,7534.333334666667,-62.416666333333296,0.0896612254126318
74,convolutionSeparable,1809,4500,589.55756,0.402,22454.81744118436,22519.241244215624,21865.25988118436,48524.26720855127,16869.81824,7784.0,-941.3328682848262,-249.66666533333319,15928.485371715175,7534.333334666667,-62.416666333333296,0.0028608336458854178
69,convolutionSeparable,1609,4000,589.613255,0.40225,22358.21568742926,19888.079260657218,21768.60243242926,48527.87593229472,16744.064384,7784.0,-934.2742923225221,-249.66666533333319,15809.79009167748,7534.333334666667,-62.416666333333296,0.12420185953595271
78,convolutionSeparable,1909,4500,594.5082266666667,0.4242222222222222,23492.52595884095,23655.262095002214,22898.017732174285,48857.56338828435,16880.529024,7784.0,-941.9340656149487,-249.66666533333319,15938.59495838505,7534.333334666667,-62.416666333333296,0.006879489878729607
65,convolutionSeparable,1709,4000,595.182755,0.42725,23422.851495141305,21104.402353813333,22827.668740141304,48904.25101829126,16684.140928,7784.0,-930.9107830071514,-249.66666533333319,15753.23014499285,7534.333334666667,-62.416666333333296,0.1098561855701663
73,convolutionSeparable,1809,4000,600.752255,0.45225,24621.510094326968,22337.995423590004,24020.75783932697,49280.248773635656,16723.158784000003,7784.0,-933.1008589954555,-249.66666533333319,15790.057925004547,7534.333334666667,-62.416666333333296,0.10222558593263306
68,convolutionSeparable,1609,3500,602.4151485714285,0.45971428571428574,23355.46402162692,19801.154631137153,22753.048873055493,49396.015718627285,15567.9776,7784.0,-868.2604286750661,-249.66666533333319,14699.717171324934,7534.333334666667,-62.416666333333296,0.17950010778162634
77,convolutionSeparable,1909,4000,606.321755,0.47725,25808.442224583843,23552.232714483955,25202.120469583842,49654.051674827235,16751.821696,7784.0,-934.7097109868633,-249.66666533333319,15817.111985013136,7534.333334666667,-62.416666333333296,0.09579599256899257
64,convolutionSeparable,1709,3500,608.7802914285714,0.48828571428571427,24589.344739398235,20992.720820242503,23980.564447969664,49823.6548117552,15575.574784000002,7784.0,-868.6868593394555,-249.66666533333319,14706.887924660547,7534.333334666667,-62.416666333333296,0.17132719240888686
72,convolutionSeparable,1809,3500,615.1454342857143,0.5168571428571429,25769.9556013023,22221.7579899,25154.810167016585,50253.51626700297,15548.67328,7784.0,-867.1768753475195,-249.66666533333319,14681.496404652482,7534.333334666667,-62.416666333333296,0.15967222813852025
76,convolutionSeparable,1909,3500,621.5105771428572,0.5454285714285714,27019.937927557316,23445.68422225118,26398.42735041446,50682.1677411849,15565.557888,7784.0,-868.1246100091248,-249.66666533333319,14697.433277990875,7534.333334666667,-62.416666333333296,0.15244825748842858
87,convolutionTexture,1609,5000,571.690604,0.3218,1813.2742520000002,4516.456092417743,807.5059635188736,2301.9500888000002,28.0,0.0,1213.583648,364.0,1241.583648,364.0,91.0,0.5985183482589065
83,convolutionTexture,1709,5000,576.146204,0.3418,1818.055996,4813.982007252396,857.9240478802944,2320.7164088,28.0,0.0,1213.909792,364.0,1241.909792,364.0,91.0,0.6223384314147729
86,convolutionTexture,1609,4500,579.6562266666667,0.35755555555555557,1820.5162426666668,4666.361000499114,898.8875596547097,2335.541416197531,28.0,0.0,1212.860016,364.0,1240.860016,364.0,91.0,0.6098638226935412
91,convolutionTexture,1809,5000,580.601804,0.3618,1822.960044,5093.899759560938,908.4609942727678,2339.4827288,28.0,0.0,1214.35824,364.0,1242.35824,364.0,91.0,0.6421287952165892
82,convolutionTexture,1709,4500,584.6068933333333,0.37977777777777777,1824.9704133333335,4924.694461808334,954.3616536606343,2356.395450765432,28.0,0.0,1212.36352,364.0,1240.36352,364.0,91.0,0.6294246419780509
95,convolutionTexture,1909,5000,585.057404,0.3818,1827.2729560000002,5360.004355451667,958.5669368254463,2358.2490488,28.0,0.0,1214.2155520000001,364.0,1242.2155520000001,364.0,91.0,0.6590911434350835
90,convolutionTexture,1809,4500,589.55756,0.402,1830.395736,5211.984072454688,1010.6017511051946,2377.2494853333333,28.0,0.0,1212.838176,364.0,1240.838176,364.0,91.0,0.6488101823500128
85,convolutionTexture,1609,4000,589.613255,0.40225,1828.747911,4816.791307976668,1012.888171608064,2377.542196,28.0,0.0,1211.134656,364.0,1239.134656,364.0,91.0,0.6203389779475041
94,convolutionTexture,1909,4500,594.5082266666667,0.4242222222222222,1834.9270746666666,5483.941764629758,1066.0970252118723,2398.103519901235,28.0,0.0,1212.418848,364.0,1240.418848,364.0,91.0,0.6653999707835063
81,convolutionTexture,1709,4000,595.182755,0.42725,1834.307219,5125.584095309879,1075.8304971996158,2401.006596,28.0,0.0,1211.124464,364.0,1239.124464,364.0,91.0,0.6421271829919897
89,convolutionTexture,1809,4000,600.752255,0.45225,1840.1548149999999,5423.2873214625015,1139.04372593664,2424.470996,28.0,0.0,1211.40256,364.0,1239.40256,364.0,91.0,0.6606938364269138
84,convolutionTexture,1609,3500,602.4151485714285,0.45971428571428574,1840.4155805714283,5133.6014302475,1161.0246551680418,2431.562170938775,28.0,0.0,1210.0004319999998,364.0,1238.0004319999998,364.0,91.0,0.6414962077640884
93,convolutionTexture,1909,4000,606.321755,0.47725,1845.478251,5712.490780157414,1201.7641411978238,2447.9353960000003,28.0,0.0,1211.156496,364.0,1239.156496,364.0,91.0,0.6769398285227262
80,convolutionTexture,1709,3500,608.7802914285714,0.48828571428571427,1847.0049474285715,5437.840925834237,1233.412084360955,2458.383934204082,28.0,0.0,1210.224656,364.0,1238.224656,364.0,91.0,0.6603422254127053
88,convolutionTexture,1809,3500,615.1454342857143,0.5168571428571429,1920.8063066396735,5756.369843437502,1305.6608723539593,2485.205697469388,28.0,0.0,1210.296,364.0,1238.296,364.0,91.0,0.6663163836094598
92,convolutionTexture,1909,3500,621.5105771428572,0.5454285714285714,1998.8467074765636,6063.1475081036815,1377.3361303337065,2512.027460734694,28.0,0.0,1209.8577440000001,364.0,1237.8577440000001,364.0,91.0,0.6703285373141572
103,fastWalshTransform,1609,5000,571.690604,0.3218,9412.192412,11020.023119296135,8682.579265094922,21968.679468707498,6445.402368,2912.0,2395.09944,620.0,8840.501808,3532.0,155.0,0.1459008470209842
99,fastWalshTransform,1709,5000,576.146204,0.3418,9726.84058400646,11511.808135139376,9150.69438000646,22118.45816585582,6447.006464000001,2912.0,2395.6971200000003,620.0,8842.703584,3532.0,155.0,0.15505535969491765
102,fastWalshTransform,1609,4500,579.6562266666667,0.35755555555555557,10123.219823606361,11663.639072342577,9543.563596939695,22236.922176334447,6450.60736,2912.0,2397.0388,620.0,8847.64616,3532.0,155.0,0.13207020889294643
107,fastWalshTransform,1809,5000,580.601804,0.3618,10192.816883661057,12359.569723768476,9612.215079661057,22268.271565972555,6444.057856,2912.0,2394.59848,620.0,8838.656336,3532.0,155.0,0.17530973072149708
98,fastWalshTransform,1709,4500,584.6068933333333,0.37977777777777777,10653.199842810433,12283.015787560546,10068.592949477099,22403.83578421676,6454.141696,2912.0,2398.3556799999997,620.0,8852.497376,3532.0,155.0,0.13268858177327156
111,fastWalshTransform,1909,5000,585.057404,0.3818,10662.822906393409,12726.604480196253,10077.76550239341,22418.093344390472,6443.9580160000005,2912.0,2394.56128,620.0,8838.519296,3532.0,155.0,0.16216278089055683
106,fastWalshTransform,1809,4500,589.55756,0.402,11179.353462395422,12972.263731043202,10589.795902395423,22570.3310637871,6455.153408,2912.0,2398.7326399999997,620.0,8853.886048,3532.0,155.0,0.1382110559745456
101,fastWalshTransform,1609,4000,589.613255,0.40225,11252.744947963312,12364.122682760626,10663.131692963312,22572.911465406753,6478.515968000001,2912.0,2407.43744,620.0,8885.953408000001,3532.0,155.0,0.08988731051228686
110,fastWalshTransform,1909,4500,594.5082266666667,0.4242222222222222,11705.564144391134,13650.016043985235,11111.055917724467,22737.55975385644,6455.852288,2912.0,2398.99304,620.0,8854.845328,3532.0,155.0,0.14245052118095552
97,fastWalshTransform,1709,4000,595.182755,0.42725,11847.773787507096,13024.516229574609,11252.591032507096,22760.31249279561,6479.0617600000005,2912.0,2407.6408,620.0,8886.702560000002,3532.0,155.0,0.09034826486649061
105,fastWalshTransform,1809,4000,600.752255,0.45225,12437.771834834239,13481.420851247345,11837.01957983424,22948.2603064234,6476.625664,2912.0,2406.73312,620.0,8883.358784,3532.0,155.0,0.0774138740959596
100,fastWalshTransform,1609,3500,602.4151485714285,0.45971428571428574,12680.253680940603,13483.383628052186,12077.838532369175,23005.139183751016,6488.739584,2912.0,2411.24672,620.0,8899.986304,3532.0,155.0,0.059564421607101
109,fastWalshTransform,1909,4000,606.321755,0.47725,13038.240054261452,14281.331877203125,12431.918299261451,23136.20320043605,6479.847168,2912.0,2407.9334400000002,620.0,8887.780608000001,3532.0,155.0,0.08704312970458898
96,fastWalshTransform,1709,3500,608.7802914285714,0.48828571428571427,13366.708601643946,14100.188185924804,12757.928310215375,23219.916139673925,6490.4768,2912.0,2411.8940000000002,620.0,8902.3708,3532.0,155.0,0.0520191343980102
104,fastWalshTransform,1809,3500,615.1454342857143,0.5168571428571429,14047.118156443159,14854.300353009137,13431.972722157445,23433.700415460964,6489.491712,2912.0,2411.52696,620.0,8901.018672,3532.0,155.0,0.05433996737533733
108,fastWalshTransform,1909,3500,621.5105771428572,0.5454285714285714,14735.071163797209,15732.138343679297,14113.560586654352,23648.355979686057,6491.761408,2912.0,2412.37264,620.0,8904.134048,3532.0,155.0,0.06337772768713794
119,histogram,1609,5000,571.690604,0.3218,1097622.7243394668,1152491.9049673867,374843.7286585774,1164765.9028050706,927104.9985792001,505497.06666666665,169946.03515626668,52949.955555555556,1097051.033735467,558447.0222222222,13237.488888888889,0.04760916791816656
115,histogram,1709,5000,576.146204,0.3418,1097963.5164749334,1228899.0299765388,392667.41302754404,1171581.1172332324,927389.2323584,505497.06666666665,169998.13791253333,52949.955555555556,1097387.3702709333,558447.0222222222,13237.488888888889,0.10654700696126776
118,histogram,1609,4500,579.6562266666667,0.35755555555555557,1097219.1562337778,1159366.8324584889,407112.77530710306,1176961.4167080626,926757.2165973333,505497.06666666665,169882.28340977777,52949.955555555556,1096639.500007111,558447.0222222222,13237.488888888889,0.053604842302521466
123,histogram,1809,5000,580.601804,0.3618,1098160.7503330668,1287716.2069685762,410475.15213706525,1178464.1724130074,927552.1468416,505497.06666666665,170028.00168746666,52949.955555555556,1097580.1485290667,558447.0222222222,13237.488888888889,0.14720281969716256
114,histogram,1709,4500,584.6068933333333,0.37977777777777777,1096935.6231240889,1227823.7126143398,426722.0684497884,1184569.156081935,926513.4225834666,505497.06666666665,169837.5936472889,52949.955555555556,1096351.0162307555,558447.0222222222,13237.488888888889,0.1066016954596502
127,histogram,1909,5000,585.057404,0.3818,1098163.8387113777,1370092.8568725563,428196.2445401848,1185307.4777759851,927550.9914197333,505497.06666666665,170027.78988764444,52949.955555555556,1097578.7813073776,558447.0222222222,13237.488888888889,0.19847488204697133
122,histogram,1809,4500,589.55756,0.402,1097745.8673655111,1304615.2464253441,446774.5000668676,1192195.3279245936,927193.9660629333,505497.06666666665,169962.34374257777,52949.955555555556,1097156.309805511,558447.0222222222,13237.488888888889,0.15856734744336057
117,histogram,1609,4000,589.613255,0.40225,1096773.8284397111,1152624.7165614222,447682.4101839882,1192286.2939241084,926372.4611157334,505497.06666666665,169811.75406897778,52949.955555555556,1096184.2151847112,558447.0222222222,13237.488888888889,0.04845539690345071
126,histogram,1909,4500,594.5082266666667,0.4242222222222222,1097109.591060089,1370117.7216739163,466282.6904011338,1199901.810908558,926652.0732074667,505497.06666666665,169863.00962595554,52949.955555555556,1096515.0828334223,558447.0222222222,13237.488888888889,0.1992588857841242
113,histogram,1709,4000,595.182755,0.42725,1097074.7178245112,1227916.480692098,470066.2965370512,1200873.082120923,926622.0322389334,505497.06666666665,169857.50283057778,52949.955555555556,1096479.5350695113,558447.0222222222,13237.488888888889,0.10655591396072765
121,histogram,1809,4000,600.752255,0.45225,1097454.9060672666,1304526.841936416,492566.438375047,1209582.0758057188,926938.6178304,505497.06666666665,169915.53598186668,52949.955555555556,1096854.1538122667,558447.0222222222,13237.488888888889,0.15873336539536095
116,histogram,1609,3500,602.4151485714285,0.45971428571428574,1096403.8082603936,1168719.169049152,500284.42349283013,1212080.476309975,926048.9429930666,505497.06666666665,169752.45011875554,52949.955555555556,1095801.3931118222,558447.0222222222,13237.488888888889,0.0618757377339783
125,histogram,1909,4000,606.321755,0.47725,1096503.4203850445,1370887.871369769,514304.03379990935,1218017.230794491,926129.8225237334,505497.06666666665,169767.27610631112,52949.955555555556,1095897.0986300446,558447.0222222222,13237.488888888889,0.2001509070983056
112,histogram,1709,3500,608.7802914285714,0.48828571428571427,1096344.5467621842,1228515.2277999877,525762.4637633468,1221861.8949037667,925993.4827434667,505497.06666666665,169742.2837272889,52949.955555555556,1095735.7664707557,558447.0222222222,13237.488888888889,0.10758570837945029
120,histogram,1809,3500,615.1454342857143,0.5168571428571429,1096449.3518666413,1304594.79636696,551396.2678375043,1231765.6211959722,926076.6731178667,505497.06666666665,169757.5333144889,52949.955555555556,1095834.2064323556,558447.0222222222,13237.488888888889,0.15954796468601812
124,histogram,1909,3500,621.5105771428572,0.5454285714285714,1096990.3006898542,1371477.9404699027,577140.6590688361,1241475.025871685,926528.4430677334,505497.06666666665,169840.3470449778,52949.955555555556,1096368.7901127113,558447.0222222222,13237.488888888889,0.20014003264682637
135,hotspot,1609,5000,571.690604,0.3218,2904.152564853486,8808.02028445242,1794.777645671881,6763.7318858957815,482.30204324324325,277.1621621621622,1850.1599176102432,643.6066452417824,2332.4619608534863,920.7688074039446,160.9016613104456,0.6702831656757439
131,hotspot,1709,5000,576.146204,0.3418,2910.112688757798,9290.326785500842,1836.1496350739287,6781.1338265769355,482.5991610810811,277.1621621621622,1851.3673236767168,643.6066452417824,2333.966484757798,920.7688074039446,160.9016613104456,0.6867588454154777
134,hotspot,1609,4500,579.6562266666667,0.35755555555555557,2912.8078946404667,8801.029630442543,1868.3813739316342,6793.493202399378,482.4382486486487,277.1621621621622,1850.713419325151,643.6066452417824,2333.1516679737997,920.7688074039446,160.9016613104456,0.6690378266009768
139,hotspot,1809,5000,580.601804,0.3618,2913.6123226096424,9824.334665600327,1877.549584927878,6803.638222066235,482.41037405405405,277.1621621621622,1850.6001445555885,643.6066452417824,2333.0105186096425,920.7688074039446,160.9016613104456,0.7034290441253405
130,hotspot,1709,4500,584.6068933333333,0.37977777777777777,2917.4794705189133,9292.330016887749,1913.4545389343518,6814.252392072108,482.38313297297304,277.1621621621622,1850.4894442126072,643.6066452417824,2332.87257718558,920.7688074039446,160.9016613104456,0.6860335927354358
143,hotspot,1909,5000,585.057404,0.3818,2919.1457904813883,10347.166830902463,1917.7007941358947,6818.488359137857,482.6232345945946,277.1621621621622,1851.4651518867936,643.6066452417824,2334.088386481388,920.7688074039446,160.9016613104456,0.717879701933173
138,hotspot,1809,4500,589.55756,0.402,2922.7284756143663,9835.848182950056,1959.8630093762602,6836.786261500244,482.4420497297297,277.1621621621622,1850.728865884637,643.6066452417824,2333.1709156143665,920.7688074039446,160.9016613104456,0.7028493708676017
133,hotspot,1609,4000,589.613255,0.40225,2924.1411292743323,8812.339946560585,1963.5849581168782,6836.106280935902,482.710025945946,277.1621621621622,1851.8178483283862,643.6066452417824,2334.527874274332,920.7688074039446,160.9016613104456,0.6681765402825147
142,hotspot,1909,4500,594.5082266666667,0.4242222222222222,2927.586112018293,10376.681377309755,2003.2529533492882,6853.170382512488,482.42367783783783,277.1621621621622,1850.6542075137886,643.6066452417824,2333.0778853516263,920.7688074039446,160.9016613104456,0.7178687476691806
129,hotspot,1709,4000,595.182755,0.42725,2929.389835264884,9318.188947989152,2012.1397753019412,6854.101526334916,482.64667459459463,277.1621621621622,1851.5604056702894,643.6066452417824,2334.207080264884,920.7688074039446,160.9016613104456,0.6856266972460308
137,hotspot,1809,4000,600.752255,0.45225,2934.1092311398465,9870.618566765766,2062.4132880353727,6876.959278888604,482.4787935135135,277.1621621621622,1850.878182626333,643.6066452417824,2333.3569761398467,920.7688074039446,160.9016613104456,0.7027431248312086
132,hotspot,1609,3500,602.4151485714285,0.45971428571428574,2936.939814905666,8825.177208633735,2083.2203184785976,6885.5767323794735,482.7093924324325,277.1621621621622,1851.815273901805,643.6066452417824,2334.5246663342377,920.7688074039446,160.9016613104456,0.6672089698060186
141,hotspot,1909,4000,606.321755,0.47725,2940.6250734677183,10393.864541850811,2114.135192447061,6899.388401088294,482.66568,277.1621621621622,1851.6376384677185,643.6066452417824,2334.3033184677183,920.7688074039446,160.9016613104456,0.717080681432078
