appName,coreF,memF,argNo,kernel,time/ms,blocks,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_store_transactions,shared_store_throughput,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,branch_efficiency,cf_executed,cf_issued,flop_count_sp,flop_sp_efficiency,gld_throughput,gld_transactions,gst_throughput,gst_transactions,inst_issued,inst_per_warp,ipc
reduction,1800,4000,input00,reduce2,0.507418,(65536 1 1) (256 1 1),0.913299,0.9541,0.9938,2.235114,2097234,108.85,9461,0.50163,2097296,108.71,65549,3.3965,1638400,340.13,1310720,271.72,0.4923,108.69,2097152,1,16056320,16056320,16711680,0.0028,108.74,4194304,3.3975,65536,47254575,90.125,2.069688
reduction,1800,4500,input00,reduce2,0.515697,(65536 1 1) (256 1 1),0.912932,0.9541,0.9936,2.245266,2097193,109.23,9485,0.50449,2097360,109.13,65549,3.4096,1638400,341.32,1310720,272.77,0.4923,109.11,2097152,1,16056320,16056320,16711680,0.0028,109.14,4194304,3.4096,65536,47254596,90.125,2.077725
reduction,1800,5000,input00,reduce2,0.503458,(65536 1 1) (256 1 1),0.912605,0.9541,0.9937,2.253597,2097164,109.56,9461,0.50545,2097276,109.45,65549,3.4198,1638400,342.42,1310720,273.66,0.4923,109.46,2097152,1,16056320,16056320,16711680,0.0029,109.45,4194304,3.4198,65536,47254605,90.125,2.083749
reduction,1900,3500,input00,reduce2,0.500914,(65536 1 1) (256 1 1),0.913946,0.9541,0.9939,2.2197,2097183,108.57,9461,0.50068,2097270,108.38,65549,3.3863,1638400,339.26,1310720,270.99,0.4923,108.39,2097152,1,16056320,16056320,16711680,0.0028,108.4,4194304,3.3863,65536,47254590,90.125,2.058885
reduction,1900,4000,input00,reduce2,0.490778,(65536 1 1) (256 1 1),0.913362,0.9541,0.9938,2.23468,2097202,109.11,9461,0.50354,2097282,109,65549,3.4058,1638400,341.03,1310720,272.4,0.4923,108.96,2097152,1,16056320,16056320,16711680,0.0028,109,4194304,3.4049,65536,47254578,90.125,2.069755
reduction,1900,4500,input00,reduce2,0.482881,(65536 1 1) (256 1 1),0.912991,0.9541,0.9937,2.245098,2097199,109.49,9461,0.50449,2097297,109.43,65549,3.4189,1638400,342.33,1310720,273.54,0.4923,109.41,2097152,1,16056320,16056320,16711680,0.0028,109.41,4194304,3.418,65536,47254589,90.125,2.077215
reduction,1900,5000,input00,reduce2,0.480568,(65536 1 1) (256 1 1),0.912663,0.9541,0.9938,2.253729,2097272,109.85,9461,0.5064,2097261,109.75,65549,3.4291,1638400,343.31,1310720,274.38,0.4923,109.75,2097152,1,16056320,16056320,16711680,0.0029,109.74,4194304,3.4282,65536,47254600,90.125,2.083731
SobolQRNG,1600,3500,input00,sobolGPU_kernel,1.779185,(1 1000 1) (64 1 1),0.962201,1,0.8762,1.518693,3902,0.068665,12497258,219.16,4241,0.076294,12500013,218.53,3137000,218.05,1000,0.070572,0.5,0.070572,4000,1,3145000,3145000,100000000,0.0051,0.069618,8000,216.03,12500000,65798678,3.29E+04,1.101925
SobolQRNG,1600,4000,input00,sobolGPU_kernel,1.534574,(1 1000 1) (64 1 1),0.955646,1,0.8896,1.799951,3848,0.078201,12497218,251.76,4158,0.087738,12500013,252.8,3137000,252.96,1000,0.08297,0.5,0.08297,4000,1,3145000,3145000,100000000,0.006,0.082016,8000,253.65,12500000,65798687,3.29E+04,1.278772
SobolQRNG,1600,4500,input00,sobolGPU_kernel,1.350895,(1 1000 1) (64 1 1),0.953244,1,0.8789,2.126772,3832,0.086784,12497313,276.94,4241,0.10109,12500013,288.85,3137000,279.29,1000,0.092506,0.5,0.092506,4000,1,3145000,3145000,100000000,0.0072,0.092506,8000,285.51,12500000,65798710,3.29E+04,1.452605
SobolQRNG,1600,5000,input00,sobolGPU_kernel,1.22931,(1 1000 1) (64 1 1),0.954142,1,0.8435,2.427982,3814,0.09346,12497239,304.28,4167,0.10967,12500013,317.61,3137000,310.83,1000,0.10204,0.5,0.10204,4000,1,3145000,3145000,100000000,0.008,0.103,8000,317.07,12500000,65798546,3.29E+04,1.6105
SobolQRNG,1700,3500,input00,sobolGPU_kernel,1.787307,(1 1000 1) (64 1 1),0.962216,1,0.8727,1.494032,3844,0.067711,12497314,217.9,4231,0.078201,12500016,218.15,3137000,218.99,1000,0.070572,0.5,0.070572,4000,1,3145000,3145000,100000000,0.0055,0.069618,8000,217.14,12500000,65798773,3.29E+04,1.093854
SobolQRNG,1700,4000,input00,sobolGPU_kernel,1.534911,(1 1000 1) (64 1 1),0.955121,1,0.8927,1.778689,3841,0.079155,12497325,253.63,4184,0.091553,12500013,255.6,3137000,253.31,1000,0.082016,0.5,0.082016,4000,1,3145000,3145000,100000000,0.0062,0.082016,8000,254.49,12500000,65798641,3.29E+04,1.265984
SobolQRNG,1700,4500,input00,sobolGPU_kernel,1.35639,(1 1000 1) (64 1 1),0.955982,1,0.8576,2.093419,3877,0.088692,12497226,281.64,4189,0.10014,12500013,287.34,3137000,283.64,1000,0.09346,0.5,0.09346,4000,1,3145000,3145000,100000000,0.0074,0.09346,8000,287.88,12500000,65798462,3.29E+04,1.443875
SobolQRNG,1700,5000,input00,sobolGPU_kernel,1.222102,(1 1000 1) (64 1 1),0.954692,1,0.8383,2.439136,3822,0.094414,12497145,300.84,4163,0.11063,12500013,315.45,3137000,306.48,1000,0.103,0.5,0.103,4000,1,3145000,3145000,100000000,0.0082,0.103,8000,316.23,12500000,65798626,3.29E+04,1.618213
SobolQRNG,1800,3500,input00,sobolGPU_kernel,1.768722,(1 1000 1) (64 1 1),0.964075,1,0.8699,1.496091,3867,0.066757,12497210,217.08,4195,0.078201,12500013,219.16,3137000,217.89,1000,0.070572,0.5,0.070572,4000,1,3145000,3145000,100000000,0.0048,0.069618,8000,215.19,12500000,65798804,3.29E+04,1.094231
SobolQRNG,1800,4000,input00,sobolGPU_kernel,1.544044,(1 1000 1) (64 1 1),0.954849,1,0.8928,1.776339,3882,0.079155,12497226,250.12,4209,0.089645,12500013,255.19,3137000,249.55,1000,0.082016,0.5,0.082016,4000,1,3145000,3145000,100000000,0.0059,0.082016,8000,253.54,12500000,65798754,3.29E+04,1.264575
SobolQRNG,1800,4500,input00,sobolGPU_kernel,1.352375,(1 1000 1) (64 1 1),0.95594,1,0.8554,2.089382,3877,0.088692,12497200,282.11,4220,0.10109,12500013,289.73,3137000,282.24,1000,0.09346,0.5,0.09346,4000,1,3145000,3145000,100000000,0.0076,0.09346,8000,287.87,12500000,65798696,3.29E+04,1.439267
SobolQRNG,1800,5000,input00,sobolGPU_kernel,1.214796,(1 1000 1) (64 1 1),0.954618,1,0.8394,2.445291,3869,0.096321,12497222,302.61,4187,0.11253,12500013,318.92,3137000,306.01,1000,0.10204,0.5,0.10204,4000,1,3145000,3145000,100000000,0.0074,0.10395,8000,318.58,12500000,65798520,3.29E+04,1.618029
SobolQRNG,1900,3500,input00,sobolGPU_kernel,1.738455,(1 1000 1) (64 1 1),0.961989,1,0.8759,1.494512,3817,0.066757,12497352,219.44,4284,0.076294,12500013,217.95,3137000,216.74,1000,0.070572,0.5,0.070572,4000,1,3145000,3145000,100000000,0.0046,0.069618,8000,216.12,12500000,65798835,3.29E+04,1.094385
SobolQRNG,1900,4000,input00,sobolGPU_kernel,1.535128,(1 1000 1) (64 1 1),0.95768,1,0.8793,1.766492,3821,0.078201,12497263,254.33,4239,0.089645,12500013,252.99,3137000,252.18,1000,0.08297,0.5,0.08297,4000,1,3145000,3145000,100000000,0.0061,0.082016,8000,254.04,12500000,65798745,3.29E+04,1.260408
SobolQRNG,1900,4500,input00,sobolGPU_kernel,1.351501,(1 1000 1) (64 1 1),0.955781,1,0.8609,2.086871,3860,0.087738,12497271,280.68,4186,0.099182,12500013,285.83,3137000,287.4,1000,0.09346,0.5,0.09346,4000,1,3145000,3145000,100000000,0.0071,0.092506,8000,285.96,12500000,65798620,3.29E+04,1.438745
SobolQRNG,1900,5000,input00,sobolGPU_kernel,1.202214,(1 1000 1) (64 1 1),0.952494,1,0.8487,2.422933,3821,0.092506,12497222,301.79,4150,0.11349,12500013,315.44,3137000,309.83,1000,0.103,0.5,0.103,4000,1,3145000,3145000,100000000,0.0079,0.10395,8000,319.46,12500000,65798777,3.29E+04,1.612179
sortingNetworks,1600,3500,input00,bitonicMergeGlobal,4.62563,(2048 1 1) (256 1 1),0.852395,1,0.9277,0.540542,262154,121.9,261685,122.37,262293,123.32,262157,123.2,0,0,0,0,0.5,123.18,262144,1,16384,16384,0,0,121.98,524288,121.98,262144,959455,58,0.39763
sortingNetworks,1600,4000,input00,bitonicMergeGlobal,4.040563,(2048 1 1) (256 1 1),0.849205,1,0.9201,0.631708,262153,140.72,261680,141.27,262293,142.24,262157,142.12,0,0,0,0,0.5,142,262144,1,16384,16384,0,0,140.93,524288,140.93,262144,959439,58,0.461008
sortingNetworks,1600,4500,input00,bitonicMergeGlobal,3.632626,(2048 1 1) (256 1 1),0.84684,1,0.9123,0.727589,262154,160,261685,160.05,262294,161.08,262157,160.92,0,0,0,0,0.5,161.06,262144,1,16384,16384,0,0,160.21,524288,160.21,262144,959430,58,0.530406
sortingNetworks,1600,5000,input00,bitonicMergeGlobal,3.333906,(2048 1 1) (256 1 1),0.843603,1,0.905,0.813569,262154,179.46,261684,179.52,262294,180.51,262157,180.34,0,0,0,0,0.5,180.58,262144,1,16384,16384,0,0,179.41,524288,179.41,262144,959433,58,0.591384
sortingNetworks,1700,3500,input00,bitonicMergeGlobal,4.600606,(2048 1 1) (256 1 1),0.85275,1,0.9279,0.535009,262154,121.65,261678,122.6,262294,123.55,262157,123.44,0,0,0,0,0.5,123.01,262144,1,16384,16384,0,0,121.8,524288,121.8,262144,959457,58,0.393487
sortingNetworks,1700,4000,input00,bitonicMergeGlobal,4.035188,(2048 1 1) (256 1 1),0.849415,1,0.9203,0.625552,262155,140.67,261697,141.14,262294,142.18,262157,142.05,0,0,0,0,0.5,141.95,262144,1,16384,16384,0,0,141,524288,141,262144,959443,58,0.458933
sortingNetworks,1700,4500,input00,bitonicMergeGlobal,3.599147,(2048 1 1) (256 1 1),0.847395,1,0.9125,0.721009,262154,159.91,261682,160.26,262294,161.23,262157,161.09,0,0,0,0,0.5,160.97,262144,1,16384,16384,0,0,160.18,524288,160.18,262144,959433,58,0.525509
sortingNetworks,1700,5000,input00,bitonicMergeGlobal,3.278952,(2048 1 1) (256 1 1),0.843509,1,0.9048,0.816811,262154,179.33,261702,179.48,262294,180.49,262157,180.33,0,0,0,0,0.5,180.61,262144,1,16384,16384,0,0,179.2,524288,179.2,262144,959439,58,0.592711
sortingNetworks,1800,3500,input00,bitonicMergeGlobal,4.576805,(2048 1 1) (256 1 1),0.853032,1,0.9281,0.533491,262153,121.63,261671,122.55,262295,123.5,262157,123.38,0,0,0,0,0.5,123.16,262144,1,16384,16384,0,0,121.97,524288,121.97,262144,959446,58,0.393597
sortingNetworks,1800,4000,input00,bitonicMergeGlobal,4.008031,(2048 1 1) (256 1 1),0.849453,1,0.9202,0.624915,262153,140.74,261680,141.12,262294,142.11,262157,141.95,0,0,0,0,0.5,142.01,262144,1,16384,16384,0,0,140.95,524288,140.95,262144,959450,58,0.45794
sortingNetworks,1800,4500,input00,bitonicMergeGlobal,3.564993,(2048 1 1) (256 1 1),0.847266,1,0.9131,0.720782,262154,160.16,261687,160.19,262294,161.64,262157,161.48,0,0,0,0,0.5,161.06,262144,1,16384,16384,0,0,160.08,524288,160.08,262144,959436,58,0.523951
sortingNetworks,1800,5000,input00,bitonicMergeGlobal,3.257315,(2048 1 1) (256 1 1),0.843952,1,0.9053,0.814669,262153,179.25,261701,179.68,262293,180.34,262157,180.18,0,0,0,0,0.5,180.14,262144,1,16384,16384,0,0,179.56,524288,179.56,262144,959425,58,0.592338
sortingNetworks,1900,3500,input00,bitonicMergeGlobal,4.562588,(2048 1 1) (256 1 1),0.85233,1,0.9281,0.530853,262155,121.58,261737,122.23,262293,123.21,262157,123.09,0,0,0,0,0.5,122.97,262144,1,16384,16384,0,0,121.85,524288,121.85,262144,959464,58,0.391124
sortingNetworks,1900,4000,input00,bitonicMergeGlobal,3.973433,(2048 1 1) (256 1 1),0.84979,1,0.9208,0.622665,262151,140.91,261708,141.27,262295,142.17,262157,142.04,0,0,0,0,0.5,142.13,262144,1,16384,16384,0,0,141.07,524288,141.07,262144,959443,58,0.456179
sortingNetworks,1900,4500,input00,bitonicMergeGlobal,3.561028,(2048 1 1) (256 1 1),0.847391,1,0.9128,0.716252,262153,159.82,261710,160.17,262293,161.14,262157,161,0,0,0,0,0.5,160.9,262144,1,16384,16384,0,0,160.06,524288,160.06,262144,959435,58,0.522391
sortingNetworks,1900,5000,input00,bitonicMergeGlobal,3.22875,(2048 1 1) (256 1 1),0.844121,1,0.9055,0.810668,262152,179.03,261735,179.3,262293,180.46,262157,180.23,0,0,0,0,0.5,180.05,262144,1,16384,16384,0,0,179.27,524288,179.27,262144,959421,58,0.589819
transpose,1600,3500,input00,transposeCoalesced,2.923978,(512 512 1) (16 16 1),0.936861,1,0.9987,0.832543,8388716,87.957,8387474,89.18,8388842,88.93,8388621,88.927,16777216,703.92,2097152,89.34,0.5,89.34,8388608,1,2097152,2097152,0,0,87.643,16777216,87.643,8388608,69213765,33,0.614846
transpose,1600,4000,input00,transposeCoalesced,2.527948,(512 512 1) (16 16 1),0.926335,1,0.9985,0.977816,8388788,102.56,8387502,103.96,8388740,103.96,8388621,103.96,16777216,820.95,2097152,104.04,0.5,104.04,8388608,1,2097152,2097152,0,0,102.69,16777216,102.69,8388608,69213330,33,0.719388
transpose,1600,4500,input00,transposeCoalesced,2.219133,(512 512 1) (16 16 1),0.915953,1,0.9983,1.124723,8388667,117.19,8387519,118.52,8388833,118.63,8388621,118.62,16777216,937.99,2097152,118.65,0.5,118.65,8388608,1,2097152,2097152,0,0,117.25,16777216,117.25,8388608,69213115,33,0.82169
transpose,1600,5000,input00,transposeCoalesced,1.981175,(512 512 1) (16 16 1),0.906767,1,0.9981,1.254841,8388693,131.43,8387520,132.87,8388764,132.91,8388621,132.91,16777216,1051.6,2097152,132.96,0.5,132.96,8388608,1,2097152,2097152,0,0,131.58,16777216,131.58,8388608,69212938,33,0.912113
transpose,1700,3500,input00,transposeCoalesced,2.942273,(512 512 1) (16 16 1),0.937471,1,0.9987,0.823786,8388696,87.828,8387480,89.172,8388819,89.095,8388621,89.091,16777216,702.91,2097152,89.276,0.5,89.276,8388608,1,2097152,2097152,0,0,87.902,16777216,87.902,8388608,69213756,33,0.609658
transpose,1700,4000,input00,transposeCoalesced,2.529826,(512 512 1) (16 16 1),0.926983,1,0.9985,0.968409,8388714,102.56,8387502,103.96,8388769,103.98,8388621,103.98,16777216,820.55,2097152,104.03,0.5,104.03,8388608,1,2097152,2097152,0,0,102.69,16777216,102.69,8388608,69213323,33,0.712139
transpose,1700,4500,input00,transposeCoalesced,2.217572,(512 512 1) (16 16 1),0.916643,1,0.9983,1.11353,8388699,117.16,8387514,118.54,8388820,118.63,8388621,118.63,16777216,937.08,2097152,118.64,0.5,118.64,8388608,1,2097152,2097152,0,0,117.22,16777216,117.22,8388608,69213113,33,0.813838
transpose,1700,5000,input00,transposeCoalesced,1.978439,(512 512 1) (16 16 1),0.906522,1,0.9981,1.257242,8388696,131.47,8387503,132.82,8388803,132.96,8388621,132.95,16777216,1051.8,2097152,132.94,0.5,132.94,8388608,1,2097152,2097152,0,0,131.57,16777216,131.57,8388608,69212926,33,0.914504
transpose,1800,3500,input00,transposeCoalesced,2.944438,(512 512 1) (16 16 1),0.937413,1,0.9987,0.824734,8388721,87.916,8387472,89.19,8388984,88.772,8388621,88.769,16777216,702.78,2097152,89.24,0.5,89.24,8388608,1,2097152,2097152,0,0,87.967,16777216,87.967,8388608,69213686,33,0.609888
transpose,1800,4000,input00,transposeCoalesced,2.542424,(512 512 1) (16 16 1),0.927249,1,0.9985,0.966583,8388709,102.63,8387522,103.89,8388905,103.95,8388621,103.95,16777216,820.47,2097152,104.03,0.5,104.03,8388608,1,2097152,2097152,0,0,102.68,16777216,102.68,8388608,69213407,33,0.710705
transpose,1800,4500,input00,transposeCoalesced,2.219042,(512 512 1) (16 16 1),0.916691,1,0.9983,1.112674,8388650,117.07,8387500,118.55,8388822,118.63,8388621,118.63,16777216,936.92,2097152,118.58,0.5,118.58,8388608,1,2097152,2097152,0,0,117.18,16777216,117.18,8388608,69213127,33,0.813779
transpose,1800,5000,input00,transposeCoalesced,1.971688,(512 512 1) (16 16 1),0.906563,1,0.9981,1.256549,8388769,131.38,8387514,132.82,8388797,132.99,8388621,132.98,16777216,1051.3,2097152,132.91,0.5,132.91,8388608,1,2097152,2097152,0,0,131.57,16777216,131.57,8388608,69212902,33,0.914358
transpose,1900,3500,input00,transposeCoalesced,2.949967,(512 512 1) (16 16 1),0.937654,1,0.9987,0.821567,8388793,87.799,8387495,89.176,8388837,88.92,8388621,88.918,16777216,702.23,2097152,89.235,0.5,89.235,8388608,1,2097152,2097152,0,0,87.886,16777216,87.886,8388608,69213736,33,0.60806
transpose,1900,4000,input00,transposeCoalesced,2.526706,(512 512 1) (16 16 1),0.927246,1,0.9985,0.965947,8388725,102.59,8387516,103.93,8388807,104,8388621,104,16777216,820.67,2097152,104,0.5,104,8388608,1,2097152,2097152,0,0,102.67,16777216,102.67,8388608,69213434,33,0.710496
transpose,1900,4500,input00,transposeCoalesced,2.218512,(512 512 1) (16 16 1),0.917092,1,0.9983,1.10859,8388704,117.03,8387496,118.49,8388793,118.57,8388621,118.57,16777216,936.47,2097152,118.6,0.5,118.6,8388608,1,2097152,2097152,0,0,117.13,16777216,117.13,8388608,69213142,33,0.81069
transpose,1900,5000,input00,transposeCoalesced,1.973361,(512 512 1) (16 16 1),0.906982,1,0.9981,1.253043,8388764,131.41,8387509,132.77,8388890,132.9,8388621,132.9,16777216,1051.8,2097152,132.91,0.5,132.91,8388608,1,2097152,2097152,0,0,131.5,16777216,131.5,8388608,69212904,33,0.910902
