,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_lat,compute_del,compute_lat,sm_del,sm_lat,insts,abe
821,SobolQRNG,900,600,611.49,1.5,5561576.076289339,5430993.854976001,5560964.586289339,3910909.2958300007,97830.17152000002,43932.0,390820.11383592006,100315.234,488650.2853559201,144247.234,25078.8085,0.02404389045546339
813,SobolQRNG,800,500,633.768,1.6,6102874.100765703,5549358.428979199,6102240.332765703,4058994.82250024,97874.655808,43932.0,390998.574007928,100315.414,488873.22981592803,144247.414,25078.8535,0.09974408372975156
828,SobolQRNG,1000,600,648.62,1.6666666666666667,6183602.193304955,6044251.553792,6182953.573304955,4152705.445120139,97900.261888,43932.0,391098.49414825597,100314.798,488998.756036256,144246.798,25078.6995,0.02305506947763125
805,SobolQRNG,700,400,667.185,1.75,7060877.7349311095,6387298.419712,7060210.54993111,4342872.685830163,98022.97024,43932.0,390222.31363168,99964.728,488245.28387168,143896.728,24991.182,0.10545605840809943
820,SobolQRNG,900,500,678.3240000000001,1.8,6870710.928094952,6234010.2144,6870032.604094952,4349303.4321312485,97958.704,43932.0,391331.441848,100314.648,489290.14584799996,144246.648,25078.662,0.1021334088006836
812,SobolQRNG,800,400,722.88,2.0,7940030.896553917,7070315.610111999,7939308.016553917,4645449.358293051,97845.836416,43932.0,390881.697450896,100314.974,488727.53386689606,144246.974,25078.7435,0.1230094007681986
827,SobolQRNG,1000,500,722.88,2.0,7627348.499036467,6914604.53376,7626625.619036467,4639927.00758708,97872.647488,43932.0,390987.46189778403,100314.622,488860.109385784,144246.622,25078.6555,0.10307805194014374
819,SobolQRNG,900,400,778.575,2.25,8933937.420756306,7939148.046336002,8933158.845756307,5008635.9724999685,97882.78950400001,43932.0,391026.998919168,100314.368,488909.788423168,144246.36800000002,25078.592,0.125301779059204
826,SobolQRNG,1000,400,834.27,2.5,9925811.637405202,8820461.910527997,9924977.367405202,5372801.820403843,97868.229184,43932.0,390971.614916056,100315.086,488839.844100056,144247.086,25078.7715,0.12531653535716458
6,backprop,400,1000,366.432,0.4,4863.30879288916,5603.071903875,2215.8196983749876,4088.972847640747,745.7643280000001,325.5,3751.1124648891605,971.0191650390625,4496.87679288916,1296.5191650390625,242.75479125976562,0.13202813093907134
5,backprop,400,900,376.3333333333333,0.4444444444444444,4874.2808841145825,5611.1561999999985,2451.9491679031944,4165.85503809935,745.8112,325.5,3752.13635078125,971.2210693359375,4497.947550781249,1296.7210693359375,242.80526733398438,0.13132325845525675
4,backprop,400,800,388.71,0.5,4884.46435635254,5619.4950735,2786.7684250817842,4325.024979994583,745.813432,325.5,3749.9409243525392,970.649169921875,4495.75435635254,1296.149169921875,242.66229248046875,0.13080013551638547
13,backprop,500,1000,388.71,0.5,4877.545771110839,5833.61383359375,2711.0769852812878,4297.687222553405,744.48316,325.5,3744.3526111108395,971.0006103515625,4488.835771110839,1296.5006103515625,242.75015258789062,0.1638895013888729
12,backprop,500,900,401.08666666666664,0.5555555555555556,4892.122066864909,5837.102057187501,2991.3509909762097,4374.359281012829,744.541936,325.5,3746.4934641982422,971.4766845703125,4491.035400198242,1296.9766845703125,242.86917114257812,0.1618919767145398
3,backprop,400,700,404.62285714285713,0.5714285714285714,4901.171008932409,5631.1933098750005,3188.0469151732623,4457.973466158871,745.813432,325.5,3750.734719789551,970.8548583984375,4496.548151789551,1296.3548583984375,242.71371459960938,0.12963900558384428
20,backprop,600,1000,410.988,0.6,4892.6188401171885,5831.952345000001,3177.79325790107,4466.068871452698,743.02864,325.5,3738.6022001171877,971.47998046875,4481.630840117188,1296.97998046875,242.8699951171875,0.16106673191322382
11,backprop,500,800,416.5575,0.625,4907.256956442383,5852.4084346875015,3403.5113118331533,4545.245356588363,744.6103840000001,325.5,3746.089072442383,971.2789306640625,4490.699456442383,1296.7789306640625,242.81973266601562,0.16149786686847778
2,backprop,400,600,425.84000000000003,0.6666666666666666,4922.412366560058,5649.142813125001,3774.935818412937,4680.433820639717,745.94884,325.5,3750.6235265600585,970.6429443359375,4496.572366560058,1296.1429443359375,242.66073608398438,0.1286443750149997
19,backprop,600,900,425.84000000000003,0.6666666666666666,4907.745567246094,5840.81061825,3541.68984243488,4605.615280979186,743.076256,325.5,3738.8293112460938,971.474365234375,4481.905567246094,1296.974365234375,242.86859130859375,0.15974923893072004
27,backprop,700,1000,433.26599999999996,0.7,4904.841017934569,5822.6497678125,3663.5407190885153,4672.939463933166,741.4141599999999,325.5,3730.16085793457,971.4776611328125,4471.57501793457,1296.9776611328125,242.86941528320312,0.15762733231037873
10,backprop,500,700,436.4485714285714,0.7142857142857143,4926.0709167410705,5872.51,3943.3297137169643,4763.001594712237,744.6207999999999,325.5,3745.0015453124997,970.9825439453125,4489.622345312499,1296.4825439453125,242.74563598632812,0.1611643204113624
18,backprop,600,800,444.405,0.75,4926.544408735351,5861.4793455,4005.966028182123,4779.981309395599,743.1134559999999,325.5,3739.0259527353514,971.4749755859375,4482.139408735351,1296.9749755859375,242.86874389648438,0.15950494434181048
26,backprop,700,900,450.59333333333336,0.7777777777777778,4922.741675091146,5838.963300625001,4087.529714762952,4835.939840133743,741.51088,325.5,3730.637461757813,971.47021484375,4472.148341757813,1296.97021484375,242.8675537109375,0.15691511975007316
1,backprop,400,500,455.544,0.8,5044.6818907013885,5793.699871125,4589.137890701389,4923.244692890137,746.463688,325.5,3755.61082193457,971.238525390625,4502.07450993457,1296.738525390625,242.80963134765625,0.1292814603940072
34,backprop,800,1000,455.544,0.8,4918.605841357421,5861.961874999999,4151.177553703752,4881.7549731760255,740.04892,325.5,3723.0129213574214,971.47314453125,4463.061841357421,1296.97314453125,242.8682861328125,0.16092838093434003
9,backprop,500,600,462.97,0.8333333333333334,5056.05308859949,5900.522269687501,4593.08308859949,4955.722448103163,744.714544,325.5,3747.4048724160157,971.479248046875,4492.119416416016,1296.979248046875,242.86981201171875,0.14311770085612008
17,backprop,600,700,468.2742857142857,0.8571428571428571,5103.3488462475625,5893.3661295,4635.074560533277,5034.769628485107,743.2213360000001,325.5,3737.88785481543,971.032470703125,4481.10919081543,1296.532470703125,242.75811767578125,0.13405196044038478
25,backprop,700,800,472.2525,0.875,5100.525112267753,5867.60747125,4628.272612267753,5039.021293800831,741.65224,325.5,3731.392171870117,971.4744873046875,4473.044411870117,1296.9744873046875,242.86862182617188,0.13073171011196372
33,backprop,800,900,475.3466666666667,0.8888888888888888,5108.774588538167,5894.6751175,4633.427921871501,5066.754765964084,740.098768,325.5,3723.290100570312,971.4775390625,4463.388868570312,1296.9775390625,242.869384765625,0.13332380721520445
41,backprop,900,1000,477.822,0.9,5110.966982983959,5806.292523749999,4633.1449829839585,5089.0848169771725,738.4009599999999,325.5,3714.4098653710935,971.4742431640625,4452.810825371093,1296.9742431640625,242.86856079101562,0.11975379089528962
