,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,n_shm,tex_trans,fp_insts,dp_insts
154,convolutionSeparable,500,800,258.0,20.0,39.678683810763886,32.000162760416664,0.8926141655461446,0.10738583445385541,334.67884657118054,0.0,0.9090969999999999,416.5575,5.7390546875,278.0,39.666666666666664,136.0,0.0
155,convolutionSeparable,500,900,258.0,20.0,39.67597113715278,32.000162760416664,0.892880323691494,0.10711967630850605,334.67613389756946,0.0,0.9069709999999999,401.08666666666664,5.039265432098766,278.0,39.666666666666664,136.0,0.0
150,convolutionSeparable,500,1000,258.0,20.0,39.67328559027778,32.000325520833336,0.8929242412314699,0.10707575876853015,334.6736111111111,0.0,0.908749,388.71,4.490615,278.0,39.666666666666664,136.0,0.0
157,convolutionSeparable,600,500,258.0,20.0,39.67738172743056,32.000162760416664,0.8921349828427356,0.10786501715726438,334.67754448784723,0.0,0.907135,544.656,11.743512,278.0,39.666666666666664,136.0,0.0
158,convolutionSeparable,600,600,258.0,20.0,39.67998589409722,32.000162760416664,0.8917282926956646,0.10827170730433544,334.6801486545139,0.0,0.910284,500.1,9.517916666666666,278.0,39.666666666666664,136.0,0.0
159,convolutionSeparable,600,700,258.0,20.0,39.67713758680556,32.000162760416664,0.8919105692287663,0.10808943077123367,334.67730034722223,0.0,0.911546,468.2742857142857,7.993922448979591,278.0,39.666666666666664,136.0,0.0
160,convolutionSeparable,600,800,258.0,20.0,39.67713758680556,32.000162760416664,0.8924214854263993,0.10757851457360068,334.67730034722223,0.0,0.9097790000000001,444.405,6.886865625,278.0,39.666666666666664,136.0,0.0
161,convolutionSeparable,600,900,258.0,20.0,39.675862630208336,32.000162760416664,0.8924506058249267,0.10754939417507325,334.676025390625,0.0,0.9104760000000001,425.84000000000003,6.047118518518519,278.0,39.666666666666664,136.0,0.0
156,convolutionSeparable,600,1000,258.0,20.0,39.675862630208336,32.000732421875,0.8927091919648363,0.10729080803516367,334.67659505208337,0.0,0.9075350000000001,410.988,5.388738,278.0,39.666666666666664,136.0,0.0
163,convolutionSeparable,700,500,258.0,20.0,39.6796875,32.002468532986114,0.8920692634336314,0.10793073656636865,334.6821560329861,0.0,0.9103680000000001,589.212,13.700764000000001,278.0,39.666666666666664,136.0,0.0
164,convolutionSeparable,700,600,258.0,20.0,39.68272569444444,32.002468532986114,0.891605738735633,0.10839426126436702,334.68519422743054,0.0,0.9056219999999999,537.23,11.10423611111111,278.0,39.666666666666664,136.0,0.0
165,convolutionSeparable,700,700,258.0,20.0,39.681070963541664,32.002468532986114,0.8918624566799696,0.10813754332003045,334.68353949652777,0.0,0.9072450000000001,500.1,9.326242857142857,278.0,39.666666666666664,136.0,0.0
166,convolutionSeparable,700,800,258.0,20.0,39.675862630208336,32.000162760416664,0.892192872403033,0.10780712759696698,334.676025390625,0.0,0.9119649999999999,472.2525,8.0346765625,278.0,39.666666666666664,136.0,0.0
167,convolutionSeparable,700,900,258.0,20.0,39.678955078125,32.000162760416664,0.8923557143013929,0.10764428569860707,334.67911783854163,0.0,0.9105059999999999,450.59333333333336,7.054971604938272,278.0,39.666666666666664,136.0,0.0
162,convolutionSeparable,700,1000,258.0,20.0,39.72987196180556,32.000162760416664,0.8945257191436835,0.1054742808563165,334.73003472222223,0.0,0.910601,433.26599999999996,6.286861,278.0,39.666666666666664,136.0,0.0
169,convolutionSeparable,800,500,258.0,20.0,39.677327473958336,32.000162760416664,0.8920732129617961,0.10792678703820391,334.677490234375,0.0,0.905127,633.768,15.658016000000002,278.0,39.666666666666664,136.0,0.0
170,convolutionSeparable,800,600,258.0,20.0,39.67607964409722,32.000162760416664,0.891835173731102,0.108164826268898,334.6762424045139,0.0,0.9066870000000001,574.36,12.690555555555555,278.0,39.666666666666664,136.0,0.0
171,convolutionSeparable,800,700,258.0,20.0,39.675862630208336,32.000162760416664,0.8919222712332033,0.10807772876679667,334.676025390625,0.0,0.909911,531.9257142857143,10.658563265306121,278.0,39.666666666666664,136.0,0.0
172,convolutionSeparable,800,800,258.0,20.0,39.675862630208336,32.000406901041664,0.8922738519926396,0.10772614800736036,334.67626953125,0.0,0.9081239999999999,500.1,9.1824875,278.0,39.666666666666664,136.0,0.0
173,convolutionSeparable,800,900,258.0,20.0,39.67876519097222,32.000162760416664,0.8923819204865931,0.10761807951340685,334.6789279513889,0.0,0.912374,475.3466666666667,8.062824691358024,278.0,39.666666666666664,136.0,0.0
168,convolutionSeparable,800,1000,258.0,20.0,39.67713758680556,32.000162760416664,0.892592169282053,0.10740783071794702,334.67730034722223,0.0,0.909374,455.544,7.184984,278.0,39.666666666666664,136.0,0.0
175,convolutionSeparable,900,500,258.0,20.0,39.67713758680556,32.00116644965278,0.8919344113892599,0.10806558861074012,334.67830403645837,0.0,0.902008,678.3240000000001,17.615268,278.0,39.666666666666664,136.0,0.0
176,convolutionSeparable,900,600,258.0,20.0,39.67906358506944,32.000162760416664,0.892109130281265,0.10789086971873496,334.6792263454861,0.0,0.9095139999999999,611.49,14.276875,278.0,39.666666666666664,136.0,0.0
177,convolutionSeparable,900,700,258.0,20.0,39.68250868055556,32.000162760416664,0.8919977597057344,0.10800224029426564,334.68267144097223,0.0,0.9064399999999999,563.7514285714285,11.990883673469387,278.0,39.666666666666664,136.0,0.0
178,convolutionSeparable,900,800,258.0,20.0,39.677327473958336,32.000162760416664,0.8921337658322103,0.10786623416778973,334.677490234375,0.0,0.905057,527.9475,10.3302984375,278.0,39.666666666666664,136.0,0.0
179,convolutionSeparable,900,900,258.0,20.0,39.675075954861114,32.000162760416664,0.8924448838029608,0.10755511619703917,334.67523871527777,0.0,0.910148,500.1,9.070677777777778,278.0,39.666666666666664,136.0,0.0
174,convolutionSeparable,900,1000,258.0,20.0,39.674560546875,32.000162760416664,0.8924236729988493,0.10757632700115072,334.67472330729163,0.0,0.9081030000000001,477.822,8.083107,278.0,39.666666666666664,136.0,0.0
145,convolutionSeparable,1000,500,258.0,20.0,39.86485460069444,32.000244140625,0.8937576319201581,0.10624236807984189,334.86509874131946,0.0,0.895898,722.88,19.57252,278.0,39.666666666666664,136.0,0.0
146,convolutionSeparable,1000,600,258.0,20.0,40.33184136284722,32.000162760416664,0.8908502587900679,0.10914974120993215,335.3320041232639,0.0,0.902015,648.62,15.863194444444444,278.0,39.666666666666664,136.0,0.0
147,convolutionSeparable,1000,700,258.0,20.0,40.04144965277778,32.000162760416664,0.8932829318510608,0.10671706814893922,335.04161241319446,0.0,0.909601,595.5771428571429,13.323204081632653,278.0,39.666666666666664,136.0,0.0
148,convolutionSeparable,1000,800,258.0,20.0,40.09478081597222,32.000162760416664,0.8923117212274637,0.10768827877253628,335.0949435763889,0.0,0.908149,555.7950000000001,11.478109375,278.0,39.666666666666664,136.0,0.0
149,convolutionSeparable,1000,900,258.0,20.0,39.85093858506944,32.000162760416664,0.894169974240378,0.10583002575962197,334.8511013454861,0.0,0.9077379999999999,524.8533333333334,10.078530864197532,278.0,39.666666666666664,136.0,0.0
144,convolutionSeparable,1000,1000,258.0,20.0,40.051052517361114,32.000162760416664,0.8900250593352047,0.1099749406647953,335.05121527777777,0.0,0.909162,500.1,8.98123,278.0,39.666666666666664,136.0,0.0
187,convolutionTexture,500,500,0.0,0.0,8.065114339192709,4.000128851996528,0.6699120478558591,0.3300879521441409,12.065243191189236,82.93475680881076,0.8348180000000001,500.1,9.78626,0.0,136.0,36.0,0.0
188,convolutionTexture,500,600,0.0,0.0,7.98069593641493,4.000020345052083,0.6683561371278681,0.3316438628721319,11.980716281467014,83.01928371853299,0.836672,462.97,7.931597222222222,0.0,136.0,36.0,0.0
189,convolutionTexture,500,700,0.0,0.0,7.981038411458333,4.000020345052083,0.6683186362661242,0.3316813637338758,11.981058756510416,83.01894124348958,0.838505,436.4485714285714,6.661602040816327,0.0,136.0,36.0,0.0
190,convolutionTexture,500,800,0.0,0.0,7.981085883246528,4.000020345052083,0.6683360823598534,0.3316639176401466,11.98110622829861,83.01889377170139,0.8404020000000001,416.5575,5.7390546875,0.0,136.0,36.0,0.0
191,convolutionTexture,500,900,0.0,0.0,7.980689154730903,4.000020345052083,0.6683471756213463,0.33165282437865373,11.980709499782986,83.01929050021701,0.842442,401.08666666666664,5.039265432098766,0.0,136.0,36.0,0.0
186,convolutionTexture,500,1000,0.0,0.0,7.980567084418403,4.000020345052083,0.668336154651042,0.331663845348958,11.980587429470486,83.01941257052951,0.842426,388.71,4.490615,0.0,136.0,36.0,0.0
193,convolutionTexture,600,500,0.0,0.0,7.981224907769097,4.000020345052083,0.6683087994525406,0.3316912005474594,11.98124525282118,83.01875474717882,0.8319559999999999,544.656,11.743512,0.0,136.0,36.0,0.0
194,convolutionTexture,600,600,0.0,0.0,7.980794270833333,4.000020345052083,0.6683215001559455,0.3316784998440545,11.980814615885416,83.01918538411458,0.833621,500.1,9.517916666666666,0.0,136.0,36.0,0.0
195,convolutionTexture,600,700,0.0,0.0,7.980868869357639,4.000020345052083,0.6683428107597753,0.3316571892402247,11.980889214409721,83.01911078559027,0.8350780000000001,468.2742857142857,7.993922448979591,0.0,136.0,36.0,0.0
196,convolutionTexture,600,800,0.0,0.0,7.981075710720486,4.000030517578125,0.6682825923791778,0.33171740762082225,11.98110622829861,83.01889377170139,0.836076,444.405,6.886865625,0.0,136.0,36.0,0.0
197,convolutionTexture,600,900,0.0,0.0,7.981268988715278,4.000020345052083,0.668312849908276,0.331687150091724,11.98128933376736,83.01871066623264,0.8380879999999999,425.84000000000003,6.047118518518519,0.0,136.0,36.0,0.0
192,convolutionTexture,600,1000,0.0,0.0,7.981397840711805,4.000020345052083,0.6682983044400622,0.3317016955599378,11.98141818576389,83.01858181423611,0.838685,410.988,5.388738,0.0,136.0,36.0,0.0
199,convolutionTexture,700,500,0.0,0.0,7.980967203776042,4.000339084201389,0.6681712477192846,0.3318287522807154,11.981306287977432,83.01869371202257,0.829716,589.212,13.700764000000001,0.0,136.0,36.0,0.0
200,convolutionTexture,700,600,0.0,0.0,7.98094007703993,4.000020345052083,0.6682230836698196,0.33177691633018036,11.980960422092014,83.01903957790799,0.8305799999999999,537.23,11.10423611111111,0.0,136.0,36.0,0.0
201,convolutionTexture,700,700,0.0,0.0,7.981038411458333,4.000179714626736,0.6681221088440188,0.3318778911559812,11.981218126085068,83.01878187391493,0.832045,500.1,9.326242857142857,0.0,136.0,36.0,0.0
202,convolutionTexture,700,800,0.0,0.0,7.980641682942708,4.000020345052083,0.6681794420476836,0.33182055795231635,11.980662027994791,83.0193379720052,0.8326680000000001,472.2525,8.0346765625,0.0,136.0,36.0,0.0
203,convolutionTexture,700,900,0.0,0.0,7.981350368923611,4.000020345052083,0.6681721829939579,0.33182781700604214,11.981370713975693,83.01862928602431,0.8330270000000001,450.59333333333336,7.054971604938272,0.0,136.0,36.0,0.0
198,convolutionTexture,700,1000,0.0,0.0,7.980736626519097,4.000020345052083,0.6683566974379817,0.33164330256201835,11.98075697157118,83.01924302842882,0.834219,433.26599999999996,6.286861,0.0,136.0,36.0,0.0
205,convolutionTexture,800,500,0.0,0.0,7.980784098307292,4.000020345052083,0.6683370678204944,0.3316629321795056,11.980804443359375,83.01919555664062,0.828298,633.768,15.658016000000002,0.0,136.0,36.0,0.0
206,convolutionTexture,800,600,0.0,0.0,7.980770534939236,4.000020345052083,0.6682990502589805,0.3317009497410195,11.980790879991318,83.01920912000868,0.8285819999999999,574.36,12.690555555555555,0.0,136.0,36.0,0.0
207,convolutionTexture,800,700,0.0,0.0,7.980631510416667,4.000020345052083,0.6683393533070798,0.33166064669292017,11.98065185546875,83.01934814453125,0.829513,531.9257142857143,10.658563265306121,0.0,136.0,36.0,0.0
208,convolutionTexture,800,800,0.0,0.0,7.980706108940972,4.000020345052083,0.6683258520459858,0.3316741479540142,11.980726453993055,83.01927354600694,0.8305020000000001,500.1,9.1824875,0.0,136.0,36.0,0.0
209,convolutionTexture,800,900,0.0,0.0,7.981177435980903,4.000020345052083,0.6683391827529243,0.33166081724707575,11.981197781032986,83.01880221896701,0.830284,475.3466666666667,8.062824691358024,0.0,136.0,36.0,0.0
204,convolutionTexture,800,1000,0.0,0.0,7.980868869357639,4.000020345052083,0.6683501693031006,0.33164983069689935,11.980889214409721,83.01911078559027,0.830752,455.544,7.184984,0.0,136.0,36.0,0.0
211,convolutionTexture,900,500,0.0,0.0,7.98114013671875,4.000020345052083,0.6683370181819829,0.3316629818180171,11.981160481770832,83.01883951822917,0.826815,678.3240000000001,17.615268,0.0,136.0,36.0,0.0
212,convolutionTexture,900,600,0.0,0.0,7.980560302734375,4.000020345052083,0.6683102113456378,0.33168978865436216,11.980580647786457,83.01941935221355,0.827428,611.49,14.276875,0.0,136.0,36.0,0.0
213,convolutionTexture,900,700,0.0,0.0,7.981065538194445,4.000020345052083,0.6682851422694394,0.33171485773056064,11.981085883246529,83.01891411675348,0.8272229999999999,563.7514285714285,11.990883673469387,0.0,136.0,36.0,0.0
214,convolutionTexture,900,800,0.0,0.0,7.980801052517361,4.000020345052083,0.668329895553377,0.33167010444662304,11.980821397569443,83.01917860243056,0.8278280000000001,527.9475,10.3302984375,0.0,136.0,36.0,0.0
215,convolutionTexture,900,900,0.0,0.0,7.981238471137153,4.000020345052083,0.6682882320428073,0.3317117679571927,11.981258816189236,83.01874118381076,0.827849,500.1,9.070677777777778,0.0,136.0,36.0,0.0
210,convolutionTexture,900,1000,0.0,0.0,7.980641682942708,4.000020345052083,0.6683045396563665,0.3316954603436335,11.980662027994791,83.0193379720052,0.827931,477.822,8.083107,0.0,136.0,36.0,0.0
181,convolutionTexture,1000,500,0.0,0.0,8.034138997395834,4.00006103515625,0.6707026990473454,0.32929730095265464,12.034200032552084,82.96579996744792,0.826198,722.88,19.57252,0.0,136.0,36.0,0.0
182,convolutionTexture,1000,600,0.0,0.0,8.072703043619791,4.000152587890625,0.6681108742483352,0.33188912575166485,12.072855631510416,82.92714436848958,0.8262520000000001,648.62,15.863194444444444,0.0,136.0,36.0,0.0
183,convolutionTexture,1000,700,0.0,0.0,8.050452338324654,4.000020345052083,0.6673680697636268,0.33263193023637316,12.050472683376736,82.94952731662326,0.8257969999999999,595.5771428571429,13.323204081632653,0.0,136.0,36.0,0.0
184,convolutionTexture,1000,800,0.0,0.0,7.993211534288195,4.000020345052083,0.6713010765213399,0.32869892347866014,11.993231879340279,83.00676812065973,0.8258479999999999,555.7950000000001,11.478109375,0.0,136.0,36.0,0.0
185,convolutionTexture,1000,900,0.0,0.0,8.02960205078125,4.000020345052083,0.6675534433770803,0.33244655662291966,12.029622395833332,82.97037760416667,0.8258850000000001,524.8533333333334,10.078530864197532,0.0,136.0,36.0,0.0
180,convolutionTexture,1000,1000,0.0,0.0,8.032202826605904,4.000020345052083,0.6718682849144992,0.32813171508550076,12.032223171657986,82.96777682834201,0.8260190000000001,500.1,8.98123,0.0,136.0,36.0,0.0
223,fastWalshTransform,500,500,0.0,0.0,16.25887680053711,16.00005340576172,0.9988906738438015,0.0011093261561985202,32.25893020629883,32.74106979370117,0.824572,500.1,9.78626,0.0,16.0,8.0,0.0
224,fastWalshTransform,500,600,0.0,0.0,16.00070571899414,16.000049591064453,0.9994000338069565,0.0005999661930434774,32.000755310058594,32.999244689941406,0.8223790000000001,462.97,7.931597222222222,0.0,16.0,8.0,0.0
225,fastWalshTransform,500,700,0.0,0.0,16.000896453857422,16.000076293945312,0.9994532036105489,0.0005467963894510985,32.000972747802734,32.999027252197266,0.822548,436.4485714285714,6.661602040816327,0.0,16.0,8.0,0.0
226,fastWalshTransform,500,800,0.0,0.0,16.000782012939453,16.000057220458984,0.9995064864841668,0.000493513515833155,32.00083923339844,32.99916076660156,0.8227770000000001,416.5575,5.7390546875,0.0,16.0,8.0,0.0
227,fastWalshTransform,500,900,0.0,0.0,16.000579833984375,16.000022888183594,0.9995763381646359,0.0004236618353641308,32.00060272216797,32.99939727783203,0.823419,401.08666666666664,5.039265432098766,0.0,16.0,8.0,0.0
222,fastWalshTransform,500,1000,0.0,0.0,16.000625610351562,16.000022888183594,0.9995895707336635,0.00041042926633649834,32.000648498535156,32.999351501464844,0.8251440000000001,388.71,4.490615,0.0,16.0,8.0,0.0
229,fastWalshTransform,600,500,0.0,0.0,16.000770568847656,16.000030517578125,0.999494565265333,0.0005054347346670207,32.00080108642578,32.99919891357422,0.82401,544.656,11.743512,0.0,16.0,8.0,0.0
230,fastWalshTransform,600,600,0.0,0.0,16.000755310058594,16.000030517578125,0.9993877561238096,0.0006122438761904103,32.00078582763672,32.99921417236328,0.821678,500.1,9.517916666666666,0.0,16.0,8.0,0.0
231,fastWalshTransform,600,700,0.0,0.0,16.000728607177734,16.00006866455078,0.9994323395062736,0.000567660493726363,32.000797271728516,32.999202728271484,0.822183,468.2742857142857,7.993922448979591,0.0,16.0,8.0,0.0
232,fastWalshTransform,600,800,0.0,0.0,16.000675201416016,16.000041961669922,0.9994852658236056,0.0005147341763943603,32.00071716308594,32.99928283691406,0.8220850000000001,444.405,6.886865625,0.0,16.0,8.0,0.0
233,fastWalshTransform,600,900,0.0,0.0,16.000629425048828,16.000038146972656,0.999541530636804,0.0004584693631960457,32.000667572021484,32.999332427978516,0.8223209999999999,425.84000000000003,6.047118518518519,0.0,16.0,8.0,0.0
228,fastWalshTransform,600,1000,0.0,0.0,16.000656127929688,16.000041961669922,0.9995883793028102,0.0004116206971898073,32.00069808959961,32.99930191040039,0.8224790000000001,410.988,5.388738,0.0,16.0,8.0,0.0
235,fastWalshTransform,700,500,0.0,0.0,16.000926971435547,16.001392364501953,0.9993738389856692,0.0006261610143307728,32.0023193359375,32.9976806640625,0.823785,589.212,13.700764000000001,0.0,16.0,8.0,0.0
236,fastWalshTransform,700,600,0.0,0.0,16.00090789794922,16.000553131103516,0.9993239949834253,0.0006760050165747211,32.001461029052734,32.998538970947266,0.821567,537.23,11.10423611111111,0.0,16.0,8.0,0.0
237,fastWalshTransform,700,700,0.0,0.0,16.000850677490234,16.000385284423828,0.9993764402906115,0.0006235597093885437,32.00123596191406,32.99876403808594,0.8219290000000001,500.1,9.326242857142857,0.0,16.0,8.0,0.0
238,fastWalshTransform,700,800,0.0,0.0,16.00088119506836,16.000484466552734,0.9994335416307564,0.0005664583692436276,32.001365661621094,32.998634338378906,0.8218409999999999,472.2525,8.0346765625,0.0,16.0,8.0,0.0
239,fastWalshTransform,700,900,0.0,0.0,16.00079345703125,16.000633239746094,0.9994668006201468,0.0005331993798531887,32.001426696777344,32.998573303222656,0.8218,450.59333333333336,7.054971604938272,0.0,16.0,8.0,0.0
234,fastWalshTransform,700,1000,0.0,0.0,16.00058364868164,16.000022888183594,0.9995371191022471,0.0004628808977529264,32.000606536865234,32.999393463134766,0.82219,433.26599999999996,6.286861,0.0,16.0,8.0,0.0
241,fastWalshTransform,800,500,0.0,0.0,16.00076675415039,16.000064849853516,0.9994775192619325,0.0005224807380674878,32.000831604003906,32.999168395996094,0.823269,633.768,15.658016000000002,0.0,16.0,8.0,0.0
242,fastWalshTransform,800,600,0.0,0.0,16.00075912475586,16.000045776367188,0.9993419812729301,0.0006580187270699422,32.00080490112305,32.99919509887695,0.821542,574.36,12.690555555555555,0.0,16.0,8.0,0.0
243,fastWalshTransform,800,700,0.0,0.0,16.000789642333984,16.000022888183594,0.9993769088647857,0.0006230911352143043,32.00081253051758,32.99918746948242,0.8222860000000001,531.9257142857143,10.658563265306121,0.0,16.0,8.0,0.0
244,fastWalshTransform,800,800,0.0,0.0,16.000633239746094,16.000022888183594,0.9994349595531173,0.0005650404468826586,32.00065612792969,32.99934387207031,0.8217,500.1,9.1824875,0.0,16.0,8.0,0.0
245,fastWalshTransform,800,900,0.0,0.0,16.00060272216797,16.000038146972656,0.9994371050079296,0.0005628949920704063,32.000640869140625,32.999359130859375,0.822032,475.3466666666667,8.062824691358024,0.0,16.0,8.0,0.0
240,fastWalshTransform,800,1000,0.0,0.0,16.000728607177734,16.000030517578125,0.999507796519815,0.0004922034801849717,32.00075912475586,32.99924087524414,0.821742,455.544,7.184984,0.0,16.0,8.0,0.0
247,fastWalshTransform,900,500,0.0,0.0,16.23736572265625,16.00003433227539,0.9993194760142807,0.0006805239857192724,32.23740005493164,32.76259994506836,0.8226040000000001,678.3240000000001,17.615268,0.0,16.0,8.0,0.0
248,fastWalshTransform,900,600,0.0,0.0,16.000526428222656,16.00006103515625,0.9993529438551243,0.0006470561448757017,32.000587463378906,32.999412536621094,0.821765,611.49,14.276875,0.0,16.0,8.0,0.0
249,fastWalshTransform,900,700,0.0,0.0,16.00066375732422,16.000102996826172,0.9993511593838887,0.000648840616111257,32.00076675415039,32.99923324584961,0.821584,563.7514285714285,11.990883673469387,0.0,16.0,8.0,0.0
250,fastWalshTransform,900,800,0.0,0.0,16.000686645507812,16.000022888183594,0.9994368678024517,0.0005631321975483328,32.000709533691406,32.999290466308594,0.82196,527.9475,10.3302984375,0.0,16.0,8.0,0.0
251,fastWalshTransform,900,900,0.0,0.0,16.000633239746094,16.00003433227539,0.9994704833823929,0.0005295166176071398,32.000667572021484,32.999332427978516,0.8217629999999999,500.1,9.070677777777778,0.0,16.0,8.0,0.0
246,fastWalshTransform,900,1000,0.0,0.0,16.00070571899414,16.00003433227539,0.9994976636711654,0.0005023363288345628,32.00074005126953,32.99925994873047,0.821887,477.822,8.083107,0.0,16.0,8.0,0.0
217,fastWalshTransform,1000,500,0.0,0.0,16.242427825927734,16.000091552734375,0.9992306129670879,0.0007693870329120722,32.24251937866211,32.75748062133789,0.8223969999999999,722.88,19.57252,0.0,16.0,8.0,0.0
218,fastWalshTransform,1000,600,0.0,0.0,16.17804718017578,16.00009536743164,0.9997806837380074,0.0002193162619925637,32.17814254760742,32.82185745239258,0.821141,648.62,15.863194444444444,0.0,16.0,8.0,0.0
219,fastWalshTransform,1000,700,0.0,0.0,16.15240478515625,16.00012969970703,0.9995910349934995,0.0004089650065004502,32.15253448486328,32.84746551513672,0.821508,595.5771428571429,13.323204081632653,0.0,16.0,8.0,0.0
220,fastWalshTransform,1000,800,0.0,0.0,16.136249542236328,16.00003433227539,0.9994612036987137,0.0005387963012862818,32.13628387451172,32.86371612548828,0.82199,555.7950000000001,11.478109375,0.0,16.0,8.0,0.0
221,fastWalshTransform,1000,900,0.0,0.0,16.116680145263672,16.000038146972656,0.99969450797314,0.0003054920268600325,32.11671829223633,32.88328170776367,0.8216969999999999,524.8533333333334,10.078530864197532,0.0,16.0,8.0,0.0
216,fastWalshTransform,1000,1000,0.0,0.0,16.131824493408203,16.000022888183594,0.998647777659981,0.0013522223400189715,32.1318473815918,32.8681526184082,0.8215979999999999,500.1,8.98123,0.0,16.0,8.0,0.0
259,histogram,500,500,12032.977777777778,6020.488888888889,1456.5055555555555,5.3375,1.0,0.0,14999.943055555555,19209.056944444445,0.9091540000000001,500.1,9.78626,18053.466666666667,1456.3555555555556,0.0,0.0
260,histogram,500,600,12032.977777777778,6020.488888888889,1456.55,5.3375,1.0,0.0,14999.987500000001,19209.012499999997,0.907661,462.97,7.931597222222222,18053.466666666667,1456.3555555555556,0.0,0.0
261,histogram,500,700,12032.977777777778,6020.488888888889,1456.4993055555556,5.3375,1.0,0.0,14999.936805555555,19209.063194444447,0.9042450000000001,436.4485714285714,6.661602040816327,18053.466666666667,1456.3555555555556,0.0,0.0
262,histogram,500,800,12032.977777777778,6020.488888888889,1456.5833333333333,5.3375,1.0,0.0,15000.020833333334,19208.979166666664,0.907982,416.5575,5.7390546875,18053.466666666667,1456.3555555555556,0.0,0.0
263,histogram,500,900,12032.977777777778,6020.488888888889,1456.5152777777778,5.3375,1.0,0.0,14999.952777777778,19209.047222222223,0.9121459999999999,401.08666666666664,5.039265432098766,18053.466666666667,1456.3555555555556,0.0,0.0
258,histogram,500,1000,12032.977777777778,6020.488888888889,1456.675,5.3375,1.0,0.0,15000.112500000001,19208.887499999997,0.9106620000000001,388.71,4.490615,18053.466666666667,1456.3555555555556,0.0,0.0
265,histogram,600,500,12032.977777777778,6020.488888888889,1456.55625,5.3375,1.0,0.0,14999.99375,19209.00625,0.871554,544.656,11.743512,18053.466666666667,1456.3555555555556,0.0,0.0
266,histogram,600,600,12032.977777777778,6020.488888888889,1456.5923611111111,5.3375,1.0,0.0,15000.029861111112,19208.970138888886,0.8777200000000001,500.1,9.517916666666666,18053.466666666667,1456.3555555555556,0.0,0.0
267,histogram,600,700,12032.977777777778,6020.488888888889,1456.575,5.3375,1.0,0.0,15000.0125,19208.9875,0.889366,468.2742857142857,7.993922448979591,18053.466666666667,1456.3555555555556,0.0,0.0
268,histogram,600,800,12032.977777777778,6020.488888888889,1456.6645833333334,5.3375,1.0,0.0,15000.102083333333,19208.89791666667,0.887057,444.405,6.886865625,18053.466666666667,1456.3555555555556,0.0,0.0
269,histogram,600,900,12032.977777777778,6020.488888888889,1456.5756944444445,5.3375,1.0,0.0,15000.013194444446,19208.986805555556,0.8869799999999999,425.84000000000003,6.047118518518519,18053.466666666667,1456.3555555555556,0.0,0.0
264,histogram,600,1000,12032.977777777778,6020.488888888889,1456.5513888888888,5.3375,1.0,0.0,14999.988888888889,19209.01111111111,0.8892610000000001,410.988,5.388738,18053.466666666667,1456.3555555555556,0.0,0.0
271,histogram,700,500,12032.977777777778,6020.488888888889,1456.5875,5.470138888888889,1.0,0.0,15000.15763888889,19208.84236111111,0.866192,589.212,13.700764000000001,18053.466666666667,1456.3555555555556,0.0,0.0
272,histogram,700,600,12032.977777777778,6020.488888888889,1456.5625,5.396527777777778,1.0,0.0,15000.059027777777,19208.940972222223,0.86108,537.23,11.10423611111111,18053.466666666667,1456.3555555555556,0.0,0.0
273,histogram,700,700,12032.977777777778,6020.488888888889,1456.5534722222221,5.396527777777778,1.0,0.0,15000.050000000001,19208.949999999997,0.8816149999999999,500.1,9.326242857142857,18053.466666666667,1456.3555555555556,0.0,0.0
274,histogram,700,800,12032.977777777778,6020.488888888889,1456.6013888888888,5.396527777777778,1.0,0.0,15000.097916666668,19208.902083333334,0.880324,472.2525,8.0346765625,18053.466666666667,1456.3555555555556,0.0,0.0
275,histogram,700,900,12032.977777777778,6020.488888888889,1456.5520833333333,5.3375,1.0,0.0,14999.989583333334,19209.010416666664,0.90596,450.59333333333336,7.054971604938272,18053.466666666667,1456.3555555555556,0.0,0.0
270,histogram,700,1000,12032.977777777778,6020.488888888889,1456.6263888888889,5.3375,1.0,0.0,15000.06388888889,19208.93611111111,0.9042479999999999,433.26599999999996,6.286861,18053.466666666667,1456.3555555555556,0.0,0.0
277,histogram,800,500,12032.977777777778,6020.488888888889,1456.5298611111111,5.3375,1.0,0.0,14999.967361111112,19209.032638888886,0.8434649999999999,633.768,15.658016000000002,18053.466666666667,1456.3555555555556,0.0,0.0
278,histogram,800,600,12032.977777777778,6020.488888888889,1456.5819444444444,5.3375,1.0,0.0,15000.019444444444,19208.980555555558,0.8254030000000001,574.36,12.690555555555555,18053.466666666667,1456.3555555555556,0.0,0.0
279,histogram,800,700,12032.977777777778,6020.488888888889,1456.5520833333333,5.3375,1.0,0.0,14999.989583333334,19209.010416666664,0.858883,531.9257142857143,10.658563265306121,18053.466666666667,1456.3555555555556,0.0,0.0
280,histogram,800,800,12032.977777777778,6020.488888888889,1456.5270833333334,5.3375,1.0,0.0,14999.964583333334,19209.035416666666,0.8800479999999999,500.1,9.1824875,18053.466666666667,1456.3555555555556,0.0,0.0
281,histogram,800,900,12032.977777777778,6020.488888888889,1456.475,5.3375,1.0,0.0,14999.9125,19209.0875,0.887033,475.3466666666667,8.062824691358024,18053.466666666667,1456.3555555555556,0.0,0.0
