appName,coreF,memF,argNo,kernel,power/W
convolutionTexture,1900,4500,input00,convolutionRowsKernel,65.148676646706576
convolutionTexture,1900,5000,input00,convolutionRowsKernel,83.417794701986779
convolutionTexture,1900,5500,input00,convolutionRowsKernel,85.890357575757577
convolutionTexture,2000,4000,input00,convolutionRowsKernel,62.331320610687015
convolutionTexture,2000,4500,input00,convolutionRowsKernel,80.093718518518529
convolutionTexture,2000,5000,input00,convolutionRowsKernel,85.058384615384611
convolutionTexture,2000,5500,input00,convolutionRowsKernel,86.127815384615388
dxtc,1700,4000,input00,compress,76.159985714285725
dxtc,1700,4500,input00,compress,73.200197604790418
dxtc,1700,5000,input00,compress,82.639271999999991
dxtc,1700,5500,input00,compress,85.874538461538464
dxtc,1600,4000,input00,compress,73.496836158192082
dxtc,1600,4500,input00,compress,79.473647342995193
dxtc,1600,5000,input00,compress,80.61399999999999
dxtc,1600,5500,input00,compress,83.851196428571427
dxtc,1800,4000,input00,compress,68.302429577464792
dxtc,1800,4500,input00,compress,79.750779569892472
dxtc,1800,5000,input00,compress,82.917134615384612
dxtc,1800,5500,input00,compress,86.404290123456789
dxtc,1900,4000,input00,compress,64.803824074074072
dxtc,1900,4500,input00,compress,79.894286486486507
dxtc,1900,5000,input00,compress,83.33561081081082
dxtc,1900,5500,input00,compress,86.539413043478277
dxtc,2000,4000,input00,compress,62.724365269461082
dxtc,2000,4500,input00,compress,82.042940677966129
dxtc,2000,5000,input00,compress,68.123307692307691
dxtc,2000,5500,input00,compress,86.479701219512179
eigenvalues,1700,4000,input00,bisectKernel,74.670443661971845
eigenvalues,1700,4500,input00,bisectKernel,78.108496503496497
eigenvalues,1700,5000,input00,bisectKernel,80.587138686131368
eigenvalues,1700,5500,input00,bisectKernel,84.700767605633814
eigenvalues,1600,4000,input00,bisectKernel,73.199561224489784
eigenvalues,1600,4500,input00,bisectKernel,77.591041420118344
eigenvalues,1600,5000,input00,bisectKernel,80.863367231638435
eigenvalues,1600,5500,input00,bisectKernel,84.066314285714284
eigenvalues,1800,4000,input00,bisectKernel,75.745553191489364
eigenvalues,1800,4500,input00,bisectKernel,79.120112676056337
eigenvalues,1800,5000,input00,bisectKernel,82.320901639344271
eigenvalues,1800,5500,input00,bisectKernel,85.1022054054054
eigenvalues,1900,4000,input00,bisectKernel,77.077842391304344
eigenvalues,1900,4500,input00,bisectKernel,80.290527173913034
eigenvalues,1900,5000,input00,bisectKernel,83.662038251366113
eigenvalues,1900,5500,input00,bisectKernel,86.073170124481322
eigenvalues,2000,4000,input00,bisectKernel,77.459838028169031
eigenvalues,2000,4500,input00,bisectKernel,79.942740157480273
eigenvalues,2000,5000,input00,bisectKernel,84.700563380281693
eigenvalues,2000,5500,input00,bisectKernel,87.07859154929578
