appName,coreF,memF,argNo,kernel,power/W
histogram,2080,6300,input00,histogram256Kernel,147.39269000000002
histogram,2080,6800,input00,histogram256Kernel,152.86481
histogram,2080,7300,input00,histogram256Kernel,157.20044000000001
hotspot,1880,5800,input00,calculate_temp,87.08406999999997
hotspot,1880,6300,input00,calculate_temp,88.52381000000001
hotspot,1880,6800,input00,calculate_temp,89.91808
hotspot,1880,7300,input00,calculate_temp,91.13171000000003
hotspot,1780,5800,input00,calculate_temp,85.02799
hotspot,1780,6300,input00,calculate_temp,87.01484
hotspot,1780,6800,input00,calculate_temp,88.31037999999998
hotspot,1780,7300,input00,calculate_temp,89.1191
hotspot,1680,5800,input00,calculate_temp,83.45034
hotspot,1680,6300,input00,calculate_temp,84.97935000000001
hotspot,1680,6800,input00,calculate_temp,85.96066999999998
hotspot,1680,7300,input00,calculate_temp,86.88453000000001
hotspot,1980,5800,input00,calculate_temp,89.09654000000002
hotspot,1980,6300,input00,calculate_temp,90.35833000000001
hotspot,1980,6800,input00,calculate_temp,92.12957
hotspot,1980,7300,input00,calculate_temp,93.42383
hotspot,2080,5800,input00,calculate_temp,91.02071
hotspot,2080,6300,input00,calculate_temp,92.52687
hotspot,2080,6800,input00,calculate_temp,94.20527
hotspot,2080,7300,input00,calculate_temp,93.96690999999997
matrixMulG,1880,5800,input00,matrixMulCUDA,194.07486000000006
matrixMulG,1880,6300,input00,matrixMulCUDA,197.16652000000002
matrixMulG,1880,6800,input00,matrixMulCUDA,191.27451999999997
matrixMulG,1880,7300,input00,matrixMulCUDA,193.3567
matrixMulG,1780,5800,input00,matrixMulCUDA,178.96737000000002
matrixMulG,1780,6300,input00,matrixMulCUDA,190.77285999999995
matrixMulG,1780,6800,input00,matrixMulCUDA,192.23579999999998
matrixMulG,1780,7300,input00,matrixMulCUDA,194.86278000000001
matrixMulG,1680,5800,input00,matrixMulCUDA,179.27034
matrixMulG,1680,6300,input00,matrixMulCUDA,182.46358
matrixMulG,1680,6800,input00,matrixMulCUDA,186.333
matrixMulG,1680,7300,input00,matrixMulCUDA,189.43958999999995
matrixMulG,1980,5800,input00,matrixMulCUDA,201.56510000000006
matrixMulG,1980,6300,input00,matrixMulCUDA,197.89017
matrixMulG,1980,6800,input00,matrixMulCUDA,202.89358000000001
matrixMulG,1980,7300,input00,matrixMulCUDA,205.82465
matrixMulG,2080,5800,input00,matrixMulCUDA,205.51709000000002
matrixMulG,2080,6300,input00,matrixMulCUDA,208.70799
matrixMulG,2080,6800,input00,matrixMulCUDA,211.18220999999997
matrixMulG,2080,7300,input00,matrixMulCUDA,213.63103999999998
matrixMulS,1880,5800,input00,matrixMulCUDA,138.92691000000002
matrixMulS,1880,6300,input00,matrixMulCUDA,140.03632
matrixMulS,1880,6800,input00,matrixMulCUDA,141.65645
matrixMulS,1880,7300,input00,matrixMulCUDA,142.67464000000004
matrixMulS,1780,5800,input00,matrixMulCUDA,133.82211999999998
matrixMulS,1780,6300,input00,matrixMulCUDA,134.73184
matrixMulS,1780,6800,input00,matrixMulCUDA,136.13856000000004
matrixMulS,1780,7300,input00,matrixMulCUDA,138.01868000000002
matrixMulS,1680,5800,input00,matrixMulCUDA,129.31054999999998
matrixMulS,1680,6300,input00,matrixMulCUDA,130.42076
matrixMulS,1680,6800,input00,matrixMulCUDA,131.20687
matrixMulS,1680,7300,input00,matrixMulCUDA,131.71324999999996
matrixMulS,1980,5800,input00,matrixMulCUDA,144.53514
