,appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput.1,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc,power/W
48,SobolQRNG,900,3600,input00,sobolGPU_kernel,0.68277,(1 1000 1) (64 1 1),2000.0,0.9260780000000001,0.9715,1.0,3.197473,1.0,1047000,0.17834,8000,8.0,179.47,4096000,4.0,0.5,16284,0.7457699999999999,4090785,179.78,7541,0.7267,4096006,179.17,1036000,180.35,1.0,1000,0.17643,1.0,0.17929,4000,179.9,180.71,0.5,0.17643,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.313255,101.73586708860762
49,SobolQRNG,900,3900,input00,sobolGPU_kernel,0.6819700000000001,(1 1000 1) (64 1 1),2000.0,0.928377,0.9719,1.0,3.180309,1.0,1047000,0.17737999999999998,8000,8.0,178.77,4096000,4.0,0.5,12583,0.6399199999999999,4089984,179.56,19168,0.6628,4096046,177.39,1036000,180.45,1.0,1000,0.17737999999999998,1.0,0.17834,4000,180.29,181.04,0.5,0.17548,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.278981,104.27303797468359
25,SobolQRNG,1100,2100,input00,sobolGPU_kernel,1.137,(1 1000 1) (64 1 1),2000.0,0.961205,0.9788,1.0,1.314391,1.0,1047000,0.10680999999999999,8000,8.0,108.05,4096000,4.0,0.5,26654,0.21553000000000003,4091171,109.03,15555,0.48351000000000005,4096085,106.65,1036000,109.1,1.0,1000,0.10680999999999999,1.0,0.10777,4000,109.11,109.26,0.5,0.10777,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.116693,84.32703797468355
26,SobolQRNG,1100,2600,input00,sobolGPU_kernel,0.90809,(1 1000 1) (64 1 1),2000.0,0.953938,0.9794,1.0,1.72682,1.0,1047000,0.13447,8000,8.0,134.38,4096000,4.0,0.5,14507,0.71812,4089904,136.12,16556,0.34046,4096006,133.83,1036000,136.85,1.0,1000,0.13255999999999998,1.0,0.13541999999999998,4000,136.8,135.75,0.5,0.13161,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.402223,92.0575375
27,SobolQRNG,1100,3100,input00,sobolGPU_kernel,0.75837,(1 1000 1) (64 1 1),2000.0,0.9480120000000001,0.9766,1.0,2.158266,1.0,1047000,0.16022,8000,8.0,160.9,4096000,4.0,0.5,7932,0.33379000000000003,4090513,163.0,11647,0.53883,4096006,163.41,1036000,163.07,1.0,1000,0.15830999999999998,1.0,0.16212,4000,163.19,162.89,0.5,0.15925999999999998,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.684836,99.21525609756095
28,SobolQRNG,1100,3600,input00,sobolGPU_kernel,0.66603,(1 1000 1) (64 1 1),2000.0,0.939311,0.9757,1.0,2.5483689999999997,1.0,1047000,0.18311,8000,8.0,184.07,4096000,4.0,0.5,12050,0.36716,4090313,184.67,16162,0.58365,4096006,185.15,1036000,186.25,1.0,1000,0.18024,1.0,0.18311,4000,184.96,185.13,0.5,0.18311,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.925266,105.39488125
29,SobolQRNG,1100,3900,input00,sobolGPU_kernel,0.6170100000000001,(1 1000 1) (64 1 1),2000.0,0.9334870000000001,0.9729,1.0,2.835783,1.0,1047000,0.19646,8000,8.0,196.93,4096000,4.0,0.5,18427,1.1288,4090375,198.09,23080,0.68283,4096006,200.13,1036000,201.08,1.0,1000,0.1955,1.0,0.19835999999999998,4000,199.53,199.71,0.5,0.19646,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.0892020000000002,109.70402424242424
30,SobolQRNG,1300,2100,input00,sobolGPU_kernel,1.1337,(1 1000 1) (64 1 1),2000.0,0.9651930000000001,0.9806,1.0,1.089483,1.0,1047000,0.10680999999999999,8000,8.0,108.04,4096000,4.0,0.5,13037,0.38052,4091074,109.08,7810,1.0766,4096006,110.13,1036000,109.64,1.0,1000,0.10680999999999999,1.0,0.10872000000000001,4000,109.54,109.23,0.5,0.1049,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,0.944224,88.75049068322978
31,SobolQRNG,1300,2600,input00,sobolGPU_kernel,0.90146,(1 1000 1) (64 1 1),2000.0,0.9593020000000001,0.9804,1.0,1.420264,1.0,1047000,0.13541999999999998,8000,8.0,135.66,4096000,4.0,0.5,9280,0.6408699999999999,4090167,136.5,20799,0.50545,4096006,137.43,1036000,137.29,1.0,1000,0.13447,1.0,0.13638,4000,136.54,136.6,0.5,0.13351,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.200178,96.4911625
32,SobolQRNG,1300,3100,input00,sobolGPU_kernel,0.7507699999999999,(1 1000 1) (64 1 1),2000.0,0.95255,0.9793,1.0,1.784468,1.0,1047000,0.16116999999999998,8000,8.0,163.24,4096000,4.0,0.5,8253,0.49782,4090362,164.25,10428,0.38433,4096006,164.11,1036000,164.96,1.0,1000,0.16116999999999998,1.0,0.16308,4000,164.45,165.17,0.5,0.16212,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.4253770000000001,104.03774074074074
