,appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput.1,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc,power/W
96,quasirandomGenerator,1237,877,input00,quasirandomGeneratorKernel,1.9554,(128 1 1) (128 3 1),1536.0,0.32206,0.8018000000000001,1.0,9.868762,1.0,18945024,0.0,0,0.0,191.51,12582912,4.0,0.516,130,0.00081383,6591345,116.94,233,0.0034973,13374634,191.49,0,0.0,0.0,0,0.0,0.0,0.0,0,191.52,191.49,0.0,0.1915,3072,0,0,100663296.0,0,0,9966256128.0,100663296,0,324086784,210990.0,2.08319,121.16833000000004
97,quasirandomGenerator,1380,877,input00,quasirandomGeneratorKernel,1.7465,(128 1 1) (128 3 1),1536.0,0.321937,0.8001999999999999,1.0,9.866853,1.0,18945024,0.0,0,0.0,214.16,12582912,4.0,0.5156000000000001,127,0.0019535999999999998,6635753,122.64,254,0.0054562000000000005,12754381,213.82,0,0.0,0.0,0,0.0,0.0,0.0,0,214.32,214.13,0.0,0.21395999999999998,3072,0,0,100663296.0,0,0,9966256128.0,100663296,0,324086784,210990.0,2.083034,130.10862
103,reduction,802,877,input00,reduce2,1.2748,(262144 1 1) (256 1 1),2097152.0,0.894186,0.9952,0.9948,9.865485000000001,0.9878,133955584,209.04,8388608,4.0,6.4983,262144,1.0,0.0006,8388617,209.05,39841,8.1102,8388771,208.44,783881,6.5329999999999995,6716971,669.6,1.0249629999999998,5439333,542.19,1.037426,209.03,8388608,6.5143,6.5234,0.0,1070.9,10747904,0,0,66846720.0,0,0,2348810240.0,66846720,0,244580352,116.625,3.196641,89.92731000000002
104,reduction,945,877,input00,reduce2,1.0756,(262144 1 1) (256 1 1),2097152.0,0.894068,0.9949,0.9948,9.742409,0.9878,133955584,245.65,8388608,4.0,7.6413,262144,1.0,0.0006,8388661,247.47,39982,15.28,8388771,246.89,474038,7.6775,6716363,786.86,1.024867,5448212,638.28,1.039174,245.65,8388608,7.6615,7.6658,0.0,1265.8,10747904,0,0,66846720.0,0,0,2348810240.0,66846720,0,244580352,116.625,3.190121,101.91406
100,reduction,1087,877,input00,reduce2,0.9450799999999999,(262144 1 1) (256 1 1),2097152.0,0.894344,0.9949,0.9948,9.5282,0.9878,133955584,281.4,8388608,4.0,8.7414,262144,1.0,0.0006,8388617,281.41,39840,4.3391,8388759,281.07,262160,8.7895,6716146,901.09,1.0247870000000001,5457679,732.35,1.040999,281.39,8388608,8.7857,8.7856,0.0,1442.2,10747904,0,0,66846720.0,0,0,2348810240.0,66846720,0,244580352,116.625,3.175646,119.22109999999996
101,reduction,1237,877,input00,reduce2,0.8348700000000001,(262144 1 1) (256 1 1),2097152.0,0.895034,0.9947,0.9948,9.326175,0.9878,133955584,318.7,8388608,4.0,9.8801,262144,1.0,0.0008,8388616,318.55,39843,4.846,8388706,318.23,262160,9.9551,6715105,1019.9,1.024646,5466859,830.29,1.042743,318.52,8388608,9.9437,9.9431,0.0,1632.2,10747904,0,0,66846720.0,0,0,2348810240.0,66846720,0,244580352,116.625,3.159434,146.26899000000003
102,reduction,1380,877,input00,reduce2,0.7492000000000001,(262144 1 1) (256 1 1),2097152.0,0.8955690000000001,0.9929,0.9948,9.105516,0.9878,133955584,355.02,8388608,4.0,11.0,262144,1.0,0.0008,8388663,355.05,39848,5.3899,8388730,354.57,262160,11.097000000000001,6714578,1136.7,1.024556,5463885,925.04,1.042165,355.05,8388608,11.08,11.079,0.0,1819.6,10747904,0,0,66846720.0,0,0,2348810240.0,66846720,0,244580352,116.625,3.1413189999999998,182.23708
108,scalarProd,802,877,input00,scalarProdGPU,3.4468,(128 1 1) (256 1 1),1024.0,0.201819,0.959,0.9852,1.055608,0.9848,167066624,579.33,67108864,4.0,0.5542699999999999,65536,1.0,0.0,67108887,580.08,18705,17.147000000000002,67109079,554.27,2066706,0.57926,4784435,165.39,1.000063,4672488,161.3,1.0485790000000001,579.84,67108864,0.5544100000000001,0.5545599999999999,0.0,744.58,21562368,0,0,603914240.0,268435456,0,2415722496.0,335478784,0,183050240,178760.0,0.8624200000000001,107.59347000000004
109,scalarProd,945,877,input00,scalarProdGPU,2.9560000000000004,(128 1 1) (256 1 1),1024.0,0.201759,0.9603,0.9852,1.0332270000000001,0.9848,167066624,676.16,67108864,4.0,0.6439900000000001,65536,1.0,0.0,67108876,676.07,18590,20.191,67109079,644.29,2089579,0.67575,4784438,193.0,1.000066,4665878,187.62,1.047009,674.7,67108864,0.6442000000000001,0.64051,0.0,868.72,21562368,0,0,603914240.0,268435456,0,2415722496.0,335478784,0,183050240,178760.0,0.8450489999999999,119.75563999999999
105,scalarProd,1087,877,input00,scalarProdGPU,2.7604,(128 1 1) (256 1 1),1024.0,0.20160799999999998,0.9617,0.9852,0.9646979999999999,0.9848,167066624,722.89,67108864,4.0,0.6843600000000001,65536,1.0,0.0,67108993,723.72,18962,22.901,67108983,679.33,2254124,0.72453,4784457,206.57,1.00007,4643180,200.45,1.041148,722.72,67108864,0.67437,0.6751699999999999,0.0,929.48,21562368,0,0,603914240.0,268435456,0,2415722496.0,335478784,0,183050240,178760.0,0.7916890000000001,132.56783
106,scalarProd,1237,877,input00,scalarProdGPU,2.6223,(128 1 1) (256 1 1),1024.0,0.201471,0.9645,0.9852,0.887725,0.9848,167066624,762.06,67108864,4.0,0.69557,65536,1.0,0.0,67108890,761.17,19279,28.801,67109083,695.75,2743150,0.7621899999999999,4784509,217.01,1.000078,4615609,209.43,1.035513,761.51,67108864,0.6957899999999999,0.69492,0.0,979.43,21562368,0,0,603914240.0,268435456,0,2415722496.0,335478784,0,183050240,178760.0,0.7291489999999999,135.06348000000003
107,scalarProd,1380,877,input00,scalarProdGPU,2.5476,(128 1 1) (256 1 1),1024.0,0.201375,0.9675,0.9852,0.8116439999999999,0.9848,167066624,784.41,67108864,4.0,0.7047100000000001,65536,1.0,0.0,67108924,784.55,19034,31.884,67109089,704.18,3031818,0.78438,4784498,223.74,1.000078,4594328,214.79,1.030966,782.96,67108864,0.7039,0.70528,0.0,1007.0,21562368,0,0,603914240.0,268435456,0,2415722496.0,335478784,0,183050240,178760.0,0.668092,154.77006
113,scanScanExclusiveShared,802,877,input00,scanExclusiveShared,0.75254,(65536 1 1) (256 1 1),524288.0,0.951017,0.99,1.0,2.8491310000000003,1.0,33030144,333.41,8388608,16.0,324.08,8388608,16.0,0.0,8388620,335.16,8386634,342.22,8388708,325.14,8859432,335.13,10047928,1600.1,1.129202,5530548,879.1,1.055814,335.17,8388608,325.17,326.05,0.0,1833.1,11534336,0,0,0.0,0,0,1023410176.0,0,0,71303168,136.0,1.492772,133.73032
114,scanScanExclusiveShared,945,877,input00,scanExclusiveShared,0.65228,(65536 1 1) (256 1 1),524288.0,0.9511639999999999,0.9911,1.0,2.589095,1.0,33030144,382.14,8388608,16.0,371.79,8388608,16.0,0.0,8388625,382.86,8386577,393.13,8388763,371.92,8873713,383.02,9979985,1820.1,1.120919,5523958,1006.5,1.053991,382.95,8388608,373.65,375.02,0.0,2100.8,11534336,0,0,0.0,0,0,1023410176.0,0,0,71303168,136.0,1.452613,133.03278999999998
110,scanScanExclusiveShared,1087,877,input00,scanExclusiveShared,0.6535,(65536 1 1) (256 1 1),524288.0,0.953434,0.9916,1.0,2.159708,1.0,33030144,381.52,8388608,16.0,368.86,8388608,16.0,0.0,8388619,382.63,8386526,393.63,8388738,369.69,8942418,382.75,9829366,1791.0,1.104645,5486999,998.58,1.0467799999999998,382.74,8388608,370.56,374.04,0.0,2098.3,11534336,0,0,0.0,0,0,1023410176.0,0,0,71303168,136.0,1.261007,159.66585999999995
111,scanScanExclusiveShared,1237,877,input00,scanExclusiveShared,0.6538099999999999,(65536 1 1) (256 1 1),524288.0,0.9553959999999999,0.9923,1.0,1.8475169999999999,1.0,33030144,381.29,8388608,16.0,366.67,8388608,16.0,0.0,8388651,382.98,8386443,398.52,8388744,372.65,9019350,382.91,9716180,1767.9,1.092376,5455364,992.31,1.0408600000000001,382.95,8388608,372.7,377.42,0.0,2097.5,11534336,0,0,0.0,0,0,1023410176.0,0,0,71303168,136.0,1.1067930000000001,181.73012000000003
112,scanScanExclusiveShared,1380,877,input00,scanExclusiveShared,0.6536799999999999,(65536 1 1) (256 1 1),524288.0,0.9568979999999999,0.9928,1.0,1.623582,1.0,33030144,381.58,8388608,16.0,364.87,8388608,16.0,0.0,8388627,383.33,8386441,403.16,8388721,377.1,8929234,383.51,9625886,1755.9,1.082681,5430852,987.85,1.036193,383.3,8388608,377.68,377.67,0.0,2098.0,11534336,0,0,0.0,0,0,1023410176.0,0,0,71303168,136.0,0.9883569999999999,189.38823
118,scanUniformUpdate,802,877,input00,uniformUpdate,0.75352,(65536 1 1) (256 1 1),524288.0,0.9235030000000001,0.9897,0.9718,0.33150100000000005,0.9412,7995392,335.37,8454144,14.333332999999998,323.44,8388608,16.0,0.449,8396817,334.47,8387285,341.98,8450705,326.94,8860425,334.15,633870,100.8,1.210681,66016,10.482999999999999,1.007531,336.62,8450565,324.55,324.94,0.0002,508.88,3211264,0,0,0.0,0,0,134283264.0,0,0,11337728,21.625,0.23690300000000003,72.79415999999999
119,scanUniformUpdate,945,877,input00,uniformUpdate,0.6543800000000001,(65536 1 1) (256 1 1),524288.0,0.9283239999999999,0.9907,0.9718,0.317148,0.9412,7995392,383.95,8454144,14.333332999999998,370.3,8388608,16.0,0.4467,8396845,381.75,8387154,392.02,8450527,373.43,8871157,381.25,633289,115.19,1.209382,66024,11.995,1.007887,384.17,8450477,372.06,375.0,0.0002,583.41,3211264,0,0,0.0,0,0,134283264.0,0,0,11337728,21.625,0.230181,79.51404000000001
115,scanUniformUpdate,1087,877,input00,uniformUpdate,0.65612,(65536 1 1) (256 1 1),524288.0,0.9333469999999999,0.9912,0.9718,0.273942,0.9412,7995392,382.97,8454144,14.333332999999998,367.46,8388608,16.0,0.4461,8396813,380.72,8387227,392.43,8449596,370.76,8944890,380.58,634662,114.81,1.210421,65961,11.95,1.006817,383.28,8449492,370.12,373.61,0.0003,581.84,3211264,0,0,0.0,0,0,134283264.0,0,0,11337728,21.625,0.199396,84.83762
116,scanUniformUpdate,1237,877,input00,uniformUpdate,0.65688,(65536 1 1) (256 1 1),524288.0,0.9377629999999999,0.9919,0.9718,0.240141,0.9412,7995392,382.02,8454144,14.333332999999998,365.3,8388608,16.0,0.446,8396813,380.75,8387011,396.65,8448646,373.3,9023455,380.46,634867,115.01,1.211021,65914,11.932,1.00621,383.03,8448559,370.69,375.54,0.0003,581.52,3211264,0,0,0.0,0,0,134283264.0,0,0,11337728,21.625,0.17506,84.85959999999999
117,scanUniformUpdate,1380,877,input00,uniformUpdate,0.6568999999999999,(65536 1 1) (256 1 1),524288.0,0.941212,0.9925,0.9718,0.214182,0.9412,7995392,382.72,8454144,14.333332999999998,364.5,8388608,16.0,0.4459,8396828,380.96,8387209,399.17,8447721,376.98,8746922,380.42,634467,115.07,1.2117959999999999,65885,11.932,1.005478,383.4,8447703,375.1,375.15,0.0004,581.44,3211264,0,0,0.0,0,0,134283264.0,0,0,11337728,21.625,0.156256,108.64185000000003
123,sortingNetworks,802,877,input00,bitonicSortShared1,1.4642,(8192 1 1) (512 1 1),131072.0,0.738883,0.9878,0.9248,5.415353,0.5238,14024704,42.673,2097152,4.0,42.70399999999999,2097152,4.0,0.0,2097207,42.717,2095821,42.683,2097488,42.713,2097168,42.71,43696426,3556.3,1.694132,41476320,3378.8,1.669587,42.693999999999996,2097152,42.722,42.716,0.0,2364.4,29036616,0,0,0.0,0,0,847243772.0,0,0,104595456,798.0,1.124855,76.39362999999999
124,sortingNetworks,945,877,input00,bitonicSortShared1,1.232,(8192 1 1) (512 1 1),131072.0,0.738973,0.9886,0.9248,5.410209,0.5238,14024704,50.68899999999999,2097152,4.0,50.468,2097152,4.0,0.0,2097184,50.717,2095861,50.644,2097490,50.693000000000005,2097168,50.698,43695796,4187.9,1.6942700000000002,41476269,3975.8,1.669576,50.321000000000005,2097152,50.312,50.31100000000001,0.0,2784.8,29036616,0,0,0.0,0,0,847243772.0,0,0,104595456,798.0,1.124729,85.40587000000005
120,sortingNetworks,1087,877,input00,bitonicSortShared1,1.0792,(8192 1 1) (512 1 1),131072.0,0.738549,0.989,0.9248,5.403061,0.5238,14024704,57.699,2097152,4.0,57.833999999999996,2097152,4.0,0.0,2097186,57.882,2095866,57.818000000000005,2097493,57.843,2097168,57.79600000000001,43695223,4815.0,1.694246,41475998,4571.4,1.669589,57.867,2097152,57.853,57.858000000000004,0.0,3202.4,29036616,0,0,0.0,0,0,847243772.0,0,0,104595456,798.0,1.1239940000000002,100.70443000000004
121,sortingNetworks,1237,877,input00,bitonicSortShared1,0.9487399999999999,(8192 1 1) (512 1 1),131072.0,0.738966,0.9895,0.9248,5.390779,0.5238,14024704,65.83,2097152,4.0,65.82,2097152,4.0,0.0,2097212,65.779,2095871,65.729,2097280,65.869,2097168,65.844,43697792,5488.9,1.694325,41474924,5209.3,1.669558,65.866,2097152,65.837,65.813,0.0,3647.2,29036616,0,0,0.0,0,0,847243772.0,0,0,104595456,798.0,1.123785,106.22708
122,sortingNetworks,1380,877,input00,bitonicSortShared1,0.8467,(8192 1 1) (512 1 1),131072.0,0.739334,0.9878,0.9248,5.388427,0.5238,14024704,73.779,2097152,4.0,73.719,2097152,4.0,0.0,2097198,73.798,2095771,73.642,2097365,73.753,2097168,73.715,43697594,6133.1,1.6942650000000001,41475366,5835.1,1.6695939999999998,73.727,2097152,73.737,73.72,0.0,4082.1,29036616,0,0,0.0,0,0,847243772.0,0,0,104595456,798.0,1.1233229999999998,155.41688
128,srad,802,877,input00,srad_cuda_1,1.604,(256 512 1) (16 16 1),1048576.0,0.9583010000000001,0.9947,0.9533,13.394332,0.9431,219938902,231.77,12355829,2.345565,393.25,20971520,4.0,0.1111,4195377,78.546,20971523,412.25,8905118,167.25,21937897,393.04,10867161,816.62,1.727026,7318673,549.11,1.0,166.99,8904761,394.01,393.45,0.1103,1024.1,13652200,536870912,234881024,2684354545.0,1040187385,167772159,2936777492.0,2046820348,301989888,291823658,278.30472799999995,2.874329,148.94155
129,srad,945,877,input00,srad_cuda_1,1.3619999999999999,(256 512 1) (16 16 1),1048576.0,0.9586530000000001,0.9949,0.9533,13.192397,0.9431,219938902,272.37,12329455,2.352472,462.93,20971520,4.0,0.1112,4195358,92.647,20971523,485.23,8904906,197.0,21938426,464.2,10858455,957.04,1.724478,7318673,644.25,1.0,196.6,8906448,463.34,463.03,0.1103,1201.0,13651737,536870912,234881024,2684354545.0,1040187385,167772159,2936777492.0,2046820348,301989888,291823658,278.30472799999995,2.8519900000000002,168.44556999999998
125,srad,1087,877,input00,srad_cuda_1,1.2256,(256 512 1) (16 16 1),1048576.0,0.959843,0.9952,0.9533,12.570722,0.9431,219938902,302.43,12331186,2.346752,516.11,20971520,4.0,0.1112,4195390,103.05,20971523,539.54,8904587,218.91,21955480,513.02,10789993,1065.2,1.7200400000000002,7318673,718.56,1.0,218.66,8904441,515.35,515.2,0.1103,1343.5,13652057,536870912,234881024,2684354545.0,1040187385,167772159,2936777492.0,2046820348,301989888,291823658,278.30472799999995,2.783235,195.38894
126,srad,1237,877,input00,srad_cuda_1,1.1235,(256 512 1) (16 16 1),1048576.0,0.962007,0.9954,0.9533,11.529895,0.9431,219938902,329.23,12365284,2.348486,542.54,20971520,4.0,0.1112,4195402,111.67,20971518,568.76,8905936,229.56,22038856,560.34,10684817,1140.7,1.700286,7318673,779.91,1.0,236.24,8904196,541.26,547.11,0.1103,1454.9,13652017,536870912,234881024,2684354545.0,1040187385,167772159,2936777492.0,2046820348,301989888,291823658,278.30472799999995,2.648558,238.06717999999998
127,srad,1380,877,input00,srad_cuda_1,1.1032,(256 512 1) (16 16 1),1048576.0,0.9656530000000001,0.9951,0.9533,10.242453999999999,0.9431,219938902,334.13,12347167,2.352941,545.31,20971520,4.0,0.1112,4195479,112.98,20971502,571.14,8903979,230.59,22045714,563.21,10536277,1140.3,1.673154,7318673,789.21,1.0,239.79,8903844,542.71,550.27,0.1103,1470.5,13651559,536870912,234881024,2684354545.0,1040187385,167772159,2936777492.0,2046820348,301989888,291823658,278.30472799999995,2.40841,249.45581
133,stereoDisparity,802,877,input00,stereoDisparityKernel,3.5798,(64 256 1) (32 8 1),131072.0,0.9853709999999999,0.9937,0.8690000000000001,14.878513,0.6851999999999999,38666240,0.0,0,0.0,4.3678,524288,4.0,0.0,1056301,8.7992,651119,5.7708,14141808,117.55,1572880,13.105,155379699,5176.5,1.02548,20054016,668.17,1.0,117.79,14125599,13.100999999999999,13.099,0.8758,6730.2,245235712,0,0,0.0,0,0,6851395584.0,0,0,646184960,4930.0,2.830177,110.98441000000004
134,stereoDisparity,945,877,input00,stereoDisparityKernel,3.0301,(64 256 1) (32 8 1),131072.0,0.9853930000000001,0.9938,0.8690000000000001,14.848894,0.6851999999999999,38666240,0.0,0,0.0,5.1391,524288,4.0,0.0,1056383,10.353,650911,6.7848,14154134,138.53,1572880,15.418,155375956,6092.1,1.025456,20054016,786.5,1.0,138.83,14131049,15.415999999999999,15.418,0.8755,7923.2,245235712,0,0,0.0,0,0,6851395584.0,0,0,646184960,4930.0,2.828144,109.16984
130,stereoDisparity,1087,877,input00,stereoDisparityKernel,2.6447,(64 256 1) (32 8 1),131072.0,0.985392,0.9932,0.8690000000000001,14.804569,0.6851999999999999,38666240,0.0,0,0.0,5.9045,524288,4.0,0.0,1056301,11.902000000000001,650832,7.8145,14177677,159.95,1572880,17.72,155372242,6998.6,1.0254219999999998,20054016,904.17,1.0,160.11,14178986,17.711,17.717,0.875,9102.5,245235712,0,0,0.0,0,0,6851395584.0,0,0,646184960,4930.0,2.8251020000000002,133.61244
131,stereoDisparity,1237,877,input00,stereoDisparityKernel,2.3272,(64 256 1) (32 8 1),131072.0,0.9853790000000001,0.9933,0.8690000000000001,14.770301000000002,0.6851999999999999,38666240,0.0,0,0.0,6.7129,524288,4.0,0.0,1056227,13.534,650752,8.8552,14201081,181.74,1572880,20.151,155367470,7953.2,1.0254020000000001,20054016,1027.0,1.0,180.94,14180172,20.136,20.134,0.8753,10000.0,245235712,0,0,0.0,0,0,6851395584.0,0,0,646184960,4930.0,2.8216360000000003,196.95811
132,stereoDisparity,1380,877,input00,stereoDisparityKernel,2.0851,(64 256 1) (32 8 1),131072.0,0.985507,0.9929,0.8690000000000001,14.726443,0.6851999999999999,38666240,0.0,0,0.0,7.5103,524288,4.0,0.0,1056263,15.130999999999998,651474,9.9389,14158976,203.13,1572880,22.521,155361921,8900.1,1.025362,20054016,1149.3,1.0,203.16,14164587,22.523000000000003,22.529,0.8753,10000.0,245235712,0,0,0.0,0,0,6851395584.0,0,0,646184960,4930.0,2.817373,250.44176000000002
138,transpose,802,877,input00,transposeCoalesced,0.97479,(512 512 1) (16 16 1),2097152.0,0.872416,0.9938,1.0,1.838336,1.0,16777216,255.66,8388608,4.0,247.65,8388608,4.0,0.003,8388677,255.42,8388625,266.93,8388708,247.9,9010739,255.63,19079501,2324.7,9.097424,2191165,266.93,1.0448469999999999,255.39,8388608,248.04,249.12,0.0,1022.7,8388608,0,0,0.0,0,0,805306368.0,0,0,54525952,26.0,0.872793,99.19999
139,transpose,945,877,input00,transposeCoalesced,0.8355100000000001,(512 512 1) (16 16 1),2097152.0,0.8734780000000001,0.9937,1.0,1.7608380000000001,1.0,16777216,297.85,8388608,4.0,288.37,8388608,4.0,0.0029,8388626,297.46,8388626,311.54,8388730,288.95,9017628,297.39,19069248,2704.3,9.090392999999999,2190204,310.72,1.044592,297.35,8388608,288.9,293.04,0.0,1189.9,8388608,0,0,0.0,0,0,805306368.0,0,0,54525952,26.0,0.863081,110.77488999999996
135,transpose,1087,877,input00,transposeCoalesced,0.8039700000000001,(512 512 1) (16 16 1),2097152.0,0.883383,0.9941,1.0,1.50629,1.0,16777216,310.01,8388608,4.0,297.98,8388608,4.0,0.0029,8388639,311.65,8388620,325.6,8388731,301.2,9074664,311.53,19038341,2812.7,9.077113,2175685,321.49,1.038137,311.59,8388608,302.83,306.42,0.0,1240.2,8388608,0,0,0.0,0,0,805306368.0,0,0,54525952,26.0,0.781678,120.5853
136,transpose,1237,877,input00,transposeCoalesced,0.7820900000000001,(512 512 1) (16 16 1),2097152.0,0.896165,0.9943,1.0,1.32926,1.0,16777216,318.56,8388608,4.0,305.52,8388608,4.0,0.0029,8388633,322.2,8388627,342.03,8388715,313.32,9145188,322.28,19035540,2894.4,9.081605999999999,2165026,328.87,1.03306,322.23,8388608,315.25,317.74,0.0,1274.2,8388608,0,0,0.0,0,0,805306368.0,0,0,54525952,26.0,0.706069,137.91338000000005
137,transpose,1380,877,input00,transposeCoalesced,0.77051,(512 512 1) (16 16 1),2097152.0,0.907801,0.9945,1.0,1.191481,1.0,16777216,323.64,8388608,4.0,307.75,8388608,4.0,0.0029,8388625,328.49,8388633,339.12,8388732,323.05,9100088,328.46,19047480,2940.3,9.091928,2156455,332.3,1.0290780000000002,328.44,8388608,323.59,323.71,0.0,1294.0,8388608,0,0,0.0,0,0,805306368.0,0,0,54525952,26.0,0.6397930000000001,159.30331999999999
143,vectorAdd,802,877,input00,vectorAdd,1.1229,(262144 1 1) (256 1 1),2097152.0,0.888898,0.9934,1.0,0.675235,1.0,29360128,447.12,16777216,4.0,216.39,8388608,4.0,0.0,16777239,450.62,8387386,236.99,16777319,436.48,9095357,225.3,0,0.0,0.0,0,0.0,0.0,450.66,16777216,218.65,218.37,0.0,670.62,6291456,0,0,67108864.0,0,0,335544320.0,67108864,0,33554432,16.0,0.469843,105.63437000000002
144,vectorAdd,945,877,input00,vectorAdd,0.9678899999999999,(262144 1 1) (256 1 1),2097152.0,0.8912040000000001,0.994,1.0,0.642334,1.0,29360128,515.4,16777216,4.0,249.42,8388608,4.0,0.0,16777232,517.03,8387470,271.94,16777386,500.8,9108473,258.57,0,0.0,0.0,0,0.0,0.0,517.04,16777216,250.38,250.43,0.0,773.11,6291456,0,0,67108864.0,0,0,335544320.0,67108864,0,33554432,16.0,0.460071,117.56932
140,vectorAdd,1087,877,input00,vectorAdd,0.96954,(262144 1 1) (256 1 1),2097152.0,0.903314,0.9944,1.0,0.563284,1.0,29360128,514.71,16777216,4.0,247.87,8388608,4.0,0.0,16777231,516.73,8387385,273.53,16777357,497.97,9215675,258.32,0,0.0,0.0,0,0.0,0.0,516.73,16777216,249.04,249.06,0.0,771.97,6291456,0,0,67108864.0,0,0,335544320.0,67108864,0,33554432,16.0,0.399517,122.99566
141,vectorAdd,1237,877,input00,vectorAdd,0.9711700000000001,(262144 1 1) (256 1 1),2097152.0,0.913607,0.9934,1.0,0.495105,1.0,29360128,513.99,16777216,4.0,246.19,8388608,4.0,0.0,16777232,516.18,8387359,275.41,16777330,495.14,9333240,258.06,0,0.0,0.0,0,0.0,0.0,516.16,16777216,247.61,250.87,0.0,770.89,6291456,0,0,67108864.0,0,0,335544320.0,67108864,0,33554432,16.0,0.350331,139.16270999999998
142,vectorAdd,1380,877,input00,vectorAdd,0.97249,(262144 1 1) (256 1 1),2097152.0,0.920909,0.9953,1.0,0.44133999999999995,1.0,29360128,513.34,16777216,4.0,244.65,8388608,4.0,0.0,16777243,515.27,8387456,277.45,16777332,492.41,9450009,257.65,0,0.0,0.0,0,0.0,0.0,514.6,16777216,246.97,249.91,0.0,769.05,6291456,0,0,67108864.0,0,0,335544320.0,67108864,0,33554432,16.0,0.312347,155.19484999999997
