,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,tex_trans
47,matrixMulShared,1012,715,1536.0,64.0,255.44094848632812,4.0006103515625,0.1869544489301209,0.8130455510698791,1811.4415588378906,1178.5584411621094,0.9832,316.73492307692305,3.370708768154922,256.0
48,matrixMulShared,1202,715,1536.0,64.0,255.234375,4.0006103515625,0.1759746060208518,0.8240253939791482,1811.2349853515625,1178.7650146484375,0.985624,324.13495804195804,4.003549347156341,256.0
49,matrixMulShared,1328,715,1536.0,64.0,255.123291015625,4.0006103515625,0.1799252193977321,0.8200747806022679,1811.1239013671875,1178.8760986328125,0.981503,329.04234965034965,4.423222573230965,256.0
50,mergeSort,607,715,26.893157958984375,8.70843505859375,8.97735595703125,9.6927490234375,0.8686819814901386,0.13131801850986136,47.74037170410156,128.60834929589842,0.9103120000000001,300.9611643356643,2.0217591129150567,9.65521240234375
51,mergeSort,810,715,26.893157958984375,8.70843505859375,8.975738525390625,9.693328857421875,0.8687842052609899,0.13121579473901013,47.73933410644531,128.60938689355467,0.907819,308.8675174825175,2.69789931047973,9.65521240234375
52,mergeSort,1012,715,26.893157958984375,8.70843505859375,8.974578857421875,9.693359375,0.8687255910062105,0.1312744089937895,47.73820495605469,128.6105160439453,0.905748,316.73492307692305,3.370708768154922,9.65521240234375
53,mergeSort,1202,715,26.893157958984375,8.70843505859375,8.972381591796875,9.693389892578125,0.8687871950820745,0.13121280491792553,47.73603820800781,128.61268279199217,0.905826,324.13495804195804,4.003549347156341,9.65521240234375
54,mergeSort,1328,715,26.893157958984375,8.70843505859375,8.971466064453125,9.69354248046875,0.868821072079658,0.13117892792034203,47.73527526855469,128.6134457314453,0.906623,329.04234965034965,4.423222573230965,9.65521240234375
55,nn,607,715,0.0,0.0,8.061755952380953,3.9873511904761907,0.0015437816475237743,0.9984562183524762,12.049107142857142,28.79985085714286,0.314969,300.9611643356643,2.0217591129150567,7.955357142857143
56,nn,810,715,0.0,0.0,8.061755952380953,3.9873511904761907,0.0016672841793256763,0.9983327158206743,12.049107142857142,28.79985085714286,0.321864,308.8675174825175,2.69789931047973,7.955357142857143
57,nn,1012,715,0.0,0.0,8.061755952380953,3.9873511904761907,0.002099543040632333,0.9979004569593677,12.049107142857142,28.79985085714286,0.31898899999999997,316.73492307692305,3.370708768154922,7.955357142857143
58,nn,1202,715,0.0,0.0,8.063988095238095,3.9873511904761907,0.0021608939927147005,0.9978391060072853,12.051339285714285,28.79761871428572,0.318675,324.13495804195804,4.003549347156341,7.955357142857143
59,nn,1328,715,0.0,0.0,8.063988095238095,3.9873511904761907,0.0021608939927147005,0.9978391060072853,12.051339285714285,28.79761871428572,0.31890100000000005,329.04234965034965,4.423222573230965,7.955357142857143
60,quasirandomGenerator,607,715,0.0,0.0,0.12955729166666666,256.0143229166667,0.9979310537646432,0.0020689462353568056,256.14388020833337,4473.856119791667,0.364632,300.9611643356643,2.0217591129150567,0.0
61,quasirandomGenerator,810,715,0.0,0.0,0.125,256.0143229166667,0.9974709605266502,0.0025290394733498145,256.1393229166667,4473.860677083333,0.368229,308.8675174825175,2.69789931047973,0.0
62,quasirandomGenerator,1012,715,0.0,0.0,0.12955729166666666,256.0143229166667,0.9971736262730754,0.0028263737269246247,256.14388020833337,4473.856119791667,0.363656,316.73492307692305,3.370708768154922,0.0
63,quasirandomGenerator,1202,715,0.0,0.0,0.13020833333333334,256.0149739583333,0.9967440950185418,0.003255904981458224,256.14518229166663,4473.854817708333,0.365545,324.13495804195804,4.003549347156341,0.0
64,quasirandomGenerator,1328,715,0.0,0.0,0.125,256.0143229166667,0.9964974709605267,0.0035025290394733455,256.1393229166667,4473.860677083333,0.362774,329.04234965034965,4.423222573230965,0.0
65,reduction,607,715,1.0526580810546875,0.8421268463134766,1.3475513458251953,0.04213523864746094,1.0,0.0,2.652876377105713,87.47212362289429,0.505753,300.9611643356643,2.0217591129150567,1.347402572631836
66,reduction,810,715,1.0526580810546875,0.8421268463134766,1.3475513458251953,0.04213523864746094,1.0,0.0,2.652876377105713,87.47212362289429,0.505301,308.8675174825175,2.69789931047973,1.347402572631836
67,reduction,1012,715,1.0526580810546875,0.8421268463134766,1.3475456237792969,0.04213523864746094,1.0,0.0,2.6528706550598145,87.47212934494019,0.503434,316.73492307692305,3.370708768154922,1.347402572631836
68,reduction,1202,715,1.0526580810546875,0.8421268463134766,1.3475513458251953,0.04213523864746094,1.0,0.0,2.652876377105713,87.47212362289429,0.5032369999999999,324.13495804195804,4.003549347156341,1.347402572631836
69,reduction,1328,715,1.0526580810546875,0.8421268463134766,1.3475494384765625,0.04213523864746094,1.0,0.0,2.65287446975708,87.47212553024292,0.503249,329.04234965034965,4.423222573230965,1.347402572631836
70,scalarProd,607,715,18.25,17.0,256.140625,0.2705078125,1.0,0.0,278.9111328125,422.8388671875,0.282902,300.9611643356643,2.0217591129150567,256.0
71,scalarProd,810,715,18.25,17.0,256.15234375,0.271484375,1.0,0.0,278.923828125,422.826171875,0.283564,308.8675174825175,2.69789931047973,256.0
72,scalarProd,1012,715,18.25,17.0,256.140625,0.2734375,1.0,0.0,278.9140625,422.8359375,0.284429,316.73492307692305,3.370708768154922,256.0
73,scalarProd,1202,715,18.25,17.0,256.15234375,0.271484375,1.0,0.0,278.923828125,422.826171875,0.284919,324.13495804195804,4.003549347156341,256.0
74,scalarProd,1328,715,18.25,17.0,256.1416015625,0.271484375,1.0,0.0,278.9130859375,422.8369140625,0.284952,329.04234965034965,4.423222573230965,256.0
75,scan,607,715,17.0,10.0,16.00184044471154,16.000394381009617,0.9993210313047405,0.0006789686952595186,51.50223482572116,70.49776517427884,0.928502,300.9611643356643,2.0217591129150567,16.0
