kernel,coreF,memF,real,predict
convolutionTexture,1700,5000,4276.186466,2485.031892
convolutionTexture,1900,5500,4328.996477,2494.398787
convolutionTexture,1600,4500,4252.053307,2587.818915
convolutionTexture,1800,5000,4383.552582,2586.892787
convolutionTexture,2000,5500,4416.440898,2586.223361
convolutionTexture,1700,4500,4381.119960,2702.704239
convolutionTexture,1900,5000,4492.696544,2688.265913
convolutionTexture,1600,4000,4520.356299,2851.660814
convolutionTexture,1800,4500,4487.408985,2817.052023
convolutionTexture,2000,5000,4656.312177,2793.589855
convolutionTexture,1900,4500,4644.131124,2931.802528
convolutionTexture,1700,4000,4667.073380,2982.713079
convolutionTexture,2000,4500,4759.128777,3046.583833
convolutionTexture,1800,4000,4796.080415,3114.349536
convolutionTexture,1900,4000,4976.588521,3245.199400
convolutionTexture,2000,4000,5121.616186,3374.887178
dxtc,1600,5500,33664.659420,33284.633331
dxtc,1700,5500,33630.374498,33280.976231
dxtc,1600,5000,33705.248168,33292.183605
dxtc,1800,5500,33601.730577,33294.038163
dxtc,1700,5000,33630.813980,33287.287806
dxtc,1900,5500,34527.833015,33296.735976
dxtc,1600,4500,33613.116635,33298.102374
dxtc,1800,5000,33600.463942,33335.067577
dxtc,2000,5500,34708.243500,33291.328888
dxtc,1700,4500,33786.338092,33295.620855
dxtc,1900,5000,34604.017618,33304.148613
dxtc,1600,4000,33674.906790,33309.563552
dxtc,1800,4500,33786.568462,33300.495827
dxtc,2000,5000,34764.299522,33322.195513
dxtc,1900,4500,34434.098273,33313.394944
dxtc,1700,4000,33626.096104,33308.388001
dxtc,2000,4500,33841.349128,33312.382344
dxtc,1800,4000,34024.653692,33311.036919
dxtc,1900,4000,34426.826539,33320.509692
dxtc,2000,4000,34439.526647,33321.747934
eigenvalues,1600,5500,85468414.366720,1525014.371359
eigenvalues,1700,5500,85988368.127200,1523502.797537
eigenvalues,1600,5000,85643132.270080,1523513.685479
eigenvalues,1800,5500,86011607.848320,1523451.086831
eigenvalues,1700,5000,85407655.095840,1523505.493186
eigenvalues,1900,5500,85927608.856320,1525095.747852
eigenvalues,1600,4500,85038339.527680,1525203.408726
eigenvalues,1800,5000,85643692.263360,1558027.927143
eigenvalues,2000,5500,87974944.288000,1523409.007714
eigenvalues,1700,4500,85012579.836800,1523527.712415
eigenvalues,1900,5000,87082035.003040,1524654.466968
eigenvalues,1600,4000,84747143.022080,1525503.752139
eigenvalues,1800,4500,85850329.783680,1523382.376107
eigenvalues,2000,5000,87515749.798400,1553407.677630
eigenvalues,1900,4500,87534229.576640,1523930.286693
eigenvalues,1700,4000,85612332.639680,1524015.488872
eigenvalues,2000,4500,85914169.017600,1523681.857348
eigenvalues,1800,4000,85729371.235200,1523512.093865
eigenvalues,1900,4000,87172473.917760,1523639.661257
eigenvalues,2000,4000,87566149.193600,1523670.947204
fastWalshTransform,1600,5500,6166.847422,6224.287803
fastWalshTransform,1700,5500,6556.828047,6580.839319
fastWalshTransform,1600,5000,6879.186772,6877.094094
fastWalshTransform,1800,5500,6955.213926,6940.301548
fastWalshTransform,1700,5000,7312.106301,7280.805845
fastWalshTransform,1900,5500,7341.311548,7297.648898
fastWalshTransform,1600,4500,7570.630604,7702.926491
fastWalshTransform,1800,5000,7775.996283,7678.390122
fastWalshTransform,2000,5500,7731.715704,7653.692482
fastWalshTransform,1700,4500,8059.142988,8155.099572
fastWalshTransform,1900,5000,8189.880962,8072.879559
fastWalshTransform,1600,4000,8684.683924,8756.615054
fastWalshTransform,1800,4500,8556.258182,8600.014485
fastWalshTransform,2000,5000,8653.654638,8482.737243
fastWalshTransform,1900,4500,9075.343424,9053.493082
fastWalshTransform,1700,4000,9229.633978,9270.545097
fastWalshTransform,2000,4500,9557.772646,9504.313655
fastWalshTransform,1800,4000,9792.603992,9781.393009
fastWalshTransform,1900,4000,10330.193156,10295.250529
fastWalshTransform,2000,4000,10945.990480,10811.886232
gaussian,1600,5500,5268.065759,2397.092234
gaussian,1700,5500,5624.290290,2488.538561
gaussian,1600,5000,5878.056081,2562.807682
gaussian,1800,5500,5953.569971,2579.181110
gaussian,1700,5000,6265.054800,2662.460027
gaussian,1900,5500,6292.992894,2665.887761
gaussian,1600,4500,6426.590759,2749.535238
gaussian,1800,5000,6619.711744,2763.199480
gaussian,2000,5500,6652.732804,2759.709077
gaussian,1700,4500,6851.342563,2859.325088
gaussian,1900,5000,6994.914169,2853.347712
gaussian,1600,4000,7326.600750,2999.189696
gaussian,1800,4500,7239.654902,2965.983615
gaussian,2000,5000,7395.359921,2954.347582
gaussian,1900,4500,7640.761881,3071.937197
gaussian,1700,4000,7796.590635,3121.549411
gaussian,2000,4500,8081.047676,3181.418512
gaussian,1800,4000,8249.969116,3243.122571
gaussian,1900,4000,8751.519362,3362.505453
gaussian,2000,4000,9282.779721,3486.221161
histogram,1600,5500,4115968.500224,4425607.550090
histogram,1700,5500,4128558.862711,4425977.487211
histogram,1600,5000,4128007.315115,4425314.447587
histogram,1800,5500,4052251.640640,4425627.036596
histogram,1700,5000,4197079.206780,4424189.802464
histogram,1900,5500,4070818.469076,4426032.819861
histogram,1600,4500,4127242.888533,4422943.177746
histogram,1800,5000,4162737.134080,4426162.143474
histogram,2000,5500,4074920.542933,4426143.769879
histogram,1700,4500,4205856.026711,4423240.199320
histogram,1900,5000,4110384.522981,4424043.600701
histogram,1600,4000,4139464.758812,4420130.075283
histogram,1800,4500,4221900.451104,4424775.477878
histogram,2000,5000,4085970.559502,4425985.853500
histogram,1900,4500,4216608.930588,4425292.504104
histogram,1700,4000,4234534.265323,4423548.298009
histogram,2000,4500,4145759.363200,4426613.428307
histogram,1800,4000,4294793.932800,4423119.098289
histogram,1900,4000,4346896.682041,4422144.712422
histogram,2000,4000,4345806.218880,4420297.833938
hotspot,1600,5500,18908.054559,6042.628004
hotspot,1700,5500,19027.047017,6046.200598
hotspot,1600,5000,18917.571696,6049.280375
hotspot,1800,5500,18977.375901,6051.449919
hotspot,1700,5000,18779.532268,6054.217658
hotspot,1900,5500,19347.168456,6053.299741
hotspot,1600,4500,18794.904646,6057.239194
hotspot,1800,5000,18865.207905,6058.750070
hotspot,2000,5500,19286.499984,6060.630810
hotspot,1700,4500,18923.144776,6061.242369
hotspot,1900,5000,19342.454786,6063.093149
hotspot,1600,4000,18804.898245,6067.820195
hotspot,1800,4500,19017.787297,6067.465495
hotspot,2000,5000,19379.979330,6068.327300
hotspot,1900,4500,19329.070838,6073.352323
hotspot,1700,4000,19067.981340,6074.893291
hotspot,2000,4500,19378.002290,6078.137915
hotspot,1800,4000,19011.226574,6079.198338
hotspot,1900,4000,19231.230586,6085.011108
hotspot,2000,4000,19189.660055,6091.366789
matrixMulGlobal,1600,5500,793695.663950,733448.523446
matrixMulGlobal,1700,5500,797649.862603,739598.611105
matrixMulGlobal,1600,5000,801022.047000,748738.757704
matrixMulGlobal,1800,5500,812420.466638,754834.541023
matrixMulGlobal,1700,5000,823497.257510,767876.164369
matrixMulGlobal,1900,5500,836711.132275,764946.874689
matrixMulGlobal,1600,4500,812825.057406,767442.385770
matrixMulGlobal,1800,5000,848865.520986,786850.496255
matrixMulGlobal,2000,5500,869617.993781,788363.073696
matrixMulGlobal,1700,4500,842775.716357,786806.927090
matrixMulGlobal,1900,5000,887699.063754,811339.004534
matrixMulGlobal,1600,4000,870636.695906,818567.017470
matrixMulGlobal,1800,4500,870239.089125,812079.880881
matrixMulGlobal,2000,5000,895744.435469,813833.863097
matrixMulGlobal,1900,4500,910230.860299,828762.776377
matrixMulGlobal,1700,4000,888494.429320,833010.757033
matrixMulGlobal,2000,4500,898619.085000,830333.033480
matrixMulGlobal,1800,4000,890557.665170,839794.965012
matrixMulGlobal,1900,4000,892529.330479,841982.266193
matrixMulGlobal,2000,4000,904639.627336,849954.783591
matrixMulShared,1600,5500,238479.013850,224964.562552
matrixMulShared,1700,5500,241149.270178,224948.348498
matrixMulShared,1600,5000,242567.056266,225100.613831
matrixMulShared,1800,5500,238592.817336,224936.951989
matrixMulShared,1700,5000,242895.487799,225070.038282
matrixMulShared,1900,5500,242697.937098,224988.039919
matrixMulShared,1600,4500,239716.120350,225116.107117
matrixMulShared,1800,5000,242126.602274,225059.269408
matrixMulShared,2000,5500,245167.159292,224936.094267
matrixMulShared,1700,4500,241741.956209,225105.234303
matrixMulShared,1900,5000,244040.150994,225089.188689
matrixMulShared,1600,4000,241968.853219,225171.231180
matrixMulShared,1800,4500,240942.801940,225101.629325
matrixMulShared,2000,5000,246386.777886,224950.633202
matrixMulShared,1900,4500,243436.042860,225127.050502
matrixMulShared,1700,4000,243925.066897,224990.776632
matrixMulShared,2000,4500,247019.863464,225065.131090
matrixMulShared,1800,4000,243002.504701,225019.805100
matrixMulShared,1900,4000,244084.886329,225179.676190
matrixMulShared,2000,4000,247572.322156,225177.912736
mergeSort,1600,5500,36895.395530,40090.459605
mergeSort,1700,5500,37213.092110,40085.451521
mergeSort,1600,5000,37229.130015,40087.971994
mergeSort,1800,5500,36899.845676,40105.286859
mergeSort,1700,5000,36712.501887,40090.827791
mergeSort,1900,5500,37145.068812,40105.288983
mergeSort,1600,4500,36698.632554,40108.381153
mergeSort,1800,5000,36894.667289,40093.297444
mergeSort,2000,5500,37131.676802,40096.495253
mergeSort,1700,4500,36909.561381,40105.081497
mergeSort,1900,5000,37157.458704,40110.896509
mergeSort,1600,4000,36722.066836,40113.510998
mergeSort,1800,4500,36906.300664,40100.350615
mergeSort,2000,5000,36989.989041,40103.213207
mergeSort,1900,4500,37169.484614,40115.674923
mergeSort,1700,4000,36723.773503,40103.145078
mergeSort,2000,4500,36989.871469,40109.707376
mergeSort,1800,4000,36759.166220,40125.448443
mergeSort,1900,4000,36987.113512,40119.060411
mergeSort,2000,4000,37172.933930,40122.221581
nn,1600,5500,2409.128226,3323.986380
nn,1700,5500,2557.551518,3467.591623
nn,1600,5000,2695.815902,3604.573106
nn,1800,5500,2705.080774,3610.020162
nn,1700,5000,2860.486154,3762.599376
nn,1900,5500,2850.177944,3754.579220
nn,1600,4500,2987.747709,3950.437751
nn,1800,5000,3029.014621,3923.623638
nn,2000,5500,3063.544694,3961.803834
nn,1700,4500,3171.779598,4131.013169
nn,1900,5000,3191.838484,4083.888957
nn,1600,4000,3431.149259,4417.399203
nn,1800,4500,3402.837873,4361.024856
nn,2000,5000,3362.294060,4254.107271
nn,1900,4500,3547.791766,4496.069354
nn,1700,4000,3626.037115,4602.629689
nn,2000,4500,3735.065938,4676.536613
nn,1800,4000,3840.058548,4810.798048
nn,1900,4000,4119.111220,5089.739894
nn,2000,4000,4349.058331,5313.815806
pathfinder,1600,5500,88128.389060,75797.997662
pathfinder,1700,5500,89415.149045,75810.204775
pathfinder,1600,5000,89760.571267,75808.898558
pathfinder,1800,5500,89955.577252,75814.851285
pathfinder,1700,5000,91334.988663,75815.097103
pathfinder,1900,5500,91795.627525,75817.622386
pathfinder,1600,4500,90530.665496,75812.889268
pathfinder,1800,5000,92475.844132,75826.619603
pathfinder,2000,5500,92509.858033,75816.658751
pathfinder,1700,4500,92517.231888,75827.652875
pathfinder,1900,5000,93901.943329,75831.968192
pathfinder,1600,4000,93256.372320,75827.806361
pathfinder,1800,4500,93888.887669,75839.745595
pathfinder,2000,5000,94820.733387,75837.454963
pathfinder,1900,4500,95480.723431,75845.754774
pathfinder,1700,4000,95413.443086,75836.843183
pathfinder,2000,4500,96348.385967,75845.235702
pathfinder,1800,4000,97377.660309,75872.421811
pathfinder,1900,4000,99577.323565,75865.540957
pathfinder,2000,4000,100991.649343,75874.872722
quasirandomGenerator,1600,5500,2142461.016080,1632132.259909
quasirandomGenerator,1700,5500,2149486.748547,1631093.913633
quasirandomGenerator,1600,5000,2140281.937920,1631504.988572
quasirandomGenerator,1800,5500,2138594.213700,1632155.492301
quasirandomGenerator,1700,5000,2148649.822340,1632440.321484
quasirandomGenerator,1900,5500,2168554.522260,1631797.881591
quasirandomGenerator,1600,4500,2119008.790080,1631714.052905
quasirandomGenerator,1800,5000,2159056.773720,1631542.890682
quasirandomGenerator,2000,5500,2198436.861600,1631120.300092
quasirandomGenerator,1700,4500,2144884.235130,1631661.687779
quasirandomGenerator,1900,5000,2181545.929897,1632289.597747
quasirandomGenerator,1600,4000,2140505.484693,1635429.811207
quasirandomGenerator,1800,4500,2152700.860800,1631382.938177
quasirandomGenerator,2000,5000,2200196.569433,1631107.317874
quasirandomGenerator,1900,4500,2259187.847070,1632099.004011
quasirandomGenerator,1700,4000,2291976.443750,1631974.350411
quasirandomGenerator,2000,4500,2413659.763200,1631529.174718
quasirandomGenerator,1800,4000,2527079.812530,1632014.208078
quasirandomGenerator,1900,4000,2782056.178125,1631879.994768
quasirandomGenerator,2000,4000,3039703.405200,1722167.180260
reduction,1600,5500,2735.126526,2216.998815
reduction,1700,5500,2770.429915,2220.117540
reduction,1600,5000,2750.921944,2226.306940
reduction,1800,5500,2741.364642,2224.419016
reduction,1700,5000,2784.070148,2228.296358
reduction,1900,5500,2756.408063,2229.534092
reduction,1600,4500,2747.499037,2235.384855
reduction,1800,5000,2769.474013,2232.563975
reduction,2000,5500,2758.599203,2233.058737
reduction,1700,4500,2811.651146,2238.059174
reduction,1900,5000,2814.817703,2237.163829
reduction,1600,4000,2768.895706,2249.323731
reduction,1800,4500,2795.915520,2242.004999
reduction,2000,5000,2770.993354,2241.804901
reduction,1900,4500,2789.321084,2250.841974
reduction,1700,4000,2853.902538,2255.006667
reduction,2000,4500,2781.170118,2252.118471
reduction,1800,4000,2869.215287,2260.641145
reduction,1900,4000,2871.209650,2260.735197
reduction,2000,4000,2801.213441,2266.646702
scalarProd,1600,5500,8614596.594240,7967683.542905
scalarProd,1700,5500,9162945.337350,8466385.786259
scalarProd,1600,5000,9567235.695920,8869312.075645
scalarProd,1800,5500,9699969.300840,8965769.611316
scalarProd,1700,5000,10130026.626528,9423678.672430
scalarProd,1900,5500,10202596.722150,9464326.715444
scalarProd,1600,4500,10348499.558880,9995811.277030
scalarProd,1800,5000,10726417.684080,9984029.850643
scalarProd,2000,5500,10710904.389850,9976450.395068
scalarProd,1700,4500,10970308.148170,10620379.755571
scalarProd,1900,5000,11240513.131890,10534381.480305
scalarProd,1600,4000,11750519.136720,11443122.869801
scalarProd,1800,4500,11605453.114815,11246642.544765
scalarProd,2000,5000,11822169.051000,11090363.922142
scalarProd,1900,4500,12344317.354600,11872877.109145
scalarProd,1700,4000,12531169.443100,12158365.459141
scalarProd,2000,4500,13008662.871750,12504539.901585
scalarProd,1800,4000,13243681.039050,12874818.868486
scalarProd,1900,4000,14065072.177205,13591152.001880
scalarProd,2000,4000,14809062.021600,14307470.204514
scanScanExclusiveShared,1600,5500,7030.764750,7038.464498
scanScanExclusiveShared,1700,5500,7481.195136,7432.312486
