kernel,coreF,memF,real,predict,error
scanScanExclusiveShared,700,2100,6123.342652,5919.974999,0.033212
scanScanExclusiveShared,900,2600,6214.434819,6072.812907,0.022789
scanScanExclusiveShared,1100,3100,6264.925047,6144.236203,0.019264
scanScanExclusiveShared,1300,3600,6377.090477,6228.707115,0.023268
scanScanExclusiveShared,1500,3900,6720.983898,6570.462110,0.022396
scanScanExclusiveShared,1500,3600,7354.003750,7136.725628,0.029546
scanScanExclusiveShared,1300,3100,7401.678116,7213.877655,0.025373
scanScanExclusiveShared,1100,2600,7596.945264,7347.684382,0.032811
scanScanExclusiveShared,900,2100,7869.802624,7549.930069,0.040646
scanScanExclusiveShared,1500,3100,8539.709801,8304.278541,0.027569
scanScanExclusiveShared,1300,2600,8977.874478,8640.296726,0.037601
scanScanExclusiveShared,1100,2100,9626.141539,9141.767890,0.050319
scanScanExclusiveShared,1500,2600,10357.529584,9917.434752,0.042490
scanScanExclusiveShared,1300,2100,11374.027275,10740.062448,0.055738
scanScanExclusiveShared,1500,2100,13126.625691,12385.628008,0.056450
sortingNetworks,700,3900,46049.812559,47936.898187,0.040979
sortingNetworks,700,3600,46102.685339,47950.666462,0.040084
sortingNetworks,700,3100,46015.308570,47959.019990,0.042241
sortingNetworks,900,3900,46094.619780,47937.304891,0.039976
sortingNetworks,900,3600,46358.712053,47936.571661,0.034036
sortingNetworks,700,2600,46013.441797,47972.557066,0.042577
sortingNetworks,1100,3900,46250.564608,47908.452638,0.035846
sortingNetworks,900,3100,46343.795026,47958.982411,0.034852
sortingNetworks,1100,3600,46280.195967,47945.052699,0.035973
sortingNetworks,1300,3900,46378.431710,47921.326393,0.033268
sortingNetworks,700,2100,45993.656345,47988.333754,0.043369
sortingNetworks,900,2600,46334.670055,47970.316973,0.035301
sortingNetworks,1100,3100,46352.042378,47966.468009,0.034830
sortingNetworks,1300,3600,46365.710016,47918.778269,0.033496
sortingNetworks,1500,3900,47220.028608,47914.867906,0.014715
sortingNetworks,1500,3600,47210.914716,47917.564678,0.014968
sortingNetworks,1300,3100,46382.681134,47934.322390,0.033453
sortingNetworks,1100,2600,46351.782489,47960.149787,0.034699
sortingNetworks,900,2100,46368.015542,47992.290849,0.035030
sortingNetworks,1500,3100,47217.978694,47932.048674,0.015123
sortingNetworks,1300,2600,46414.774624,47948.162053,0.033037
sortingNetworks,1100,2100,46372.769025,47977.772295,0.034611
sortingNetworks,1500,2600,47228.531437,47953.372276,0.015348
sortingNetworks,1300,2100,46467.179460,47973.571366,0.032418
sortingNetworks,1500,2100,47276.757000,47989.418069,0.015074
transpose,700,3900,1229.307999,1115.001938,0.092984
transpose,700,3600,1232.774361,1119.875936,0.091581
transpose,700,3100,1220.798480,1161.592048,0.048498
transpose,900,3900,1235.639132,1160.273585,0.060993
transpose,900,3600,1241.892505,1237.866850,0.003242
transpose,700,2600,1267.121324,1344.355645,0.060953
transpose,1100,3900,1285.933178,1355.735395,0.054281
transpose,900,3100,1345.155047,1411.230788,0.049121
transpose,1100,3600,1372.618377,1457.149498,0.061584
transpose,1300,3900,1448.289075,1555.823177,0.074249
