kernel,coreF,memF,real,predict,error
matrixMulShared,2000,5500,245167.159292,162822.141779,0.335873
matrixMulShared,1700,4500,241741.956209,163028.450652,0.325610
matrixMulShared,1900,5000,244040.150994,163016.604437,0.332009
matrixMulShared,1600,4000,241968.853219,163077.045998,0.326041
matrixMulShared,1800,4500,240942.801940,163027.195380,0.323378
matrixMulShared,2000,5000,246386.777886,162917.925767,0.338772
matrixMulShared,1900,4500,243436.042860,164671.255242,0.323554
matrixMulShared,1700,4000,243925.066897,168485.066868,0.309275
matrixMulShared,2000,4500,247019.863464,173154.134495,0.299027
matrixMulShared,1800,4000,243002.504701,178259.005265,0.266431
matrixMulShared,1900,4000,244084.886329,188159.485875,0.229123
matrixMulShared,2000,4000,247572.322156,197910.181704,0.200596
mergeSort,1600,5500,36895.395530,86180.013838,1.335793
mergeSort,1700,5500,37213.092110,86164.409907,1.315433
mergeSort,1600,5000,37229.130015,86167.054092,1.314506
mergeSort,1800,5500,36899.845676,86202.694598,1.336126
mergeSort,1700,5000,36712.501887,86168.045000,1.347104
mergeSort,1900,5500,37145.068812,86197.961121,1.320576
mergeSort,1600,4500,36698.632554,86201.671456,1.348907
mergeSort,1800,5000,36894.667289,86160.155029,1.335301
mergeSort,2000,5500,37131.676802,86159.071311,1.320366
mergeSort,1700,4500,36909.561381,86189.100423,1.335143
mergeSort,1900,5000,37157.458704,86201.117991,1.319887
mergeSort,1600,4000,36722.066836,86201.583849,1.347406
mergeSort,1800,4500,36906.300664,86173.078743,1.334915
mergeSort,2000,5000,36989.989041,86179.246976,1.329799
mergeSort,1900,4500,37169.484614,86200.522956,1.319121
mergeSort,1700,4000,36723.773503,86172.610141,1.346508
mergeSort,2000,4500,36989.871469,86181.021877,1.329855
mergeSort,1800,4000,36759.166220,86214.449366,1.345386
mergeSort,1900,4000,36987.113512,86193.757460,1.330373
mergeSort,2000,4000,37172.933930,86194.462238,1.318743
quasirandomGenerator,1600,5500,2142461.016080,6526706.613454,2.046360
quasirandomGenerator,1700,5500,2149486.748547,6522541.076712,2.034464
quasirandomGenerator,1600,5000,2140281.937920,6524178.085486,2.048280
quasirandomGenerator,1800,5500,2138594.213700,6526775.239750,2.051900
quasirandomGenerator,1700,5000,2148649.822340,6527906.050335,2.038143
quasirandomGenerator,1900,5500,2168554.522260,6525332.645273,2.009070
quasirandomGenerator,1600,4500,2119008.790080,6524990.579619,2.079265
quasirandomGenerator,1800,5000,2159056.773720,6524302.960328,2.021830
quasirandomGenerator,2000,5500,2198436.861600,6522610.167642,1.966931
quasirandomGenerator,1700,4500,2144884.235130,6524766.267116,2.042013
quasirandomGenerator,1900,5000,2181545.929897,6527276.421788,1.992042
quasirandomGenerator,1600,4000,2140505.484693,6539823.908826,2.055271
quasirandomGenerator,1800,4500,2152700.860800,6523636.416710,2.030443
quasirandomGenerator,2000,5000,2200196.569433,6522533.935495,1.964523
quasirandomGenerator,1900,4500,2259187.847070,6526485.828043,1.888864
quasirandomGenerator,1700,4000,2291976.443750,6525985.357145,1.847318
quasirandomGenerator,2000,4500,2413659.763200,6524191.658873,1.703029
quasirandomGenerator,1800,4000,2527079.812530,6526128.079311,1.582478
quasirandomGenerator,1900,4000,2782056.178125,6525574.517570,1.345594
quasirandomGenerator,2000,4000,3039703.405200,6886706.551041,1.265585
scalarProd,1600,5500,8614596.594240,8084551.906834,0.061529
scalarProd,1700,5500,9162945.337350,8583251.972006,0.063265
scalarProd,1600,5000,9567235.695920,8986174.993174,0.060734
scalarProd,1800,5500,9699969.300840,9082630.101888,0.063643
scalarProd,1700,5000,10130026.626528,9540538.137680,0.058192
scalarProd,1900,5500,10202596.722150,9581182.334768,0.060907
scalarProd,1600,4500,10348499.558880,10112666.249860,0.022789
scalarProd,1800,5000,10726417.684080,10100853.068789,0.058320
scalarProd,2000,5500,10710904.389850,10093214.436502,0.057669
scalarProd,1700,4500,10970308.148170,10737230.593066,0.021246
scalarProd,1900,5000,11240513.131890,10651229.247831,0.052425
scalarProd,1600,4000,11750519.136720,11559968.742664,0.016216
scalarProd,1800,4500,11605453.114815,11363488.317726,0.020849
scalarProd,2000,5000,11822169.051000,11207208.713267,0.052018
scalarProd,1900,4500,12344317.354600,11989716.533881,0.028726
scalarProd,1700,4000,12531169.443100,12275205.797953,0.020426
scalarProd,2000,4500,13008662.871750,12621338.246455,0.029774
scalarProd,1800,4000,13243681.039050,12991653.342388,0.019030
scalarProd,1900,4000,14065072.177205,13707981.128646,0.025388
scalarProd,2000,4000,14809062.021600,14424294.012073,0.025982
scanScanExclusiveShared,1600,5500,7030.764750,6552.378192,0.068042
scanScanExclusiveShared,1700,5500,7481.195136,6941.676719,0.072117
scanScanExclusiveShared,1600,5000,7842.531472,7295.929350,0.069697
