kernel,coreF,memF,real,predict,error
quasirandomGenerator,900,800,111832.362054,62601.895057,0.440217
quasirandomGenerator,800,700,116778.431787,63115.424430,0.459528
quasirandomGenerator,700,600,134187.649610,62864.816863,0.531516
quasirandomGenerator,600,500,119067.130248,63227.634098,0.468975
quasirandomGenerator,500,400,138091.970333,64107.181607,0.535765
quasirandomGenerator,1000,800,125181.453440,63477.516044,0.492916
quasirandomGenerator,900,700,130996.404000,64031.401598,0.511197
quasirandomGenerator,800,600,139162.973248,64512.649038,0.536424
quasirandomGenerator,700,500,138918.850000,64550.586274,0.535336
quasirandomGenerator,1000,700,146776.407507,64894.370775,0.557869
quasirandomGenerator,600,400,160244.272320,65479.628810,0.591376
quasirandomGenerator,900,600,158188.701414,65762.183675,0.584280
quasirandomGenerator,800,500,161149.189013,66038.791280,0.590201
quasirandomGenerator,1000,600,177504.474333,66908.027641,0.623063
quasirandomGenerator,700,400,185759.564821,66962.021585,0.639523
quasirandomGenerator,900,500,183268.257084,67477.649836,0.631809
