kernel,coreF,memF,real,predict,error
convolutionSeparable,600,700,30719.860640,18000.753824,0.414035
convolutionSeparable,700,800,30324.460950,17964.333625,0.407596
convolutionSeparable,800,900,30445.497600,17989.178402,0.409135
convolutionSeparable,900,1000,30483.667200,17970.200080,0.410497
convolutionSeparable,400,400,38257.537593,18286.123632,0.522026
convolutionSeparable,500,500,37583.841151,18282.604557,0.513551
convolutionSeparable,600,600,36454.947550,18206.636409,0.500572
convolutionSeparable,700,700,35247.763833,18162.919273,0.484707
convolutionSeparable,800,800,34625.548222,18126.157646,0.476509
convolutionSeparable,900,900,34147.181143,18097.370445,0.470019
convolutionSeparable,1000,1000,33752.881900,18068.060466,0.464696
convolutionSeparable,1000,900,37904.826750,18243.045153,0.518714
convolutionSeparable,900,800,38873.298140,18285.135072,0.529622
convolutionSeparable,800,700,40058.795747,18306.524792,0.543009
convolutionSeparable,700,600,42801.086907,18395.411807,0.570212
convolutionSeparable,600,500,45062.698933,18526.405961,0.588875
convolutionSeparable,500,400,48805.146849,18663.698626,0.617587
convolutionSeparable,1000,800,43095.338000,18433.322271,0.572266
convolutionSeparable,900,700,45190.819600,18551.063473,0.589495
convolutionSeparable,800,600,47759.719040,18609.774861,0.610346
convolutionSeparable,700,500,52804.704919,18839.804995,0.643217
convolutionSeparable,1000,700,50194.754167,18744.277701,0.626569
convolutionSeparable,600,400,57754.588580,18996.923734,0.671075
convolutionSeparable,900,600,53952.266070,18922.249934,0.649278
convolutionSeparable,800,500,59849.329369,19105.511460,0.680773
convolutionSeparable,1000,600,59871.786647,19134.273620,0.680413
convolutionSeparable,700,400,66579.076861,19359.482936,0.709226
convolutionSeparable,900,500,67001.081738,19321.004934,0.711631
convolutionSeparable,800,400,75954.929802,19694.501598,0.740708
convolutionSeparable,1000,500,74067.103289,19532.989411,0.736280
convolutionSeparable,900,400,85287.635637,19970.641852,0.765844
convolutionSeparable,1000,400,95797.720333,20454.798982,0.786479
fastWalshTransform,400,1000,8707.711647,11390.528247,0.308097
fastWalshTransform,400,900,8765.153939,11465.257203,0.308050
fastWalshTransform,400,800,9879.378371,11595.722149,0.173730
fastWalshTransform,500,1000,9560.162644,11554.696511,0.208630
fastWalshTransform,500,900,10614.185095,11657.919307,0.098334
fastWalshTransform,400,700,11443.466600,11729.696642,0.025013
fastWalshTransform,600,1000,11327.269106,11723.547635,0.034984
fastWalshTransform,500,800,12175.144150,11789.939102,0.031639
fastWalshTransform,400,600,13891.076680,11890.786771,0.143998
fastWalshTransform,600,900,12631.752242,11834.709027,0.063098
fastWalshTransform,700,1000,13108.763115,11868.848745,0.094587
fastWalshTransform,500,700,14108.544723,11931.166160,0.154330
fastWalshTransform,600,800,14376.644567,11965.140471,0.167738
fastWalshTransform,700,900,14673.957116,11989.168559,0.182963
fastWalshTransform,400,500,16411.772749,12106.785915,0.262311
fastWalshTransform,800,1000,14903.221200,12005.877043,0.194411
fastWalshTransform,500,600,16819.875203,12113.409917,0.279816
fastWalshTransform,600,700,16833.877042,12119.213032,0.280070
fastWalshTransform,700,800,16660.401496,12136.515062,0.271535
fastWalshTransform,800,900,16686.508871,12138.121417,0.272579
fastWalshTransform,900,1000,16702.712362,12139.394381,0.273208
fastWalshTransform,400,400,20989.403300,12433.005840,0.407653
fastWalshTransform,500,500,20452.702102,12384.288498,0.394491
fastWalshTransform,600,600,20047.801351,12341.432037,0.384400
fastWalshTransform,700,700,19306.312758,12319.951327,0.361869
fastWalshTransform,800,800,19002.605062,12302.395224,0.352594
fastWalshTransform,900,900,18762.303412,12288.973373,0.345018
fastWalshTransform,1000,1000,18543.433147,12267.973782,0.338419
fastWalshTransform,1000,900,20734.871437,12430.765814,0.400490
fastWalshTransform,900,800,21265.631809,12467.472486,0.413727
fastWalshTransform,800,700,21981.723260,12511.165179,0.430838
fastWalshTransform,700,600,23431.547737,12573.533251,0.463393
fastWalshTransform,600,500,24541.476984,12660.414102,0.484122
fastWalshTransform,500,400,26217.413418,12787.976057,0.512233
fastWalshTransform,1000,800,23625.415172,12635.954034,0.465154
fastWalshTransform,900,700,24724.687584,12707.671913,0.486033
fastWalshTransform,800,600,26254.613044,12799.501746,0.512486
fastWalshTransform,700,500,28721.201696,12924.834985,0.549990
fastWalshTransform,1000,700,27452.214431,12896.643038,0.530215
fastWalshTransform,600,400,31601.711501,13137.900064,0.584266
fastWalshTransform,900,600,29517.091483,13025.658456,0.558708
fastWalshTransform,800,500,32341.644300,13207.155779,0.591636
fastWalshTransform,1000,600,32810.359081,13248.651550,0.596205
fastWalshTransform,700,400,36201.506527,13483.525828,0.627542
fastWalshTransform,900,500,36425.415631,13480.064402,0.629927
fastWalshTransform,800,400,41412.579847,13830.125574,0.666040
fastWalshTransform,1000,500,40536.819925,13749.698950,0.660810
fastWalshTransform,900,400,46653.020179,14177.956627,0.696098
fastWalshTransform,1000,400,51822.663872,14528.780097,0.719644
histogram,400,1000,1387742.340380,1389343.328213,0.001154
histogram,400,900,1383737.401600,1386027.133941,0.001655
histogram,400,800,1387882.034176,1391462.251509,0.002580
histogram,500,1000,1448104.861013,1394762.627114,0.036836
histogram,500,900,1443480.956089,1395608.787009,0.033164
histogram,400,700,1389236.226048,1392557.399935,0.002391
histogram,600,1000,1406393.943552,1359219.260469,0.033543
histogram,500,800,1445281.442702,1396904.879729,0.033472
histogram,400,600,1383510.344192,1388898.920260,0.003895
histogram,600,900,1417323.156480,1370083.904133,0.033330
histogram,700,1000,1420086.278613,1395534.265239,0.017289
histogram,500,700,1441882.933333,1393385.315444,0.033635
histogram,600,800,1409688.083285,1363557.160581,0.032724
histogram,700,900,1419733.541831,1393439.041940,0.018521
histogram,400,500,1379443.502933,1386177.145563,0.004881
histogram,800,1000,1395148.241237,1358107.824036,0.026549
histogram,500,600,1434172.229902,1386817.344911,0.033019
histogram,600,700,1412264.523264,1367373.835770,0.031786
histogram,700,800,1420900.343246,1394698.810490,0.018440
histogram,800,900,1365983.484928,1330755.089834,0.025790
histogram,900,1000,1359120.043008,1343136.838959,0.011760
histogram,400,400,1361576.202923,1370724.879623,0.006719
histogram,500,500,1426764.779093,1388597.186133,0.026751
histogram,600,600,1393269.970816,1352418.789182,0.029320
histogram,700,700,1402992.601074,1382379.179981,0.014692
histogram,800,800,1363230.782635,1327999.620123,0.025844
histogram,900,900,1370974.316800,1354409.481715,0.012083
histogram,1000,1000,1397966.504391,1364345.825634,0.024050
histogram,1000,900,1395069.929244,1360715.598027,0.024626
histogram,900,800,1362530.444160,1345664.145004,0.012379
histogram,800,700,1349863.314773,1316061.381326,0.025041
histogram,700,600,1356873.009806,1333905.768395,0.016927
histogram,600,500,1390130.336640,1349817.183804,0.029000
histogram,500,400,1382543.007573,1341957.989391,0.029355
histogram,1000,800,1377086.002133,1339320.289343,0.027424
histogram,900,700,1349112.887360,1319597.976408,0.021877
histogram,800,600,1353422.843676,1297452.658174,0.041355
histogram,700,500,1364446.658276,1309722.567975,0.040107
histogram,1000,700,1399530.002204,1318037.723940,0.058228
histogram,600,400,1472087.902635,1334779.821097,0.093274
histogram,900,600,1457665.727232,1327897.196034,0.089025
histogram,800,500,1454694.254364,1320557.276247,0.092210
histogram,1000,600,1546322.342400,1332388.859373,0.138350
histogram,700,400,1560302.834347,1336726.274576,0.143290
histogram,900,500,1557982.057536,1331316.651856,0.145487
histogram,800,400,1702017.135616,1341094.802855,0.212056
histogram,1000,500,1679314.081138,1342043.842594,0.200838
histogram,900,400,1853803.298048,1349221.117638,0.272188
histogram,1000,400,2053678.125511,1375655.441941,0.330150
matrixMul,400,1000,117144.999720,125445.558238,0.070857
matrixMul,400,900,117471.794084,125445.777999,0.067880
matrixMul,400,800,117781.481569,125574.887580,0.066168
matrixMul,500,1000,122024.252900,125750.972917,0.030541
matrixMul,500,900,122369.236069,125803.519359,0.028065
matrixMul,400,700,118120.929480,125731.638871,0.064432
matrixMul,600,1000,121313.114775,125935.034980,0.038099
matrixMul,500,800,123240.649317,125915.649786,0.021706
matrixMul,400,600,119369.390291,126095.440096,0.056347
matrixMul,600,900,123542.660100,125999.199090,0.019884
matrixMul,700,1000,123041.364666,126034.726129,0.024328
matrixMul,500,700,124391.145672,126070.588393,0.013501
matrixMul,600,800,124604.990291,126181.667438,0.012653
matrixMul,700,900,124282.620735,126285.673647,0.016117
matrixMul,400,500,120628.696623,126475.036372,0.048466
matrixMul,800,1000,124623.030408,126339.294769,0.013772
matrixMul,500,600,126112.170558,126301.269983,0.001499
matrixMul,600,700,126349.683158,126429.675911,0.000633
matrixMul,700,800,125624.655489,126571.489272,0.007537
matrixMul,800,900,125999.119200,126524.698035,0.004171
