kernel,coreF,memF,real,predict,error
fastWalshTransform,600,600,16344.138324,16184.577588,0.009763
fastWalshTransform,700,700,16003.728188,15867.076742,0.008539
fastWalshTransform,800,800,15741.460969,15621.435306,0.007625
fastWalshTransform,900,900,15550.099269,15435.025520,0.007400
fastWalshTransform,1000,1000,15479.740755,15332.636176,0.009503
fastWalshTransform,1000,900,17358.670100,17202.540597,0.008994
fastWalshTransform,900,800,17692.785323,17567.325966,0.007091
fastWalshTransform,800,700,18263.742953,18127.235262,0.007474
fastWalshTransform,700,600,19039.301746,18862.339548,0.009295
fastWalshTransform,600,500,19996.405172,20001.250798,0.000242
fastWalshTransform,1000,800,19785.556172,19591.228734,0.009822
fastWalshTransform,900,700,20524.548324,20363.053368,0.007868
fastWalshTransform,800,600,21742.622494,21542.079588,0.009223
fastWalshTransform,700,500,23383.587732,23310.591298,0.003122
fastWalshTransform,1000,700,22985.537119,22723.714694,0.011391
fastWalshTransform,900,600,24473.734610,24229.065605,0.009997
fastWalshTransform,800,500,26756.242500,26611.311221,0.005417
fastWalshTransform,1000,600,27424.184851,27048.469700,0.013700
fastWalshTransform,900,500,30116.946291,30116.291095,0.000022
fastWalshTransform,1000,500,33814.651648,33445.691039,0.010911
histogram,500,1000,1449514.871253,1332252.478979,0.080898
histogram,500,900,1452395.886862,1334429.908394,0.081222
histogram,600,1000,1384648.146517,1300957.465649,0.060442
histogram,500,800,1445668.763022,1328343.405112,0.081156
histogram,600,900,1381058.608640,1297625.779165,0.060412
histogram,700,1000,1415745.325568,1322886.696959,0.065590
histogram,500,700,1439525.889067,1322885.267539,0.081027
histogram,600,800,1381859.760085,1297743.685278,0.060872
histogram,700,900,1416621.869227,1325398.126559,0.064395
histogram,800,1000,1402809.653703,1299403.265545,0.073714
histogram,500,600,1444899.494827,1327890.678337,0.080981
histogram,600,700,1384811.639637,1301130.884472,0.060428
histogram,700,800,1376798.565632,1287904.754508,0.064566
histogram,800,900,1401439.600412,1297722.160853,0.074008
histogram,900,1000,1375479.142976,1291747.658297,0.060874
histogram,500,500,1444690.153529,1330088.304084,0.079326
histogram,600,600,1394764.957013,1284106.474136,0.079338
histogram,700,700,1381011.890098,1289803.661249,0.066044
histogram,800,800,1390754.326300,1287512.711122,0.074234
histogram,900,900,1353132.910080,1269781.477671,0.061599
histogram,1000,1000,1376574.302293,1276464.310536,0.072724
histogram,1000,900,1369502.529138,1268003.522144,0.074114
histogram,900,800,1355940.826944,1269768.444516,0.063552
histogram,800,700,1358821.616640,1256564.118436,0.075255
histogram,700,600,1351973.671253,1259778.725727,0.068193
histogram,600,500,1385264.196608,1275103.249712,0.079523
histogram,1000,800,1375220.608569,1265750.524732,0.079602
histogram,900,700,1339203.923200,1239689.897010,0.074308
histogram,800,600,1329942.139392,1207605.253852,0.091987
histogram,700,500,1391302.998699,1267273.310651,0.089146
histogram,1000,700,1384498.954738,1229705.161272,0.111805
histogram,900,600,1462339.058304,1260438.117498,0.138067
histogram,800,500,1447862.778880,1235862.471277,0.146423
histogram,1000,600,1548833.326222,1282665.900451,0.171850
histogram,900,500,1557448.736256,1411702.330036,0.093580
histogram,1000,500,1682524.829724,1589003.865471,0.055584
hotspot,500,1000,7522.320752,7432.042307,0.012001
hotspot,500,900,7682.257186,7433.182553,0.032422
hotspot,600,1000,7616.769937,7427.983535,0.024786
hotspot,500,800,7708.427131,7441.179065,0.034670
hotspot,600,900,7645.455771,7435.123365,0.027511
hotspot,700,1000,7731.330646,7426.916456,0.039374
hotspot,500,700,7744.631448,7454.330387,0.037484
hotspot,600,800,7673.230883,7442.042586,0.030129
hotspot,700,900,7727.703160,7435.522851,0.037809
hotspot,800,1000,7817.622878,7424.236731,0.050320
hotspot,500,600,7633.880043,7467.527933,0.021791
hotspot,600,700,7708.832930,7451.834876,0.033338
hotspot,700,800,7756.258124,7445.085870,0.040119
hotspot,800,900,7847.133974,7436.381425,0.052344
hotspot,900,1000,7738.135058,7423.726363,0.040631
hotspot,500,500,8206.614651,7483.768185,0.088081
hotspot,600,600,7777.161944,7463.239001,0.040365
hotspot,700,700,7811.551673,7453.624597,0.045820
hotspot,800,800,7881.944585,7442.153608,0.055797
hotspot,900,900,7772.781906,7431.498213,0.043908
hotspot,1000,1000,7870.024361,7417.981545,0.057439
hotspot,1000,900,7940.713514,7428.922325,0.064452
hotspot,900,800,7859.304350,7440.761495,0.053254
hotspot,800,700,7972.492189,7452.072556,0.065277
hotspot,700,600,7948.463569,7469.060628,0.060314
hotspot,600,500,8699.082494,7490.331064,0.138952
hotspot,1000,800,8057.654940,7442.100838,0.076394
hotspot,900,700,7999.807994,7462.541340,0.067160
hotspot,800,600,8142.432183,7473.852399,0.082111
hotspot,700,500,9193.155260,7516.274928,0.182405
hotspot,1000,700,8228.764609,7459.304194,0.093509
hotspot,900,600,8260.402956,7480.941291,0.094361
