kernel,coreF,memF,real,predict,error
histogram,500,400,1382543.007573,1277662.330863,0.075861
histogram,1000,800,1377086.002133,1278481.143563,0.071604
histogram,900,700,1349112.887360,1258654.747438,0.067050
histogram,800,600,1353422.843676,1236204.790411,0.086609
histogram,700,500,1364446.658276,1245397.457953,0.087251
histogram,1000,700,1399530.002204,1255159.709144,0.103156
histogram,600,400,1472087.902635,1276334.222969,0.132977
histogram,900,600,1457665.727232,1263284.192904,0.133351
histogram,800,500,1454694.254364,1268356.662141,0.128094
histogram,1000,600,1546322.342400,1295959.197200,0.161909
histogram,700,400,1560302.834347,1455242.048907,0.067334
histogram,900,500,1557982.057536,1432485.461780,0.080551
histogram,800,400,1702017.135616,1660297.166220,0.024512
histogram,1000,500,1679314.081138,1598310.225639,0.048236
histogram,900,400,1853803.298048,1870853.808982,0.009198
histogram,1000,400,2053678.125511,2111343.969351,0.028079
matrixMul,400,1000,117144.999720,90165.407480,0.230309
matrixMul,400,900,117471.794084,89979.285040,0.234035
matrixMul,400,800,117781.481569,89981.040536,0.236034
matrixMul,500,1000,122024.252900,90163.593689,0.261101
matrixMul,500,900,122369.236069,90066.327059,0.263979
matrixMul,400,700,118120.929480,90561.609620,0.233314
matrixMul,600,1000,121313.114775,90520.100316,0.253831
matrixMul,500,800,123240.649317,97360.156907,0.210000
matrixMul,400,600,119369.390291,107706.478181,0.097704
matrixMul,600,900,123542.660100,101356.447128,0.179583
matrixMul,700,1000,123041.364666,105308.806729,0.144119
matrixMul,500,700,124391.145672,112333.732909,0.096931
matrixMul,600,800,124604.990291,115255.630957,0.075032
matrixMul,700,900,124282.620735,118100.027834,0.049746
matrixMul,400,500,120628.696623,132302.145193,0.096772
matrixMul,800,1000,124623.030408,120275.959612,0.034882
matrixMul,500,600,126112.170558,133818.114949,0.061104
matrixMul,600,700,126349.683158,134214.730076,0.062248
matrixMul,700,800,125624.655489,134406.198877,0.069903
matrixMul,800,900,125999.119200,134815.205322,0.069969
matrixMul,900,1000,124946.318292,135133.464261,0.081532
matrixMul,400,400,124543.043625,172173.171674,0.382439
matrixMul,500,500,127767.016656,164364.210117,0.286437
