kernel,coreF,memF,real,predict,error
sortingNetworks,400,500,13271.736546,2071.773626,0.843896
sortingNetworks,800,1000,12096.343770,2074.066658,0.828538
sortingNetworks,500,600,13576.460973,2058.547867,0.848374
sortingNetworks,600,700,13635.995349,2075.681355,0.847779
sortingNetworks,700,800,13523.773684,2091.351587,0.845357
sortingNetworks,800,900,13555.900611,2092.934939,0.845607
sortingNetworks,900,1000,13588.458649,2095.253600,0.845806
sortingNetworks,400,400,16746.213462,2122.685123,0.873244
sortingNetworks,500,500,16573.786064,2090.872911,0.873845
sortingNetworks,600,600,16260.858825,2095.740231,0.871117
sortingNetworks,700,700,15681.656479,2117.823801,0.864949
sortingNetworks,800,800,15430.793516,2116.987942,0.862808
sortingNetworks,900,900,15237.956057,2116.985303,0.861072
sortingNetworks,1000,1000,15181.456106,2103.922497,0.861415
sortingNetworks,1000,900,16907.151588,2140.509793,0.873396
sortingNetworks,900,800,17335.078082,2144.238268,0.876306
sortingNetworks,800,700,17887.115196,2147.717391,0.879929
sortingNetworks,700,600,18946.347224,2114.434866,0.888399
sortingNetworks,600,500,19931.163153,2128.604046,0.893202
sortingNetworks,500,400,21311.456747,2172.293047,0.898069
sortingNetworks,1000,800,19430.254998,2147.400672,0.889482
sortingNetworks,900,700,20108.715876,2178.614252,0.891658
sortingNetworks,800,600,21305.695419,2189.112954,0.897252
sortingNetworks,700,500,23313.553003,2174.864571,0.906712
sortingNetworks,1000,700,22343.654880,2210.080026,0.901087
sortingNetworks,600,400,25652.530800,2225.035168,0.913263
sortingNetworks,900,600,23977.407362,2225.617604,0.907179
sortingNetworks,800,500,26265.548166,2255.459850,0.914129
sortingNetworks,1000,600,26636.294169,2261.739298,0.915088
sortingNetworks,700,400,30030.307086,2281.663387,0.924021
sortingNetworks,900,500,29568.737596,2298.405620,0.922269
sortingNetworks,800,400,33649.447544,2342.661568,0.930380
sortingNetworks,1000,500,32893.137316,2342.629939,0.928781
sortingNetworks,900,400,37852.764581,2396.474443,0.936690
sortingNetworks,1000,400,42104.814441,2451.857291,0.941768
vectorAdd,400,1000,2741.444863,1010.120344,0.631537
vectorAdd,400,900,3036.848577,1032.921806,0.659870
vectorAdd,400,800,3444.730405,1044.127733,0.696891
vectorAdd,500,1000,3349.658268,1041.616960,0.689038
vectorAdd,500,900,3759.703329,1054.696209,0.719474
vectorAdd,400,700,4007.449827,1060.195325,0.735444
vectorAdd,600,1000,4000.514174,1060.132748,0.735001
vectorAdd,500,800,4289.998523,1072.227634,0.750063
vectorAdd,400,600,4796.714664,1071.467118,0.776625
vectorAdd,600,900,4494.797718,1078.059053,0.760154
vectorAdd,700,1000,4660.812149,1084.859675,0.767238
vectorAdd,500,700,5002.821900,1093.393222,0.781445
vectorAdd,600,800,5135.235032,1095.840940,0.786604
vectorAdd,700,900,5240.435492,1093.254859,0.791381
vectorAdd,400,500,5832.319597,1120.818930,0.807826
vectorAdd,800,1000,5312.775067,1104.472234,0.792110
vectorAdd,500,600,5997.323727,1120.317039,0.813197
vectorAdd,600,700,5997.668064,1122.904822,0.812776
vectorAdd,700,800,5995.938522,1125.188919,0.812341
vectorAdd,800,900,5987.438622,1126.811825,0.811804
vectorAdd,900,1000,5974.481028,1128.062450,0.811187
vectorAdd,400,400,7565.987518,1168.328712,0.845581
vectorAdd,500,500,7321.784557,1156.495340,0.842047
vectorAdd,600,600,7200.417017,1153.634567,0.839782
vectorAdd,700,700,7001.021798,1145.757533,0.836344
vectorAdd,800,800,6853.181838,1152.979896,0.831760
vectorAdd,900,900,6735.623279,1152.734174,0.828860
vectorAdd,1000,1000,6645.288396,1151.878275,0.826662
vectorAdd,1000,900,7489.521189,1178.821345,0.842604
vectorAdd,900,800,7717.832450,1183.864954,0.846607
vectorAdd,800,700,8011.744339,1185.850142,0.851986
vectorAdd,700,600,8410.579410,1191.277769,0.858360
vectorAdd,600,500,8849.810522,1205.325311,0.863802
vectorAdd,500,400,9540.983184,1218.646561,0.872272
vectorAdd,1000,800,8573.709533,1211.996136,0.858638
vectorAdd,900,700,9024.305294,1217.213750,0.865118
vectorAdd,800,600,9619.639643,1235.066908,0.871610
vectorAdd,700,500,10382.051975,1244.222807,0.880156
vectorAdd,1000,700,10041.279726,1251.097380,0.875405
vectorAdd,600,400,11539.445533,1253.534216,0.891370
vectorAdd,900,600,10842.809977,1268.543353,0.883006
vectorAdd,800,500,11934.281678,1296.762926,0.891341
vectorAdd,1000,600,12059.833261,1309.673163,0.891402
vectorAdd,700,400,13550.381507,1326.503121,0.902106
vectorAdd,900,500,13474.819440,1347.472323,0.900001
vectorAdd,800,400,15526.084208,1333.948666,0.914083
vectorAdd,1000,500,15017.503163,1380.698226,0.908061
vectorAdd,900,400,17529.174695,1434.019852,0.918192
vectorAdd,1000,400,19507.059976,1497.657116,0.923225
