kernel,coreF,memF,real,predict,error
hotspot,900,2600,7625.728660,7393.991617,0.030389
hotspot,1100,3100,7616.461837,7378.733871,0.031212
hotspot,1300,3600,7639.503037,7353.682948,0.037413
hotspot,1500,3900,7787.096534,7336.734454,0.057834
hotspot,1500,3600,7813.653067,7345.589941,0.059903
hotspot,1300,3100,7666.373633,7363.861152,0.039460
hotspot,1100,2600,7663.515091,7384.454126,0.036414
hotspot,900,2100,7679.462040,7401.685385,0.036171
hotspot,1500,3100,7850.845928,7354.204831,0.063260
hotspot,1300,2600,7733.228317,7379.947390,0.045683
hotspot,1100,2100,7741.737964,7400.117768,0.044127
hotspot,1500,2600,7931.539975,7373.898791,0.070307
hotspot,1300,2100,7829.615153,7394.193389,0.055612
hotspot,1500,2100,8044.235149,7389.865457,0.081346
matrixMulGlobal,700,3900,201373.671205,192563.522853,0.043750
matrixMulGlobal,700,3600,201331.930013,192850.292506,0.042128
matrixMulGlobal,700,3100,201052.781317,192735.461611,0.041369
matrixMulGlobal,900,3900,201108.656824,192958.634646,0.040525
matrixMulGlobal,900,3600,201466.864643,193192.491807,0.041071
matrixMulGlobal,700,2600,201325.529842,193425.858493,0.039238
matrixMulGlobal,1100,3900,201269.447940,193307.842648,0.039557
matrixMulGlobal,900,3100,201328.533315,193376.853660,0.039496
matrixMulGlobal,1100,3600,201030.687633,193298.868090,0.038461
matrixMulGlobal,700,2100,201142.756080,193874.031013,0.036137
matrixMulGlobal,1300,3900,201901.284260,193794.617377,0.040152
matrixMulGlobal,900,2600,201335.380650,193924.939458,0.036806
matrixMulGlobal,1100,3100,200755.468664,193807.648655,0.034608
matrixMulGlobal,1300,3600,201807.128331,193788.226910,0.039735
matrixMulGlobal,1500,3900,225999.598162,194999.953318,0.137167
matrixMulGlobal,1500,3600,225912.075244,195066.260712,0.136539
matrixMulGlobal,1300,3100,201720.451969,194560.604181,0.035494
matrixMulGlobal,1100,2600,201504.021510,194170.946820,0.036392
