kernel,coreF,memF,real,predict,error
nn,1900,5500,2850.177944,3218.293984,0.129155
nn,1600,4500,2987.747709,3411.449155,0.141813
nn,1800,5000,3029.014621,3383.778597,0.117122
nn,2000,5500,3063.544694,3422.285508,0.117100
nn,1700,4500,3171.779598,3586.708506,0.130819
nn,1900,5000,3191.838484,3539.348918,0.108875
nn,1600,4000,3431.149259,3867.555938,0.127190
nn,1800,4500,3402.837873,3811.952635,0.120228
nn,2000,5000,3362.294060,3704.923253,0.101903
nn,1900,4500,3547.791766,3941.188901,0.110885
nn,1700,4000,3626.037115,4046.503850,0.115958
nn,2000,4500,3735.065938,4116.413958,0.102099
nn,1800,4000,3840.058548,4248.710706,0.106418
nn,1900,4000,4119.111220,4522.252163,0.097871
nn,2000,4000,4349.058331,4740.350307,0.089972
quasirandomGenerator,1600,5500,2142461.016080,1780337.421653,0.169022
quasirandomGenerator,1700,5500,2149486.748547,1779203.501847,0.172266
quasirandomGenerator,1600,5000,2140281.937920,1779651.240187,0.168497
quasirandomGenerator,1800,5500,2138594.213700,1780360.409254,0.167509
quasirandomGenerator,1700,5000,2148649.822340,1780670.307110,0.171261
quasirandomGenerator,1900,5500,2168554.522260,1779969.110066,0.179191
quasirandomGenerator,1600,4500,2119008.790080,1779877.005916,0.160043
quasirandomGenerator,1800,5000,2159056.773720,1779689.995435,0.175709
quasirandomGenerator,2000,5500,2198436.861600,1779228.751836,0.190685
quasirandomGenerator,1700,4500,2144884.235130,1779818.440042,0.170203
quasirandomGenerator,1900,5000,2181545.929897,1780503.288706,0.183834
quasirandomGenerator,1600,4000,2140505.484693,1783927.679862,0.166586
quasirandomGenerator,1800,4500,2152700.860800,1779512.909284,0.173358
quasirandomGenerator,2000,5000,2200196.569433,1779212.232589,0.191339
quasirandomGenerator,1900,4500,2259187.847070,1780292.631729,0.211977
quasirandomGenerator,1700,4000,2291976.443750,1780156.465948,0.223309
quasirandomGenerator,2000,4500,2413659.763200,1779669.559490,0.262668
quasirandomGenerator,1800,4000,2527079.812530,1780198.326721,0.295551
quasirandomGenerator,1900,4000,2782056.178125,1780050.291883,0.360167
quasirandomGenerator,2000,4000,3039703.405200,1878543.783011,0.381998
reduction,1600,5500,2735.126526,3133.816569,0.145767
reduction,1700,5500,2770.429915,3135.529977,0.131785
reduction,1600,5000,2750.921944,3143.631224,0.142756
reduction,1800,5500,2741.364642,3139.181616,0.145116
reduction,1700,5000,2784.070148,3143.156059,0.128979
reduction,1900,5500,2756.408063,3144.165382,0.140675
reduction,1600,4500,2747.499037,3151.864349,0.147176
reduction,1800,5000,2769.474013,3146.436935,0.136114
reduction,2000,5500,2758.599203,3146.782640,0.140718
reduction,1700,4500,2811.651146,3152.094018,0.121083
reduction,1900,5000,2814.817703,3150.216816,0.119155
reduction,1600,4000,2768.895706,3166.394239,0.143559
reduction,1800,4500,2795.915520,3154.409107,0.128220
reduction,2000,5000,2770.993354,3154.081372,0.138249
reduction,1900,4500,2789.321084,3164.734148,0.134589
reduction,1700,4000,2853.902538,3171.035474,0.111123
reduction,2000,4500,2781.170118,3162.705732,0.137185
reduction,1800,4000,2869.215287,3175.597696,0.106783
reduction,1900,4000,2871.209650,3171.092016,0.104445
reduction,2000,4000,2801.213441,3176.101732,0.133831
scalarProd,1600,5500,8614596.594240,7954815.078460,0.076589
scalarProd,1700,5500,9162945.337350,8452718.292094,0.077511
scalarProd,1600,5000,9567235.695920,8853760.189702,0.074575
scalarProd,1800,5500,9699969.300840,8951301.996487,0.077182
scalarProd,1700,5000,10130026.626528,9407161.134030,0.071359
scalarProd,1900,5500,10202596.722150,9449060.303206,0.073857
scalarProd,1600,4500,10348499.558880,9976633.948137,0.035934
scalarProd,1800,5000,10726417.684080,9966536.244767,0.070842
scalarProd,2000,5500,10710904.389850,9960363.470673,0.070073
scalarProd,1700,4500,10970308.148170,10600010.562659,0.033755
scalarProd,1900,5000,11240513.131890,10515929.209254,0.064462
