appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc
BlackScholes,900,700,input00,BlackScholesGPU,0.24102,(3584 1 1) (128 1 1),14336.0,0.894805,0.9668000000000001,1.0,0.964502,1.0,243712,21.17,344064,8.000000,14.098,114688,4.000000,0.5,172100,21.173,112812,13.699,172375,21.693,114694,14.408,0,0.0,0.000000,0,0.0,0.000000,21.654,172032,14.431,14.432,0.5,21.058,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.682788
BlackScholes,900,800,input00,BlackScholesGPU,0.20790999999999998,(3584 1 1) (128 1 1),14336.0,0.891026,0.9632,1.0,1.138604,1.0,243712,24.516,344064,8.000000,16.321,114688,4.000000,0.5,172080,24.511,113355,15.982,172354,25.073,114694,16.685,0,0.0,0.000000,0,0.0,0.000000,24.997,172032,16.686,16.693,0.5,24.385,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.792569
BlackScholes,900,900,input00,BlackScholesGPU,0.18297999999999998,(3584 1 1) (128 1 1),14336.0,0.888615,0.961,1.0,1.309396,1.0,243712,27.758,344064,8.000000,18.485,114688,4.000000,0.5,172076,27.741,113600,18.224,172339,28.401,114694,18.908,0,0.0,0.000000,0,0.0,0.000000,28.384,172032,18.877,18.904,0.5,27.631,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.900071
SobolQRNG,1000,1000,input00,sobolGPU_kernel,2.2671,(1 1000 1) (64 1 1),2000.0,0.969319,0.9795,1.0,0.667759,1.0,1047000,0.052452,8000,8.000000,53.917,4096000,4.000000,0.5,20096,0.09346,4091227,54.164,13364,0.18024,4096006,54.304,1036000,54.432,1.000000,1000,0.052452,1.000000,0.053406,4000,54.282,54.209,0.5,0.052452,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.612486
SobolQRNG,1000,500,input00,sobolGPU_kernel,4.5754,(1 1000 1) (64 1 1),2000.0,0.969904,0.9801000000000001,1.0,0.312699,1.0,1047000,0.025748999999999998,8000,8.000000,26.626,4096000,4.000000,0.5,30745,0.29182,4092064,26.85,32648,0.15925999999999998,4096006,26.949,1036000,27.006,1.000000,1000,0.025748999999999998,1.000000,0.025748999999999998,4000,26.857,26.844,0.5,0.025748999999999998,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.298086
SobolQRNG,1000,600,input00,sobolGPU_kernel,3.9948,(1 1000 1) (64 1 1),2000.0,0.969788,0.9837,1.0,0.360220,1.0,1047000,0.029564,8000,8.000000,30.57,4096000,4.000000,0.5,20962,0.015259,4091598,30.743,29053,0.21076,4096006,30.715,1036000,30.864,1.000000,1000,0.029564,1.000000,0.029564,4000,30.917,30.836,0.5,0.029564,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.346348
SobolQRNG,1000,700,input00,sobolGPU_kernel,3.3543,(1 1000 1) (64 1 1),2000.0,0.968156,0.9813,1.0,0.430479,1.0,1047000,0.035286000000000005,8000,8.000000,36.168,4096000,4.000000,0.5,21047,0.1936,4091470,36.639,28301,0.30518,4096006,36.834,1036000,36.942,1.000000,1000,0.035286000000000005,1.000000,0.03624,4000,36.53,36.603,0.5,0.035286000000000005,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.411889
SobolQRNG,1000,800,input00,sobolGPU_kernel,2.8929,(1 1000 1) (64 1 1),2000.0,0.966588,0.9837,1.0,0.509110,1.0,1047000,0.041008,8000,8.000000,42.016,4096000,4.000000,0.5,19737,0.11253,4091384,42.494,21913,0.16975,4096006,42.526,1036000,42.564,1.000000,1000,0.041008,1.000000,0.041962000000000006,4000,42.408,42.81,0.5,0.041008,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.481787
SobolQRNG,1000,900,input00,sobolGPU_kernel,2.5433,(1 1000 1) (64 1 1),2000.0,0.967604,0.9815,1.0,0.585331,1.0,1047000,0.04673,8000,8.000000,48.14,4096000,4.000000,0.5,24986,0.22697,4091151,48.108,19509,0.18692,4096006,48.256,1036000,48.481,1.000000,1000,0.04673,1.000000,0.047684,4000,48.157,48.369,0.5,0.04673,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.547935
SobolQRNG,500,1000,input00,sobolGPU_kernel,3.0775,(1 1000 1) (64 1 1),2000.0,0.967003,0.9831,1.0,1.039867,1.0,1047000,0.039101,8000,8.000000,39.775,4096000,4.000000,0.5,2054,0.019073,4091393,40.386,4386,0.041962000000000006,4096006,40.389,1036000,40.243,1.000000,1000,0.039101,1.000000,0.040054000000000006,4000,40.438,40.423,0.5,0.039101,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.899990
SobolQRNG,500,500,input00,sobolGPU_kernel,4.5253,(1 1000 1) (64 1 1),2000.0,0.968811,0.9814,1.0,0.648779,1.0,1047000,0.026703,8000,8.000000,26.955,4096000,4.000000,0.5,2069,0.013351000000000002,4092442,27.149,4483,0.029564,4096006,27.163,1036000,27.279,1.000000,1000,0.026703,1.000000,0.026703,4000,27.199,27.163,0.5,0.026703,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.599251
SobolQRNG,500,600,input00,sobolGPU_kernel,3.9567,(1 1000 1) (64 1 1),2000.0,0.970723,0.9803000000000001,1.0,0.756406,1.0,1047000,0.030518,8000,8.000000,30.833,4096000,4.000000,0.5,2059,0.015259,4091729,31.041,4413,0.032424999999999995,4096006,31.077,1036000,31.216,1.000000,1000,0.030518,1.000000,0.030518,4000,31.083,31.092,0.5,0.030518,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.689794
SobolQRNG,500,700,input00,sobolGPU_kernel,3.3426,(1 1000 1) (64 1 1),2000.0,0.969215,0.9809,1.0,0.913356,1.0,1047000,0.03624,8000,8.000000,36.484,4096000,4.000000,0.5,2055,0.01812,4091310,36.749,4373,0.038147,4096006,36.819,1036000,36.928,1.000000,1000,0.03624,1.000000,0.03624,4000,36.808,36.801,0.5,0.035286000000000005,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.814468
SobolQRNG,500,800,input00,sobolGPU_kernel,3.1256,(1 1000 1) (64 1 1),2000.0,0.968251,0.9819,1.0,0.992976,1.0,1047000,0.038147,8000,8.000000,39.101,4096000,4.000000,0.5,2053,0.019073,4091768,39.687,4160,0.041008,4096006,39.64,1036000,39.525,1.000000,1000,0.038147,1.000000,0.039101,4000,39.722,39.699,0.5,0.038147,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.869954
SobolQRNG,500,900,input00,sobolGPU_kernel,3.0932,(1 1000 1) (64 1 1),2000.0,0.967405,0.9819,1.0,1.005518,1.0,1047000,0.039101,8000,8.000000,39.568,4096000,4.000000,0.5,2087,0.019073,4091214,40.153,4478,0.041962000000000006,4096065,40.043,1036000,40.006,1.000000,1000,0.038147,1.000000,0.040054000000000006,4000,40.187,40.208,0.5,0.039101,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.878514
SobolQRNG,600,1000,input00,sobolGPU_kernel,2.5569,(1 1000 1) (64 1 1),2000.0,0.966601,0.9834,1.0,1.045347,1.0,1047000,0.04673,8000,8.000000,47.778,4096000,4.000000,0.5,2050,0.023842,4091420,48.435,4231,0.052452,4096015,48.435,1036000,48.323,1.000000,1000,0.04673,1.000000,0.047684,4000,48.558,48.577,0.5,0.04673,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.910241
SobolQRNG,600,500,input00,sobolGPU_kernel,4.5207,(1 1000 1) (64 1 1),2000.0,0.967863,0.9815999999999999,1.0,0.537092,1.0,1047000,0.026703,8000,8.000000,26.966,4096000,4.000000,0.5,2057,0.013351000000000002,4092218,27.185,4199,0.02861,4096006,27.212,1036000,27.29,1.000000,1000,0.026703,1.000000,0.026703,4000,27.232,27.241,0.5,0.026703,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.504367
SobolQRNG,600,600,input00,sobolGPU_kernel,3.9497,(1 1000 1) (64 1 1),2000.0,0.968409,0.982,1.0,0.638059,1.0,1047000,0.030518,8000,8.000000,30.884,4096000,4.000000,0.5,2062,0.015259,4091465,31.075,4447,0.031471,4096027,31.165,1036000,31.234,1.000000,1000,0.030518,1.000000,0.030518,4000,31.134,31.151,0.5,0.030518,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.589641
SobolQRNG,600,700,input00,sobolGPU_kernel,3.3257,(1 1000 1) (64 1 1),2000.0,0.970318,0.9799,1.0,0.768882,1.0,1047000,0.03624,8000,8.000000,36.657,4096000,4.000000,0.5,2059,0.01812,4091518,36.928,4413,0.039101,4096006,36.927,1036000,37.124,1.000000,1000,0.03624,1.000000,0.03624,4000,36.986,36.988,0.5,0.03624,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.699834
SobolQRNG,600,800,input00,sobolGPU_kernel,2.874,(1 1000 1) (64 1 1),2000.0,0.969795,0.9795,1.0,0.891532,1.0,1047000,0.041962000000000006,8000,8.000000,42.41,4096000,4.000000,0.5,2061,0.020981000000000003,4091345,42.682,4398,0.044823,4096006,42.7,1036000,42.955,1.000000,1000,0.041962000000000006,1.000000,0.041962000000000006,4000,42.802,42.762,0.5,0.041962000000000006,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.796483
SobolQRNG,600,900,input00,sobolGPU_kernel,2.6069,(1 1000 1) (64 1 1),2000.0,0.967396,0.9828,1.0,1.017689,1.0,1047000,0.045776000000000004,8000,8.000000,46.858,4096000,4.000000,0.5,2048,0.022888000000000002,4091131,47.312,4206,0.048637,4096006,47.375,1036000,47.386,1.000000,1000,0.045776000000000004,1.000000,0.04673,4000,47.48,47.424,0.5,0.045776000000000004,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.891935
SobolQRNG,700,1000,input00,sobolGPU_kernel,2.272,(1 1000 1) (64 1 1),2000.0,0.967531,0.9821,1.0,0.985084,1.0,1047000,0.053406,8000,8.000000,53.748,4096000,4.000000,0.5,2053,0.029564,4091165,54.127,4273,0.05722,4096006,54.124,1036000,54.383,1.000000,1000,0.052452,1.000000,0.053406,4000,54.271,54.19,0.5,0.052452,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,1.0836e+04,0.869277
