DRAMA,FP16A,FP32A,FP64A,SMACT,SMOCC,TENSO,argNo,average_power,benchmark,core_frequency,kernel,memory_frequency,time
0.08400000000000003,0.0,0.004000000000000003,0.0,0.9440270270270269,0.4368648648648647,0.0,input022,99.5703,shmembench,1305,benchmark_four_float,6500,0.521687
0.04299999999999998,0.0,0.0020000000000000013,0.0,0.9451315789473685,0.4430526315789474,0.0,input023,96.369,shmembench,1305,benchmark_four_float,6500,1.021229
0.7880000000000001,0.0,0.04600000000000002,0.0,0.9559999999999996,0.8410000000000002,0.0,input000,138.2067,shmembench,1410,benchmark_float,6500,0.055455
0.7619032258064519,0.0,0.04499999999999999,0.0,0.9611935483870964,0.7910000000000003,0.0,input001,146.2268,shmembench,1410,benchmark_float,6500,0.057361
0.49900000000000017,0.0,0.02900000000000002,0.0,0.9764848484848482,0.875666666666667,0.0,input002,145.1069,shmembench,1410,benchmark_float,6500,0.087504
0.282,0.0,0.01700000000000001,0.0,0.984000000000001,0.9050571428571433,0.0,input003,136.2976,shmembench,1410,benchmark_float,6500,0.155149
0.15000000000000008,0.0,0.009000000000000003,0.0,0.9870540540540537,0.927783783783784,0.0,input004,125.33509999999998,shmembench,1410,benchmark_float,6500,0.290989
0.10199999999999997,0.0,0.006000000000000003,0.0,0.9883157894736838,0.9360526315789471,0.0,input005,120.4835,shmembench,1410,benchmark_float,6500,0.426763
0.07799999999999996,0.0,0.005000000000000002,0.0,0.9890789473684211,0.9367368421052632,0.0,input006,116.59049999999999,shmembench,1410,benchmark_float,6500,0.562556
0.04000000000000002,0.0,0.0020000000000000013,0.0,0.9902051282051281,0.9440769230769231,0.0,input007,111.47349999999999,shmembench,1410,benchmark_float,6500,1.105791
0.7920967741935488,0.0,0.03500000000000001,0.0,0.9561290322580643,0.8381612903225808,0.0,input008,144.6745,shmembench,1410,benchmark_two_float,6500,0.055136
0.7609999999999996,0.0,0.03390322580645163,0.0,0.9480000000000003,0.8200000000000002,0.0,input009,145.7448,shmembench,1410,benchmark_two_float,6500,0.057398
0.541969696969697,0.0,0.02400000000000001,0.0,0.9660000000000004,0.8802121212121211,0.0,input010,142.5439,shmembench,1410,benchmark_two_float,6500,0.080678
0.31079999999999997,0.0,0.014000000000000009,0.0,0.9709999999999998,0.8990000000000007,0.0,input011,132.7994,shmembench,1410,benchmark_two_float,6500,0.140709
0.16797297297297306,0.0,0.0070000000000000045,0.0,0.9745675675675675,0.9092702702702699,0.0,input012,122.41419999999998,shmembench,1410,benchmark_two_float,6500,0.260785
0.11500000000000012,0.0,0.005000000000000002,0.0,0.9760270270270265,0.9134324324324328,0.0,input013,116.8364,shmembench,1410,benchmark_two_float,6500,0.380793
0.08700000000000005,0.0,0.004000000000000003,0.0,0.9769729729729729,0.9137567567567573,0.0,input014,113.8205,shmembench,1410,benchmark_two_float,6500,0.500736
0.044999999999999984,0.0,0.0020000000000000013,0.0,0.9784210526315791,0.9185526315789472,0.0,input015,107.90910000000001,shmembench,1410,benchmark_two_float,6500,0.980385
