DRAMA,FP16A,FP32A,FP64A,SMACT,SMOCC,TENSO,abs,activemask,add,add.cc,addc,and,argNo,atom,average_power,bar,bar.warp.sync,benchmark,bfe,bfi,bfind,bra,brev,call,clz,cnot,const,copysign,core_frequency,cos,cvt,cvta,div,dp2a,dp4a,ex2,exit,fma,fns,global,isspacep,kernel,ld,ldu,lg2,local,lop3,mad,mad.cc,mad24,madc,match.sync,max,membar,memory_frequency,min,mov,mul,mul24,neg,not,or,param,popc,prefetch,prefetchu,prmt,rcp,red,reg,rem,ret,rsqrt,sad,selp,set,setp,shared,shf,shfl,shl,shr,sin,slct,sqrt,sreg,st,sub,sub.cc,subc,suld,suq,sured,sust,testp,tex,time,vabsdiff,vabsdiff2,vabsdiff4,vadd,vadd2,vadd4,vavrg2,vavrg4,vmad,vmax,vmax2,vmax4,vmin,vmin2,vmin4,vote,vset,vset2,vset4,vshl,vshr,vsub,vsub2,vsub4,xor
0.1443783783783784,0.0,0.1064234234234235,0.0,0.864756756756757,0.3235135135135136,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input005,0.0,62.553700000000006,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.3938073394495414,0.0,0.0861926605504587,0.0,0.8736788990825688,0.3270091743119265,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input006,0.0,65.7947,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.212127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
6.25e-05,0.0,0.1004196428571429,0.0,0.9311249999999996,0.2324642857142857,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input007,0.0,53.82090000000001,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.732355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.0002735849056603,0.0,0.1099905660377359,0.0,0.9694245283018856,0.2419999999999997,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input008,0.0,55.4952,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.084539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.0012568807339449,0.0,0.1070275229357797,0.0,0.9704220183486224,0.2422568807339446,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input009,0.0,55.4208,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.0038411214953271,0.0,0.108355140186916,0.0,0.9703084112149524,0.2422242990654202,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input010,0.0,55.4581,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.210765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.2607592592592593,0.0,0.1103333333333334,0.0,0.9599351851851844,0.2399166666666665,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input011,0.0,65.8852,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.305555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.4572429906542057,0.0,0.0990934579439253,0.0,0.964009345794392,0.240700934579439,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input012,0.0,68.7068,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.260424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.1560183486238532,0.0,0.0131926605504587,0.0,0.962816513761468,0.2406146788990825,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input013,0.0,43.357600000000005,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.148369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.0012612612612612,0.0,0.0397207207207207,0.0,0.9744774774774771,0.2440900900900901,0.0,0.0,0.0,71.0,0.0,0.0,0.0,input014,0.0,50.215900000000005,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_four_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.715484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0
0.0010280373831775,0.0,0.039588785046729,0.0,0.9750747663551392,0.2436168224299066,0.0,0.0,0.0,71.0,0.0,0.0,0.0,input015,0.0,50.0011,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_four_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.727626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0
0.0022702702702702,0.0,0.0397207207207207,0.0,0.9740990990990992,0.24409009009009,0.0,0.0,0.0,71.0,0.0,0.0,0.0,input016,0.0,49.9906,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_four_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.834668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0
0.4714727272727268,0.0,0.0335,0.0,0.9610818181818178,0.2408000000000002,0.0,0.0,0.0,71.0,0.0,0.0,0.0,input017,0.0,63.459500000000006,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_four_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.975269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0
0.3829439252336447,0.0,0.0267476635514018,0.0,0.9209158878504672,0.2300186915887851,0.0,0.0,0.0,71.0,0.0,0.0,0.0,input018,0.0,58.3798,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_four_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.571613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0
0.2519532710280374,0.0,0.0081028037383177,0.0,0.975728971962617,0.2439065420560748,0.0,0.0,0.0,71.0,0.0,0.0,0.0,input019,0.0,46.8843,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_four_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.163574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0
0.2735535714285714,0.0,0.0072678571428571,0.0,0.965285714285714,0.2418660714285714,0.0,0.0,0.0,71.0,0.0,0.0,0.0,input020,0.0,47.6137,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_four_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.402672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0
0.0031711711711711,0.0,0.1103243243243244,0.0,0.8855495495495502,0.3280630630630632,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input000,0.0,62.92199999999999,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.0155229357798164,0.0,0.1110458715596329,0.0,0.8843027522935786,0.3283211009174314,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input001,0.0,64.3116,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.844067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.0010363636363636,0.0,0.1067363636363635,0.0,0.8775181818181818,0.3274818181818184,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input002,0.0,62.06669999999999,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.849423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.0021327433628318,0.0,0.1094601769911505,0.0,0.8724778761061943,0.3262654867256638,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input003,0.0,62.6501,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.0414159292035397,0.0,0.1050973451327433,0.0,0.8515132743362832,0.318424778761062,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input004,0.0,64.7285,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.934545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.1903761467889908,0.0,0.109394495412844,0.0,0.8707522935779817,0.3255963302752295,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input005,0.0,70.7714,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
0.5461192660550458,0.0,0.0957798165137614,0.0,0.8686605504587156,0.3248348623853213,0.0,0.0,0.0,68.0,0.0,0.0,0.0,input006,0.0,79.5619,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,68.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
4.545454545454546e-05,0.0,0.0983272727272726,0.0,0.9376909090909092,0.2339909090909091,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input007,0.0,59.6985,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.436712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
0.0006055045871559,0.0,0.1091284403669725,0.0,0.9657706422018344,0.2410550458715597,0.0,0.0,0.0,69.0,0.0,0.0,0.0,input008,0.0,61.6679,0.0,0.0,cachebench-tex-loads,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,benchmark_two_int,6.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.881079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
